measObjLdn,duration,begin_time,20007753.0,20007754.0,20007756.0,20007757.0,20007758.0,20007763.0,20007764.0,20007765.0,20007766.0,20007767.0,20007768.0,20007769.0,20007770.0,20007771.0,20007772.0,20007773.0,20007774.0,20007775.0,20007776.0,20007777.0,20007778.0,20007779.0,20007781.0,20007782.0,20007783.0,20007784.0,20007785.0,20007786.0,20007787.0,20007788.0,20007794.0,20007795.0,20007796.0,20007797.0,20007798.0,20007799.0,20007800.0,20007801.0,20007802.0,20007803.0,20007804.0,20007805.0,20007806.0,20007807.0,20007808.0,20007809.0,20007810.0,20007811.0,20007812.0,20007813.0,20007814.0,20007815.0,20007816.0,20007819.0,20007820.0,20007821.0,20007825.0,20007826.0,20007829.0,20007835.0,20007836.0,20007837.0,20007840.0,20007843.0,20007849.0,20007850.0,20007851.0,20007854.0,20007857.0,20007858.0,20007864.0,20007870.0,20007876.0,20007881.0,20007882.0,20007889.0,20007890.0,20007891.0,20007892.0,20007895.0,20007896.0,20007897.0,20007898.0,20007900.0,20007902.0,20007903.0,20007906.0,20007907.0,20007910.0,20007913.0,20007916.0,20007917.0,20007918.0,20007919.0,20007920.0,20007921.0,20007922.0,20007923.0,20007926.0,20007927.0,20007928.0,20007929.0,20007932.0,20007933.0,20007935.0,20007936.0,20007938.0,20007966.0,20007967.0,20007968.0,20007978.0,20007982.0,20007991.0,20007996.0,20007997.0,20007998.0,20007999.0,20008000.0,20008002.0,20008004.0,20008005.0,20008006.0,20008007.0,20008008.0,20008009.0,20008010.0,20008011.0,20008012.0,20008013.0,20008014.0,20008015.0,20008016.0,20008017.0,20008018.0,20008019.0,20008020.0,20008021.0,20008022.0,20008023.0,20008024.0,20008025.0,20008026.0,20008027.0,20008029.0,20008030.0,20008031.0,20008032.0,20008033.0,20008035.0,20008037.0,20008038.0,20008039.0,20008041.0,20008043.0,20008044.0,20008045.0,20008046.0,20008047.0,20008048.0,20008049.0,20008051.0,20008053.0,20008054.0,20008275.0,20008276.0,20008277.0,20008285.0,20008287.0,20008288.0,20008289.0,20008290.0,20008292.0,20008293.0,20008299.0,20008301.0,20008303.0,20008305.0,20008306.0,20008309.0,20008310.0,20008313.0,20008314.0,20008315.0,20008316.0,20008319.0,20008320.0,20008321.0,20008329.0,20008330.0,20008331.0,20008332.0,20008333.0,20008334.0,20008335.0,20008336.0,20008337.0,20008342.0,20008343.0,20008344.0,20008345.0,20008348.0,20008349.0,20008350.0,20008351.0,20008352.0,20008353.0,20008354.0,20008355.0,20008356.0,20008357.0,20008358.0,20008359.0,20008360.0,20008361.0,20008362.0,20008363.0,20008364.0,20008365.0,20008366.0,20008367.0,20008368.0,20008369.0,20008370.0,20008371.0,20008372.0,20008373.0,20008374.0,20008375.0,20008376.0,20008377.0,20008384.0,20008405.0,20008406.0,20008407.0,20008408.0,20008410.0,20008411.0,20008417.0,20008418.0,20008420.0,20008421.0,20008423.0,20008424.0,20008425.0,20008426.0,20008432.0,20008433.0,20008434.0,20008435.0,20008436.0,20008437.0,20008438.0,20008439.0,20008441.0,20008442.0,20008443.0,20008444.0,20008445.0,20008446.0,20008449.0,20008452.0,20008455.0,20008456.0,20008457.0,20008458.0,20008459.0,20008460.0,20008462.0,20008464.0,20008465.0,20008466.0,20008469.0,20008471.0,20008474.0,20008475.0,20008480.0,20008482.0,20008483.0,20008484.0,20008485.0,20008486.0,20008487.0,20008488.0,20008489.0,20008491.0,20008493.0,20008494.0,20008495.0,20008496.0,20008497.0,20008501.0,20008502.0,20008503.0,20008505.0,20008506.0,20008507.0,20008508.0,20008509.0,20008510.0,20008511.0,20008512.0,20008516.0,20008517.0,20008518.0,20008526.0,20008530.0,20008532.0,20008535.0,20008537.0,20008539.0,20008540.0,20008541.0,20008542.0,20008549.0,20008550.0,20008551.0,20008552.0,20008553.0,20008554.0,20008555.0,20008556.0,20008557.0,20008558.0,20008559.0,20008560.0,20008561.0,20008562.0,20008568.0,20008569.0,20008570.0,20008571.0,20008572.0,20008573.0,20008574.0,20008575.0,20008576.0,20008577.0,20008578.0,20008579.0,20008581.0,20008582.0,20008583.0,20008584.0,20008585.0,20008586.0,20008587.0,20008588.0,20008589.0,20008590.0,20008591.0,20008592.0,20008593.0,20008594.0,20008595.0,20008596.0,20008597.0,20008598.0,20008599.0,20008600.0,20008601.0,20008602.0,20008603.0,20008604.0,20008605.0,20008606.0,20008607.0,20008608.0,20008609.0,20008610.0,20008611.0,20008612.0,20008613.0,20008614.0,20008615.0,20008616.0,20008617.0,20008618.0,20008619.0,20008620.0,20008621.0,20008622.0,20008623.0,20008624.0,20008625.0,20008626.0,20008627.0,20008628.0,20008629.0,20008630.0,20008631.0,20008632.0,20008633.0,20008634.0,20008635.0,20008636.0,20008637.0,20008638.0,20008639.0,20008640.0,20008641.0,20008642.0,20008643.0,20008644.0,20008645.0,20008646.0,20008647.0,20008648.0,20008649.0,20008650.0,20008651.0,20008652.0,20008653.0,20008654.0,20008655.0,20008656.0,20008657.0,20008658.0,20008659.0,20008660.0,20008661.0,20008662.0,20008663.0,20008664.0,20008665.0,20008666.0,20008667.0,20008669.0,20008670.0,20008671.0,20008672.0,20008673.0,20008676.0,20008677.0,20008678.0,20008679.0,20008680.0,20008682.0,20008683.0,20008684.0,20008685.0,20008686.0,20008687.0,20008690.0,20008691.0,20008692.0,20008693.0,20008694.0,20008695.0,20008696.0,20008697.0,20008698.0,20008702.0,20008703.0,20008704.0,20008711.0,20008713.0,20008714.0,20008717.0,20008718.0,20008719.0,20008720.0,20008721.0,20008722.0,20008723.0,20008724.0,20008725.0,20008726.0,20008727.0,20008728.0,20008729.0,20008730.0,20008731.0,20008732.0,20008733.0,20008734.0,20008735.0,20008736.0,20008737.0,20008738.0,20008739.0,20008740.0,20008741.0,20008742.0,20008743.0,20008744.0,20008745.0,20008746.0,20008747.0,20008748.0,20008749.0,20008750.0,20008751.0,20008752.0,20008753.0,20008754.0,20008756.0,20008757.0,20008758.0,20008759.0,20008762.0,20008763.0,20008765.0,20008766.0,20008767.0,20008768.0,20008769.0,20008770.0,20008771.0,20008772.0,20008773.0,20008775.0,20008776.0,20008777.0,20008778.0,20008779.0,20008783.0,20008784.0,20008787.0,20008788.0,20008789.0,20008790.0,20008793.0,20008794.0,20008795.0,20008796.0,20008798.0,20008801.0,20008802.0,20008803.0,20008804.0,20008806.0,20008807.0,20008809.0,20008810.0,20008811.0,20008812.0,20008813.0,20008814.0,20008824.0,20008825.0,20008826.0,20008830.0,20008831.0,20008832.0,20008835.0,20008837.0,20008838.0,20008839.0,20008841.0,20008842.0,20008843.0,20008846.0,20008847.0,20008859.0,20008860.0,20008861.0,20008862.0,20008863.0,20008880.0,20008882.0,20008883.0,20008886.0,20008888.0,20008890.0,20008891.0,20008893.0,20008894.0,20008895.0,20008896.0,20008901.0,20008902.0,20008904.0,20008905.0,20008929.0,20008930.0,20008934.0,20008935.0,20008937.0,20008939.0,20008957.0,20008959.0,20008960.0,20008961.0,20008962.0,20008963.0,20008964.0,20008967.0,20008968.0,20008973.0,20008974.0,20008977.0,20008978.0,20008979.0,20008980.0,20008981.0,20008982.0,20008983.0,20008985.0,20008987.0,20008990.0,20008993.0,20008994.0,20008995.0,20008996.0,20008999.0,20009000.0,20009001.0,20009002.0,20009003.0,20009004.0,20009005.0,20009006.0,20009007.0,20009008.0,20009009.0,20009011.0,20009012.0,20009013.0,20009014.0,20009016.0,20009017.0,20009018.0,20009019.0,20009020.0,20009023.0,20009024.0,20009025.0,20009026.0,20009027.0,20009028.0,20009031.0,20009033.0,20009034.0,20009035.0,20009036.0,20009037.0,20009038.0,20009039.0,20009040.0,20009041.0,20009043.0,20009044.0,20009045.0,20009046.0,20009047.0,20009048.0,20009049.0,20009051.0,20009052.0,20009053.0,20009055.0,20009056.0,20009057.0,20009058.0,20009060.0,20009061.0,20009062.0,20009063.0,20009064.0,20009065.0,20009067.0,20009068.0,20009069.0,20009070.0,20009071.0,20009072.0,20009073.0,20009075.0,20009076.0,20009093.0,20009095.0,20009096.0,20009097.0,20009098.0,20009099.0,20009100.0,20009102.0,20009103.0,20009104.0,20009106.0,20009107.0,20009108.0,20009109.0,20009111.0,20009112.0,20009113.0,20009114.0,20009115.0,20009116.0,20009117.0,20009118.0,20009119.0,20009120.0,20009121.0,20009122.0,20009123.0,20009124.0,20009128.0,20009129.0,20009130.0,20009131.0,20009132.0,20009133.0,20009134.0,20009135.0,20009136.0,20009139.0,20009152.0,20009153.0,20009154.0,20009163.0,20009165.0,20009167.0,20009168.0,20009170.0,20009171.0,20009172.0,20009173.0,20009176.0,20009177.0,20009178.0,20009182.0,20009183.0,20009187.0,20009188.0,20009189.0,20009190.0,20009191.0,20009192.0,20009193.0,20009194.0,20009197.0,20009198.0,20009199.0,20009200.0,20009201.0,20009202.0,20009203.0
"ManagedElement=LTESite1234,ENodeBFunction=1,EUtranCellFDD=L09_LTESite1234_01",900.0,2024-05-02 06:00:00,0,0,13,13,0,42657,105389,0,0,0,0,2,42657,9053,0,0,0,0,3,39771,4896,104057,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,66,66,17,154,10,12,181,181,0,0,517,517,518,41,3,6,0,0,0,0,9,9,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,180,111,180,127,0,0,0,1848,0,69582,2148,15709,28776,205,0,58667,12970,22514,177,7056,1262,5696,0,0,621358,1081821,0,0,0,180,0,5,99,5,99,180,415,13,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,10,0,0,0,0,0,0,84,77,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,65,0,293252,16183,62,14529,0,33624,4175,282,2015,7166,2018,135,2451,0,2315,4700,582,0,4706,16449,817,0,3035,0,0,14097,10154,0,22581,38631,0,0,0,0,169,0,0,0,0,0,2331770,0,23,0,23,1299,294,272,21,14,0,0,0,84766,245293,421460,150148,36900000,0,0,0,6552,19583,22097,0,1132,0,5032,27866,13,0,345,0,0,57879,290794,10262,509917,0,0,0,0,0,0,228,24901,0,0,0,0,721307,0,45000000,45000000,1800000,900001,1800002,0,0,0,0,0,0,538435,2318687,1750015,36,417039,577049,900,14723,2926,0,252198,0,10,76728,0,0,0,0,0,0,900,71785,150,0,0,0,5,2,8509,156,0,0,2,0,0,3,0,0,0,0,14,543,14,0,139,5,3275567,9505174,0,4352645,5934245,4805925,3662376,3712374,3850213,3522770,2897444,2759621,4820701,3092797,3341171,11071410,3171146,3154504,2982987,5666639,24903109,3454145,3315683,4999901,3614878,2459452,2567254,2616065,2609010,3636106,3426104,3084410,2724164,2748904,4240929,3307330,20215912,3265489,3037671,3350608,5625689,3997992,4444392,6382120,10051706,4692906,12302980,0,0,0,0,0,0,0,0,0,5138689,0,0,0,0,0,0,0,0,0,0,4127804,0,0,0,0,0,0,0,0,0,8310496,0,0,0,0,0,0,0,0,9485419,0,0,0,0,0,0,0,60459,14688,324479,32768,472225,122,110853,0,139406,0,0,184041,0,0,0,34893,2404,25397,0,0,0,26077,28927,27818,25219,28312,28896,26871,26623,0,3164,41917,0,0,0,42269,42381,40514,38260,41036,39103,37073,37465,0,3618,1,0,0,0,0,0,542,0,147,14,0,0,0,0,1079915,0,51663,835,37370,3393,57577,1989345,301,114,0,0,0,180,0,0,0,0,0,0,0,31,88,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,86,18,180,224,0,7,4,0,0,180,131,375,0,0,0,374,0,0,9,0,0,0,0,0,4,0,180,181,180,0,0,0,38512,64265,0,69582,111711,0,114479,68299,107363,437,419,0,1,0,1,180,1,0,44,1,0,59,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,77,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,11756,0,0,0,0,2630,0,0,0,93853,2653,344,28187,43,492,0,1,76117,23340,451,0,0,0,0,0,0,0
"ManagedElement=LTESite1234,ENodeBFunction=1,EUtranCellFDD=L09_LTESite1234_02",900.0,2024-05-02 06:00:00,0,0,6,6,0,53204,712154,0,0,0,0,1,53199,9053,0,0,0,0,4,80196,6268,698531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,151,151,113,338,32,2,180,180,11,11,1243,1242,1257,18,0,25,0,0,0,0,5,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,180,200,180,373,0,0,0,2026,0,158022,2882,7101,97701,1531,0,129072,5237,83654,1436,12016,52,11898,0,0,1334435,2250942,0,0,0,180,0,21,244,21,225,180,764,12,0,21,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,49,0,0,0,55,16,0,0,0,0,0,163,159,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,151,0,715226,43092,5621,44572,0,59472,6426,1133,11308,17378,4549,1329,7396,0,1695,43328,3907,0,645,151384,2209,0,696,0,0,149487,14070,0,6597,185943,0,0,0,0,390,0,0,0,0,0,3470893,3,47,0,44,11915,2706,2556,150,152,0,0,0,84766,478666,2122534,385418,36900000,0,0,0,6283,91274,10925,0,609,0,8469,35970,2,0,6,0,759,42972,6257,3280,369069,0,0,0,0,0,0,536,23902,0,0,0,0,647323,0,45000000,45000000,1800000,900001,1800002,0,0,0,0,0,0,559752,3415431,2541567,40,428651,924003,900,59463,4035,0,502560,0,4,166235,0,0,0,0,0,0,900,105968,344,0,0,0,5,0,15636,338,0,0,2,0,0,4,0,0,0,2,2,3107,1,0,334,9,41800935,231928236,0,131903754,140581134,131142060,87837969,102169134,114011317,123081235,126206910,133713242,62482388,135531974,127998903,121537309,109520226,101113435,88494759,79957465,93811010,86391723,80292940,74820275,67345566,54255949,49491657,49208882,47532344,54086050,48655930,46964756,49787063,54101700,71321038,52804599,65418044,85117629,111780553,131970085,151745471,164996433,188644993,339476349,455052663,80943788,516989756,0,0,0,0,0,0,0,0,0,90642203,0,0,0,0,0,0,0,0,0,0,97149499,0,0,0,0,0,0,0,0,0,97631438,0,0,0,0,0,0,0,0,111771627,0,0,0,0,0,0,0,225673,23450,517647,58919,958812,490,2843,0,584633,0,0,4321,0,0,0,33434,181,36797,0,0,0,37179,12357,36665,12303,36397,36047,36106,35966,0,3182,17742,0,0,0,16701,17740,17527,17045,17189,16998,17747,17402,0,1401,4,0,0,0,0,0,3103,0,123,1,0,0,0,0,1079395,0,30814,68,152851,12356,42975,442926,2052,235,0,0,0,180,0,0,0,0,0,0,0,90,179,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,144,49,180,542,0,9,6,0,0,180,380,1036,0,0,0,995,0,0,22,1,0,0,0,0,12,1,180,180,180,0,0,0,50433,321239,0,157934,515736,0,540308,148129,414488,776,775,1,2,0,2,180,9,0,120,30,0,179,0,165,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,32,0,0,141,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,666,0,0,0,0,5476,0,0,0,387703,5712,1721,56775,265,3760,0,2,267478,44596,3709,0,2,0,0,2,0,0
"ManagedElement=LTESite1234,ENodeBFunction=1,EUtranCellFDD=L09_LTESite1234_03",900.0,2024-05-02 06:00:00,0,0,3,3,1,16408,49671,0,0,0,0,2,16408,9053,0,0,0,0,1,5783,792,49616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,28,28,21,57,3,1,180,180,0,0,445,440,439,19,8,6,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,180,19,180,83,0,0,0,646,12,46311,730,1595,33250,74,14,40919,1328,29211,50,2501,4,2477,0,0,329527,484300,0,0,0,180,0,4,45,4,45,180,122,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,40,38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,21,0,175004,17213,2831,7402,0,22164,2354,502,919,2982,1308,107,605,0,696,1148,280,0,359,4350,258,0,109,0,0,5640,2295,0,1043,34830,0,0,0,0,94,0,0,0,0,0,1332557,0,5,0,5,230,97,94,3,0,0,0,0,84766,189922,290080,27322,36900000,0,0,0,1990,3244,8573,0,386,0,1277,7410,4,0,2,0,0,11739,960,530,102132,0,0,0,0,0,0,101,6560,0,0,0,0,742484,0,45000000,45000000,1800000,900001,1800002,0,0,0,0,0,0,505062,1325173,1088216,38,414848,242848,900,8000,1881,0,105042,0,4,10614,0,0,0,0,0,0,900,15932,51,0,0,0,1,0,2271,57,0,0,1,0,0,0,0,0,0,0,3,113,3,0,53,1,5019284,16590947,0,9873821,12412516,12870087,10371729,10929502,9395749,8784330,8452320,7234618,4789602,6380296,8292808,12822034,12141289,11264601,10452762,12341547,12182019,7981930,6876377,5179765,8000230,10133317,12087642,12615989,14212268,20014111,17967070,16844434,16123445,19918635,8261990,11333360,342357415,19070378,9652791,10286564,10863467,10290082,10607536,12727340,13411292,10704660,9985321,0,0,0,0,0,0,0,0,0,13837094,0,0,0,0,0,0,0,0,0,0,13051342,0,0,0,0,0,0,0,0,0,10274852,0,0,0,0,0,0,0,0,8453820,0,0,0,0,0,0,0,35392,4587,195580,13029,369065,102,935,0,265993,0,0,377,0,0,0,8181,0,4174,0,0,0,3918,3677,3930,4340,4520,3830,3940,4004,0,514,3975,0,0,0,3967,3847,3853,4305,4415,4101,3965,3941,0,389,2,0,0,0,0,0,111,0,55,3,0,0,0,1,1079982,0,10515,51,31239,367,11733,468557,71,17,0,0,0,180,0,0,0,0,0,0,0,22,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,8,180,103,0,2,2,0,0,180,42,238,0,0,0,237,0,0,2,0,0,0,0,0,1,0,180,180,180,0,0,0,15433,41441,0,46311,49365,0,50041,45791,48798,105,105,1,1,0,1,180,0,0,23,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,23,0,0,0,0,1355,16,0,0,44114,1393,517,4905,54,136,17,0,39212,4256,117,0,0,0,0,0,0,0
"ManagedElement=LTESite1234,ENodeBFunction=1,EUtranCellFDD=L18_LTESite1234_01",900.0,2024-05-02 06:00:00,0,0,0,0,0,213796,383559,0,0,0,0,1,213758,9053,0,0,0,0,2,212565,48762,375611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,548,43,40,181,181,2,2,355,353,356,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,855,180,15,0,0,0,4983,0,202380,5471,0,32550,7544,0,184167,0,27795,7449,3830,0,3555,0,0,2355011,3938017,0,0,0,180,0,12,191,9,189,180,1382,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,20,6,0,0,0,0,0,198,193,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,284,0,857818,70925,5,91704,0,84691,6210,2,9242,10204,6142,2,9649,0,3945,12296,35331,0,3919,43404,6504,0,2119,0,0,44321,159928,0,32482,179401,0,0,0,0,72,0,0,0,0,0,4146414,0,75,0,74,4356,462,386,76,54,0,0,0,84766,547456,2983288,1416706,36900000,6,0,1,7783,19747,10090,0,3687,0,30320,140714,31,0,51,0,8783,168104,0,0,1322629,0,0,0,0,0,0,389,140885,0,0,0,0,608583,0,29700000,29700000,1800000,900001,1800002,0,0,0,0,0,0,549015,4118020,3383997,29,432042,761043,900,34811,4698,0,1158470,0,22,411466,0,0,0,0,0,0,900,311952,1028,0,0,0,6,0,31013,548,0,0,2,0,0,5,0,0,0,5,46,1181,74,0,501,0,16212961,799144,0,1689900,811941,2367826,988205,1677741,1274085,1124106,1056683,1294633,8580278,1396676,2275276,2026041,1146738,1173630,1119129,1446983,1396040,1219125,1180629,13435983,1060286,957438,966275,927754,1096569,979457,940879,972591,1009503,952772,13362216,1586081,1097339,1386283,2596774,11233954,10138479,4907830,9130979,25306826,3506236,6113419,30067072,0,0,0,0,0,0,0,0,0,1884992,0,0,0,0,0,0,0,0,0,0,2380815,0,0,0,0,0,0,0,0,0,1185695,0,0,0,0,0,0,0,0,714355,0,0,0,0,0,0,0,209542,179116,740491,151714,1512641,0,0,0,173134,0,0,0,0,0,0,190553,0,220993,0,0,0,224120,291333,294795,292280,299127,295064,220995,221324,0,27474,58121,0,0,0,60540,77587,78706,78452,79262,76492,58212,58213,0,7949,117,0,0,0,0,0,1064,0,502,41,0,0,0,12,1077968,0,173172,208,186336,4625,168251,5232528,747,355,0,0,0,180,0,0,0,0,0,0,0,68,360,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,354,64,180,867,0,10,7,0,0,180,673,291,0,0,0,290,0,0,8,0,0,0,0,0,8,0,180,181,180,0,0,0,200530,280991,0,202278,509870,0,514421,193010,412920,1850,1846,1,1,0,1,180,1,0,99,0,0,159,0,158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,337,0,0,0,0,4,0,0,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,2,0,0,0,0,0,0,10641,0,0,0,469851,10844,2779,0,0,20489,0,1193,389774,0,18940,0,4,0,2,3,0,2
"ManagedElement=LTESite1234,ENodeBFunction=1,EUtranCellFDD=L18_LTESite1234_02",900.0,2024-05-02 06:00:00,0,0,0,0,0,294676,1346761,0,0,0,0,1,294676,9053,0,0,0,0,3,73900,10743,1345432,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,12,54,54,0,718,64,34,181,181,5,5,1153,1152,1159,45,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1168,180,127,0,0,0,5600,0,261924,6180,0,100573,6385,0,240300,0,90104,6326,8688,0,8518,0,0,3379728,5964443,0,0,0,180,0,10,407,9,404,180,1824,21,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,0,0,0,31,9,0,0,0,0,0,401,391,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,17,60,409,0,889766,92011,112,61727,0,135053,8212,120,5483,12477,5660,52,4973,0,2018,27293,6159,0,1889,232077,17693,0,2294,0,0,111070,56067,0,34953,653049,0,0,0,0,136,0,0,0,0,0,4373265,0,69,0,68,9956,998,912,85,55,0,0,0,84766,726648,4740174,328378,36900000,3,0,1,6518,413279,15425,1,2256,0,48113,202484,241,0,44,0,2716,101689,0,0,517998,0,0,0,0,0,0,526,109360,0,0,0,0,568754,0,29700000,29700000,1800000,900001,1800002,0,0,0,0,0,0,561528,4332901,3763068,31,440454,608280,900,48440,4926,0,1197567,0,12,95959,0,0,0,0,0,0,900,280709,1029,0,0,0,8,1,74049,719,0,0,3,0,0,6,0,0,0,1,45,2518,65,0,669,1,3212814,1558918,0,2281172,2756047,3125777,1866839,1317569,1488650,2433341,4263445,6166080,6050462,7961624,10380234,12803037,16072102,17883927,15798352,11536023,6346720,4494559,3578410,8962593,2368823,1813071,1534244,1538380,1462276,2330537,4401517,6324492,6755800,5465702,15392464,5488470,6213104,6462253,17422672,9787628,36660797,12379038,5581655,14862434,10520772,9847168,62348901,0,0,0,0,0,0,0,0,0,2751720,0,0,0,0,0,0,0,0,0,0,2163869,0,0,0,0,0,0,0,0,0,1865768,0,0,0,0,0,0,0,0,1246191,0,0,0,0,0,0,0,354091,423804,659250,152888,1118014,0,0,0,586505,0,0,0,0,0,0,135165,0,67558,0,0,0,69638,91803,94225,93406,95181,90348,67573,67919,0,10600,66428,0,0,0,67015,88710,89325,89281,89587,85367,66431,66842,0,7982,4,0,0,0,0,0,2514,0,693,42,0,0,0,5,1073793,0,115603,188,512905,49834,101471,2427367,975,173,0,0,0,180,0,0,0,0,0,0,0,184,401,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,390,66,180,1250,0,14,10,0,0,180,839,538,0,0,0,534,0,0,16,0,0,0,0,0,11,0,180,181,180,0,0,0,251940,643109,0,261786,1118071,0,1139937,236672,672206,2739,2733,5,6,0,2,180,13,0,174,7,0,291,1,289,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0,123,0,0,0,0,6,0,0,282,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,21758,0,0,0,1034962,22135,5571,0,0,9391,0,414,806636,0,8871,0,10,0,0,7,0,0
