sk_object,objecttypeid,mapping,mapping_id,vendor
10288371,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
10288051,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
10288183,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809103,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809090,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809128,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808835,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808961,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808831,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808994,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809022,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
810474,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
817425,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808844,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808819,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
817532,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809031,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809047,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
817287,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808690,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808700,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808832,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808800,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809203,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808759,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
817588,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809191,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
817478,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808672,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809057,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809179,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808966,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808826,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808997,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808753,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809092,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809000,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809036,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809145,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808789,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809161,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808762,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808932,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809030,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809116,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809137,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809018,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809190,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808792,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808864,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808902,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808760,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808924,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808822,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808888,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809049,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809135,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809032,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809087,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808827,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809046,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809072,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809020,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808688,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808930,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809056,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808818,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809148,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809033,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808833,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809002,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
111832622,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
111832886,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
111832889,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808754,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808729,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809029,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808989,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809091,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808912,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808998,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809063,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809151,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808904,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
832637,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
832638,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809126,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809201,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808811,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808851,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809096,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
832633,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808866,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808795,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808767,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808734,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
817586,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809131,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809039,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809196,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808798,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809060,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809095,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809127,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808952,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
817585,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809199,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809084,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809055,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809108,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809157,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809068,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808674,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808973,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809089,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808892,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808931,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809132,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809085,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809080,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809106,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808758,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809017,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809086,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808689,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808790,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809026,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809124,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809037,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
783187,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
782632,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
783349,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808850,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809168,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809065,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809025,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
817371,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808858,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808886,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808755,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808741,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809105,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809013,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808913,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808868,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809160,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808817,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808830,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808862,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
809183,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
808855,huawei_enodeb_1526726657,huawei,fd7874e7-672e-4904-afa9-2774ffb1a8c8,Huawei
2279,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6364,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
529,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2375,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6235,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16014,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20556,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22704,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
474,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22404,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20354,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21837,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2937,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16126,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
86736,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
87458,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
86749,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16121,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
87432,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
87700,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20554,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22699,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22411,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20346,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
87738,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16023,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
87626,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21829,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2282,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
527,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2932,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6368,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6231,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
478,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20548,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22705,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22413,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20351,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21832,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2370,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16025,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16133,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
524,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6365,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
477,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22695,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22412,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20352,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6232,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2374,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21838,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2933,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16124,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2277,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16011,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20543,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
523,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6366,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2934,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
480,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21823,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22698,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20344,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6230,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22414,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16127,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2276,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2369,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16015,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20559,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
525,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6363,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16135,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
479,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2280,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21825,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16026,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20355,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6234,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2935,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22710,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22415,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2372,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20558,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
526,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16136,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6236,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16020,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
476,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2278,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2368,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2938,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20547,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22408,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20348,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6367,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21824,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22702,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
528,nokia_common_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2283,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2936,nokia_common_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22706,nokia_macro_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
473,nokia_common_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2373,nokia_common_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20553,nokia_macro_8022,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16137,nokia_macro_8004,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
22400,nokia_macro_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
20341,nokia_macro_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6370,nokia_common_8074,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
21835,nokia_macro_8049,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
16019,nokia_macro_8000,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
6229,nokia_common_8069,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
2281,nokia_common_8018,Nokia,06e75ba4-f59d-4b5c-bfc2-77ff18365ece,Nokia
