begintime,sk_object,duration,integrity,M8032C0,M8032C1,M8032C3,M8032C4,M8032C6,M8032C7
2022-03-12,21123.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,21227.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21187.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,21221.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21230.0,1296.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21269.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,21053.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,21187.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,21065.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21280.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,21233.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,21029.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21026.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,21141.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,21218.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,21118.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,21072.0,1404.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21066.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,21184.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21129.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,21257.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,21215.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,21032.0,1340.0,93.05555555555556,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21294.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21218.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,21103.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,21105.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,21035.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,21287.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,21268.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,21043.0,1378.0,95.69444444444444,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21088.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,21214.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,21122.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21157.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21087.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,21202.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,21045.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,21206.0,1404.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,21171.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,21264.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
