begintime,sk_object,1542455326,1542455327,1542455328,1542455329,1542455330,1542455331,1542455332,1542455333,1542460727,1542460728,1542460729,duration
2022-03-01 00:00:00,7729324.0,10190506.0,2688724197.0,5559.0,432484.0,18414449.0,20723152204.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729325.0,748669.0,159565606.0,5563.0,432758.0,1635477.0,1698330319.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729326.0,452265.0,62243669.0,5079.0,395096.0,1142243.0,1127548439.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729327.0,10177013.0,4831736510.0,5564.0,432976.0,14079141.0,15344584774.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729328.0,6012504.0,1812482322.0,5566.0,433044.0,10426736.0,11714693864.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729329.0,9105261.0,3701837224.0,5455.0,424440.0,12598550.0,13237567238.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729330.0,6108428.0,1625044856.0,6419.0,704393.0,11236112.0,13207842644.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729331.0,5612080.0,1637073338.0,5563.0,432712.0,9798691.0,10577934605.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729332.0,114297.0,6284391.0,5560.0,432518.0,225163.0,20958231.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729333.0,5861080.0,1372998940.0,5556.0,432290.0,10418103.0,11150367480.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729334.0,12668954.0,2727695558.0,5562.0,432770.0,21978435.0,25111703824.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729335.0,7519161.0,1935210407.0,5564.0,432792.0,16820039.0,20046923916.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729336.0,784828.0,261744612.0,5566.0,432998.0,1259446.0,1140861503.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729337.0,268489.0,83271634.0,5562.0,432770.0,473206.0,301063418.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729338.0,7142686.0,2036583786.0,5565.0,433010.0,14357070.0,15932650293.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729339.0,118851.0,7056417.0,4107.0,322488.0,230543.0,24888421.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729340.0,9972767.0,2257125000.0,5558.0,432404.0,17818644.0,20095801137.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729341.0,5914628.0,861051769.0,5557.0,432278.0,11769669.0,14271289786.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729342.0,10823846.0,2402977126.0,5557.0,432232.0,20048784.0,23313272394.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729343.0,3011208.0,716194410.0,16687.0,1298206.0,4896742.0,5148243793.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729344.0,1634429.0,268276665.0,5938.0,524150.0,3458420.0,3997495517.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729345.0,11829460.0,2940567643.0,5551.0,431890.0,21011062.0,23638293419.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729346.0,15887652.0,3636140598.0,5570.0,433456.0,28020069.0,31656577689.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729347.0,7210826.0,2564562965.0,5563.0,432850.0,12012792.0,13657861550.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729348.0,428346.0,74793923.0,5561.0,432690.0,1178754.0,1157697647.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729349.0,1972562.0,503131262.0,5548.0,431650.0,3495439.0,3743212913.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729350.0,10423392.0,3463242676.0,5562.0,432724.0,17590632.0,19058636518.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729351.0,15434886.0,3940085058.0,5565.0,432964.0,24733980.0,28842572870.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729352.0,3203340.0,1305233704.0,5568.0,433204.0,5247114.0,5270848085.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729283.0,6272850.0,1998859383.0,5567.0,432986.0,11691764.0,12396839709.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729284.0,7743506.0,2238436180.0,5563.0,432804.0,15125691.0,16389391569.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729285.0,8573930.0,3874335531.0,5565.0,432918.0,16581244.0,17293563207.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729286.0,7255455.0,2102248400.0,5562.0,432678.0,15184423.0,16830257133.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729287.0,456634.0,170471565.0,5554.0,432268.0,1434686.0,1485747083.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729288.0,6732316.0,1791935505.0,5559.0,432484.0,11929934.0,13249445216.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729289.0,1934473.0,918533390.0,5574.0,433638.0,2959926.0,2584374751.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729290.0,6591083.0,1656489967.0,5565.0,432872.0,11857014.0,13078774640.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729291.0,6419224.0,2256794450.0,5567.0,433124.0,11910263.0,12443280663.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729292.0,9149607.0,2377874698.0,5530.0,430256.0,18786210.0,21629129978.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729293.0,14300697.0,5037913920.0,31733.0,4793794.0,25027369.0,27788146189.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729294.0,1402475.0,278816756.0,5572.0,433524.0,2059788.0,1918835866.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729295.0,10077238.0,4768630944.0,5540.0,431010.0,16114855.0,15395672622.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729297.0,9310764.0,2588126339.0,5574.0,433592.0,18257692.0,20489601430.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729298.0,7382781.0,2083545393.0,5566.0,433044.0,15512792.0,16524079966.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729299.0,3212317.0,644521223.0,5567.0,433032.0,6836199.0,7603282333.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729300.0,2356142.0,517308992.0,5555.0,432302.0,4643892.0,5489311010.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729301.0,7137344.0,1932607170.0,5545.0,431456.0,11407668.0,12626644196.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729302.0,10179292.0,3349387315.0,5552.0,431970.0,21601582.0,23901581169.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729303.0,7028435.0,2403005849.0,5573.0,433604.0,13495423.0,14500330420.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729304.0,5572146.0,1556963709.0,5562.0,432724.0,9036161.0,9798340205.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729305.0,7894903.0,2688389090.0,5558.0,432404.0,13929739.0,15080629251.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729306.0,18159389.0,6523887287.0,5537.0,430724.0,30077413.0,31793676439.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729307.0,13260426.0,3867068316.0,5576.0,433798.0,23366192.0,24652460417.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729308.0,2638195.0,842104905.0,5571.0,433398.0,5104322.0,4893835935.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729309.0,7988752.0,1911350273.0,5564.0,432884.0,15370702.0,16335498563.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729310.0,13969603.0,3661233432.0,5569.0,433238.0,27611282.0,31295101897.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729311.0,1668853.0,613090772.0,5574.0,433684.0,3709488.0,4036186896.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729312.0,11018049.0,3116670726.0,5569.0,433284.0,20666648.0,23216790895.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729313.0,5577182.0,1653816607.0,5557.0,432416.0,12063196.0,13360487663.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729314.0,8145689.0,2533177770.0,5559.0,432576.0,17825249.0,19736522723.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729315.0,12096066.0,4593987861.0,5562.0,432724.0,21945107.0,24528030026.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729316.0,20247183.0,5894668986.0,5542.0,431124.0,33428094.0,36801379563.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729317.0,17949285.0,5164172153.0,5531.0,430290.0,31131806.0,34311682943.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729318.0,5593951.0,1644638711.0,5475.0,425902.0,9535812.0,10842918059.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729319.0,14189826.0,3970721172.0,5564.0,432838.0,25349302.0,28336191827.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729320.0,9575451.0,2550075390.0,5557.0,432324.0,16105729.0,17368791901.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729321.0,210018.0,11748038.0,5565.0,432918.0,424701.0,74178137.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729322.0,20122823.0,6649632213.0,5558.0,432404.0,32518176.0,35862472005.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729323.0,12292308.0,4180127060.0,5567.0,433124.0,23804303.0,26584467265.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729324.0,15241200.0,5913906725.0,5565.0,433010.0,24088940.0,24563837121.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729325.0,2532261.0,1040733387.0,5553.0,431958.0,4814913.0,5043215655.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729326.0,2271367.0,781534527.0,5568.0,433204.0,4661811.0,4916215549.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729327.0,10972219.0,4268198404.0,5560.0,432472.0,19491216.0,21403887535.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729328.0,7209367.0,1832682105.0,5562.0,432724.0,16067896.0,17485505178.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729329.0,9741440.0,2608751448.0,5097.0,396398.0,14575390.0,15754898889.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729330.0,10167521.0,2463899630.0,5521.0,429444.0,21181088.0,24414312020.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729331.0,6784921.0,2554694500.0,5570.0,433364.0,12323082.0,13074307266.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729332.0,220983.0,14849323.0,5566.0,433044.0,429803.0,67680870.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729333.0,10587450.0,3133357323.0,5567.0,433124.0,19487747.0,20536887893.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729334.0,12808546.0,3395719073.0,5572.0,433524.0,23017143.0,25058005794.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729335.0,12640788.0,4822901408.0,5573.0,433696.0,24016887.0,27241344520.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729336.0,917508.0,211473075.0,5546.0,431444.0,1516223.0,1198731960.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729337.0,346976.0,63744599.0,5558.0,432404.0,643952.0,236876001.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729338.0,8816099.0,3038337393.0,5564.0,432884.0,17259509.0,18421523631.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729339.0,352898.0,30558668.0,4107.0,322396.0,606723.0,315345223.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729340.0,20581151.0,6533089315.0,5548.0,431834.0,36655260.0,40946220261.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729341.0,6673251.0,2308266276.0,5568.0,433158.0,10896089.0,11919936768.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729342.0,12997070.0,3320453578.0,5565.0,432918.0,24955534.0,29152766449.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729343.0,3606712.0,946536101.0,16675.0,1297384.0,5607933.0,5977199132.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729344.0,2825449.0,809799584.0,14948.0,2888840.0,6127587.0,7045116054.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729345.0,15896430.0,4610609628.0,5566.0,433044.0,29599505.0,33116247742.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729346.0,19366074.0,4975807510.0,5546.0,431398.0,37655205.0,42066087134.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729347.0,9566186.0,3394098719.0,5547.0,431570.0,18177836.0,20323322549.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729348.0,950958.0,150385966.0,5555.0,432210.0,2516930.0,2520893025.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729349.0,1849779.0,328182403.0,5540.0,431010.0,2866967.0,2731760577.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729350.0,12657347.0,3758148511.0,5570.0,433364.0,24633726.0,27342315457.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729351.0,17779875.0,5018061968.0,5570.0,433318.0,33737376.0,39908986311.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729352.0,3488984.0,888660144.0,5554.0,432130.0,6119506.0,6725339120.0,0.0,0.0,,,,PT3600S
2022-02-06 18:00:00,7729353.0,7333139.0,2012062546.0,5563.0,432942.0,15755072.0,16986365584.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729353.0,5669682.0,1390178459.0,5565.0,432964.0,9171892.0,9605772710.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729354.0,10586229.0,5499632790.0,5553.0,431912.0,16317730.0,18328681348.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729355.0,7304514.0,1929070835.0,5561.0,432782.0,12615603.0,13980477769.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729356.0,5135101.0,1081339116.0,5549.0,431730.0,9397520.0,10311047921.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729357.0,7139463.0,1968122756.0,5565.0,432964.0,11618790.0,12577023533.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729358.0,7628394.0,2810719705.0,5562.0,432678.0,13345453.0,14272151516.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729359.0,196657.0,36666250.0,5562.0,432770.0,459739.0,330136486.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729361.0,955744.0,216114883.0,5561.0,432644.0,2377997.0,2623473564.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729362.0,8085568.0,1576203262.0,5561.0,432690.0,15588657.0,18540750520.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729363.0,8712914.0,2379787698.0,5194.0,404066.0,13406588.0,15711955488.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729364.0,16730292.0,5526644067.0,5568.0,433296.0,30928823.0,35780861959.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729365.0,18104611.0,6007927054.0,5560.0,432518.0,30085456.0,34083724033.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729367.0,3515923.0,1208863329.0,3623.0,281882.0,6251943.0,6832433431.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729368.0,633921.0,337631239.0,5565.0,432964.0,1282736.0,1201037480.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729369.0,1402478.0,470585132.0,5559.0,432530.0,2346004.0,2027351150.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,7729370.0,13398829.0,3454999830.0,5553.0,432004.0,21582193.0,25138486094.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,10345473.0,1554046.0,221575340.0,5564.0,432884.0,3083914.0,3696789275.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,11213677.0,451514.0,75835840.0,5560.0,432656.0,1265571.0,1476086562.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729283.0,3848249.0,751415985.0,5567.0,432986.0,5958755.0,6554978414.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729284.0,5253329.0,1242229720.0,5571.0,433582.0,8633749.0,9168100414.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729285.0,5558486.0,1103151036.0,5560.0,432748.0,10269959.0,12079871471.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729286.0,5155066.0,1226089285.0,5564.0,432884.0,9446151.0,10913612344.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729287.0,390124.0,68432290.0,5568.0,433112.0,1550677.0,1500354071.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729288.0,4039315.0,623715465.0,5568.0,433250.0,5811626.0,6802422966.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729289.0,597356.0,83956841.0,5562.0,432678.0,1188285.0,772598214.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729290.0,4329600.0,741489192.0,5556.0,432290.0,7126676.0,8183124063.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729291.0,3384807.0,821936304.0,5576.0,433798.0,6431990.0,7108058272.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729292.0,7433501.0,1618277912.0,5573.0,433558.0,12979275.0,16058292185.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729293.0,9975330.0,2097422112.0,32969.0,4990870.0,18200366.0,21802484656.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729294.0,927744.0,108236705.0,5571.0,433444.0,1437170.0,1628809958.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729295.0,3183050.0,1034548661.0,5563.0,432850.0,5469479.0,5701950977.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729296.0,8551184.0,1739674070.0,5568.0,433250.0,15297225.0,18365200469.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729297.0,4226660.0,859804299.0,5564.0,432930.0,7467023.0,8607763242.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729298.0,5678923.0,1500530959.0,5578.0,434096.0,11259748.0,12830591971.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729299.0,2305783.0,413295196.0,5564.0,432884.0,3248518.0,3423383551.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729300.0,899512.0,113421576.0,5571.0,433490.0,1473999.0,1705099691.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729301.0,2914789.0,706384761.0,5569.0,433330.0,4725340.0,4985497573.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729302.0,5483950.0,1078678033.0,5564.0,432838.0,10051276.0,11733032976.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729303.0,3889295.0,1735332342.0,5569.0,433330.0,5713667.0,5639300128.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729304.0,3767299.0,582978007.0,5570.0,433318.0,5682428.0,6365308316.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729305.0,4351559.0,1477797781.0,5570.0,433364.0,7452344.0,7856551284.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729306.0,14395547.0,3347433070.0,5559.0,432530.0,20604717.0,23706753365.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729307.0,9812846.0,1917298264.0,5566.0,432998.0,14624288.0,16894452151.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729308.0,1103910.0,225571335.0,5574.0,433638.0,2081638.0,1979684285.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729309.0,6425408.0,1433856618.0,5562.0,432724.0,10124111.0,11394169656.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729310.0,10582152.0,4275772638.0,5567.0,433078.0,13385959.0,14597535495.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729311.0,642897.0,93055403.0,5559.0,432530.0,930714.0,961840664.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729312.0,5238531.0,2129161188.0,5562.0,432724.0,6342797.0,6494194804.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729313.0,3651616.0,650773949.0,5566.0,433090.0,5976748.0,6088353118.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729314.0,6597214.0,2627052728.0,5560.0,432564.0,10725417.0,11440303501.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729315.0,8347963.0,1849675668.0,5574.0,433638.0,12183556.0,12867618002.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729316.0,13658714.0,2859765196.0,5571.0,433398.0,19692150.0,22791457765.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729317.0,13241132.0,3089518030.0,5571.0,433444.0,20120328.0,23786939188.0,0.0,0.0,,,,PT3600S
2022-03-01 01:00:00,7729318.0,1352820.0,243779468.0,1961.0,152602.0,2336708.0,2823979624.0,0.0,0.0,,,,PT3600S
