begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL
2022-02-02,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,95.83333333333333,134641003240.0
2022-02-03,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,104602331872.0
2022-02-04,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,149875915456.0
2022-02-05,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,171539329624.0
2022-02-06,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,142264356728.0
2022-02-08,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,119518429328.0
2022-02-10,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,188971453040.0
2022-02-11,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,159683570496.0
2022-02-12,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,259914623416.0
2022-02-13,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,161044662088.0
2022-02-17,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,87.5,102364059784.0
2022-02-18,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,117712150224.0
2022-02-19,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,136205476480.0
2022-02-20,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,227286544864.0
2022-03-01,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,159797777168.0
2022-03-02,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,122831139688.0
2022-03-03,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,79825682504.0
2022-03-06,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,91.66666666666667,133277855632.0
2022-03-07,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,126470323688.0
2022-03-09,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,4.166666666666667,4720502080.0
2022-03-10,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,95.83333333333333,164355466952.0
2022-03-11,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,206692285096.0
2022-03-12,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,79.16666666666667,138732532312.0
2022-03-13,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,87.5,104599937984.0
2022-03-14,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,91.66666666666667,100603907720.0
2022-03-15,Cluster 2,808823.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,153589593096.0
2022-02-02,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,95.83333333333333,379554169344.0
2022-02-03,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,442359441464.0
2022-02-04,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,436728136088.0
2022-02-05,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,378152094808.0
2022-02-06,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,424301985216.0
2022-02-08,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,469921199880.0
2022-02-10,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,498730918248.0
2022-02-11,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,418961114776.0
2022-02-12,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,455190768160.0
2022-02-13,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,531006289768.0
2022-02-17,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,87.5,445179949864.0
2022-02-18,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,481541074304.0
2022-02-19,Cluster 3,809135.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,b8df5b7c-1412-4b6c-a101-f41bc552d383,100.0,444011621976.0
