begintime,sk_object,1282423987,1282423988,duration
2022-03-14 07:00:00,630566.0,8.382,8.081,PT3600S
2022-03-14 07:00:00,630567.0,8.374,8.059,PT3600S
2022-03-14 07:00:00,630581.0,8.371,8.06,PT3600S
2022-03-14 07:00:00,630582.0,8.376,8.065,PT3600S
2022-03-14 08:00:00,630566.0,11.67,11.324,PT3600S
2022-03-14 08:00:00,630567.0,11.665,11.322,PT3600S
2022-03-14 08:00:00,630581.0,11.668,11.323,PT3600S
2022-03-14 08:00:00,630582.0,11.669,11.332,PT3600S
2022-03-14 09:00:00,630566.0,12.421,12.027,PT3600S
2022-03-14 09:00:00,630567.0,12.422,12.029,PT3600S
2022-03-14 09:00:00,630581.0,12.424,12.015,PT3600S
2022-03-14 09:00:00,630582.0,12.414,12.026,PT3600S
2022-03-14 10:00:00,630566.0,12.183,11.724,PT3600S
2022-03-14 10:00:00,630567.0,12.177,11.738,PT3600S
2022-03-14 10:00:00,630581.0,12.177,11.731,PT3600S
2022-03-14 10:00:00,630582.0,12.18,11.724,PT3600S
2022-03-14 11:00:00,630566.0,11.394,10.922,PT3600S
2022-03-14 11:00:00,630567.0,11.391,10.924,PT3600S
2022-03-14 11:00:00,630581.0,11.397,10.915,PT3600S
2022-03-14 11:00:00,630582.0,11.394,10.933,PT3600S
2022-03-14 12:00:00,630566.0,10.811,10.335,PT3600S
2022-03-14 12:00:00,630567.0,10.815,10.321,PT3600S
2022-03-14 12:00:00,630581.0,10.806,10.329,PT3600S
2022-03-14 12:00:00,630582.0,10.817,10.325,PT3600S
2022-03-14 13:00:00,630566.0,10.164,9.697,PT3600S
2022-03-14 13:00:00,630567.0,10.167,9.686,PT3600S
2022-03-14 13:00:00,630581.0,10.163,9.691,PT3600S
2022-03-14 13:00:00,630582.0,10.163,9.697,PT3600S
2022-03-14 14:00:00,630566.0,10.41,9.936,PT3600S
2022-03-14 14:00:00,630567.0,10.407,9.941,PT3600S
2022-03-14 14:00:00,630581.0,10.408,9.935,PT3600S
2022-03-14 14:00:00,630582.0,10.408,9.938,PT3600S
2022-03-14 15:00:00,630566.0,10.414,9.95,PT3600S
2022-03-14 15:00:00,630567.0,10.418,9.95,PT3600S
2022-03-14 15:00:00,630581.0,10.409,9.957,PT3600S
2022-03-14 15:00:00,630582.0,10.415,9.948,PT3600S
2022-03-14 16:00:00,630566.0,10.456,9.962,PT3600S
2022-03-14 16:00:00,630567.0,10.456,9.961,PT3600S
2022-03-14 16:00:00,630581.0,10.449,9.971,PT3600S
2022-03-14 16:00:00,630582.0,10.454,9.955,PT3600S
2022-03-14 17:00:00,630566.0,11.091,10.578,PT3600S
2022-03-14 17:00:00,630567.0,11.086,10.586,PT3600S
2022-03-14 17:00:00,630581.0,11.092,10.586,PT3600S
2022-03-14 17:00:00,630582.0,11.096,10.583,PT3600S
2022-03-14 18:00:00,630566.0,11.958,11.437,PT3600S
2022-03-14 18:00:00,630567.0,11.963,11.429,PT3600S
2022-03-14 18:00:00,630581.0,11.959,11.433,PT3600S
2022-03-14 18:00:00,630582.0,11.962,11.44,PT3600S
2022-03-14 19:00:00,630566.0,15.191,14.802,PT3600S
2022-03-14 19:00:00,630567.0,15.192,14.79,PT3600S
2022-03-14 19:00:00,630581.0,15.187,14.798,PT3600S
2022-03-14 19:00:00,630582.0,15.189,14.795,PT3600S
2022-03-14 20:00:00,630566.0,15.556,15.33,PT3600S
2022-03-14 20:00:00,630567.0,15.56,15.345,PT3600S
2022-03-14 20:00:00,630581.0,15.553,15.355,PT3600S
2022-03-14 20:00:00,630582.0,15.553,15.349,PT3600S
2022-03-14 21:00:00,630566.0,15.304,15.054,PT3600S
2022-03-14 21:00:00,630567.0,15.306,15.057,PT3600S
2022-03-14 21:00:00,630581.0,15.302,15.053,PT3600S
2022-03-14 21:00:00,630582.0,15.306,15.053,PT3600S
2022-03-14 22:00:00,630566.0,9.873,9.526,PT3600S
2022-03-14 22:00:00,630567.0,9.877,9.535,PT3600S
2022-03-14 22:00:00,630581.0,9.885,9.541,PT3600S
2022-03-14 22:00:00,630582.0,9.878,9.53,PT3600S
2022-03-14 23:00:00,630566.0,4.931,4.582,PT3600S
2022-03-14 23:00:00,630567.0,4.932,4.586,PT3600S
2022-03-14 23:00:00,630581.0,4.933,4.586,PT3600S
2022-03-14 23:00:00,630582.0,4.934,4.579,PT3600S
2022-03-15 00:00:00,630566.0,2.745,2.469,PT3600S
2022-03-15 00:00:00,630567.0,2.745,2.469,PT3600S
2022-03-15 00:00:00,630581.0,2.745,2.469,PT3600S
2022-03-15 00:00:00,630582.0,2.743,2.469,PT3600S
2022-03-15 01:00:00,630566.0,1.948,1.707,PT3600S
2022-03-15 01:00:00,630567.0,1.947,1.705,PT3600S
2022-03-15 01:00:00,630581.0,1.948,1.701,PT3600S
2022-03-15 01:00:00,630582.0,1.947,1.701,PT3600S
2022-03-12 08:00:00,630566.0,12.204,11.902,PT3600S
2022-03-12 08:00:00,630567.0,12.212,11.89,PT3600S
2022-03-12 08:00:00,630581.0,12.202,11.889,PT3600S
2022-03-12 08:00:00,630582.0,12.204,11.893,PT3600S
2022-03-15 02:00:00,630566.0,1.562,1.328,PT3600S
2022-03-15 02:00:00,630567.0,1.559,1.326,PT3600S
2022-03-15 02:00:00,630581.0,1.56,1.325,PT3600S
2022-03-15 02:00:00,630582.0,1.559,1.326,PT3600S
2022-03-15 03:00:00,630566.0,1.352,1.147,PT3600S
2022-03-15 03:00:00,630567.0,1.353,1.148,PT3600S
2022-03-15 03:00:00,630581.0,1.352,1.148,PT3600S
2022-03-15 03:00:00,630582.0,1.349,1.147,PT3600S
2022-03-15 04:00:00,630566.0,1.367,1.2,PT3600S
2022-03-15 04:00:00,630567.0,1.366,1.2,PT3600S
2022-03-15 04:00:00,630581.0,1.367,1.197,PT3600S
2022-03-15 04:00:00,630582.0,1.367,1.197,PT3600S
2022-03-15 05:00:00,630566.0,1.969,1.752,PT3600S
2022-03-15 05:00:00,630567.0,1.969,1.754,PT3600S
2022-03-15 05:00:00,630581.0,1.966,1.752,PT3600S
2022-03-15 05:00:00,630582.0,1.966,1.754,PT3600S
2022-03-15 06:00:00,630566.0,3.827,3.557,PT3600S
2022-03-15 06:00:00,630567.0,3.829,3.554,PT3600S
2022-03-15 06:00:00,630581.0,3.826,3.555,PT3600S
2022-03-15 06:00:00,630582.0,3.83,3.556,PT3600S
2022-03-15 07:00:00,630566.0,8.873,8.576,PT3600S
2022-03-15 07:00:00,630567.0,8.87,8.583,PT3600S
2022-03-15 07:00:00,630581.0,8.857,8.572,PT3600S
2022-03-15 07:00:00,630582.0,8.873,8.576,PT3600S
2022-03-15 08:00:00,630566.0,12.125,11.755,PT3600S
2022-03-15 08:00:00,630567.0,12.126,11.753,PT3600S
2022-03-15 08:00:00,630581.0,12.122,11.755,PT3600S
2022-03-15 08:00:00,630582.0,12.132,11.769,PT3600S
2022-03-15 09:00:00,630566.0,12.838,12.47,PT3600S
2022-03-15 09:00:00,630567.0,12.829,12.464,PT3600S
2022-03-15 09:00:00,630581.0,12.834,12.455,PT3600S
2022-03-15 09:00:00,630582.0,12.835,12.473,PT3600S
2022-03-15 10:00:00,630566.0,12.544,12.07,PT3600S
2022-03-15 10:00:00,630567.0,12.542,12.071,PT3600S
2022-03-15 10:00:00,630581.0,12.556,12.083,PT3600S
2022-03-15 10:00:00,630582.0,12.544,12.084,PT3600S
2022-03-15 12:00:00,630566.0,11.542,11.05,PT3600S
2022-03-15 12:00:00,630567.0,11.541,11.05,PT3600S
2022-03-15 12:00:00,630581.0,11.543,11.053,PT3600S
2022-03-15 12:00:00,630582.0,11.546,11.041,PT3600S
2022-03-15 13:00:00,630566.0,11.193,10.712,PT3600S
2022-03-15 13:00:00,630567.0,11.194,10.706,PT3600S
2022-03-15 13:00:00,630581.0,11.191,10.694,PT3600S
2022-03-15 13:00:00,630582.0,11.195,10.701,PT3600S
2022-03-15 15:00:00,630566.0,11.029,10.58,PT3600S
2022-03-15 15:00:00,630567.0,11.033,10.574,PT3600S
2022-03-15 15:00:00,630581.0,11.027,10.574,PT3600S
2022-03-15 15:00:00,630582.0,11.033,10.572,PT3600S
2022-03-15 16:00:00,630566.0,11.189,10.704,PT3600S
2022-03-15 16:00:00,630567.0,11.19,10.707,PT3600S
2022-03-15 16:00:00,630581.0,11.183,10.703,PT3600S
2022-03-15 16:00:00,630582.0,11.189,10.699,PT3600S
2022-03-15 17:00:00,630566.0,11.8,11.286,PT3600S
2022-03-15 17:00:00,630567.0,11.798,11.295,PT3600S
2022-03-15 17:00:00,630581.0,11.797,11.289,PT3600S
2022-03-15 17:00:00,630582.0,11.8,11.294,PT3600S
2022-03-15 18:00:00,630566.0,12.967,12.374,PT3600S
2022-03-15 18:00:00,630567.0,12.967,12.369,PT3600S
2022-03-15 18:00:00,630581.0,12.978,12.379,PT3600S
2022-03-15 18:00:00,630582.0,12.979,12.377,PT3600S
2022-03-15 19:00:00,630566.0,16.407,15.967,PT3600S
2022-03-15 19:00:00,630567.0,16.403,15.971,PT3600S
2022-03-15 19:00:00,630581.0,16.411,15.968,PT3600S
2022-03-15 19:00:00,630582.0,16.403,15.973,PT3600S
2022-03-15 20:00:00,630566.0,17.613,17.31,PT3600S
2022-03-15 20:00:00,630567.0,17.615,17.321,PT3600S
2022-03-15 20:00:00,630581.0,17.607,17.313,PT3600S
2022-03-15 20:00:00,630582.0,17.611,17.31,PT3600S
2022-03-15 21:00:00,630566.0,15.369,15.034,PT3600S
2022-03-15 21:00:00,630567.0,15.375,15.031,PT3600S
2022-03-15 21:00:00,630581.0,15.37,15.043,PT3600S
2022-03-15 21:00:00,630582.0,15.369,15.056,PT3600S
2022-03-15 22:00:00,630566.0,10.925,10.478,PT3600S
2022-03-15 22:00:00,630567.0,10.93,10.492,PT3600S
2022-03-15 22:00:00,630581.0,10.911,10.478,PT3600S
2022-03-15 22:00:00,630582.0,10.927,10.49,PT3600S
2022-03-15 14:00:00,630566.0,11.098,10.623,PT3600S
2022-03-15 14:00:00,630567.0,11.09,10.635,PT3600S
2022-03-15 14:00:00,630581.0,11.093,10.635,PT3600S
2022-03-15 14:00:00,630582.0,11.098,10.622,PT3600S
