begintime,sk_object,duration,integrity,20000064
2021-09-26,124.0,11700.0,13.541666666666666,"['0.0', '0.0']"
2021-09-26,123.0,11700.0,13.541666666666666,"['0.0', '0.0']"
2021-09-26,116.0,14400.0,16.666666666666668,"['0.0', '0.0']"
2021-09-26,122.0,14400.0,16.666666666666668,"['10.0', '20.0']"
2021-09-26,114.0,11700.0,13.541666666666666,"['0.0', '0.0']"
2021-09-26,120.0,14400.0,16.666666666666668,"['0.0', '0.0']"
2021-09-26,113.0,11700.0,13.541666666666666,"['0.0', '0.0']"
2021-09-26,118.0,14400.0,16.666666666666668,"['0.0', '0.0']"
2021-09-26,121.0,14400.0,16.666666666666668,"['0.0', '0.0']"
2021-09-26,115.0,11700.0,13.541666666666666,"['0.0', '0.0']"
2021-09-26,125.0,14400.0,16.666666666666668,"['0.0', '0.0']"
2021-09-26,126.0,11700.0,13.541666666666666,"['0.0', '0.0']"
2021-09-26,117.0,11700.0,13.541666666666666,"['1.0', '2.0']"
2021-09-26,119.0,11700.0,13.541666666666666,"['0.0', '0.0']"
