begintime,sk_object,73445327,73445328,73445329,73445330,73445331,73445332,73445333,73445334,duration
2022-03-01 00:00:00,7671799.0,330480812.0,273951219.0,153532995210.0,31035669091.0,413393.197,84634.706,341184.434,68968.154,PT3600S
2022-03-01 00:00:00,7671800.0,12609656.0,5215860.0,1239517660.0,919542596.0,3266.72,2476.5312,2754.4837,2043.428,PT3600S
2022-03-01 00:00:00,7671801.0,0.0,0.0,0.0,0.0,509734.424,108984.774,0.0,0.0,PT3600S
2022-03-01 00:00:00,7671802.0,68231865.0,101292583.0,14215187161.0,117608343291.0,49207.322,319543.811,31589.305,261351.874,PT3600S
2022-03-01 00:00:00,7671803.0,7446121.0,7397626.0,469897185.0,529449623.0,2234.2352,2466.0624,1044.216,1176.5547,PT3600S
2022-03-01 00:00:00,7671804.0,332128794.0,267203485.0,151739308796.0,30218812500.0,431778.459,91261.634,337198.464,67152.917,PT3600S
2022-03-01 00:00:00,7671805.0,46406251.0,70321024.0,9741626114.0,80782510806.0,36885.28,242981.818,21648.058,179516.691,PT3600S
2022-03-01 00:00:00,7671806.0,65639479.0,98856985.0,13309557202.0,113022060582.0,44960.597,336136.021,29576.794,251160.135,PT3600S
2022-03-01 00:00:00,7671807.0,26251661.0,39097154.0,5937316373.0,44303966757.0,21740.979,162994.963,13194.036,98453.259,PT3600S
2022-03-01 00:00:00,7671808.0,2203254.0,1260869.0,202954436.0,207597532.0,567.36,586.0288,451.00986,461.32785,PT3600S
2022-03-01 00:00:00,7671809.0,21050.0,21050.0,4161376.0,4161376.0,11.8144,11.8144,9.2475022,9.2475022,PT3600S
2022-03-01 00:00:00,7671810.0,69994864.0,107014757.0,14362795110.0,123338937141.0,45489.542,341594.39,31917.322,274086.527,PT3600S
2022-03-01 00:00:00,7671811.0,4102213.0,7964225.0,289559729.0,600322872.0,1259.104,2536.288,643.46606,1334.0508,PT3600S
2022-03-01 00:00:00,7671812.0,344314933.0,282696515.0,157496207159.0,32892815838.0,433585.978,98033.232,349991.571,73095.146,PT3600S
2022-03-01 00:00:00,7671813.0,4057421.0,7874995.0,286384012.0,593636655.0,1363.4128,2634.024,636.40892,1319.1926,PT3600S
2022-03-01 00:00:00,7671814.0,42233191.0,64161658.0,7901260423.0,29969918871.0,23607.576,85639.205,17558.356,66599.82,PT3600S
2022-03-01 00:00:00,7671815.0,33630007.0,51140699.0,7593076923.0,59067553606.0,30202.526,185089.498,16873.504,131261.23,PT3600S
2022-03-01 00:00:00,7671816.0,32651744.0,49452797.0,7215669529.0,56496863135.0,26465.653,177173.146,16034.821,125548.585,PT3600S
2022-03-01 00:00:00,7671817.0,47573351.0,72517926.0,9454792671.0,83858788345.0,38423.085,249975.827,21010.65,186352.863,PT3600S
2022-03-01 00:00:00,7671818.0,105139168.0,50930657.0,39550923191.0,13946193580.0,105104.242,39514.984,87890.94,30991.541,PT3600S
2022-03-01 00:00:00,7671819.0,71427098.0,105691235.0,14853693947.0,121016792597.0,50723.842,350346.722,33008.209,268926.206,PT3600S
2022-03-01 00:00:00,7671820.0,0.0,0.0,0.0,0.0,459251.203,93626.478,0.0,0.0,PT3600S
2022-03-01 00:00:00,7671821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,7671822.0,359904797.0,268288017.0,165908051159.0,31121344106.0,450101.376,86881.699,368684.558,69158.542,PT3600S
2022-03-01 00:00:00,7671823.0,26050378.0,40888289.0,5613888335.0,46774473444.0,23443.35,161868.435,12475.307,103943.274,PT3600S
2022-03-01 00:00:00,7671824.0,22290908.0,33715488.0,4679999773.0,39176438806.0,17200.938,129479.075,10399.999,87058.753,PT3600S
2022-03-01 00:00:00,7671825.0,71781018.0,107996014.0,16153195625.0,124442229897.0,51887.821,406158.394,35895.99,276538.289,PT3600S
2022-03-01 00:00:00,7671826.0,2203025.0,1262183.0,202919648.0,207647192.0,575.4816,581.888,450.93255,461.4382,PT3600S
2022-03-01 01:00:00,7671799.0,265886865.0,225002631.0,121303129929.0,24231783676.0,327660.859,72974.394,269562.511,53848.408,PT3600S
2022-03-01 01:00:00,7671800.0,11653839.0,4834847.0,1141844148.0,837902804.0,2894.496,2131.488,2537.4314,1862.0062,PT3600S
2022-03-01 01:00:00,7671801.0,0.0,0.0,0.0,0.0,427537.274,75382.013,0.0,0.0,PT3600S
2022-03-01 01:00:00,7671802.0,54114720.0,75738782.0,10472671470.0,89282112937.0,35284.312,278024.362,23272.603,198404.695,PT3600S
2022-03-01 01:00:00,7671803.0,6008291.0,5855740.0,383753342.0,401853773.0,2507.8544,1685.7728,852.7852,893.00838,PT3600S
2022-03-01 01:00:00,7671804.0,254334961.0,212212451.0,113049117736.0,21546737206.0,337419.222,64410.731,251220.262,47881.638,PT3600S
2022-03-01 01:00:00,7671805.0,38305347.0,54790954.0,7659088039.0,64522562496.0,26500.912,204636.29,17020.196,143383.472,PT3600S
2022-03-01 01:00:00,7671806.0,48907098.0,70454823.0,8716226266.0,82682213120.0,29496.634,262889.107,19369.392,183738.251,PT3600S
2022-03-01 01:00:00,7671807.0,17754567.0,25479046.0,3676508091.0,29434262883.0,21610.462,121094.478,8170.018,65409.473,PT3600S
2022-03-01 01:00:00,7671808.0,1699104.0,995785.0,153103620.0,157155512.0,433.8944,436.064,340.23027,349.23447,PT3600S
2022-03-01 01:00:00,7671809.0,21048.0,21048.0,4161120.0,4161120.0,11.7248,11.7248,9.2469333,9.2469333,PT3600S
2022-03-01 01:00:00,7671810.0,55600080.0,77303803.0,10541274850.0,91386860614.0,38704.504,277258.963,23425.055,203081.912,PT3600S
2022-03-01 01:00:00,7671811.0,1701919.0,3378554.0,120457404.0,255221621.0,552.416,1141.1488,267.68312,567.15916,PT3600S
2022-03-01 01:00:00,7671812.0,274956409.0,228715660.0,122519309468.0,25250003476.0,378495.509,71612.398,272265.132,56111.119,PT3600S
2022-03-01 01:00:00,7671813.0,1741413.0,3541980.0,122983954.0,267535418.0,506.4608,1116.3504,273.29768,594.52315,PT3600S
