begintime,sk_object,duration,integrity,73436939,73436941,73441493,73441494
2022-03-10 21:00:00,7671774.0,3600.0,100.0,220772.0,205788.0,0.0,586719238.0
2022-03-14 09:00:00,7671781.0,3600.0,100.0,86421.0,78306.0,0.0,206372413.0
2022-02-17 14:00:00,7671778.0,3600.0,100.0,2205704.0,2012039.0,0.0,2556260769.0
2022-02-04 02:00:00,7671779.0,3600.0,100.0,1034726.0,891466.0,0.0,843109768.0
2022-03-15 21:00:00,7671780.0,3600.0,100.0,447866.0,418764.0,0.0,1250931400.0
2022-02-04 15:00:00,7671776.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-03-15 05:00:00,7671772.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-04 22:00:00,7671778.0,3600.0,100.0,2523923.0,2331606.0,0.0,2745287361.0
2022-03-11 18:00:00,7671774.0,3600.0,100.0,187438.0,173448.0,0.0,495637423.0
2022-03-14 23:00:00,7671782.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-03-15 01:00:00,7671772.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-17 21:00:00,7671777.0,3600.0,100.0,4653428.0,4321136.0,0.0,5104586762.0
2022-02-05 06:00:00,7671781.0,3600.0,100.0,51566.0,37551.0,0.0,107431484.0
2022-02-13 17:00:00,7671780.0,3600.0,100.0,390273.0,362895.0,0.0,1082191205.0
2022-02-04 16:00:00,7671771.0,3600.0,100.0,1115375.0,998029.0,0.0,1317223931.0
2022-03-11 20:00:00,7671776.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-20 08:00:00,7671778.0,3600.0,100.0,1797504.0,1589806.0,0.0,2039564389.0
2022-02-18 02:00:00,7671773.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-05 05:00:00,7671772.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-19 15:00:00,7671781.0,3600.0,100.0,93720.0,85662.0,0.0,222284511.0
2022-02-04 17:00:00,7671782.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-06 02:00:00,7671774.0,3600.0,100.0,73233.0,66257.0,0.0,167093308.0
2022-03-11 21:00:00,7671777.0,3600.0,100.0,4692657.0,4332032.0,0.0,5003115597.0
2022-02-19 05:00:00,7671772.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-17 14:00:00,7671773.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-10 00:00:00,7671783.0,3600.0,100.0,2104178.0,1857629.0,0.0,2631173594.0
2022-02-05 23:00:00,7671778.0,3600.0,100.0,2352970.0,2002466.0,0.0,2312280214.0
2022-02-06 05:00:00,7671774.0,3600.0,100.0,103992.0,62106.0,0.0,158223535.0
2022-02-13 13:00:00,7671776.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-19 14:00:00,7671771.0,3600.0,100.0,1106934.0,967259.0,0.0,1269995732.0
2022-02-11 10:00:00,7671779.0,3600.0,100.0,1869676.0,1680788.0,0.0,1685897193.0
2022-02-10 17:00:00,7671783.0,3600.0,100.0,2542340.0,2360639.0,0.0,3662442768.0
2022-02-18 21:00:00,7671783.0,3600.0,100.0,3230452.0,2888249.0,0.0,4516587920.0
2022-03-15 12:00:00,7671774.0,3600.0,100.0,165087.0,155338.0,0.0,439640277.0
2022-02-06 06:00:00,7671778.0,3600.0,100.0,1028599.0,769376.0,0.0,1103541742.0
2022-02-04 20:00:00,7671777.0,3600.0,100.0,4532277.0,4204444.0,0.0,4952038139.0
2022-02-20 07:00:00,7671784.0,3600.0,100.0,225255.0,196592.0,0.0,588577532.0
2022-02-03 09:00:00,7671773.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-11 09:00:00,7671779.0,3600.0,100.0,1893957.0,1614663.0,0.0,1632032895.0
2022-02-08 20:00:00,7671775.0,3600.0,100.0,2814265.0,2609936.0,0.0,3560043582.0
2022-02-04 06:00:00,7671777.0,3600.0,100.0,2478992.0,1853238.0,0.0,2057519020.0
2022-02-20 11:00:00,7671774.0,3600.0,100.0,177199.0,163872.0,0.0,453731337.0
2022-02-03 00:00:00,7671775.0,3600.0,100.0,1909325.0,1679765.0,0.0,2259964697.0
2022-02-17 04:00:00,7671772.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-08 02:00:00,7671774.0,3600.0,100.0,66491.0,60585.0,0.0,155835741.0
2022-03-15 20:00:00,7671784.0,3600.0,100.0,274995.0,255115.0,0.0,677801614.0
2022-03-11 16:00:00,7671772.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-19 21:00:00,7671771.0,3600.0,100.0,1364975.0,1233805.0,0.0,1616084513.0
2022-02-17 09:00:00,7671779.0,3600.0,100.0,1798627.0,1608498.0,0.0,1631820017.0
2022-02-10 18:00:00,7671774.0,3600.0,100.0,185251.0,171489.0,0.0,478329968.0
2022-02-13 01:00:00,7671782.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,7671777.0,3600.0,100.0,1423427.0,1257468.0,0.0,1543963743.0
2022-02-10 06:00:00,7671778.0,3600.0,100.0,1257789.0,935108.0,0.0,1248943056.0
2022-02-06 22:00:00,7671777.0,3600.0,100.0,4343833.0,4060885.0,0.0,4433491859.0
2022-03-15 21:00:00,7671776.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-13 16:00:00,7671776.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-04 20:00:00,7671784.0,3600.0,100.0,288950.0,256404.0,0.0,663249272.0
2022-02-04 17:00:00,7671773.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-20 08:00:00,7671771.0,3600.0,100.0,963803.0,779622.0,0.0,1037570648.0
