begintime,sk_object,duration,M8018C4,M8018C0,M8018C1,M8018C5,M8018C6,M8018C7,M8018C8,M8018C9,M8018C10,M8018C11
2022-03-15 04:45:00,20347.0,15,0.0,3.0,7.0,0.0,0.0,0.0,2940.0,900.0,0.0,0.0
2022-03-15 08:30:00,20340.0,15,0.0,10.0,15.0,0.0,0.0,0.0,8748.0,900.0,0.0,0.0
2022-03-15 14:45:00,20340.0,15,0.0,8.0,15.0,0.0,0.0,0.0,7160.0,900.0,0.0,0.0
2022-03-16 09:15:00,20340.0,15,0.0,9.0,15.0,0.0,0.0,0.0,8437.0,900.0,0.0,0.0
2022-03-11 00:00:00,20337.0,15,0.0,107.0,144.0,0.0,0.0,0.0,95954.0,900.0,0.0,0.0
2022-03-11 00:00:00,20338.0,15,0.0,19.0,27.0,0.0,0.0,0.0,16782.0,900.0,0.0,0.0
2022-03-11 00:00:00,20339.0,15,0.0,63.0,77.0,0.0,0.0,0.0,56471.0,900.0,0.0,0.0
2022-03-11 00:00:00,20340.0,15,0.0,4.0,7.0,0.0,0.0,0.0,3533.0,900.0,0.0,0.0
2022-03-11 00:00:00,20341.0,15,0.0,134.0,160.0,0.0,0.0,0.0,120523.0,900.0,0.0,0.0
2022-03-11 00:00:00,20342.0,15,0.0,42.0,56.0,0.0,0.0,0.0,38074.0,900.0,0.0,0.0
2022-03-11 00:00:00,20343.0,15,0.0,226.0,306.0,0.0,0.0,0.0,203707.0,900.0,0.0,0.0
2022-03-11 00:00:00,20344.0,15,0.0,238.0,302.0,0.0,0.0,0.0,213933.0,900.0,0.0,0.0
2022-03-11 00:00:00,20345.0,15,0.0,268.0,339.0,0.0,0.0,0.0,241274.0,900.0,0.0,0.0
2022-03-11 00:00:00,20346.0,15,0.0,140.0,175.0,0.0,0.0,0.0,125853.0,900.0,0.0,0.0
2022-03-11 00:00:00,20347.0,15,0.0,13.0,19.0,0.0,0.0,0.0,11385.0,900.0,0.0,0.0
2022-03-11 00:00:00,20348.0,15,0.0,327.0,412.0,0.0,0.0,0.0,294388.0,900.0,0.0,0.0
2022-03-11 00:00:00,20349.0,15,0.0,223.0,273.0,0.0,0.0,0.0,200961.0,900.0,0.0,0.0
2022-03-11 00:00:00,20350.0,15,0.0,41.0,51.0,0.0,0.0,0.0,37074.0,900.0,0.0,0.0
2022-03-11 00:00:00,20351.0,15,0.0,21.0,28.0,0.0,0.0,0.0,19307.0,900.0,0.0,0.0
2022-03-11 00:00:00,20352.0,15,0.0,29.0,38.0,0.0,0.0,0.0,25779.0,900.0,0.0,0.0
2022-03-11 00:00:00,20353.0,15,0.0,196.0,238.0,0.0,0.0,0.0,176410.0,900.0,0.0,0.0
2022-03-11 00:00:00,20354.0,15,0.0,69.0,92.0,0.0,0.0,0.0,62291.0,900.0,0.0,0.0
2022-03-11 00:00:00,20355.0,15,0.0,148.0,187.0,0.0,0.0,0.0,133588.0,900.0,0.0,0.0
2022-03-11 00:15:00,20337.0,15,0.0,97.0,113.0,0.0,0.0,0.0,87561.0,900.0,0.0,0.0
2022-03-11 00:15:00,20338.0,15,0.0,17.0,23.0,0.0,0.0,0.0,15325.0,900.0,0.0,0.0
2022-03-11 00:15:00,20339.0,15,0.0,67.0,83.0,0.0,0.0,0.0,60444.0,900.0,0.0,0.0
