begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL
2022-03-12,Cell Name=4G_MALAMA_II-7,808961.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,75.0,542532928912.0
2022-03-13,Cell Name=4G_MALAMA_II-7,808961.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,328123762376.0
2022-03-14,Cell Name=4G_MALAMA_II-7,808961.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,558194255448.0
2022-03-15,Cell Name=4G_MALAMA_II-7,808961.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,609702492216.0
2022-02-02,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,848433831000.0
2022-02-03,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1001884862072.0
2022-02-04,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,838904660848.0
2022-02-05,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,920414613440.0
2022-02-06,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,925370270032.0
2022-02-08,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,777525435992.0
2022-02-10,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,791762884720.0
2022-02-11,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,956822029168.0
2022-02-12,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,800811165216.0
2022-02-13,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,984120156656.0
2022-02-17,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,809009161928.0
2022-02-18,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1014723550136.0
2022-02-19,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,961157703480.0
2022-02-20,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1087481893848.0
2022-03-01,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,847021719528.0
2022-03-02,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,846682752184.0
2022-03-03,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,980240143968.0
2022-03-06,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,1031833389456.0
2022-03-07,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,907726647776.0
2022-03-09,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,57317478152.0
2022-03-10,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,724336502472.0
2022-03-11,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,699592355080.0
2022-03-12,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,745942865464.0
2022-03-13,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,974047829072.0
2022-03-14,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,900513328472.0
2022-03-15,Cell Name=4G_ALLENTOWN-1,808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1010572117840.0
2022-02-02,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,228022885344.0
2022-02-03,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,281901208912.0
2022-02-04,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,269177270056.0
2022-02-05,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,272150713864.0
2022-02-06,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,273996258760.0
2022-02-10,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,351959531112.0
2022-02-11,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,354203015160.0
2022-02-12,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,306452010976.0
2022-02-13,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,371314819376.0
2022-02-17,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,287398733536.0
2022-02-18,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,273338974152.0
2022-02-19,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,254843292808.0
2022-02-20,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,311057567184.0
2022-03-01,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,324436891072.0
2022-03-02,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,384926741952.0
2022-03-03,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,313235070544.0
2022-03-06,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,349091588088.0
2022-03-07,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,278619866792.0
2022-03-09,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,14639829272.0
2022-03-10,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,294595216560.0
2022-03-11,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,297014120664.0
2022-03-12,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,241489120080.0
2022-03-13,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,250087912776.0
2022-03-14,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,302291182184.0
2022-03-15,Cell Name=4G_KINGHARMAN-3,809167.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,255658924032.0
