begintime,sk_object,duration,integrity,1542455326,1542455327,1542455328,1542455329,1542455330,1542455331,1542455332,1542455333,1542460727,1542460728,1542460729
2022-03-13,879862.0,75600.0,87.5,67473145.0,7566835451.0,0.0,0.0,83233728.0,37776243332.0,0.0,0.0,,,
2022-02-20,879844.0,86400.0,100.0,1130946769.0,110787347125.0,66743.0,5192654.0,1258647923.0,536280508064.0,0.0,0.0,,,
2022-02-08,879871.0,86400.0,100.0,726840608.0,68159880433.0,66772.0,5195204.0,783507366.0,287725695050.0,0.0,0.0,,,
2022-02-13,879922.0,86400.0,100.0,1311809906.0,123325266551.0,66934.0,5208026.0,1263568757.0,519863616848.0,0.0,0.0,,,
2022-02-20,879889.0,86400.0,100.0,42629440.0,3829042983.0,66952.0,5209052.0,49120676.0,14815566333.0,0.0,0.0,,,
2022-03-15,879815.0,82800.0,95.83333333333333,640191641.0,63450192978.0,63978.0,4977710.0,726233222.0,296706305882.0,0.0,0.0,,,
2022-02-10,879876.0,86400.0,100.0,954824502.0,92479741728.0,66515.0,5175058.0,999972641.0,409127858896.0,0.0,0.0,,,
2022-02-11,879788.0,86400.0,100.0,45299693.0,4419951615.0,64028.0,4981894.0,87454987.0,21765472656.0,0.0,0.0,,,
2022-02-18,879848.0,86400.0,100.0,1680559069.0,164650178976.0,66689.0,5188242.0,1621638403.0,730485947534.0,0.0,0.0,,,
2022-03-10,879850.0,82800.0,95.83333333333333,584015978.0,52741620616.0,52740.0,4092540.0,526455515.0,202346958883.0,0.0,0.0,,,
2022-02-18,879899.0,86400.0,100.0,1756255826.0,171430716645.0,66784.0,5196072.0,1758641007.0,796963393692.0,0.0,0.0,,,
2022-02-06,879878.0,86400.0,100.0,752324047.0,72472795042.0,65440.0,5092140.0,749157667.0,315611854461.0,0.0,0.0,,,
2022-02-19,879973.0,86400.0,100.0,647167679.0,67263946441.0,66437.0,5168910.0,727049759.0,310056758754.0,0.0,0.0,,,
