begintime,sk_object,1276270417,1276270418,1276270419,1276270420,1276270421,1276270422,1276270423,1276270424,1276270425,1276270426,1276270427,1276270428,1276270429,1276270430,1276270431,1276270432,1276270433,1276270434,1276270435,1276270436,1276270437,duration
2022-03-01 00:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,11216444.0,360.0,31156.789,177916.0,360.0,494.211,0.0,360.0,0.0,PT3600S
2022-03-01 01:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,11339081.0,360.0,31497.447,55279.0,360.0,153.553,0.0,360.0,0.0,PT3600S
2022-03-01 02:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,11365643.0,360.0,31571.231,28717.0,360.0,79.769,0.0,360.0,0.0,PT3600S
2022-03-01 03:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,11369826.0,360.0,31582.85,24534.0,360.0,68.15,0.0,360.0,0.0,PT3600S
2022-03-01 04:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,11367327.0,360.0,31575.908,27033.0,360.0,75.092,0.0,360.0,0.0,PT3600S
2022-03-01 05:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,11329654.0,360.0,31471.261,64706.0,360.0,179.739,0.0,360.0,0.0,PT3600S
2022-03-01 06:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,11093275.0,360.0,30814.653,301085.0,360.0,836.347,0.0,360.0,0.0,PT3600S
2022-03-01 07:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,10052232.0,360.0,27922.867,1342128.0,360.0,3728.133,0.0,360.0,0.0,PT3600S
2022-03-01 08:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,9357748.0,360.0,25993.744,2036612.0,360.0,5657.256,0.0,360.0,0.0,PT3600S
2022-03-01 09:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,9285543.0,360.0,25793.175,2108817.0,360.0,5857.825,0.0,360.0,0.0,PT3600S
2022-03-01 10:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,9440639.0,360.0,26223.997,1953721.0,360.0,5427.003,0.0,360.0,0.0,PT3600S
2022-03-01 11:00:00,7524260.0,402120.0,360.0,1117.0,0.0,360.0,0.0,0.0,360.0,0.0,0.0,360.0,0.0,9620438.0,360.0,26723.439,1773922.0,360.0,4927.561,0.0,360.0,0.0,PT3600S
