measObjLdn,duration,begin_time,20001163.0
"ManagedElement=1,Equipment=1,Subrack=1,Slot=1,PlugInUnit=1",900.0,2021-09-26 19:15:00,"17,8,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
