begintime,sk_object,duration,integrity,M8009C2,M8009C0,M8009C1,M8009C3,M8009C4,M8009C5,M8009C6,M8009C7,M8009C8,M8009C9,M8009C10,M8009C11,M8009C14,M8009C15,M8009C16,M8009C17,M8009C18,M8009C19,M8009C20,M8009C21,M8009C22,M8009C23,M8009C24,M8009C25,M8009C26,M8009C27
2022-03-11 03:00:00,16513.0,60.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11 16:00:00,16538.0,60.0,100.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11 20:00:00,16579.0,60.0,100.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-12 00:00:00,16555.0,60.0,100.0,0.0,15.0,113.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-12 01:00:00,16598.0,60.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-12 14:00:00,16574.0,60.0,100.0,79.0,0.0,79.0,0.0,,0.0,79.0,79.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-12 20:00:00,16536.0,60.0,100.0,26.0,0.0,26.0,0.0,,0.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-13 11:00:00,16536.0,60.0,100.0,26.0,0.0,26.0,0.0,,0.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-13 11:00:00,16579.0,60.0,100.0,1.0,0.0,2.0,0.0,,0.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-13 13:00:00,16536.0,60.0,100.0,35.0,0.0,35.0,0.0,,0.0,35.0,34.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-14 04:00:00,16531.0,60.0,100.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-14 18:00:00,16599.0,60.0,100.0,6.0,0.0,12.0,0.0,,0.0,6.0,6.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-15 05:00:00,16520.0,60.0,100.0,1.0,0.0,2.0,0.0,,0.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-15 18:00:00,16572.0,60.0,100.0,41.0,0.0,41.0,0.0,,0.0,41.0,41.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-16 05:00:00,16574.0,60.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-17 11:00:00,16579.0,60.0,100.0,2.0,0.0,2.0,0.0,,0.0,2.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-17 12:00:00,16599.0,60.0,100.0,11.0,0.0,14.0,0.0,,0.0,11.0,11.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-17 14:00:00,16599.0,60.0,100.0,16.0,0.0,16.0,0.0,,0.0,16.0,16.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-17 20:00:00,16599.0,60.0,100.0,20.0,0.0,22.0,0.0,,0.0,20.0,20.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-18 01:00:00,16578.0,60.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-18 02:00:00,16594.0,60.0,100.0,2.0,0.0,12.0,0.0,,0.0,2.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-18 06:00:00,16572.0,60.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-18 20:00:00,16579.0,60.0,100.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-19 01:00:00,16597.0,60.0,100.0,0.0,3.0,21.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-19 22:00:00,16599.0,60.0,100.0,8.0,0.0,8.0,0.0,,0.0,8.0,8.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11 00:00:00,16512.0,60.0,100.0,462.0,12765.0,913.0,0.0,,0.0,462.0,461.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
