begintime,sk_object,duration,M51352C0,M51352C1,M51352C6,M51352C7,M51352C8,M51352C9
2022-03-15 06:58:00,344.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,355.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,345.0,7,45203616.0,82120.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,351.0,7,45204967.0,82133.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,341.0,6,1571865.0,10466.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,342.0,6,405324.0,3232.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,343.0,6,1462429.0,5424.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,346.0,6,60449164.0,161064.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,347.0,6,61910486.0,86687.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,348.0,6,1572001.0,10468.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,349.0,6,60449693.0,161067.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,353.0,6,61909866.0,86679.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,354.0,6,405324.0,3232.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,356.0,6,1462429.0,5424.0,0.0,0.0,0.0,0.0
2022-03-17 02:55:00,350.0,5,126792933.0,262505.0,0.0,0.0,0.0,0.0
2022-03-17 02:55:00,352.0,5,126793448.0,262510.0,0.0,0.0,0.0,0.0
2022-03-18 18:00:00,342.0,15,1185051.0,16828.0,0.0,0.0,0.0,0.0
2022-03-18 18:00:00,354.0,15,1185051.0,16828.0,0.0,0.0,0.0,0.0
2022-03-18 18:15:00,342.0,15,796984.0,16317.0,0.0,0.0,0.0,0.0
2022-03-18 18:15:00,354.0,15,796984.0,16317.0,0.0,0.0,0.0,0.0
2022-03-18 18:30:00,342.0,15,799560.0,16395.0,0.0,0.0,0.0,0.0
2022-03-18 18:30:00,354.0,15,799608.0,16396.0,0.0,0.0,0.0,0.0
2022-03-18 18:45:00,342.0,15,816840.0,16747.0,0.0,0.0,0.0,0.0
2022-03-18 18:45:00,354.0,15,816840.0,16747.0,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,86704.0,4,31522380.0,115687.0,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,86706.0,4,31512492.0,115662.0,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,344.0,14,305337879.0,1087410.0,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,355.0,14,305332112.0,1087378.0,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,344.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,355.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 21:47:00,344.0,13,988430834.0,4049177.0,0.0,0.0,0.0,0.0
2022-03-11 21:47:00,355.0,13,988398476.0,4049068.0,0.0,0.0,0.0,0.0
2022-03-12 05:55:00,341.0,5,90986392.0,465838.0,0.0,0.0,0.0,0.0
2022-03-12 05:55:00,348.0,5,90983039.0,465830.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,344.0,10,520359307.0,803608.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,355.0,10,520358272.0,803598.0,0.0,0.0,0.0,0.0
