begintime,sk_object,1593835836,duration
2022-03-01 00:00:00,7733258.0,0.19808418,PT3600S
2022-03-01 00:00:00,7733259.0,0.1122825,PT3600S
2022-03-01 00:00:00,7733260.0,0.10359833,PT3600S
2022-03-01 00:00:00,7733261.0,0.14412333,PT3600S
2022-03-01 00:00:00,7733262.0,0.12921751,PT3600S
2022-03-01 00:00:00,7733264.0,0.1798175,PT3600S
2022-03-01 00:00:00,7733265.0,0.2283975,PT3600S
2022-03-01 00:00:00,7733266.0,0.15595584,PT3600S
2022-03-01 00:00:00,7733267.0,0.1232575,PT3600S
2022-03-01 00:00:00,7733268.0,0.12067583,PT3600S
2022-03-01 00:00:00,7733269.0,0.15397167,PT3600S
2022-03-01 00:00:00,7733270.0,0.22692333,PT3600S
2022-03-01 00:00:00,7733271.0,0.11363917,PT3600S
2022-03-01 00:00:00,7733272.0,0.19346166,PT3600S
2022-03-01 00:00:00,7733273.0,0.17064333,PT3600S
2022-03-01 00:00:00,7733274.0,0.35028169,PT3600S
2022-03-01 00:00:00,7733275.0,0.31613749,PT3600S
2022-03-01 00:00:00,7733276.0,0.13066499,PT3600S
2022-03-01 00:00:00,7733277.0,0.15081666,PT3600S
2022-03-01 00:00:00,7733278.0,0.19853751,PT3600S
2022-03-01 00:00:00,7733279.0,0.27838582,PT3600S
2022-03-01 00:00:00,7733280.0,0.086335838,PT3600S
2022-03-01 00:00:00,7733281.0,0.44815919,PT3600S
2022-03-01 00:00:00,7733282.0,0.1238,PT3600S
2022-03-01 00:00:00,7733283.0,0.38942081,PT3600S
2022-03-01 00:00:00,7733284.0,0.29684085,PT3600S
2022-03-01 00:00:00,7733285.0,0.2084475,PT3600S
2022-03-01 00:00:00,7733286.0,0.14985584,PT3600S
2022-03-01 00:00:00,7733287.0,0.2459375,PT3600S
2022-03-01 00:00:00,7733288.0,0.16025667,PT3600S
2022-03-01 00:00:00,7733289.0,0.35223752,PT3600S
2022-03-01 00:00:00,7733290.0,0.22800583,PT3600S
2022-03-01 00:00:00,7733291.0,0.11604166,PT3600S
2022-03-01 00:00:00,7733292.0,0.19564167,PT3600S
2022-03-01 00:00:00,7733294.0,0.34466916,PT3600S
2022-03-01 00:00:00,7733295.0,0.11038667,PT3600S
2022-03-01 00:00:00,7733296.0,0.16745415,PT3600S
2022-03-01 00:00:00,7733297.0,0.15652166,PT3600S
2022-03-01 00:00:00,7733298.0,0.33777252,PT3600S
2022-03-01 00:00:00,7733299.0,0.11316334,PT3600S
