begintime,sk_object,duration,M8013C80,M8013C81,M8013C5,M8013C6,M8013C10,M8013C11,M8013C7,M8013C9,M8013C0,M8013C1,M8013C2,M8013C3,M8013C4,M8013C12,M8013C13,M8013C15,M8013C16,M8013C17,M8013C18,M8013C19,M8013C21,M8013C24,M8013C25,M8013C26,M8013C27,M8013C28,M8013C29,M8013C30,M8013C31,M8013C32,M8013C33,M8013C34,M8013C35,M8013C36,M8013C37,M8013C38,M8013C39,M8013C40,M8013C41,M8013C42,M8013C43,M8013C44,M8013C45,M8013C46,M8013C47,M8013C48,M8013C49,M8013C50,M8013C51,M8013C52,M8013C53,M8013C54,M8013C55,M8013C56,M8013C57,M8013C58,M8013C60,M8013C69,M8013C61,M8013C62,M8013C63,M8013C64,M8013C65,M8013C66,M8013C67,M8013C68,M8013C70,M8013C71,M8013C72,M8013C73,M8013C74,M8013C75,M8013C76,M8013C77,M8013C78,M8013C79,M8013C82,M8013C83,M8013C84,M8013C85,M8013C86,M8013C87,M8013C88,M8013C89,M8013C90,M8013C91,M8013C92,M8013C93,M8013C94,M8013C95,M8013C96,M8013C97,M8013C99,M8013C100,M8013C101,M8013C102,M8013C103,M8013C104,M8013C105,M8013C106,M8013C107,M8013C108,M8013C109,M8013C110,M8013C111,M8013C112,M8013C113,M8013C114,M8013C115,M8013C116,M8013C117,M8013C118,M8013C119,M8013C121,M8013C122,M8013C123,M8013C124
2022-03-12 05:55:00,896.0,5,0.0,0.0,104.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,35.0,19.0,53.0,0.0,387466.0,1595011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,53.0,17.0,0.0,0.0,0.0,0.0,0.0,97.0,93.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,13.0,0.0,0.0,6.0,0.0,35.0,19.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:55:00,904.0,5,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,2.0,724.0,4.0,0.0,540.0,302.0,558.0,0.0,2407519.0,15960833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,558.0,302.0,0.0,0.0,0.0,0.0,0.0,1363.0,1305.0,791.0,4.0,791.0,4.0,0.0,0.0,0.0,0.0,0.0,728.0,719.0,1.0,0.0,0.0,2.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,1.0,0.0,0.0,54.0,0.0,540.0,302.0,559.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,25.0,0.0,0.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,872.0,10,0.0,0.0,1680.0,0.0,4.0,0.0,0.0,655.0,0.0,0.0,3.0,0.0,0.0,2.0,997.0,2.0,0.0,672.0,457.0,551.0,0.0,3563148.0,19470097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,551.0,457.0,0.0,0.0,0.0,0.0,0.0,1680.0,1680.0,1041.0,14.0,1038.0,14.0,3.0,11.0,11.0,11.0,11.0,999.0,970.0,2.0,0.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,672.0,457.0,552.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,875.0,10,0.0,0.0,629.0,0.0,1.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,1.0,0.0,211.0,135.0,283.0,0.0,2092233.0,8175612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,283.0,135.0,0.0,0.0,0.0,0.0,0.0,629.0,629.0,431.0,3.0,431.0,3.0,0.0,3.0,3.0,3.0,3.0,373.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,213.0,135.0,283.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,883.0,10,0.0,0.0,868.0,5.0,3.0,0.0,0.0,438.0,0.0,0.0,2.0,0.0,0.0,2.0,355.0,0.0,0.0,451.0,213.0,209.0,0.0,1166759.0,4101201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,209.0,213.0,0.0,0.0,0.0,0.0,0.0,868.0,868.0,439.0,11.0,434.0,11.0,5.0,5.0,5.0,5.0,5.0,355.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,451.0,213.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,50.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0
2022-03-12 06:50:00,885.0,10,0.0,0.0,3269.0,15.0,10.0,0.0,0.0,1328.0,0.0,0.0,2.0,0.0,0.0,1.0,1864.0,3.0,0.0,1324.0,799.0,1161.0,0.0,9183568.0,39731299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,1159.0,799.0,0.0,0.0,0.0,0.0,0.0,3269.0,3268.0,2036.0,18.0,2033.0,18.0,3.0,20.0,19.0,20.0,19.0,1867.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,0.0,0.0,0.0,0.0,1326.0,799.0,1161.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,15.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-12 06:50:00,890.0,10,0.0,0.0,291.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,57.0,106.0,128.0,0.0,1902771.0,7798119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,128.0,106.0,0.0,0.0,0.0,0.0,0.0,291.0,290.0,238.0,3.0,238.0,3.0,0.0,2.0,2.0,2.0,2.0,226.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57.0,106.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,895.0,10,0.0,0.0,137.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,59.0,18.0,60.0,0.0,620135.0,3075611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,81.0,1.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,59.0,18.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,872.0,2,0.0,0.0,430.0,0.0,2.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,290.0,64.0,76.0,0.0,598353.0,2547829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,76.0,64.0,0.0,0.0,0.0,0.0,0.0,430.0,430.0,157.0,0.0,157.0,0.0,0.0,3.0,3.0,3.0,3.0,118.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,290.0,64.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,875.0,2,0.0,0.0,175.0,1.0,1.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,122.0,35.0,19.0,0.0,261166.0,809802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,18.0,35.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,55.0,2.0,55.0,2.0,0.0,1.0,1.0,1.0,1.0,42.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,122.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,883.0,2,0.0,0.0,239.0,1.0,1.0,0.0,0.0,146.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,0.0,0.0,144.0,38.0,58.0,0.0,167680.0,738953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,58.0,38.0,0.0,0.0,0.0,0.0,0.0,239.0,239.0,103.0,4.0,102.0,4.0,1.0,0.0,0.0,0.0,0.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,144.0,38.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,885.0,2,0.0,0.0,1003.0,2.0,1.0,0.0,0.0,644.0,0.0,0.0,1.0,0.0,0.0,1.0,311.0,0.0,0.0,656.0,128.0,221.0,0.0,1515508.0,5819110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,221.0,128.0,0.0,0.0,0.0,0.0,0.0,1003.0,1003.0,389.0,6.0,388.0,6.0,1.0,4.0,4.0,4.0,4.0,311.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,656.0,128.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,890.0,2,0.0,0.0,86.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,51.0,13.0,22.0,0.0,402064.0,1253989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,43.0,0.0,43.0,0.0,0.0,2.0,2.0,2.0,2.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,51.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,895.0,2,0.0,0.0,48.0,1.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,4.0,3.0,0.0,33457.0,207410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,42.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,870.0,7,0.0,0.0,44.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,31.0,9.0,4.0,0.0,79180.0,836127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
