begintime,sk_object,duration,integrity,M8036C3,M8036C4,M8036C5,M8036C6,M8036C0,M8036C1,M8036C2
2022-03-13,21534.0,1440.0,100.0,0.0,0.0,0.0,0.0,9768.0,8217.0,53.0
2022-03-18,21615.0,1440.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2022-03-11,21545.0,1440.0,100.0,0.0,0.0,0.0,0.0,24010.0,24621.0,3.0
2022-03-13,21549.0,1440.0,100.0,0.0,0.0,0.0,0.0,13.0,30.0,0.0
2022-03-14,21614.0,1440.0,100.0,0.0,0.0,0.0,0.0,23266.0,12458.0,836.0
2022-03-14,21615.0,1440.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2022-03-18,21532.0,1440.0,100.0,0.0,0.0,0.0,0.0,351059.0,349116.0,4.0
2022-03-16,21515.0,1421.0,98.68055555555556,0.0,0.0,0.0,0.0,9162.0,17361.0,43.0
2022-03-18,21557.0,1440.0,100.0,0.0,0.0,0.0,0.0,10985.0,28643.0,773.0
2022-03-13,21523.0,1440.0,100.0,0.0,0.0,0.0,0.0,535.0,22003.0,18.0
2022-03-16,21559.0,1440.0,100.0,0.0,0.0,0.0,0.0,702.0,1580.0,0.0
2022-03-17,21561.0,1440.0,100.0,0.0,0.0,0.0,0.0,70154.0,62671.0,38.0
2022-03-13,21537.0,1440.0,100.0,0.0,0.0,0.0,0.0,108350.0,105840.0,4425.0
2022-03-11,21612.0,1440.0,100.0,0.0,0.0,0.0,0.0,79220.0,82886.0,4057.0
2022-03-13,21553.0,1397.0,97.01388888888889,0.0,0.0,56227.0,1.0,40382.0,30211.0,413.0
2022-03-12,21617.0,1440.0,100.0,0.0,0.0,0.0,0.0,48803.0,40255.0,401.0
2022-03-17,21589.0,733.0,50.90277777777778,0.0,0.0,0.0,0.0,5043.0,3202.0,2.0
2022-03-17,21625.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0,33482.0,47471.0,0.0
2022-03-16,21605.0,1399.0,97.15277777777777,0.0,0.0,0.0,0.0,6358.0,59.0,255.0
2022-03-18,21633.0,1440.0,100.0,0.0,0.0,0.0,0.0,145683.0,133005.0,8.0
2022-03-19,21598.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0,10335.0,18757.0,30.0
2022-03-18,21546.0,1440.0,100.0,0.0,0.0,0.0,0.0,62642.0,70819.0,9.0
2022-03-12,21547.0,1440.0,100.0,0.0,0.0,0.0,0.0,4958.0,4939.0,43.0
2022-03-17,21513.0,1440.0,100.0,0.0,0.0,365133.0,1.0,6245.0,7554.0,15.0
2022-03-17,21522.0,1440.0,100.0,0.0,0.0,0.0,0.0,7480.0,7251.0,8.0
2022-03-17,21566.0,1440.0,100.0,0.0,0.0,0.0,0.0,61345.0,42726.0,45.0
2022-03-15,21547.0,1440.0,100.0,0.0,0.0,0.0,0.0,4155.0,4151.0,22.0
2022-03-18,21535.0,1440.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2022-03-18,21624.0,1440.0,100.0,0.0,0.0,0.0,0.0,77786.0,62210.0,4059.0
2022-03-15,21611.0,1416.0,98.33333333333333,0.0,0.0,0.0,0.0,6851.0,21632.0,19.0
2022-03-14,21573.0,1440.0,100.0,0.0,0.0,0.0,0.0,4902.0,19648.0,0.0
2022-03-17,21538.0,1440.0,100.0,0.0,0.0,0.0,0.0,126.0,6872.0,5.0
2022-03-17,21624.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,78118.0,65687.0,6186.0
2022-03-18,21620.0,1440.0,100.0,0.0,0.0,0.0,0.0,420.0,417.0,0.0
2022-03-11,21583.0,1440.0,100.0,0.0,0.0,0.0,0.0,5038.0,5026.0,2.0
2022-03-18,21537.0,1440.0,100.0,0.0,0.0,0.0,0.0,113483.0,112083.0,5913.0
2022-03-18,21561.0,1440.0,100.0,0.0,0.0,0.0,0.0,70819.0,62642.0,7.0
2022-03-15,21559.0,1440.0,100.0,0.0,0.0,0.0,0.0,554.0,1505.0,0.0
2022-03-14,21591.0,1440.0,100.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0
2022-03-12,21524.0,1440.0,100.0,0.0,0.0,0.0,0.0,2839.0,9142.0,0.0
2022-03-14,21568.0,1440.0,100.0,0.0,0.0,0.0,0.0,14334.0,13086.0,965.0
2022-03-12,21548.0,1440.0,100.0,0.0,0.0,0.0,0.0,17228.0,5329.0,0.0
2022-03-16,21565.0,1440.0,100.0,0.0,0.0,0.0,0.0,24480.0,7355.0,7.0
2022-03-12,21521.0,1440.0,100.0,0.0,0.0,0.0,0.0,4145.0,4133.0,1.0
2022-03-12,21514.0,1440.0,100.0,0.0,0.0,0.0,0.0,130082.0,126643.0,10.0
2022-03-16,21556.0,1440.0,100.0,0.0,0.0,420964.0,1.0,14676.0,15616.0,377.0
2022-03-12,21570.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,21620.0,1440.0,100.0,0.0,0.0,0.0,0.0,410.0,414.0,5.0
2022-03-12,21533.0,1440.0,100.0,0.0,0.0,0.0,0.0,9142.0,2839.0,0.0
2022-03-12,21623.0,1340.0,93.05555555555556,0.0,0.0,0.0,0.0,26992.0,25700.0,104.0
2022-03-12,21607.0,1440.0,100.0,0.0,0.0,0.0,0.0,20814.0,8189.0,0.0
2022-03-15,21574.0,1362.0,94.58333333333333,0.0,0.0,0.0,0.0,28.0,41.0,0.0
2022-03-19,21585.0,1380.0,95.83333333333333,0.0,0.0,453325.0,1.0,12965.0,4325.0,36.0
2022-03-11,21543.0,1440.0,100.0,0.0,0.0,0.0,0.0,5228.0,10555.0,209.0
2022-03-14,21549.0,1440.0,100.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0
2022-03-15,21543.0,1362.0,94.58333333333333,0.0,0.0,0.0,0.0,7516.0,6985.0,2.0
2022-03-12,21609.0,1440.0,100.0,0.0,0.0,0.0,0.0,2026.0,1987.0,2.0
2022-03-19,21544.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,263275.0,261188.0,11782.0
2022-03-14,21540.0,1440.0,100.0,0.0,0.0,0.0,0.0,2391.0,2600.0,61.0
2022-03-15,21560.0,1440.0,100.0,0.0,0.0,0.0,0.0,2667.0,16457.0,3.0
2022-03-18,21528.0,1440.0,100.0,0.0,0.0,0.0,0.0,422.0,308.0,15.0
2022-03-18,21580.0,1440.0,100.0,0.0,0.0,0.0,0.0,110141.0,113965.0,5.0
2022-03-16,21533.0,1440.0,100.0,0.0,0.0,0.0,0.0,20835.0,2236.0,1.0
2022-03-19,21579.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0,3302.0,3390.0,0.0
2022-03-19,21534.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,14879.0,13814.0,32.0
2022-03-19,21606.0,1310.0,90.97222222222223,0.0,0.0,305531.0,1.0,6426.0,1216.0,1.0
2022-03-19,21573.0,1250.0,86.80555555555556,0.0,0.0,0.0,0.0,5830.0,14695.0,1.0
2022-03-13,21565.0,1440.0,100.0,0.0,0.0,0.0,0.0,19767.0,5926.0,57.0
2022-03-11,21533.0,1440.0,100.0,0.0,0.0,0.0,0.0,16468.0,2787.0,1.0
2022-03-11,21593.0,1440.0,100.0,0.0,0.0,0.0,0.0,69.0,67.0,0.0
2022-03-18,21628.0,1440.0,100.0,0.0,0.0,0.0,0.0,8116.0,4571.0,926.0
2022-03-18,21519.0,1440.0,100.0,0.0,0.0,0.0,0.0,22384.0,5292.0,14.0
2022-03-19,21552.0,1310.0,90.97222222222223,0.0,0.0,8831178.0,9.0,18317.0,11078.0,369.0
2022-03-11,21607.0,1440.0,100.0,0.0,0.0,0.0,0.0,18570.0,7768.0,0.0
2022-03-14,21597.0,1440.0,100.0,0.0,0.0,0.0,0.0,5984.0,115.0,122.0
2022-03-17,21596.0,1440.0,100.0,0.0,0.0,0.0,0.0,121.0,124.0,11.0
2022-03-11,21600.0,1440.0,100.0,0.0,0.0,0.0,0.0,54.0,48.0,0.0
2022-03-12,21569.0,1440.0,100.0,0.0,0.0,0.0,0.0,260.0,259.0,0.0
