begintime,sk_object,duration,integrity,M8015C0,M8015C1,M8015C2,M8015C5,M8015C6,M8015C7,M8015C8,M8015C9,M8015C10,M8015C15,M8015C16,M8015C17,M8015C18,M8015C20,M8015C21,M8015C22,M8015C23
2022-03-13,17249.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,17087.0,1440.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-19,17600.0,1320.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,19069.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,332.0,0.0,0.0,3.0,0.0,3.0,47.0,0.0,0.0,0.0
2022-03-12,18604.0,1425.0,98.95833333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,18851.0,1440.0,100.0,0.0,508.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-13,19231.0,1440.0,100.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
2022-03-11,17929.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2022-03-12,17928.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,19141.0,1380.0,95.83333333333333,0.0,411.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,41.0,0.0,0.0,0.0
2022-03-12,112324.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,17463.0,1378.0,95.69444444444444,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,17738.0,1416.0,98.33333333333333,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,17561.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,111307.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,112431.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,18522.0,1440.0,100.0,0.0,779.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
2022-03-13,17728.0,1404.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,18348.0,1365.0,94.79166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,18022.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,18184.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,17179.0,1440.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,18615.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,5.0,0.0,0.0,26.0,44.0,44.0,0.0
2022-03-13,19246.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,17355.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,18046.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,19327.0,1440.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,49.0,0.0,0.0,12.0,0.0,0.0,30.0,46.0,46.0,0.0
2022-03-18,17229.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2022-03-13,19036.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,18047.0,1140.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,19274.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,18130.0,1440.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,18072.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0
2022-03-14,18880.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,17968.0,1404.0,97.5,0.0,0.0,0.0,0.0,8.0,27.0,1698.0,1697.0,0.0,0.0,44.0,1.0,3.0,0.0,10.0,10.0,0.0
2022-03-19,18892.0,1250.0,86.80555555555556,0.0,0.0,0.0,0.0,0.0,0.0,287.0,262.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,19255.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,761.0,0.0,0.0,17.0,0.0,0.0,90.0,0.0,0.0,0.0
2022-03-12,18884.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,18005.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,6.0,6.0,0.0
2022-03-15,18137.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,18821.0,1440.0,100.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2022-03-14,19313.0,1422.0,98.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,17270.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2022-03-15,17560.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,17086.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,17312.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,17558.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,18091.0,285.0,19.791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,91431.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,18856.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,18662.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,197.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0
2022-03-18,17664.0,1440.0,100.0,0.0,0.0,0.0,1.0,23.0,0.0,617.0,614.0,2.0,0.0,49.0,0.0,0.0,149.0,0.0,0.0,0.0
2022-03-15,17466.0,1440.0,100.0,0.0,196.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
2022-03-16,17623.0,1440.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-14,19221.0,1422.0,98.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,17921.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0,0.0,0.0,214.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2022-03-13,91567.0,1397.0,97.01388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,18901.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2022-03-19,17563.0,1129.0,78.40277777777777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,19326.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,17281.0,1440.0,100.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,18882.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,18624.0,1440.0,100.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,34.0,0.0
2022-03-15,17427.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,6.0,0.0
2022-03-16,18956.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-19,17839.0,1129.0,78.40277777777777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,17742.0,1310.0,90.97222222222223,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,17446.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,17899.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,18453.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-03-13,19193.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-13,17646.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,19171.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,112331.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,17348.0,1250.0,86.80555555555556,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,18737.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,19039.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,17537.0,1440.0,100.0,0.0,225.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,17.0,0.0,0.0,0.0
2022-03-17,17720.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,19227.0,1440.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,55.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-12,17473.0,1340.0,93.05555555555556,0.0,0.0,0.0,1.0,13.0,0.0,1296.0,1282.0,0.0,0.0,44.0,7.0,1.0,240.0,0.0,0.0,0.0
2022-03-15,19085.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,120.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0
2022-03-18,18899.0,1440.0,100.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,8.0,8.0,0.0
2022-03-19,17109.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,130.0,129.0,0.0,0.0,1.0,1.0,2.0,24.0,0.0,0.0,0.0
2022-03-17,19227.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,2.0,0.0,23.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-14,19249.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,18707.0,1378.0,95.69444444444444,0.0,170.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0
2022-03-16,17578.0,1440.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,41.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,19400.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
2022-03-16,18361.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
2022-03-11,19033.0,1296.0,90.0,0.0,0.0,0.0,1197.0,131.0,0.0,1625.0,1622.0,0.0,0.0,0.0,2.0,0.0,1.0,33.0,33.0,0.0
2022-03-15,17265.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,17562.0,1440.0,100.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,17350.0,1129.0,78.40277777777777,0.0,0.0,0.0,0.0,0.0,12.0,226.0,224.0,0.0,0.0,8.0,1.0,1.0,0.0,3.0,3.0,0.0
2022-03-17,17156.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-19,18828.0,1250.0,86.80555555555556,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2022-03-18,17956.0,1440.0,100.0,0.0,0.0,0.0,1.0,88.0,0.0,225.0,221.0,3.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0
2022-03-12,17586.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,17332.0,1440.0,100.0,0.0,456.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
2022-03-13,18370.0,1440.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,11.0,0.0,0.0,1.0,7.0,7.0,0.0
2022-03-14,17745.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,17186.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,18963.0,1440.0,100.0,0.0,97.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0
2022-03-11,18479.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,57.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0
2022-03-11,17858.0,1440.0,100.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-17,17631.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,19079.0,1440.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,18582.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-03-16,18860.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-03-16,18086.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
2022-03-11,19408.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,17281.0,1440.0,100.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,19182.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0,0.0,0.0,67.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,18239.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,18005.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0
2022-03-11,18416.0,1440.0,100.0,0.0,0.0,0.0,28.0,14.0,0.0,4262.0,4242.0,1.0,0.0,8.0,6.0,6.0,2.0,0.0,0.0,0.0
2022-03-14,17107.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,18458.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,91598.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,17555.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,44.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
2022-03-13,17521.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,17138.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2022-03-17,17235.0,1440.0,100.0,0.0,0.0,0.0,226.0,70.0,0.0,310.0,308.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,17870.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,17572.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,90250.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,17510.0,1440.0,100.0,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0
2022-03-17,19311.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,19153.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,17103.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-12,112107.0,330.0,22.916666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,18751.0,1380.0,95.83333333333333,0.0,0.0,0.0,19.0,86.0,0.0,610.0,590.0,17.0,0.0,6.0,0.0,2.0,51.0,0.0,0.0,0.0
2022-03-13,19351.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,18498.0,1440.0,100.0,0.0,0.0,0.0,2.0,90.0,0.0,1447.0,1404.0,17.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0
2022-03-14,17919.0,1440.0,100.0,0.0,70.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0
2022-03-17,113744.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,18402.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0
2022-03-17,17207.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,17541.0,1440.0,100.0,0.0,899.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,110.0,0.0,0.0,0.0
2022-03-11,18560.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,135727.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
