begintime,sk_object,1593835630,1593835632,1593835633,1593835634,1593835679,1593835680,1593835681,1593835682,duration
2022-03-01 00:00:00,882445.0,0.0,12.0,8.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882446.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882447.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882448.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882449.0,0.0,10.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882450.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882451.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882453.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882454.0,0.0,7.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882455.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882456.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882457.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882458.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882459.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882460.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882461.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882462.0,0.0,7.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882463.0,0.0,12.0,10.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882464.0,0.0,6.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882465.0,0.0,4.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882466.0,0.0,8.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882467.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882468.0,0.0,11.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882470.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882471.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882473.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882474.0,0.0,8.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882475.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882476.0,0.0,5.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882477.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882478.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882479.0,0.0,6.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882480.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882481.0,0.0,11.0,8.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882482.0,0.0,44.0,21.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882483.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882484.0,0.0,4.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882485.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882486.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882487.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882489.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882490.0,0.0,6.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882492.0,0.0,57.0,34.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882493.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882494.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882495.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882496.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882498.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882499.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882500.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882501.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882502.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882503.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882504.0,0.0,9.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882505.0,0.0,14.0,10.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882506.0,0.0,4.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882507.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882508.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882509.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882510.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882511.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882512.0,0.0,8.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882513.0,0.0,51.0,32.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882514.0,0.0,4.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882515.0,0.0,9.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882518.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882519.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882520.0,0.0,10.0,8.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882521.0,0.0,8.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882522.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882523.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882524.0,0.0,11.0,8.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882525.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882526.0,0.0,4.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882527.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882528.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882529.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882530.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882531.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882532.0,0.0,10.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882533.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882534.0,0.0,33.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882535.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882536.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882537.0,0.0,18.0,13.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882538.0,0.0,8.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882539.0,0.0,9.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882540.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882541.0,0.0,16.0,12.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882542.0,140.0,96.0,41.0,4.0,,,,,PT3600S
2022-03-01 00:00:00,882543.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882544.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882545.0,0.0,10.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882546.0,0.0,8.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882547.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882548.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882549.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882550.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882551.0,0.0,8.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882552.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882553.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882554.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882555.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882556.0,0.0,7.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882557.0,0.0,4.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882558.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882559.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882560.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882561.0,0.0,12.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882562.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882563.0,0.0,7.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882564.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882565.0,0.0,7.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882566.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882567.0,0.0,8.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882568.0,0.0,10.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882569.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882570.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882571.0,0.0,12.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882572.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882573.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882575.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882576.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882577.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882578.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882579.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882580.0,0.0,20.0,15.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882581.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882582.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882583.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882584.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882585.0,0.0,46.0,25.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882586.0,0.0,18.0,13.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882587.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882588.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882589.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882590.0,0.0,4.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882591.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882592.0,0.0,6.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882593.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882594.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882595.0,0.0,4.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882596.0,0.0,2.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882597.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882598.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882599.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882600.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882601.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882602.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882603.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882604.0,0.0,13.0,9.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882605.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882606.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882607.0,0.0,7.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882609.0,0.0,14.0,9.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882610.0,0.0,8.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882611.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882612.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882613.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882614.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882615.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882616.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882617.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882618.0,0.0,5.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882619.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882620.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882621.0,0.0,9.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882622.0,0.0,7.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882623.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882624.0,0.0,8.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882625.0,0.0,6.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882626.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882627.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882628.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882629.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882630.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882631.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882633.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882634.0,0.0,49.0,28.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882635.0,0.0,7.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882636.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882637.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882638.0,0.0,9.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882639.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882640.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882641.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882642.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882643.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882644.0,0.0,4.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882645.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882646.0,0.0,48.0,27.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882647.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882649.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882650.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882651.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882652.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882653.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882654.0,0.0,4.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882655.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882656.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882657.0,0.0,11.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882658.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882659.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882660.0,0.0,7.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882661.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882662.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882663.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882664.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882665.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882666.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882667.0,0.0,8.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882668.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882669.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882670.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882671.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882672.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882673.0,0.0,9.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882674.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882675.0,0.0,13.0,9.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882676.0,0.0,9.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882677.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882678.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882679.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882680.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882681.0,0.0,7.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882683.0,0.0,11.0,8.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882684.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882685.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882686.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882687.0,0.0,15.0,12.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882688.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882689.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882690.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882691.0,0.0,10.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882692.0,0.0,43.0,25.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882693.0,0.0,6.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882694.0,0.0,4.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882695.0,0.0,4.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882696.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882697.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882698.0,0.0,11.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882699.0,0.0,13.0,8.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882700.0,0.0,4.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882701.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882702.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882703.0,0.0,11.0,8.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882704.0,0.0,9.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882705.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882706.0,0.0,18.0,13.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882707.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882708.0,0.0,9.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882709.0,0.0,12.0,7.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882710.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882711.0,0.0,10.0,6.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882712.0,0.0,3.0,2.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882713.0,0.0,8.0,4.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882714.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882715.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 00:00:00,882716.0,0.0,4.0,3.0,0.0,,,,,PT3600S
