begintime,sk_object,duration,integrity,M51363C0,M51363C1,M51363C2,M51363C3,M51363C4,M51363C5,M51363C6
2022-03-17,372.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,366.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,371.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,365.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,86709.0,4.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,372.0,5.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,368.0,5.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,369.0,16.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,370.0,7.0,0.4861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,367.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,369.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,369.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,369.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,367.0,60.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
