begintime,sk_object,duration,integrity,67194651,67194652,67194653,67194654,67194655,67194656,67194657
2022-02-08,7669471.0,86400.0,100.0,0.0,0.0,0.0,6753045.0,6775032.0,0.0,0.0
2022-02-19,7669467.0,86400.0,100.0,0.0,0.0,0.0,38239644.0,44546770.0,0.0,0.0
2022-02-20,7669474.0,86400.0,100.0,0.0,0.0,0.0,35034085.0,40764694.0,0.0,0.0
2022-03-02,7669469.0,86400.0,100.0,0.0,0.0,0.0,81373384.0,84595157.0,0.0,0.0
2022-02-10,7669467.0,86400.0,100.0,0.0,0.0,0.0,39071897.0,45520279.0,0.0,0.0
2022-03-10,7669471.0,79200.0,91.66666666666667,0.0,0.0,0.0,6683694.0,6550861.0,0.0,0.0
2022-02-05,7669472.0,86400.0,100.0,0.0,0.0,0.0,37782035.0,44061594.0,0.0,0.0
2022-02-10,7669465.0,86400.0,100.0,0.0,0.0,0.0,6657857.0,6755661.0,0.0,0.0
2022-02-17,7669470.0,75600.0,87.5,0.0,0.0,0.0,76431654.0,79674035.0,0.0,0.0
2022-03-09,7669466.0,3600.0,4.166666666666667,0.0,0.0,0.0,2996363.0,3075881.0,0.0,0.0
2022-03-15,7669471.0,82800.0,95.83333333333333,0.0,0.0,0.0,6480294.0,6312739.0,0.0,0.0
2022-03-13,7669470.0,82800.0,95.83333333333333,0.0,0.0,0.0,69604473.0,72596694.0,0.0,0.0
2022-03-14,7669464.0,86400.0,100.0,0.0,0.0,0.0,71813936.0,74850870.0,0.0,0.0
2022-03-09,7669468.0,3600.0,4.166666666666667,0.0,0.0,0.0,1338031.0,1546861.0,0.0,0.0
2022-03-12,7669472.0,68400.0,79.16666666666667,0.0,0.0,0.0,34444819.0,40193478.0,0.0,0.0
2022-02-04,7669473.0,86400.0,100.0,0.0,0.0,0.0,6848580.0,6897877.0,0.0,0.0
2022-03-11,7669465.0,86400.0,100.0,0.0,0.0,0.0,6806434.0,6488911.0,0.0,0.0
2022-03-06,7669473.0,79200.0,91.66666666666667,0.0,0.0,0.0,7654927.0,7412642.0,0.0,0.0
2022-03-01,7669471.0,86400.0,100.0,0.0,0.0,0.0,7552093.0,7447136.0,0.0,0.0
2022-03-12,7669469.0,68400.0,79.16666666666667,0.0,0.0,0.0,66713865.0,69848925.0,0.0,0.0
2022-03-01,7669469.0,86400.0,100.0,0.0,0.0,0.0,81416744.0,84615314.0,0.0,0.0
2022-02-17,7669465.0,75600.0,87.5,0.0,0.0,0.0,7196593.0,7073194.0,0.0,0.0
2022-03-14,7669474.0,86400.0,100.0,0.0,0.0,0.0,35651392.0,41556609.0,0.0,0.0
2022-02-19,7669468.0,86400.0,100.0,0.0,0.0,0.0,38237189.0,44544815.0,0.0,0.0
2022-03-07,7669474.0,82800.0,95.83333333333333,0.0,0.0,0.0,39616237.0,46115907.0,0.0,0.0
2022-02-17,7669474.0,75600.0,87.5,0.0,0.0,0.0,37909650.0,44183729.0,0.0,0.0
2022-03-11,7669466.0,86400.0,100.0,0.0,0.0,0.0,81344096.0,84688010.0,0.0,0.0
2022-02-11,7669469.0,86400.0,100.0,0.0,0.0,0.0,80807527.0,84043971.0,0.0,0.0
2022-03-12,7669465.0,68400.0,79.16666666666667,0.0,0.0,0.0,5390553.0,5321972.0,0.0,0.0
2022-03-09,7669467.0,3600.0,4.166666666666667,0.0,0.0,0.0,1336386.0,1546918.0,0.0,0.0
2022-02-12,7669474.0,86400.0,100.0,0.0,0.0,0.0,38743540.0,45140635.0,0.0,0.0
2022-02-06,7669474.0,86400.0,100.0,0.0,0.0,0.0,35011868.0,40762474.0,0.0,0.0
2022-02-05,7669465.0,86400.0,100.0,0.0,0.0,0.0,6927835.0,6975889.0,0.0,0.0
2022-02-20,7669467.0,86400.0,100.0,0.0,0.0,0.0,35035011.0,40763989.0,0.0,0.0
2022-02-13,7669468.0,86400.0,100.0,0.0,0.0,0.0,35136937.0,40907086.0,0.0,0.0
2022-03-14,7669470.0,86400.0,100.0,0.0,0.0,0.0,71769541.0,74843687.0,0.0,0.0
2022-02-13,7669474.0,86400.0,100.0,0.0,0.0,0.0,35134620.0,40907278.0,0.0,0.0
2022-03-12,7669475.0,68400.0,79.16666666666667,0.0,0.0,0.0,5393932.0,5322572.0,0.0,0.0
2022-02-17,7669471.0,75600.0,87.5,0.0,0.0,0.0,7197329.0,7084507.0,0.0,0.0
2022-02-20,7669470.0,86400.0,100.0,0.0,0.0,0.0,79572949.0,83053294.0,0.0,0.0
2022-02-03,7669466.0,86400.0,100.0,0.0,0.0,0.0,81220141.0,84200164.0,0.0,0.0
2022-03-01,7669465.0,86400.0,100.0,0.0,0.0,0.0,7559103.0,7443184.0,0.0,0.0
2022-02-05,7669467.0,86400.0,100.0,0.0,0.0,0.0,37791999.0,44054916.0,0.0,0.0
2022-02-08,7669466.0,86400.0,100.0,0.0,0.0,0.0,81929532.0,85181748.0,0.0,0.0
2022-03-13,7669464.0,82800.0,95.83333333333333,0.0,0.0,0.0,69607629.0,72584793.0,0.0,0.0
2022-02-04,7669472.0,86400.0,100.0,0.0,0.0,0.0,39584705.0,46128707.0,0.0,0.0
2022-02-10,7669469.0,86400.0,100.0,0.0,0.0,0.0,79609023.0,82496654.0,0.0,0.0
2022-03-13,7669472.0,82800.0,95.83333333333333,0.0,0.0,0.0,32406321.0,37683542.0,0.0,0.0
2022-02-03,7669469.0,86400.0,100.0,0.0,0.0,0.0,81234761.0,84200148.0,0.0,0.0
2022-03-02,7669464.0,86400.0,100.0,0.0,0.0,0.0,81389343.0,84605550.0,0.0,0.0
2022-03-11,7669474.0,86400.0,100.0,0.0,0.0,0.0,40768019.0,47504063.0,0.0,0.0
2022-02-03,7669465.0,86400.0,100.0,0.0,0.0,0.0,7340691.0,7460927.0,0.0,0.0
2022-03-07,7669471.0,82800.0,95.83333333333333,0.0,0.0,0.0,6831490.0,6633649.0,0.0,0.0
2022-02-05,7669470.0,86400.0,100.0,0.0,0.0,0.0,77880013.0,80489173.0,0.0,0.0
2022-03-06,7669471.0,79200.0,91.66666666666667,0.0,0.0,0.0,7626498.0,7412660.0,0.0,0.0
2022-02-06,7669464.0,86400.0,100.0,0.0,0.0,0.0,75924625.0,78631784.0,0.0,0.0
2022-02-20,7669468.0,86400.0,100.0,0.0,0.0,0.0,35031268.0,40760679.0,0.0,0.0
2022-03-11,7669469.0,86400.0,100.0,0.0,0.0,0.0,81381330.0,84678451.0,0.0,0.0
2022-02-18,7669464.0,86400.0,100.0,0.0,0.0,0.0,81272385.0,84406611.0,0.0,0.0
2022-03-03,7669473.0,86400.0,100.0,0.0,0.0,0.0,7420442.0,7230854.0,0.0,0.0
2022-03-06,7669470.0,79200.0,91.66666666666667,0.0,0.0,0.0,73997904.0,77210047.0,0.0,0.0
2022-02-11,7669468.0,86400.0,100.0,0.0,0.0,0.0,38939823.0,45370006.0,0.0,0.0
2022-03-01,7669466.0,86400.0,100.0,0.0,0.0,0.0,81434111.0,84613698.0,0.0,0.0
2022-03-01,7669472.0,86400.0,100.0,0.0,0.0,0.0,39953536.0,46519772.0,0.0,0.0
2022-02-20,7669473.0,86400.0,100.0,0.0,0.0,0.0,7635421.0,7578703.0,0.0,0.0
2022-03-10,7669467.0,79200.0,91.66666666666667,0.0,0.0,0.0,38486521.0,44799375.0,0.0,0.0
2022-02-06,7669473.0,86400.0,100.0,0.0,0.0,0.0,6810841.0,6956586.0,0.0,0.0
2022-03-06,7669472.0,79200.0,91.66666666666667,0.0,0.0,0.0,35694197.0,41516564.0,0.0,0.0
2022-02-06,7669475.0,86400.0,100.0,0.0,0.0,0.0,6837190.0,6950838.0,0.0,0.0
2022-02-20,7669472.0,86400.0,100.0,0.0,0.0,0.0,35032452.0,40757749.0,0.0,0.0
2022-02-13,7669467.0,86400.0,100.0,0.0,0.0,0.0,35131766.0,40900233.0,0.0,0.0
2022-03-15,7669466.0,82800.0,95.83333333333333,0.0,0.0,0.0,70559919.0,73253980.0,0.0,0.0
2022-03-02,7669471.0,86400.0,100.0,0.0,0.0,0.0,7374064.0,7240286.0,0.0,0.0
2022-02-04,7669467.0,86400.0,100.0,0.0,0.0,0.0,39584570.0,46129827.0,0.0,0.0
2022-03-15,7669474.0,82800.0,95.83333333333333,0.0,0.0,0.0,35443308.0,41295786.0,0.0,0.0
2022-02-17,7669473.0,75600.0,87.5,0.0,0.0,0.0,7189209.0,7073080.0,0.0,0.0
2022-03-09,7669472.0,3600.0,4.166666666666667,0.0,0.0,0.0,1337406.0,1546756.0,0.0,0.0
2022-02-17,7669472.0,75600.0,87.5,0.0,0.0,0.0,37909572.0,44182961.0,0.0,0.0
2022-03-14,7669472.0,86400.0,100.0,0.0,0.0,0.0,35653016.0,41550633.0,0.0,0.0
2022-02-10,7669475.0,86400.0,100.0,0.0,0.0,0.0,6677671.0,6760631.0,0.0,0.0
2022-03-03,7669467.0,86400.0,100.0,0.0,0.0,0.0,40705105.0,47372359.0,0.0,0.0
2022-02-12,7669471.0,86400.0,100.0,0.0,0.0,0.0,7332663.0,7382150.0,0.0,0.0
2022-03-03,7669465.0,86400.0,100.0,0.0,0.0,0.0,7442481.0,7237636.0,0.0,0.0
2022-02-03,7669468.0,86400.0,100.0,0.0,0.0,0.0,39429145.0,45941182.0,0.0,0.0
2022-03-02,7669473.0,86400.0,100.0,0.0,0.0,0.0,7375113.0,7239454.0,0.0,0.0
2022-02-05,7669468.0,86400.0,100.0,0.0,0.0,0.0,37785448.0,44056863.0,0.0,0.0
2022-02-12,7669472.0,86400.0,100.0,0.0,0.0,0.0,38745417.0,45145719.0,0.0,0.0
2022-02-12,7669469.0,86400.0,100.0,0.0,0.0,0.0,80048839.0,83125825.0,0.0,0.0
2022-02-12,7669470.0,86400.0,100.0,0.0,0.0,0.0,80035718.0,83122891.0,0.0,0.0
2022-03-02,7669465.0,86400.0,100.0,0.0,0.0,0.0,7369677.0,7209370.0,0.0,0.0
2022-02-11,7669467.0,86400.0,100.0,0.0,0.0,0.0,38936349.0,45375891.0,0.0,0.0
2022-03-12,7669467.0,68400.0,79.16666666666667,0.0,0.0,0.0,34442208.0,40187376.0,0.0,0.0
2022-03-07,7669475.0,82800.0,95.83333333333333,0.0,0.0,0.0,6846855.0,6644908.0,0.0,0.0
2022-02-08,7669465.0,86400.0,100.0,0.0,0.0,0.0,6720554.0,6807576.0,0.0,0.0
2022-03-13,7669474.0,82800.0,95.83333333333333,0.0,0.0,0.0,32408116.0,37683129.0,0.0,0.0
2022-03-09,7669473.0,3600.0,4.166666666666667,0.0,0.0,0.0,322465.0,321807.0,0.0,0.0
2022-03-15,7669473.0,82800.0,95.83333333333333,0.0,0.0,0.0,6467960.0,6309694.0,0.0,0.0
2022-02-04,7669470.0,86400.0,100.0,0.0,0.0,0.0,81047979.0,84006129.0,0.0,0.0
2022-03-02,7669468.0,86400.0,100.0,0.0,0.0,0.0,40376801.0,46993455.0,0.0,0.0
2022-02-03,7669470.0,86400.0,100.0,0.0,0.0,0.0,81243899.0,84211740.0,0.0,0.0
2022-03-02,7669474.0,86400.0,100.0,0.0,0.0,0.0,40374610.0,47001898.0,0.0,0.0
2022-02-17,7669475.0,75600.0,87.5,0.0,0.0,0.0,7186401.0,7059016.0,0.0,0.0
2022-03-11,7669464.0,86400.0,100.0,0.0,0.0,0.0,81372606.0,84688468.0,0.0,0.0
2022-03-07,7669472.0,82800.0,95.83333333333333,0.0,0.0,0.0,39615276.0,46112002.0,0.0,0.0
2022-02-17,7669469.0,75600.0,87.5,0.0,0.0,0.0,76416443.0,79666425.0,0.0,0.0
2022-03-11,7669471.0,86400.0,100.0,0.0,0.0,0.0,6806315.0,6475205.0,0.0,0.0
2022-03-10,7669475.0,79200.0,91.66666666666667,0.0,0.0,0.0,6697171.0,6558071.0,0.0,0.0
2022-02-04,7669475.0,86400.0,100.0,0.0,0.0,0.0,6843697.0,6896813.0,0.0,0.0
2022-03-15,7669467.0,82800.0,95.83333333333333,0.0,0.0,0.0,35445300.0,41289921.0,0.0,0.0
2022-02-03,7669471.0,86400.0,100.0,0.0,0.0,0.0,7354363.0,7472782.0,0.0,0.0
2022-02-08,7669474.0,86400.0,100.0,0.0,0.0,0.0,39822269.0,46385865.0,0.0,0.0
2022-02-20,7669466.0,86400.0,100.0,0.0,0.0,0.0,79560568.0,83053170.0,0.0,0.0
2022-03-12,7669468.0,68400.0,79.16666666666667,0.0,0.0,0.0,34442499.0,40187793.0,0.0,0.0
2022-02-10,7669470.0,86400.0,100.0,0.0,0.0,0.0,79582436.0,82494003.0,0.0,0.0
2022-03-07,7669469.0,82800.0,95.83333333333333,0.0,0.0,0.0,80145983.0,83684079.0,0.0,0.0
2022-02-06,7669466.0,86400.0,100.0,0.0,0.0,0.0,75878461.0,78626496.0,0.0,0.0
2022-02-18,7669467.0,86400.0,100.0,0.0,0.0,0.0,37755683.0,43963518.0,0.0,0.0
2022-03-15,7669475.0,82800.0,95.83333333333333,0.0,0.0,0.0,6488252.0,6305100.0,0.0,0.0
2022-03-14,7669475.0,86400.0,100.0,0.0,0.0,0.0,6453115.0,6307021.0,0.0,0.0
2022-02-17,7669468.0,75600.0,87.5,0.0,0.0,0.0,37908467.0,44176791.0,0.0,0.0
2022-02-05,7669473.0,86400.0,100.0,0.0,0.0,0.0,6935123.0,6969635.0,0.0,0.0
2022-02-11,7669472.0,86400.0,100.0,0.0,0.0,0.0,38936011.0,45374099.0,0.0,0.0
2022-03-06,7669466.0,79200.0,91.66666666666667,0.0,0.0,0.0,74000684.0,77216753.0,0.0,0.0
2022-03-15,7669464.0,82800.0,95.83333333333333,0.0,0.0,0.0,70586491.0,73250831.0,0.0,0.0
2022-02-13,7669465.0,86400.0,100.0,0.0,0.0,0.0,7054979.0,7087959.0,0.0,0.0
2022-02-18,7669470.0,86400.0,100.0,0.0,0.0,0.0,81277934.0,84398142.0,0.0,0.0
2022-03-11,7669470.0,86400.0,100.0,0.0,0.0,0.0,81408610.0,84694522.0,0.0,0.0
2022-02-13,7669471.0,86400.0,100.0,0.0,0.0,0.0,7052983.0,7107538.0,0.0,0.0
2022-03-06,7669464.0,79200.0,91.66666666666667,0.0,0.0,0.0,73991047.0,77204752.0,0.0,0.0
2022-03-15,7669468.0,82800.0,95.83333333333333,0.0,0.0,0.0,35442856.0,41296324.0,0.0,0.0
2022-02-05,7669466.0,86400.0,100.0,0.0,0.0,0.0,77822131.0,80495459.0,0.0,0.0
2022-03-03,7669469.0,86400.0,100.0,0.0,0.0,0.0,81877207.0,85189179.0,0.0,0.0
2022-02-10,7669466.0,86400.0,100.0,0.0,0.0,0.0,79642706.0,82491525.0,0.0,0.0
2022-03-12,7669464.0,68400.0,79.16666666666667,0.0,0.0,0.0,66734678.0,69859771.0,0.0,0.0
2022-02-13,7669475.0,86400.0,100.0,0.0,0.0,0.0,7038239.0,7113164.0,0.0,0.0
2022-03-01,7669475.0,86400.0,100.0,0.0,0.0,0.0,7553759.0,7434277.0,0.0,0.0
2022-02-19,7669473.0,86400.0,100.0,0.0,0.0,0.0,8056317.0,7967362.0,0.0,0.0
2022-03-03,7669472.0,86400.0,100.0,0.0,0.0,0.0,40699857.0,47371600.0,0.0,0.0
2022-02-11,7669464.0,86400.0,100.0,0.0,0.0,0.0,80791378.0,84040009.0,0.0,0.0
2022-02-12,7669464.0,86400.0,100.0,0.0,0.0,0.0,80059549.0,83113754.0,0.0,0.0
2022-02-12,7669475.0,86400.0,100.0,0.0,0.0,0.0,7324195.0,7396329.0,0.0,0.0
2022-03-10,7669474.0,79200.0,91.66666666666667,0.0,0.0,0.0,38490215.0,44795204.0,0.0,0.0
2022-02-19,7669474.0,86400.0,100.0,0.0,0.0,0.0,38240866.0,44542420.0,0.0,0.0
2022-02-13,7669472.0,86400.0,100.0,0.0,0.0,0.0,35134614.0,40899293.0,0.0,0.0
2022-02-17,7669466.0,75600.0,87.5,0.0,0.0,0.0,76443009.0,79676459.0,0.0,0.0
2022-03-06,7669468.0,79200.0,91.66666666666667,0.0,0.0,0.0,35691406.0,41526560.0,0.0,0.0
2022-03-10,7669465.0,79200.0,91.66666666666667,0.0,0.0,0.0,6692439.0,6549637.0,0.0,0.0
2022-02-19,7669469.0,86400.0,100.0,0.0,0.0,0.0,81050987.0,84259561.0,0.0,0.0
2022-03-06,7669475.0,79200.0,91.66666666666667,0.0,0.0,0.0,7642100.0,7414802.0,0.0,0.0
2022-02-19,7669475.0,86400.0,100.0,0.0,0.0,0.0,8076469.0,7975573.0,0.0,0.0
2022-03-01,7669464.0,86400.0,100.0,0.0,0.0,0.0,81381087.0,84620126.0,0.0,0.0
2022-02-06,7669470.0,86400.0,100.0,0.0,0.0,0.0,75892664.0,78633379.0,0.0,0.0
2022-02-05,7669469.0,86400.0,100.0,0.0,0.0,0.0,77856562.0,80480515.0,0.0,0.0
2022-02-12,7669473.0,86400.0,100.0,0.0,0.0,0.0,7326627.0,7378893.0,0.0,0.0
2022-02-12,7669467.0,86400.0,100.0,0.0,0.0,0.0,38742778.0,45146639.0,0.0,0.0
2022-03-11,7669475.0,86400.0,100.0,0.0,0.0,0.0,6804439.0,6495202.0,0.0,0.0
2022-02-18,7669465.0,86400.0,100.0,0.0,0.0,0.0,8039988.0,7909519.0,0.0,0.0
2022-03-13,7669468.0,82800.0,95.83333333333333,0.0,0.0,0.0,32408104.0,37678133.0,0.0,0.0
2022-02-13,7669464.0,86400.0,100.0,0.0,0.0,0.0,76831762.0,79783012.0,0.0,0.0
2022-03-07,7669465.0,82800.0,95.83333333333333,0.0,0.0,0.0,6829098.0,6654913.0,0.0,0.0
2022-03-10,7669469.0,79200.0,91.66666666666667,0.0,0.0,0.0,75942362.0,78997257.0,0.0,0.0
2022-03-09,7669469.0,3600.0,4.166666666666667,0.0,0.0,0.0,3000529.0,3074027.0,0.0,0.0
2022-02-18,7669469.0,86400.0,100.0,0.0,0.0,0.0,81236507.0,84402280.0,0.0,0.0
2022-03-12,7669470.0,68400.0,79.16666666666667,0.0,0.0,0.0,66736182.0,69845320.0,0.0,0.0
2022-03-02,7669466.0,86400.0,100.0,0.0,0.0,0.0,81384883.0,84594252.0,0.0,0.0
2022-03-02,7669472.0,86400.0,100.0,0.0,0.0,0.0,40372688.0,46996057.0,0.0,0.0
2022-02-03,7669464.0,86400.0,100.0,0.0,0.0,0.0,81241604.0,84211998.0,0.0,0.0
2022-03-03,7669470.0,86400.0,100.0,0.0,0.0,0.0,81866408.0,85199904.0,0.0,0.0
2022-03-02,7669470.0,86400.0,100.0,0.0,0.0,0.0,81395832.0,84595091.0,0.0,0.0
2022-03-14,7669466.0,86400.0,100.0,0.0,0.0,0.0,71786339.0,74842517.0,0.0,0.0
2022-02-11,7669470.0,86400.0,100.0,0.0,0.0,0.0,80804813.0,84053341.0,0.0,0.0
2022-02-18,7669468.0,86400.0,100.0,0.0,0.0,0.0,37762017.0,43965910.0,0.0,0.0
2022-02-12,7669468.0,86400.0,100.0,0.0,0.0,0.0,38737349.0,45151514.0,0.0,0.0
2022-02-20,7669469.0,86400.0,100.0,0.0,0.0,0.0,79559281.0,83056059.0,0.0,0.0
2022-03-09,7669471.0,3600.0,4.166666666666667,0.0,0.0,0.0,318565.0,317049.0,0.0,0.0
2022-02-19,7669470.0,86400.0,100.0,0.0,0.0,0.0,81032723.0,84263778.0,0.0,0.0
2022-02-06,7669469.0,86400.0,100.0,0.0,0.0,0.0,75931506.0,78623335.0,0.0,0.0
2022-02-06,7669465.0,86400.0,100.0,0.0,0.0,0.0,6828937.0,6945250.0,0.0,0.0
