begintime,sk_object,1542455881,1542455397,1542455401,1542455404,1542455405,1542455393,1542455396,1542455400,1542455392,1542455872,1542455873,1542455874,1542455875,1542455876,1542455877,1542455878,1542455879,1542455880,duration
2022-03-01,7729591.0,,0.0,361009.0,443.0,224005.0,0.0,0.0,417.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729592.0,,0.0,110841.0,108.0,33872.0,0.0,0.0,164.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729593.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729594.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729595.0,,0.0,152569.0,431.0,441159.0,0.0,0.0,140.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729596.0,,0.0,1273198295.0,7660481.0,9023791942.0,0.0,0.0,4859989.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729597.0,,0.0,36.0,1.0,36.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729598.0,,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729599.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729600.0,,0.0,28371.0,129.0,36659.0,0.0,0.0,50.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729601.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729602.0,,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729603.0,,0.0,23224.0,34.0,12920.0,0.0,0.0,66.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729604.0,,0.0,591.0,45.0,30808.0,0.0,0.0,10.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729605.0,,0.0,72.0,121.0,154098.0,0.0,0.0,2.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729606.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729607.0,,0.0,344.0,5.0,180.0,0.0,0.0,5.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729608.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729609.0,,0.0,93922.0,48.0,12589.0,0.0,0.0,93.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729610.0,,0.0,64084.0,135.0,118645.0,0.0,0.0,61.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729612.0,,0.0,70907431.0,935749.0,1105641738.0,0.0,0.0,405078.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729613.0,,0.0,335272.0,22.0,13802.0,0.0,0.0,272.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729614.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729615.0,,0.0,3536.0,17.0,2125.0,0.0,0.0,12.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729616.0,,0.0,0.0,2.0,132.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729617.0,,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729618.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729619.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729620.0,,0.0,356658185.0,2438842.0,2883137789.0,0.0,0.0,1160719.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729621.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729622.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729623.0,,0.0,0.0,2.0,72.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729624.0,,0.0,902.0,13.0,1493.0,0.0,0.0,6.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729625.0,,0.0,8220.0,422.0,566965.0,0.0,0.0,84.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729626.0,,0.0,324.0,118.0,143736.0,0.0,0.0,9.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729627.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729628.0,,0.0,176449.0,7.0,952.0,0.0,0.0,160.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729629.0,,0.0,1325.0,225.0,55418.0,0.0,0.0,21.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729630.0,,0.0,0.0,147.0,65407.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729631.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729632.0,,0.0,409777.0,284.0,160036.0,0.0,0.0,419.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729633.0,,0.0,36.0,2.0,72.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729634.0,,0.0,1147404.0,682.0,592798.0,0.0,0.0,1073.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729635.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729636.0,,0.0,1567054259.0,10255300.0,12698069181.0,0.0,0.0,5236098.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729637.0,,0.0,1126794618.0,7268897.0,8591234532.0,0.0,0.0,4141655.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729638.0,,0.0,0.0,8.0,1089.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729639.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729640.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729641.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729642.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729643.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729645.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729646.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729647.0,,0.0,0.0,5.0,180.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729648.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729649.0,,0.0,87297.0,47.0,18788.0,0.0,0.0,143.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729650.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729651.0,,0.0,86042.0,52.0,30799.0,0.0,0.0,93.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729652.0,,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729653.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729654.0,,0.0,909245140.0,5169479.0,6146700545.0,0.0,0.0,2878653.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729655.0,,0.0,2224971056.0,17275873.0,20632895481.0,0.0,0.0,10219931.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729656.0,,0.0,1365.0,4.0,443.0,0.0,0.0,16.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729657.0,,0.0,6705.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729658.0,,0.0,563157580.0,763146.0,650395481.0,0.0,0.0,658743.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729659.0,,0.0,105967.0,18.0,6290.0,0.0,0.0,112.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729660.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729661.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729662.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729663.0,,0.0,170924.0,120.0,100773.0,0.0,0.0,176.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729664.0,,0.0,562488853.0,2201262.0,2506234840.0,0.0,0.0,1384857.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729665.0,,0.0,49506.0,123.0,93210.0,0.0,0.0,119.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729666.0,,0.0,0.0,4.0,144.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729667.0,,0.0,546693.0,337.0,133983.0,0.0,0.0,532.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729668.0,,0.0,2493905354.0,22040107.0,27084962894.0,0.0,0.0,12695096.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729669.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729670.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729671.0,,0.0,515185.0,791.0,491357.0,0.0,0.0,589.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729672.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729673.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729674.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729675.0,,0.0,7792.0,28.0,9851.0,0.0,0.0,33.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729676.0,,0.0,67670.0,279.0,269942.0,0.0,0.0,124.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729677.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729678.0,,0.0,81244.0,62.0,8934.0,0.0,0.0,103.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729679.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729680.0,,0.0,405904005.0,1570005.0,1714754279.0,0.0,0.0,892004.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729681.0,,0.0,10677.0,92.0,109814.0,0.0,0.0,14.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729682.0,,0.0,11983.0,0.0,0.0,0.0,0.0,59.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729683.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729684.0,,0.0,3983.0,1.0,36.0,0.0,0.0,36.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729685.0,,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729686.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729687.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729688.0,,0.0,95181.0,43.0,23991.0,0.0,0.0,114.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729689.0,,0.0,40577.0,72.0,69440.0,0.0,0.0,103.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729690.0,,0.0,1224473.0,1699.0,1301441.0,0.0,0.0,1503.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729691.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729692.0,,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729693.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729694.0,,0.0,41600.0,40.0,25715.0,0.0,0.0,58.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729695.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729696.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729697.0,,0.0,124.0,1.0,36.0,0.0,0.0,2.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729698.0,,0.0,1151.0,28.0,1252.0,0.0,0.0,28.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729699.0,,0.0,105962.0,284.0,226715.0,0.0,0.0,347.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729700.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729701.0,,0.0,224077.0,417.0,361009.0,0.0,0.0,445.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729702.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729703.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729704.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729705.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729706.0,,0.0,383822.0,528.0,475126.0,0.0,0.0,533.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729707.0,,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729708.0,,0.0,67945.0,140.0,89470.0,0.0,0.0,76.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729709.0,,0.0,17519.0,148.0,118049.0,0.0,0.0,57.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729710.0,,0.0,294004129.0,2709766.0,3097843434.0,0.0,0.0,1604549.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729711.0,,0.0,0.0,4.0,144.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729712.0,,0.0,91700.0,82.0,90933.0,0.0,0.0,71.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729713.0,,0.0,107298.0,81.0,6074.0,0.0,0.0,101.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729714.0,,0.0,2482.0,98.0,135392.0,0.0,0.0,11.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729716.0,,0.0,196277.0,993.0,666073.0,0.0,0.0,286.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729717.0,,0.0,85867.0,91.0,94806.0,0.0,0.0,86.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729718.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729719.0,,0.0,1650.0,19.0,4445.0,0.0,0.0,16.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729720.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729721.0,,0.0,0.0,53.0,11767.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729722.0,,0.0,77107229.0,727685.0,875680342.0,0.0,0.0,417668.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729723.0,,0.0,25564425.0,587062.0,722428771.0,0.0,0.0,110784.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729724.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729725.0,,0.0,1275817.0,1692.0,1346084.0,0.0,0.0,1059.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729726.0,,0.0,72.0,10.0,611.0,0.0,0.0,2.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729727.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729728.0,,0.0,522.0,6.0,216.0,0.0,0.0,8.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729729.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729730.0,,0.0,735427.0,945.0,884027.0,0.0,0.0,974.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729731.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729732.0,,0.0,0.0,19.0,2120.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729733.0,,0.0,6971.0,10.0,10184.0,0.0,0.0,26.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729734.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729735.0,,0.0,36.0,2.0,72.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729736.0,,0.0,36.0,16.0,2019.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729737.0,,0.0,109806.0,879.0,815095.0,0.0,0.0,317.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729738.0,,0.0,545078.0,600.0,308646.0,0.0,0.0,821.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729739.0,,0.0,216.0,3.0,108.0,0.0,0.0,6.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729740.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729741.0,,0.0,453973.0,151.0,81916.0,0.0,0.0,579.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729742.0,,0.0,94806.0,86.0,85867.0,0.0,0.0,91.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729743.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729744.0,,0.0,1377411.0,2209.0,2208853.0,0.0,0.0,1770.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729745.0,,0.0,56172.0,1.0,36.0,0.0,0.0,39.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729746.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729747.0,,0.0,730183.0,43.0,22151.0,0.0,0.0,650.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729748.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729749.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729750.0,,0.0,473423252.0,1643611.0,1905418214.0,0.0,0.0,1031120.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729751.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729752.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729753.0,,0.0,1103908268.0,6959408.0,8728458142.0,0.0,0.0,3836248.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729754.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729755.0,,0.0,1442.0,2.0,72.0,0.0,0.0,12.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729756.0,,0.0,108.0,2.0,72.0,0.0,0.0,3.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729757.0,,0.0,99971293.0,624924.0,770320664.0,0.0,0.0,316622.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729758.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729759.0,,0.0,108.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729761.0,,0.0,184837728.0,1250849.0,1483831679.0,0.0,0.0,798101.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729762.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729763.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729764.0,,0.0,72.0,2.0,72.0,0.0,0.0,2.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729765.0,,0.0,7122.0,2.0,1276.0,0.0,0.0,6.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729766.0,,0.0,8528.0,18.0,16163.0,0.0,0.0,7.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729767.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729768.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729769.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729770.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729771.0,,0.0,364644679.0,3025732.0,3520464121.0,0.0,0.0,1633352.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729772.0,,0.0,36.0,1.0,36.0,0.0,0.0,1.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729773.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729774.0,,0.0,165745.0,379.0,316665.0,0.0,0.0,424.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729775.0,,0.0,233338.0,68.0,78621.0,0.0,0.0,174.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729776.0,,0.0,18044.0,137.0,91016.0,0.0,0.0,26.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729777.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729778.0,,0.0,19224.0,695.0,509001.0,0.0,0.0,92.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729779.0,,0.0,130217188.0,649700.0,810075968.0,0.0,0.0,406929.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729781.0,,0.0,2803615271.0,16082689.0,19375530821.0,0.0,0.0,9535050.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729782.0,,0.0,110379.0,73.0,37073.0,0.0,0.0,144.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729783.0,,0.0,3399439.0,1290.0,1035480.0,0.0,0.0,2866.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729784.0,,0.0,1622531608.0,12053321.0,13908815551.0,0.0,0.0,6777142.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729785.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729786.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729787.0,,0.0,2265145981.0,16077200.0,19562292752.0,0.0,0.0,8474722.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729788.0,,0.0,49135.0,34.0,35949.0,0.0,0.0,51.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729789.0,,0.0,588.0,4.0,1548.0,0.0,0.0,2.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729790.0,,0.0,70317.0,56.0,10009.0,0.0,0.0,91.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729791.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729792.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729793.0,,0.0,3756.0,4.0,371.0,0.0,0.0,19.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729794.0,,0.0,139852.0,519.0,546225.0,0.0,0.0,347.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729795.0,,0.0,157753886.0,875127.0,1111687722.0,0.0,0.0,423149.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729796.0,,0.0,398160.0,257.0,164140.0,0.0,0.0,473.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729797.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729798.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729799.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729800.0,,0.0,31566204.0,481919.0,577933772.0,0.0,0.0,190489.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729801.0,,0.0,90196.0,213.0,152206.0,0.0,0.0,210.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729802.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729803.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729804.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729805.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729806.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729807.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729808.0,,0.0,304.0,18.0,8500.0,0.0,0.0,7.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729809.0,,0.0,1195026164.0,4674769.0,5644122265.0,0.0,0.0,3039738.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729810.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729812.0,,0.0,35787318.0,268835.0,304569375.0,0.0,0.0,82586.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729813.0,,0.0,1562306883.0,7700650.0,8976314122.0,0.0,0.0,5005928.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729814.0,,0.0,2511128.0,1721.0,1358152.0,0.0,0.0,2459.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729815.0,,0.0,72.0,29.0,30617.0,0.0,0.0,2.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729816.0,,0.0,603855908.0,3473049.0,3999054018.0,0.0,0.0,2101853.0,0.0,,,,,,,,,,PT3600S
2022-03-01,7729817.0,,0.0,2958.0,17.0,2168.0,0.0,0.0,25.0,0.0,,,,,,,,,,PT3600S
