begintime,sk_object,duration,integrity,1593835836
2022-03-01 08:00:00,885500.0,3600.0,100.0,0.13022417
2022-03-03 15:00:00,885042.0,3600.0,100.0,0.25823835
2022-03-01 18:00:00,884520.0,3600.0,100.0,0.13723415
2022-03-03 01:00:00,885368.0,3600.0,100.0,0.14820917
2022-03-01 17:00:00,885359.0,3600.0,100.0,0.16151084
2022-03-02 11:00:00,885010.0,3600.0,100.0,0.2535575
2022-03-15 04:00:00,885184.0,3600.0,100.0,0.14462584
2022-03-15 19:00:00,885622.0,3600.0,100.0,0.062638327
2022-03-15 13:00:00,884719.0,3600.0,100.0,0.27517
2022-02-03 05:00:00,884998.0,3600.0,100.0,0.20539832
2022-03-14 11:00:00,885418.0,3600.0,100.0,0.22192584
2022-03-03 23:00:00,885526.0,3600.0,100.0,0.255685
2022-02-03 01:00:00,884984.0,3600.0,100.0,0.11566084
2022-02-05 19:00:00,884508.0,3600.0,100.0,0.22653753
2022-03-15 07:00:00,885071.0,3600.0,100.0,0.26066417
2022-03-06 12:00:00,885551.0,3600.0,100.0,0.26706749
2022-02-18 19:00:00,885327.0,3600.0,100.0,0.13851251
2022-02-06 10:00:00,884647.0,3600.0,100.0,0.19211835
2022-03-10 17:00:00,885392.0,3600.0,100.0,0.13510001
2022-02-08 03:00:00,885446.0,3600.0,100.0,0.14557667
2022-02-08 06:00:00,884809.0,3600.0,100.0,0.12061834
2022-03-11 14:00:00,884676.0,3600.0,100.0,0.18760167
2022-02-12 02:00:00,885225.0,3600.0,100.0,0.22722417
2022-02-05 06:00:00,884846.0,3600.0,100.0,0.1318675
2022-02-12 09:00:00,884829.0,3600.0,100.0,0.14417501
2022-03-14 11:00:00,885208.0,3600.0,100.0,0.1438325
2022-02-04 06:00:00,885284.0,3600.0,100.0,0.14676416
2022-02-12 19:00:00,885181.0,3600.0,100.0,0.30280584
2022-02-04 09:00:00,884549.0,3600.0,100.0,0.25958166
2022-02-12 18:00:00,884902.0,3600.0,100.0,0.13403666
2022-02-10 13:00:00,885543.0,3600.0,100.0,0.23820001
