begintime,sk_object,duration,integrity,M8018C4,M8018C0,M8018C1,M8018C5,M8018C6,M8018C7,M8018C8,M8018C9,M8018C10,M8018C11
2022-03-11 11:00:00,20342.0,60.0,100.0,0.0,70.5,91.0,0.0,0.0,0.0,253964.0,3600.0,0.0,0.0
2022-03-15 05:00:00,20337.0,60.0,100.0,0.0,32.75,49.0,0.0,0.0,0.0,117398.0,3600.0,0.0,0.0
2022-03-16 22:00:00,20342.0,60.0,100.0,0.0,74.25,97.0,0.0,0.0,0.0,267075.0,3600.0,0.0,0.0
2022-03-13 02:00:00,20355.0,60.0,100.0,0.0,111.25,170.0,0.0,0.0,0.0,400128.0,3600.0,0.0,0.0
2022-03-17 19:00:00,20353.0,60.0,100.0,0.0,285.25,345.0,0.0,0.0,0.0,1027144.0,3600.0,0.0,0.0
2022-03-15 17:00:00,20344.0,60.0,100.0,0.0,349.0,405.0,0.0,0.0,0.0,1255475.0,3600.0,0.0,0.0
2022-03-18 09:00:00,20337.0,60.0,100.0,0.0,100.0,124.0,0.0,0.0,0.0,359639.0,3600.0,0.0,0.0
2022-03-16 08:00:00,20349.0,60.0,100.0,0.0,289.0,339.0,0.0,0.0,0.0,1039648.0,3600.0,0.0,0.0
2022-03-18 15:00:00,20352.0,60.0,100.0,0.0,61.0,79.0,0.0,0.0,0.0,220324.0,3600.0,0.0,0.0
2022-03-12 17:00:00,20341.0,60.0,100.0,0.0,138.5,170.0,0.0,0.0,0.0,498797.0,3600.0,0.0,0.0
2022-03-12 11:00:00,20354.0,60.0,100.0,0.0,72.75,92.0,0.0,0.0,0.0,262322.0,3600.0,0.0,0.0
2022-03-12 03:00:00,20350.0,60.0,100.0,0.0,12.0,21.0,0.0,0.0,0.0,42541.0,3600.0,0.0,0.0
2022-03-11 05:00:00,20351.0,60.0,100.0,0.0,13.5,21.0,0.0,0.0,0.0,48766.0,3600.0,0.0,0.0
2022-03-13 06:00:00,20355.0,60.0,100.0,0.0,84.25,118.0,0.0,0.0,0.0,303040.0,3600.0,0.0,0.0
2022-03-13 13:00:00,20348.0,60.0,100.0,0.0,281.25,318.0,0.0,0.0,0.0,1013192.0,3600.0,0.0,0.0
2022-03-11 04:00:00,20347.0,60.0,100.0,0.0,3.75,7.0,0.0,0.0,0.0,12510.0,3600.0,0.0,0.0
2022-03-11 12:00:00,20339.0,60.0,100.0,0.0,90.0,116.0,0.0,0.0,0.0,324217.0,3600.0,0.0,0.0
2022-03-15 12:00:00,20340.0,60.0,100.0,0.0,13.5,22.0,0.0,0.0,0.0,48855.0,3600.0,0.0,0.0
2022-03-17 01:00:00,20348.0,60.0,100.0,0.0,135.25,171.0,0.0,0.0,0.0,487045.0,3600.0,0.0,0.0
2022-03-11 16:00:00,20347.0,60.0,100.0,0.0,19.75,31.0,0.0,0.0,0.0,70971.0,3600.0,0.0,0.0
2022-03-17 05:00:00,20350.0,60.0,100.0,0.0,15.5,25.0,0.0,0.0,0.0,56197.0,3600.0,0.0,0.0
2022-03-11 10:00:00,20354.0,60.0,100.0,0.0,79.0,103.0,0.0,0.0,0.0,285240.0,3600.0,0.0,0.0
2022-03-18 07:00:00,20345.0,60.0,100.0,0.0,259.5,320.0,0.0,0.0,0.0,933674.0,3600.0,0.0,0.0
2022-03-11 13:00:00,20339.0,60.0,100.0,0.0,85.25,103.0,0.0,0.0,0.0,306501.0,3600.0,0.0,0.0
2022-03-12 10:00:00,20347.0,60.0,100.0,0.0,19.75,29.0,0.0,0.0,0.0,71221.0,3600.0,0.0,0.0
2022-03-15 03:00:00,20342.0,60.0,100.0,0.0,20.75,31.0,0.0,0.0,0.0,75020.0,3600.0,0.0,0.0
2022-03-17 11:00:00,20353.0,60.0,100.0,0.0,195.75,234.0,0.0,0.0,0.0,704605.0,3600.0,0.0,0.0
2022-03-11 19:00:00,20345.0,60.0,100.0,0.0,402.0,477.0,0.0,0.0,0.0,1447559.0,3600.0,0.0,0.0
2022-03-15 12:00:00,20346.0,60.0,100.0,0.0,122.25,151.0,0.0,0.0,0.0,439577.0,3600.0,0.0,0.0
2022-03-11 17:00:00,20354.0,60.0,100.0,0.0,78.5,103.0,0.0,0.0,0.0,282240.0,3600.0,0.0,0.0
2022-03-18 04:00:00,20345.0,60.0,100.0,0.0,104.5,140.0,0.0,0.0,0.0,376205.0,3600.0,0.0,0.0
2022-03-12 06:00:00,20349.0,60.0,100.0,0.0,136.25,191.0,0.0,0.0,0.0,490483.0,3600.0,0.0,0.0
2022-03-15 13:00:00,20355.0,60.0,100.0,0.0,128.0,223.0,0.0,0.0,0.0,461157.0,3600.0,0.0,0.0
2022-03-16 11:00:00,20355.0,60.0,100.0,0.0,206.75,234.0,0.0,0.0,0.0,743315.0,3600.0,0.0,0.0
2022-03-11 07:00:00,20355.0,60.0,100.0,0.0,146.5,192.0,0.0,0.0,0.0,527045.0,3600.0,0.0,0.0
2022-03-18 06:00:00,20348.0,60.0,100.0,0.0,170.75,239.0,0.0,0.0,0.0,614378.0,3600.0,0.0,0.0
2022-03-11 01:00:00,20355.0,60.0,100.0,0.0,93.5,121.0,0.0,0.0,0.0,336786.0,3600.0,0.0,0.0
2022-03-17 15:00:00,20355.0,60.0,100.0,0.0,193.25,225.0,0.0,0.0,0.0,696035.0,3600.0,0.0,0.0
2022-03-12 13:00:00,20339.0,60.0,100.0,0.0,97.0,121.0,0.0,0.0,0.0,349150.0,3600.0,0.0,0.0
2022-03-13 13:00:00,20349.0,60.0,100.0,0.0,230.25,275.0,0.0,0.0,0.0,828051.0,3600.0,0.0,0.0
2022-03-17 14:00:00,20345.0,60.0,100.0,0.0,311.5,349.0,0.0,0.0,0.0,1122146.0,3600.0,0.0,0.0
2022-03-16 18:00:00,20353.0,60.0,100.0,0.0,221.75,264.0,0.0,0.0,0.0,798602.0,3600.0,0.0,0.0
