begintime,sk_object,duration,integrity,73436939,73436941,73441493,73441494
2022-03-15,7671777.0,82800.0,95.83333333333333,4630584.0,2945478.6086956523,0.0,77130829449.0
2022-02-06,7671776.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,7671777.0,86400.0,100.0,4462731.0,2711966.375,0.0,75797960564.0
2022-02-12,7671781.0,86400.0,100.0,127897.0,76484.70833333333,0.0,4742773115.0
2022-03-15,7671776.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-02-04,7671781.0,86400.0,100.0,118958.0,74040.45833333333,0.0,4620436465.0
2022-02-10,7671776.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-03,7671773.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,7671783.0,75600.0,87.5,2974216.0,2019481.142857143,0.0,64425925908.0
2022-02-03,7671778.0,86400.0,100.0,2678582.0,1758618.6666666667,0.0,53436856582.0
2022-03-10,7671771.0,79200.0,91.66666666666667,1368860.0,877153.0,0.0,25323258481.0
2022-03-14,7671783.0,86400.0,100.0,3015284.0,1797126.1666666667,0.0,67907900314.0
2022-02-13,7671783.0,86400.0,100.0,3134979.0,2071620.9166666667,0.0,75362100599.0
2022-03-14,7671776.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-17,7671771.0,75600.0,87.5,1388555.0,899698.5714285715,0.0,25113410294.0
2022-03-02,7671783.0,86400.0,100.0,3166742.0,2105918.125,0.0,77460858055.0
2022-02-13,7671778.0,86400.0,100.0,2589233.0,1672396.25,0.0,50558537152.0
2022-03-06,7671777.0,79200.0,91.66666666666667,4521670.0,3197455.727272727,0.0,78793659919.0
2022-02-04,7671776.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-11,7671772.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-12,7671774.0,86400.0,100.0,225213.0,142771.125,0.0,9412207990.0
2022-02-03,7671777.0,86400.0,100.0,4725142.0,3192750.25,0.0,86479822585.0
2022-03-03,7671774.0,86400.0,100.0,222574.0,143010.375,0.0,9486363308.0
2022-03-01,7671773.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-03-07,7671778.0,82800.0,95.83333333333333,2607324.0,1706419.4347826086,0.0,49919069533.0
2022-03-11,7671773.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,7671772.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-02-05,7671774.0,86400.0,100.0,222452.0,141751.41666666666,0.0,9340861285.0
2022-03-03,7671781.0,86400.0,100.0,116892.0,74456.25,0.0,4668166474.0
2022-03-09,7671774.0,3600.0,4.166666666666667,188772.0,152146.0,0.0,379776980.0
2022-03-12,7671774.0,68400.0,79.16666666666667,223370.0,157161.05263157896,0.0,8331931203.0
2022-02-11,7671782.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-04,7671782.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-20,7671782.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-10,7671779.0,86400.0,100.0,2176850.0,1440918.0,0.0,33696692121.0
2022-03-12,7671782.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0
2022-03-10,7671775.0,79200.0,91.66666666666667,2792223.0,1898537.5454545454,0.0,57403687357.0
2022-02-18,7671773.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-03-07,7671777.0,82800.0,95.83333333333333,4584369.0,3089506.782608696,0.0,81782974096.0
2022-03-09,7671777.0,3600.0,4.166666666666667,4241329.0,3701853.0,0.0,3750959833.0
2022-02-05,7671784.0,86400.0,100.0,315835.0,215668.625,0.0,14619080231.0
2022-02-12,7671775.0,86400.0,100.0,2767440.0,1897945.8333333333,0.0,62093174510.0
2022-02-20,7671777.0,86400.0,100.0,4587761.0,3104094.125,0.0,83312225122.0
2022-02-20,7671784.0,86400.0,100.0,309530.0,216657.41666666666,0.0,14922923206.0
2022-03-09,7671780.0,3600.0,4.166666666666667,384285.0,307711.0,0.0,890495058.0
