begintime,sk_object,1278074417,1278074418,1278074419,1278074420,1278074425,1278074426,1278074427,1278074428,1278074429,1278074430,1278074431,1278074432,1278270437,1278270438,1278270439,1278270440,1278270441,1278270442,1278270443,1278270444,1278270445,1278270446,1278270447,1278270448,1278270449,1278270450,1278270451,1278275417,1278275418,1278275419,1278275420,1278275421,1278275422,1278275423,1278275424,1278275425,1278275426,1278275427,1278275428,1278275429,1278275430,1278275431,1278275432,1278275433,1278275434,1278275435,1278275436,1278275437,1278275438,1278275439,1278275440,1278275441,1278275442,1278275443,1278275444,1278275445,1278275446,1278275447,1278275448,1278278423,1278278424,1278278425,1278278426,1278278427,1278278428,1278278435,1278278436,1278278437,1278278438,1278278439,1278278440,1278278444,1278278445,1278278446,1278280497,1278280498,1278280499,1278280500,1278280501,1278280502,1278280503,1278280504,1278280505,1278280506,1278280507,1278280508,1278280509,1278280510,1278280511,1278280512,1278280513,1278280514,1278280515,1278280516,1278280517,1278280518,1278280519,1278280520,1278280521,1278280522,1278280523,1278280524,1278280525,1278280526,1278280527,1278280528,1278280529,1278280530,1278280531,1278280532,1278280533,1278280534,1278280535,1278280536,1278475417,1278475418,1278475419,1278475420,1278475421,1278475422,1278475423,1278475424,1278475425,1278475426,1278475427,1278475428,1278475429,1278475430,1278475431,1278475432,1278475433,1278475434,1282429888,1282429889,duration
2022-03-01 06:00:00,7481048.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,50.0,56.0,38.0,37.0,28.0,14.0,45.0,1384.0,28.0,41.0,36.0,32.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,37.0,36.75,21.2,34.163,26.314,21.475,35.627,28.792,,0.0,27.645,23.559,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7481049.0,24.0,1.0,24.0,1.0,0.0,21.0,0.0,21.0,25.0,25.0,21.0,21.0,15.886,0.032,0.0,0.0,0.0,1.114,0.005,0.0,0.0,0.0,0.376,0.0,0.0,0.0,0.0,1789.0,37.0,62.0,61.0,62.0,56.0,44.0,42.0,1536.0,95.0,81.0,113.0,100.0,107.0,59.0,62.0,72.0,1.0,6.0,8.0,9.0,17.0,34.0,6.0,73.0,0.0,2.0,1.0,3.0,10.0,32.0,32.0,,,12.667,37.667,,,,,0.0,5.333,,,,2.667,,38.17,39.126,34.345,36.19,11.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,1.0,0.0,86.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,24.0,108.0,8.0,116.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7481050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7481051.0,515.0,0.0,514.0,0.0,0.0,6.0,0.0,6.0,515.0,514.0,6.0,6.0,6.19,0.0,0.0,0.0,0.0,4.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.0,48.0,41.0,39.0,14.0,11.0,8.0,6.0,1961.0,43.0,41.0,30.0,38.0,17.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,,,,,0.0,0.0,,,,,7.0,,,18.0,39.279,38.784,38.973,,40.632,24.333,32.198,,19.021,21.0,21.463,16.959,,31.387,40.667,,,21.867,13.5,,,,,,,25.446,,23.485,,,,,,,,,,,,515.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,515.0,50.0,0.0,50.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7481052.0,419.0,0.0,394.0,0.0,0.0,17.0,0.0,16.0,419.0,394.0,17.0,16.0,14.328,0.048,0.0,0.0,0.0,3.453,0.008,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.0,65.0,79.0,76.0,47.0,34.0,45.0,44.0,1641.0,54.0,56.0,61.0,67.0,71.0,70.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.2,9.0,16.0,,,1.6,7.0,0.0,7.0,,,4.2,5.0,,44.178,39.803,36.206,34.009,34.5,25.352,35.753,34.417,32.218,32.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,420.0,82.0,0.0,82.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7481053.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,28.0,0.0,0.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,4.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.0,1.0,23.0,19.0,8.0,1.0,1.0,3.0,2647.0,3.0,6.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,38.953,45.538,40.302,33.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7481054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7481055.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,7.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557.0,51.0,88.0,58.0,41.0,17.0,22.0,24.0,3674.0,27.0,35.0,39.0,38.0,22.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,39.788,40.951,38.96,36.463,39.534,33.139,39.071,,,,,,,,,,,,,29.0,28.5,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9.0,0.0,0.0,155.0,0.0,155.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7481056.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,71.0,0.0,0.0,73.0,71.0,0.0,0.0,0.0,0.0,0.0,5.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.0,37.0,172.0,105.0,59.0,30.0,2.0,11.0,5486.0,46.0,37.0,38.0,40.0,41.0,19.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,,,,4.0,7.0,,,,11.0,,38.941,40.723,43.964,39.923,38.747,38.239,32.662,15.278,40.0,,34.233,17.48,36.333,27.263,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,3.0,0.0,0.0,98.0,0.0,98.0,0.0,0.0,PT3600S
