begintime,sk_object,duration,M8038C0,M8038C1,M8038C2,M8038C3,M8038C4,M8038C5,M8038C6,M8038C7,M8038C8,M8038C9,M8038C10,M8038C11,M8038C12,M8038C13,M8038C14,M8038C15,M8038C16,M8038C17,M8038C18,M8038C19,M8038C20,M8038C21,M8038C22,M8038C23,M8038C24,M8038C25,M8038C26,M8038C27,M8038C28,M8038C29,M8038C30,M8038C31,M8038C32,M8038C33,M8038C34,M8038C35,M8038C36,M8038C37,M8038C38,M8038C39,M8038C40,M8038C41,M8038C42,M8038C43,M8038C44,M8038C45,M8038C46,M8038C47,M8038C48,M8038C49,M8038C50,M8038C51,M8038C52,M8038C53,M8038C54,M8038C55,M8038C56,M8038C57,M8038C58,M8038C59,M8038C60,M8038C61,M8038C62,M8038C63,M8038C64,M8038C65,M8038C66
2022-03-14 03:15:00,21669.0,15,493.0,900.0,424699.0,8714.0,84576.0,5951.0,1056.0,900000.0,6546.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535536.0,5296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901480.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28980.0,15027.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-14 03:15:00,21697.0,15,34.0,900.0,8996.0,2640.0,3154.0,2602.0,940.0,900000.0,172.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,243.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-14 03:15:00,21698.0,15,662.0,900.0,117252.0,7809.0,102737.0,5541.0,3458.0,900000.0,6316.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663064.0,6879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465768.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37130.0,487567.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-14 03:15:00,21726.0,15,2322.0,900.0,2156204.0,22788.0,385748.0,22068.0,32931.0,900000.0,10979.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014216.0,6046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13334104.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67857.0,50344.0,0.0,,1.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-14 03:30:00,21634.0,15,496.0,900.0,2156115.0,7021.0,162250.0,14641.0,3242.0,900000.0,6700.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210744.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11675840.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41762.0,23555.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-13 14:30:00,21636.0,15,10937.0,900.0,185444844.0,54517.0,38052896.0,53674.0,408640.0,900000.0,158738.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,1.0,252272088.0,97349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088089480.0,58128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192791.0,2756159.0,0.0,,1.0,900.0,0.0,111.0,900.0,,,,,,,,,
2022-03-13 14:45:00,21634.0,15,2320.0,900.0,13195603.0,18262.0,1757266.0,26188.0,54732.0,900000.0,26724.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6768.0,37.0,7122288.0,8444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36130560.0,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93289.0,570676.0,0.0,,1.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-13 15:15:00,21657.0,15,1876.0,900.0,16345381.0,34530.0,3507085.0,60542.0,52559.0,900000.0,95227.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25120072.0,53666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107813728.0,9903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618549.0,400623.0,0.0,,0.0,900.0,0.0,104.0,900.0,,,,,,,,,
2022-03-13 15:30:00,21721.0,15,1883.0,900.0,5995624.0,13667.0,667707.0,25374.0,11363.0,900000.0,15649.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948520.0,8035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27508520.0,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58669.0,993982.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-13 16:30:00,21688.0,15,3917.0,900.0,87185042.0,24190.0,5531239.0,21556.0,206925.0,900000.0,1056979.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34662168.0,124714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548179760.0,43133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497936.0,1627471.0,0.0,,0.0,900.0,0.0,102.0,900.0,,,,,,,,,
2022-03-13 17:30:00,21725.0,15,4159.0,900.0,66680749.0,30958.0,16373129.0,26936.0,166864.0,900000.0,128169.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98649208.0,69136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200927240.0,25537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518988.0,1727147.0,0.0,,1.0,900.0,0.0,106.0,900.0,,,,,,,,,
2022-03-13 18:45:00,21697.0,15,1921.0,900.0,7486433.0,12071.0,3383156.0,9459.0,50525.0,900000.0,78776.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16085984.0,14198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13818392.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154805.0,186413.0,0.0,,1.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-13 19:00:00,21657.0,15,1637.0,900.0,28822666.0,8883.0,1720503.0,18799.0,59637.0,900000.0,20721.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10015160.0,21997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213731880.0,10179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93575.0,426802.0,0.0,,0.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-13 20:00:00,21702.0,15,3762.0,900.0,22793032.0,31686.0,2177377.0,38381.0,55239.0,900000.0,111278.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,3.0,12176808.0,77107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86083424.0,5494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318681.0,516215.0,0.0,,1.0,900.0,0.0,103.0,900.0,,,,,,,,,
2022-03-13 22:30:00,21657.0,15,1312.0,900.0,28826490.0,3134.0,1131771.0,2381.0,82438.0,900000.0,27168.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5645312.0,15335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224514144.0,66971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72535.0,2573428.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-15 02:15:00,21657.0,15,303.0,900.0,324467.0,2663.0,142411.0,2142.0,5793.0,900000.0,1298.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830024.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814840.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10528.0,6153.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-15 02:30:00,21685.0,15,8.0,900.0,0.0,2370.0,0.0,2200.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-15 02:45:00,21700.0,15,1.0,900.0,0.0,71.0,0.0,89.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768851.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-15 03:15:00,21725.0,15,4.0,900.0,0.0,1037.0,0.0,1072.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-15 03:45:00,21685.0,15,5.0,900.0,0.0,1704.0,0.0,1212.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2113.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-13 23:30:00,21652.0,15,147.0,900.0,30003.0,3955.0,8926.0,3937.0,1744.0,900000.0,56.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50352.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197248.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.0,979.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-14 00:15:00,21668.0,15,1724.0,900.0,6112119.0,5397.0,422736.0,45706.0,112769.0,900000.0,3582.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267296.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31580456.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26708.0,76557.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-15 05:45:00,21652.0,15,5.0,900.0,0.0,2238.0,0.0,2085.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-15 06:00:00,21652.0,15,5.0,900.0,0.0,1682.0,0.0,1603.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-15 07:00:00,21694.0,15,1247.0,900.0,890407.0,9362.0,871153.0,7768.0,62499.0,900000.0,32182.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6211920.0,40341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466664.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226520.0,1828719.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-14 00:15:00,21669.0,15,1541.0,900.0,14400933.0,11469.0,1459016.0,7384.0,20477.0,900000.0,245101.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10210712.0,207167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74215496.0,5814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851649.0,854726.0,0.0,,1.0,900.0,0.0,103.0,900.0,,,,,,,,,
2022-03-14 00:30:00,21657.0,15,257.0,900.0,188486.0,1450.0,195998.0,1065.0,4138.0,900000.0,1846.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302960.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639808.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.0,4584.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-15 11:15:00,21663.0,15,1707.0,900.0,33732853.0,9780.0,1835584.0,8171.0,50682.0,900000.0,24228.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11967024.0,12307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232810088.0,5606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96965.0,1229311.0,0.0,,0.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-14 00:30:00,21658.0,15,2142.0,900.0,2678433.0,19354.0,679464.0,45681.0,48054.0,900000.0,27192.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080592.0,19025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963232.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91556.0,51401.0,0.0,,0.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-15 14:45:00,21659.0,15,171.0,900.0,1657250.0,8132.0,104866.0,9277.0,4367.0,900000.0,8525.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723200.0,3827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12759760.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31376.0,133700.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-15 17:15:00,21652.0,15,3715.0,900.0,5052807.0,14131.0,2723323.0,17429.0,131165.0,900000.0,39735.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9728496.0,9815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11054336.0,2835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176511.0,143771.0,0.0,,0.0,900.0,0.0,102.0,900.0,,,,,,,,,
2022-03-16 00:15:00,21697.0,15,8.0,900.0,0.0,2700.0,0.0,2608.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135580.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-16 02:30:00,21659.0,15,1.0,900.0,0.0,392.0,0.0,242.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-16 03:30:00,21717.0,15,3.0,900.0,0.0,1180.0,0.0,865.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4824.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-16 03:45:00,21685.0,15,18.0,900.0,135.0,3315.0,330.0,2344.0,7.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,341.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-16 04:00:00,21717.0,15,2.0,900.0,0.0,863.0,0.0,667.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-16 04:30:00,21652.0,15,1.0,900.0,0.0,556.0,0.0,274.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-14 00:30:00,21659.0,15,70.0,900.0,1476138.0,6848.0,1401678.0,4180.0,53480.0,900000.0,119431.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.0,2277568.0,10372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7912112.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319147.0,54465.0,0.0,,0.0,900.0,0.0,114.0,900.0,,,,,,,,,
2022-03-16 05:00:00,21717.0,15,4.0,900.0,0.0,1212.0,0.0,821.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17287.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-14 00:30:00,21660.0,15,2554.0,900.0,84666323.0,16429.0,3164696.0,11413.0,58332.0,900000.0,1004628.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20849096.0,72594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528700584.0,31886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324408.0,1959993.0,0.0,,1.0,900.0,0.0,105.0,900.0,,,,,,,,,
2022-03-16 12:15:00,21663.0,15,54.0,900.0,782.0,4096.0,907.0,6443.0,21.0,900000.0,5012.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5912.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.0,2335663.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-16 13:30:00,21663.0,15,269.0,900.0,166361.0,4662.0,264295.0,3440.0,7680.0,900000.0,4694.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753792.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166232.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21530.0,195291.0,0.0,,0.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-14 00:30:00,21661.0,15,2152.0,900.0,64284936.0,12335.0,5073947.0,10779.0,112780.0,900000.0,54506.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10788624.0,27076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38809408.0,7185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261010.0,1341098.0,0.0,,1.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-14 00:45:00,21677.0,15,1332.0,900.0,1000075.0,8299.0,576287.0,15508.0,21599.0,900000.0,17702.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124248.0,12154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338560.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80250.0,25567.0,0.0,,0.0,900.0,0.0,101.0,900.0,,,,,,,,,
2022-03-16 16:15:00,21663.0,15,407.0,900.0,1886540.0,9531.0,96878.0,6963.0,6753.0,900000.0,7299.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578992.0,4542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12639080.0,1467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33831.0,1673284.0,0.0,,6.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-14 01:30:00,21669.0,15,336.0,900.0,2849154.0,6368.0,259933.0,4606.0,6191.0,900000.0,31182.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879008.0,24642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10228080.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79062.0,764159.0,0.0,,12.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-16 17:15:00,21652.0,15,344.0,900.0,417835.0,5244.0,200420.0,3907.0,7392.0,900000.0,9237.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934776.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965320.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21754.0,15457.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-14 01:30:00,21697.0,15,499.0,900.0,1387162.0,5479.0,275506.0,4180.0,16190.0,900000.0,4576.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200392.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246688.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17360.0,25504.0,0.0,,0.0,900.0,0.0,100.0,900.0,,,,,,,,,
2022-03-17 01:00:00,21652.0,15,2.0,900.0,0.0,997.0,0.0,939.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
2022-03-17 01:15:00,21645.0,15,4.0,900.0,0.0,1750.0,0.0,1289.0,0.0,900000.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,900.0,0.0,0.0,900.0,,,,,,,,,
