measObjLdn,duration,begin_time,20007589.0
"ManagedElement=LTESite1234,NodeSupport=1,ConsumedEnergyMeasurement=1",900.0,2024-05-02 06:00:00,"1996,2082,1921,1976,2023,2067,2009,2132,2147,2154,2122,2081,2096,2002,2061,2099,1880,1946,1969,2017,1910,1930,2130,1938,2002,2164,2204,2138,2076,2052,2042,1964,2077,1997,2143,1986,2137,2316,2328,2343,2245,2258,2356,2345,2145,2160,2118,2018,2038,2068,2044,2087,2094,2090,2186,2000,2077,2061,2010,2198,2108,2017,1912,1943,1992,1905,1864,1969,2068,1893,1930,1804,1962,2283,2238,2094,2089,1984,2021,2163,1978,1994,2020,2039,2037,1982,1980,1904,1968,2014,2072,2070,2263,1993,2037,2279,2059,2001,2034,1970,2011,2102,2188,2046,1973,1950,2109,2031,2072,1997,2129,2048,2201,2022,1999,2078,2155,2053,2025,1987,1899,2069,2079,2022,2041,2158,2094,2175,2290,2166,2065,1980,1994,2149,2178,2191,2199,2126,2030,2128,2176,2217,2184,2150,2073,1996,2080,2076,2110,2122"
