begintime,sk_object,73445327,73445328,73445329,73445330,73445331,73445332,73445333,73445334,duration
2022-03-01 00:00:00,7527972.0,101503399.0,47557077.0,12559337184.0,3938274026.0,35311.024,12197.077,27909.638,8751.7201,PT3600S
2022-03-01 00:00:00,7527973.0,0.0,0.0,0.0,0.0,19983.558,83720.232,0.0,0.0,PT3600S
2022-03-01 00:00:00,7527974.0,125949551.0,57238363.0,29065745837.0,9115893908.0,78583.558,26867.792,64590.546,20257.542,PT3600S
2022-03-01 00:00:00,7527975.0,92828081.0,60008400.0,35195447924.0,11968816602.0,96149.475,34769.013,78212.106,26597.37,PT3600S
2022-03-01 01:00:00,7527972.0,77168171.0,30460664.0,9012095347.0,2515045198.0,23062.07,7095.1216,20026.879,5588.9893,PT3600S
2022-03-01 01:00:00,7527973.0,0.0,0.0,0.0,0.0,11595.68,45225.357,0.0,0.0,PT3600S
2022-03-01 01:00:00,7527974.0,93397821.0,37727309.0,19512568089.0,5496030491.0,53436.891,15443.35,43361.262,12213.401,PT3600S
2022-03-01 01:00:00,7527975.0,67406229.0,40653591.0,24279888760.0,7326995210.0,65354.546,20767.677,53955.308,16282.212,PT3600S
2022-03-01 02:00:00,7527972.0,73099031.0,25807756.0,8010067308.0,2046038908.0,19671.944,5418.5504,17800.15,4546.7531,PT3600S
2022-03-01 02:00:00,7527973.0,0.0,0.0,0.0,0.0,8024.7632,27994.675,0.0,0.0,PT3600S
2022-03-01 02:00:00,7527974.0,91704800.0,32289118.0,16774927826.0,4341508524.0,41035.568,11112.181,37277.617,9647.7967,PT3600S
2022-03-01 02:00:00,7527975.0,60418232.0,33264766.0,20241465451.0,5585008013.0,48769.586,14133.013,44981.034,12411.129,PT3600S
2022-03-01 03:00:00,7527972.0,69294541.0,21759120.0,7180808088.0,1664785215.0,22315.565,7435.3872,15957.351,3699.5227,PT3600S
2022-03-01 03:00:00,7527973.0,0.0,0.0,0.0,0.0,11446.949,38169.36,0.0,0.0,PT3600S
2022-03-01 03:00:00,7527974.0,89034413.0,30121951.0,17216281436.0,4415102270.0,52959.81,22381.614,38258.403,9811.3384,PT3600S
2022-03-01 03:00:00,7527975.0,59120707.0,32271992.0,19516259669.0,5313886386.0,52493.715,18236.355,43369.466,11808.636,PT3600S
2022-03-01 04:00:00,7527972.0,74966146.0,23492270.0,7754272039.0,1779520547.0,18796.845,4649.5616,17231.716,3954.4901,PT3600S
2022-03-01 04:00:00,7527973.0,0.0,0.0,0.0,0.0,5479.5856,24631.37,0.0,0.0,PT3600S
2022-03-01 04:00:00,7527974.0,85382942.0,29181542.0,15415108167.0,3793680592.0,36582.933,9595.7808,34255.796,8430.4013,PT3600S
2022-03-01 04:00:00,7527975.0,56378421.0,31269723.0,18054037512.0,4935619047.0,43876.739,12449.438,40120.083,10968.042,PT3600S
2022-03-01 05:00:00,7527972.0,79797597.0,28041748.0,8515798843.0,2163758042.0,21484.979,6614.6992,18923.997,4808.3512,PT3600S
2022-03-01 05:00:00,7527973.0,0.0,0.0,0.0,0.0,7874.3664,31475.299,0.0,0.0,PT3600S
2022-03-01 05:00:00,7527974.0,96727268.0,35176051.0,16658253572.0,4282803206.0,46050.254,12958.499,37018.341,9517.3405,PT3600S
2022-03-01 05:00:00,7527975.0,65407932.0,36120215.0,19384144024.0,5586931485.0,50150.25,15323.117,43075.876,12415.403,PT3600S
2022-03-01 06:00:00,7527972.0,110167198.0,52188519.0,12864744749.0,4208408843.0,38748.509,16699.31,28588.322,9352.0197,PT3600S
2022-03-01 06:00:00,7527973.0,0.0,0.0,0.0,0.0,15065.418,59770.638,0.0,0.0,PT3600S
2022-03-01 06:00:00,7527974.0,133828311.0,62500196.0,25284530794.0,7887440542.0,74987.242,27466.035,56187.846,17527.646,PT3600S
2022-03-01 06:00:00,7527975.0,92259777.0,58654673.0,28020060366.0,9419697550.0,80562.741,31515.006,62266.801,20932.661,PT3600S
2022-03-01 07:00:00,7527972.0,184155364.0,133027065.0,20023488500.0,10313996407.0,49726.23,28789.867,44496.641,22919.992,PT3600S
2022-03-01 07:00:00,7527973.0,0.0,0.0,0.0,0.0,21796.933,72995.221,0.0,0.0,PT3600S
2022-03-01 07:00:00,7527974.0,206366364.0,125314778.0,38853378883.0,16974955066.0,95207.586,46011.742,86340.842,37722.122,PT3600S
2022-03-01 07:00:00,7527975.0,148579283.0,108921332.0,42240688770.0,19282384984.0,105515.746,53363.574,93868.197,42849.744,PT3600S
2022-03-01 08:00:00,7527972.0,219222885.0,174388666.0,23003868551.0,13301214447.0,54145.77,31730.208,51119.708,29558.254,PT3600S
2022-03-01 08:00:00,7527973.0,0.0,0.0,0.0,0.0,23994.051,76489.677,0.0,0.0,PT3600S
2022-03-01 08:00:00,7527974.0,234816852.0,157049813.0,44618582593.0,22538209515.0,105474.846,55240.171,99152.406,50084.91,PT3600S
2022-03-01 08:00:00,7527975.0,173783887.0,138682265.0,47486579171.0,25659023893.0,110040.496,61681.29,105525.731,57020.053,PT3600S
