begintime,sk_object,duration,integrity,73445327,73445328,73445329,73445330,73445331,73445332,73445333,73445334
2022-03-01 04:00:00,7527974.0,3600.0,100.0,85382942.0,29181542.0,15415108167.0,3793680592.0,36582.933,9595.7808,34255.796,8430.4013
2022-03-10 08:00:00,7527972.0,3600.0,100.0,214655784.0,170385591.0,22681069646.0,13022744642.0,53708.539,31569.568,50402.377,28939.433
2022-02-05 13:00:00,7527974.0,3600.0,100.0,196901808.0,130517277.0,41679251591.0,20760731909.0,97509.254,48396.288,92620.559,46134.96
2022-03-01 18:00:00,7527975.0,3600.0,100.0,173323076.0,141240048.0,46629458440.0,25621663827.0,115182.722,64429.101,103621.019,56937.031
2022-03-02 03:00:00,7527974.0,3600.0,100.0,86990033.0,28570400.0,14887446860.0,3522993885.0,36358.386,9306.92,33083.215,7828.8753
2022-03-07 09:00:00,7527975.0,3600.0,100.0,171468003.0,141227302.0,46758481189.0,26197781610.0,110803.446,60579.934,103907.736,58217.292
2022-03-10 10:00:00,7527973.0,3600.0,100.0,0.0,0.0,0.0,0.0,25025.131,78717.949,0.0,0.0
2022-03-02 02:00:00,7527975.0,3600.0,100.0,60561451.0,34977032.0,20259551355.0,5768454416.0,51710.691,15277.054,45021.225,12818.788
2022-03-03 01:00:00,7527972.0,3600.0,100.0,81970906.0,29038177.0,9147013866.0,2310230671.0,24546.184,6695.8704,20326.697,5133.8459
2022-03-06 08:00:00,7527973.0,3600.0,100.0,0.0,0.0,0.0,0.0,21757.096,65267.181,0.0,0.0
2022-03-10 16:00:00,7527975.0,3600.0,100.0,159816484.0,127427248.0,43633735630.0,23107656341.0,106878.922,56725.018,96963.857,51350.347
2022-03-12 08:00:00,7527975.0,3600.0,100.0,169351747.0,137539732.0,43879424543.0,24580285811.0,102719.826,58911.979,97509.832,54622.857
2022-03-13 12:00:00,7527972.0,3600.0,100.0,192899306.0,138305726.0,21102948007.0,10773990644.0,50705.142,25663.61,46895.44,23942.201
2022-03-02 11:00:00,7527975.0,3600.0,100.0,168727628.0,134350854.0,47729036524.0,25268045996.0,115119.77,60509.661,106064.526,56151.213
2022-02-06 08:00:00,7527973.0,3600.0,100.0,0.0,0.0,0.0,0.0,21178.376,70201.051,0.0,0.0
2022-03-01 09:00:00,7527973.0,3600.0,100.0,0.0,0.0,0.0,0.0,27254.974,82141.533,0.0,0.0
2022-03-11 07:00:00,7527972.0,3600.0,100.0,188822188.0,136899934.0,20427563530.0,10628960275.0,50780.59,29125.173,45394.586,23619.912
2022-03-01 19:00:00,7527972.0,3600.0,100.0,243344295.0,209733736.0,25707428779.0,16083309403.0,63117.365,42050.229,57127.62,35740.688
2022-03-15 17:00:00,7527974.0,3600.0,100.0,223875562.0,146454502.0,43347420576.0,21739833253.0,99710.499,51192.248,96327.601,48310.741
2022-03-10 19:00:00,7527975.0,3600.0,100.0,191026965.0,166250848.0,49841158907.0,31125417750.0,119625.518,78373.52,110758.131,69167.595
2022-02-05 05:00:00,7527974.0,3600.0,100.0,87205564.0,32237163.0,16345812862.0,4232520202.0,40412.973,10887.422,36324.029,9405.6004
2022-02-04 18:00:00,7527975.0,3600.0,100.0,178883755.0,147921831.0,50802781407.0,28668725970.0,117086.285,69021.594,112895.07,63708.28
2022-03-14 19:00:00,7527974.0,3600.0,100.0,256787018.0,182500227.0,46104378653.0,26244335110.0,115215.685,68653.547,102454.175,58320.745
2022-02-04 19:00:00,7527974.0,3600.0,100.0,240987841.0,180467097.0,47861838658.0,27946580191.0,113549.771,69798.971,106359.641,62103.512
2022-03-12 09:00:00,7527974.0,3600.0,100.0,235203465.0,160713068.0,43104081987.0,23027011542.0,100954.904,53968.23,95786.849,51171.137
2022-03-07 03:00:00,7527974.0,3600.0,100.0,85214353.0,26295290.0,14806370046.0,3533212265.0,35540.971,9046.2272,32903.045,7851.5828
2022-03-02 17:00:00,7527974.0,3600.0,100.0,220818906.0,146091942.0,43283371833.0,21452127806.0,102104.731,54141.315,96185.271,47671.395
2022-03-02 01:00:00,7527972.0,3600.0,100.0,84124132.0,30362757.0,9504837522.0,2468352295.0,25233.8,7338.3408,21121.861,5485.2273
2022-03-12 14:00:00,7527973.0,3600.0,100.0,0.0,0.0,0.0,0.0,22824.768,68179.49,0.0,0.0
2022-03-06 12:00:00,7527972.0,3600.0,100.0,184351026.0,135969223.0,20854853286.0,10674034090.0,49806.846,27004.376,46344.118,23720.076
2022-02-05 06:00:00,7527975.0,3600.0,100.0,86404323.0,54224776.0,28517861293.0,9338011546.0,83669.45,31187.01,63373.025,20751.137
2022-03-12 08:00:00,7527972.0,3600.0,100.0,213210058.0,168561876.0,21925877681.0,12843475539.0,52423.57,30419.88,48724.173,28541.057
