begintime,sk_object,duration,integrity,1593835652,1593835653,1593835654,1593835655,1593835656,1593835657,1593835658,1593835659,1593835660,1593835661,1593835662,1593835663,1593835664,1593835665,1593835666,1593835667,1593835668,1593835669,1593835670,1593835671,1593835675,1593835676,1593835767,1593835870,1593835871,1593835872,1593835873,1593835874,1593835875,1593835876,1593835877,1593835878,1593835879,1593835880,1593835881,1593835882,1593835883,1593835884,1593835885,1593835886,1593835887,1593835888,1593835889,1593835895,1593835896,1593835897
2022-02-19,7733099.0,86400.0,100.0,,,,,,,,,,,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,48.023041666666664,50.56154166666666,86375.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,7733018.0,86400.0,100.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,115.0,0.0,,,,,,,,,,,40.550666666666665,47.89145833333333,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,7733096.0,86400.0,100.0,,,,,,,,,,,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,70.0,0.0,47.17466666666667,49.399708333333336,86385.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,7732787.0,86400.0,100.0,,,,,,,,,,,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,47.761291666666665,50.60025,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,7732776.0,86400.0,100.0,,,,,,,,,,,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,280.0,0.0,44.827666666666666,48.70225,86365.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,7733132.0,75600.0,87.5,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,40.27352380952381,45.79842857142857,75600.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,7732898.0,86400.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,0.0,,,,,,,,,,,47.090833333333336,48.791375,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,7733093.0,86400.0,100.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,25.0,0.0,,,,,,,,,,,36.834583333333335,44.843583333333335,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,7732950.0,86400.0,100.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,44.051291666666664,48.12325,86400.0,,,,,,,,,,,,,,,,,,,,,,,
