begintime,sk_object,duration,M51326C0,M51326C1,M51326C2,M51326C3
2022-03-11 01:45:00,15627.0,15,93059.0,6233432.0,62599.0,4988752.0
2022-03-11 01:45:00,15628.0,15,42644.0,3004712.0,22593.0,884132.0
2022-03-11 01:45:00,15629.0,15,43355.0,2859308.0,30232.0,2413892.0
2022-03-11 01:45:00,15630.0,15,26986.0,1714372.0,17977.0,1548324.0
2022-03-11 01:45:00,15631.0,15,61445.0,4167020.0,36656.0,2227860.0
2022-03-11 01:45:00,15632.0,15,47725.0,3289212.0,25848.0,1180740.0
2022-03-11 01:45:00,15633.0,15,40731.0,2886628.0,21010.0,735084.0
2022-03-11 01:45:00,15634.0,15,79478.0,5338196.0,50649.0,3470864.0
2022-03-11 01:45:00,15635.0,15,55823.0,3773320.0,41195.0,3465820.0
2022-03-11 01:45:00,15636.0,15,49774.0,3434624.0,28043.0,1455780.0
2022-03-11 01:45:00,15637.0,15,38837.0,2542976.0,26211.0,2043160.0
2022-03-11 01:45:00,15638.0,15,43814.0,3076200.0,23237.0,952048.0
2022-03-11 01:45:00,15639.0,15,55536.0,3761344.0,40662.0,3235316.0
2022-03-11 01:45:00,15640.0,15,76021.0,5152780.0,47826.0,3182660.0
2022-03-11 01:45:00,15641.0,15,29044.0,1895896.0,18640.0,1327876.0
2022-03-11 01:45:00,15642.0,15,22516.0,1510388.0,13209.0,796068.0
2022-03-11 01:45:00,15643.0,15,38943.0,2792760.0,19772.0,617288.0
2022-03-11 01:45:00,15644.0,15,73155.0,4957532.0,45383.0,3077612.0
2022-03-11 01:45:00,15645.0,15,18848.0,1297052.0,11000.0,596620.0
2022-03-11 02:00:00,15627.0,15,62205.0,4186760.0,41431.0,3246064.0
2022-03-11 02:00:00,15628.0,15,29621.0,2082916.0,15648.0,611028.0
2022-03-11 02:00:00,15629.0,15,45003.0,2943296.0,31721.0,2602748.0
2022-03-11 02:00:00,15630.0,15,18116.0,1174676.0,11836.0,995604.0
2022-03-11 02:00:00,15631.0,15,62955.0,4262000.0,37412.0,2255488.0
2022-03-11 02:00:00,15632.0,15,47407.0,3270452.0,25571.0,1160248.0
2022-03-11 02:00:00,15633.0,15,42074.0,2980072.0,21734.0,762756.0
2022-03-11 02:00:00,15634.0,15,79448.0,5374236.0,50180.0,3405932.0
2022-03-11 02:00:00,15635.0,15,54911.0,3731320.0,40600.0,3458628.0
2022-03-11 02:00:00,15636.0,15,49496.0,3426648.0,27876.0,1449432.0
2022-03-11 02:00:00,15637.0,15,39254.0,2549796.0,26698.0,2106632.0
2022-03-11 02:00:00,15638.0,15,42973.0,3032176.0,22661.0,900480.0
2022-03-11 02:00:00,15639.0,15,55923.0,3800508.0,41041.0,3276888.0
2022-03-11 02:00:00,15640.0,15,77043.0,5237556.0,48811.0,3317132.0
2022-03-11 02:00:00,15641.0,15,28591.0,1875516.0,18153.0,1301644.0
2022-03-11 02:00:00,15642.0,15,22535.0,1511808.0,13263.0,823792.0
2022-03-11 02:00:00,15643.0,15,39246.0,2816356.0,19935.0,626756.0
2022-03-11 02:00:00,15644.0,15,71963.0,4868024.0,44244.0,2913216.0
2022-03-11 02:00:00,15645.0,15,18798.0,1296208.0,10886.0,590640.0
2022-03-11 02:15:00,15627.0,15,92709.0,6182896.0,62068.0,4932848.0
2022-03-11 02:15:00,15628.0,15,41818.0,2948612.0,22075.0,846148.0
2022-03-11 02:15:00,15629.0,15,43550.0,2852536.0,30995.0,2574540.0
2022-03-11 02:15:00,15630.0,15,25802.0,1651492.0,17034.0,1368864.0
2022-03-11 02:15:00,15631.0,15,58973.0,3983976.0,34954.0,2095380.0
2022-03-11 02:15:00,15632.0,15,46630.0,3214440.0,25204.0,1148796.0
2022-03-11 02:15:00,15633.0,15,39658.0,2812532.0,20487.0,722100.0
2022-03-11 02:15:00,15634.0,15,76411.0,5101424.0,48206.0,3290748.0
2022-03-11 02:15:00,15635.0,15,52491.0,3538948.0,38413.0,3216636.0
2022-03-11 02:15:00,15636.0,15,49333.0,3406388.0,27926.0,1468248.0
2022-03-11 02:15:00,15637.0,15,36770.0,2385024.0,24782.0,1961860.0
2022-03-11 02:15:00,15638.0,15,42448.0,2988640.0,22449.0,898732.0
2022-03-11 02:15:00,15639.0,15,53549.0,3607108.0,39006.0,3092236.0
2022-03-11 02:15:00,15640.0,15,73037.0,4947892.0,45752.0,3059620.0
2022-03-11 02:15:00,15641.0,15,26883.0,1755344.0,17002.0,1245304.0
2022-03-11 02:15:00,15642.0,15,20316.0,1365292.0,11803.0,710528.0
2022-03-11 02:15:00,15643.0,15,38012.0,2727052.0,19285.0,597836.0
2022-03-11 02:15:00,15644.0,15,69692.0,4719876.0,42744.0,2780112.0
2022-03-11 02:15:00,15645.0,15,16387.0,1130572.0,9388.0,472944.0
2022-03-11 02:30:00,15627.0,15,88113.0,5902288.0,58663.0,4542500.0
2022-03-11 02:30:00,15628.0,15,40792.0,2874668.0,21601.0,836952.0
2022-03-11 02:30:00,15629.0,15,43477.0,2838720.0,30900.0,2597756.0
2022-03-11 02:30:00,15630.0,15,25431.0,1624652.0,16825.0,1364544.0
2022-03-11 02:30:00,15631.0,15,57073.0,3858936.0,33597.0,1991252.0
2022-03-11 02:30:00,15632.0,15,45376.0,3124880.0,24601.0,1125608.0
2022-03-11 02:30:00,15633.0,15,38931.0,2757640.0,20083.0,704508.0
2022-03-11 02:30:00,15634.0,15,74612.0,4960924.0,46990.0,3160492.0
2022-03-11 02:30:00,15635.0,15,52822.0,3566452.0,38944.0,3358688.0
2022-03-11 02:30:00,15636.0,15,62633.0,4328376.0,35283.0,1814768.0
2022-03-11 02:30:00,15637.0,15,35470.0,2297096.0,23936.0,1888804.0
2022-03-11 02:30:00,15638.0,15,41452.0,2915364.0,21998.0,903880.0
2022-03-11 02:30:00,15639.0,15,52363.0,3544956.0,38179.0,3070120.0
2022-03-11 02:30:00,15640.0,15,70496.0,4780312.0,44103.0,2928536.0
2022-03-11 02:30:00,15641.0,15,27086.0,1773500.0,17219.0,1226524.0
2022-03-11 02:30:00,15642.0,15,20460.0,1369776.0,11922.0,726444.0
2022-03-11 02:30:00,15643.0,15,36517.0,2623080.0,18484.0,562956.0
2022-03-11 02:30:00,15644.0,15,67365.0,4537008.0,41227.0,2684480.0
2022-03-11 02:30:00,15645.0,15,16063.0,1104332.0,9285.0,500148.0
2022-03-11 02:45:00,15627.0,15,90215.0,6054792.0,60378.0,4717376.0
2022-03-11 02:45:00,15628.0,15,41831.0,2940072.0,22241.0,887564.0
2022-03-11 02:45:00,15629.0,15,41211.0,2679080.0,29105.0,2421000.0
2022-03-11 02:45:00,15630.0,15,24842.0,1571704.0,16381.0,1356712.0
2022-03-11 02:45:00,15631.0,15,57085.0,3859256.0,33283.0,1912424.0
2022-03-11 02:45:00,15632.0,15,45611.0,3143476.0,24633.0,1118584.0
2022-03-11 02:45:00,15633.0,15,39762.0,2815168.0,20519.0,720532.0
2022-03-11 02:45:00,15634.0,15,74130.0,4921624.0,46529.0,3141956.0
2022-03-11 02:45:00,15635.0,15,53029.0,3530316.0,39261.0,3379364.0
2022-03-11 02:45:00,15636.0,15,47009.0,3258324.0,26196.0,1301432.0
2022-03-11 02:45:00,15637.0,15,35964.0,2322372.0,24508.0,1972876.0
2022-03-11 02:45:00,15638.0,15,42338.0,2967524.0,22554.0,956136.0
2022-03-11 02:45:00,15639.0,15,51697.0,3429172.0,37752.0,3026904.0
2022-03-11 02:45:00,15640.0,15,71158.0,4821144.0,44477.0,2932396.0
2022-03-11 02:45:00,15641.0,15,26268.0,1722124.0,16697.0,1204848.0
2022-03-11 02:45:00,15642.0,15,20208.0,1349816.0,11892.0,723400.0
2022-03-11 02:45:00,15643.0,15,36972.0,2653632.0,18749.0,577428.0
2022-03-11 02:45:00,15644.0,15,70126.0,4723144.0,43427.0,2865868.0
2022-03-11 02:45:00,15645.0,15,15511.0,1071040.0,8965.0,469476.0
2022-03-11 03:00:00,15627.0,15,89391.0,5992388.0,59550.0,4642408.0
2022-03-11 03:00:00,15628.0,15,41223.0,2899484.0,21832.0,859648.0
2022-03-11 03:00:00,15629.0,15,40378.0,2676884.0,28433.0,2384672.0
2022-03-11 03:00:00,15630.0,15,24470.0,1557352.0,16163.0,1362980.0
2022-03-11 03:00:00,15631.0,15,58100.0,3935904.0,34263.0,2036932.0
2022-03-11 03:00:00,15632.0,15,45354.0,3129552.0,24527.0,1119936.0
2022-03-11 03:00:00,15633.0,15,38692.0,2739604.0,19977.0,702656.0
2022-03-11 03:00:00,15634.0,15,73993.0,4909488.0,46702.0,3182764.0
2022-03-11 03:00:00,15635.0,15,50264.0,3367152.0,36740.0,3086704.0
2022-03-11 03:00:00,15636.0,15,46886.0,3237316.0,26279.0,1366216.0
2022-03-11 03:00:00,15637.0,15,36034.0,2326444.0,24387.0,1980608.0
2022-03-11 03:00:00,15638.0,15,41395.0,2907812.0,21949.0,883244.0
2022-03-11 03:00:00,15639.0,15,50920.0,3407960.0,37124.0,3022872.0
2022-03-11 03:00:00,15640.0,15,70649.0,4799796.0,43773.0,2934648.0
2022-03-11 03:00:00,15641.0,15,26985.0,1770584.0,17170.0,1238328.0
2022-03-11 03:00:00,15642.0,15,20820.0,1391436.0,12302.0,752972.0
2022-03-11 03:00:00,15643.0,15,36785.0,2641784.0,18665.0,575844.0
2022-03-11 03:00:00,15644.0,15,68857.0,4621528.0,42569.0,2852064.0
2022-03-11 03:00:00,15645.0,15,15961.0,1109320.0,9188.0,474836.0
2022-03-11 03:15:00,15627.0,15,88090.0,5890152.0,58688.0,4570064.0
2022-03-11 03:15:00,15628.0,15,39985.0,2815032.0,21081.0,829096.0
2022-03-11 03:15:00,15629.0,15,39440.0,2693736.0,27589.0,2295800.0
2022-03-11 03:15:00,15630.0,15,24328.0,1543960.0,15977.0,1361928.0
2022-03-11 03:15:00,15631.0,15,56836.0,3850292.0,33217.0,1924184.0
2022-03-11 03:15:00,15632.0,15,44717.0,3082900.0,24243.0,1105448.0
2022-03-11 03:15:00,15633.0,15,39491.0,2795124.0,20516.0,749160.0
2022-03-11 03:15:00,15634.0,15,74381.0,4943960.0,46964.0,3173020.0
2022-03-11 03:15:00,15635.0,15,51268.0,3436420.0,37855.0,3203992.0
2022-03-11 03:15:00,15636.0,15,46714.0,3240104.0,26116.0,1381976.0
2022-03-11 03:15:00,15637.0,15,34468.0,2219220.0,22940.0,1852472.0
2022-03-11 03:15:00,15638.0,15,40892.0,2875020.0,21673.0,871476.0
2022-03-11 03:15:00,15639.0,15,50423.0,3319008.0,36656.0,3006936.0
2022-03-11 03:15:00,15640.0,15,70441.0,4784352.0,43829.0,2902620.0
2022-03-11 03:15:00,15641.0,15,26899.0,1776804.0,16940.0,1215212.0
2022-03-11 03:15:00,15642.0,15,20421.0,1364364.0,12048.0,759912.0
2022-03-11 03:15:00,15643.0,15,37116.0,2663964.0,18966.0,619968.0
2022-03-11 03:15:00,15644.0,15,66945.0,4489604.0,41211.0,2767604.0
2022-03-11 03:15:00,15645.0,15,15780.0,1091876.0,9026.0,504692.0
2022-03-11 03:30:00,15627.0,15,88280.0,5913576.0,58424.0,4485036.0
2022-03-11 03:30:00,15628.0,15,53196.0,3748988.0,28062.0,1096992.0
2022-03-11 03:30:00,15629.0,15,36607.0,2535812.0,25052.0,2061880.0
2022-03-11 03:30:00,15630.0,15,24169.0,1537352.0,15964.0,1339528.0
2022-03-11 03:30:00,15631.0,15,56709.0,3840480.0,33273.0,1968916.0
2022-03-11 03:30:00,15632.0,15,45701.0,3148960.0,24858.0,1154964.0
2022-03-11 03:30:00,15633.0,15,25750.0,1825668.0,13289.0,468332.0
2022-03-11 03:30:00,15634.0,15,73758.0,4909968.0,46436.0,3156464.0
2022-03-11 03:30:00,15635.0,15,49766.0,3349692.0,36676.0,3142660.0
2022-03-11 03:30:00,15636.0,15,47133.0,3259932.0,26469.0,1384176.0
2022-03-11 03:30:00,15637.0,15,34908.0,2256864.0,23386.0,1876732.0
2022-03-11 03:30:00,15638.0,15,41858.0,2938256.0,22348.0,941376.0
2022-03-11 03:30:00,15639.0,15,49623.0,3267668.0,35770.0,2954224.0
2022-03-11 03:30:00,15640.0,15,68669.0,4649940.0,42374.0,2777428.0
2022-03-11 03:30:00,15641.0,15,27037.0,1795772.0,17126.0,1248088.0
2022-03-11 03:30:00,15642.0,15,20113.0,1346728.0,11754.0,717656.0
2022-03-11 03:30:00,15643.0,15,37836.0,2714972.0,19442.0,664468.0
2022-03-11 03:30:00,15644.0,15,65288.0,4388716.0,39913.0,2675108.0
2022-03-11 03:30:00,15645.0,15,16198.0,1126356.0,9189.0,492648.0
2022-03-11 03:45:00,15627.0,15,86326.0,5766908.0,57263.0,4435224.0
2022-03-11 03:45:00,15628.0,15,39044.0,2748044.0,20588.0,803948.0
2022-03-11 03:45:00,15629.0,15,36806.0,2443324.0,25271.0,2074964.0
2022-03-11 03:45:00,15630.0,15,23863.0,1509808.0,15630.0,1306788.0
2022-03-11 03:45:00,15631.0,15,56416.0,3818448.0,33173.0,1977364.0
2022-03-11 03:45:00,15632.0,15,44046.0,3030176.0,23828.0,1090780.0
2022-03-11 03:45:00,15633.0,15,37734.0,2674180.0,19458.0,680976.0
2022-03-11 03:45:00,15634.0,15,72988.0,4857912.0,46128.0,3222580.0
2022-03-11 03:45:00,15635.0,15,50217.0,3333276.0,36931.0,3150556.0
2022-03-11 03:45:00,15636.0,15,45885.0,3184180.0,25675.0,1316080.0
2022-03-11 03:45:00,15637.0,15,35281.0,2291196.0,23642.0,1887532.0
2022-03-11 03:45:00,15638.0,15,42320.0,2974316.0,22861.0,1028816.0
2022-03-11 03:45:00,15639.0,15,50297.0,3311264.0,36615.0,2977040.0
2022-03-11 03:45:00,15640.0,15,68899.0,4649800.0,42813.0,2843692.0
2022-03-11 03:45:00,15641.0,15,26302.0,1734748.0,16469.0,1208756.0
2022-03-11 03:45:00,15642.0,15,19616.0,1313924.0,11392.0,678040.0
2022-03-11 03:45:00,15643.0,15,48478.0,3477468.0,24806.0,814124.0
2022-03-11 03:45:00,15644.0,15,64842.0,4350892.0,39779.0,2680920.0
2022-03-11 03:45:00,15645.0,15,16010.0,1120468.0,9215.0,510948.0
2022-03-11 04:00:00,15627.0,15,87349.0,5832664.0,57926.0,4451444.0
2022-03-11 04:00:00,15628.0,15,41588.0,2930556.0,21877.0,838204.0
2022-03-11 04:00:00,15629.0,15,37282.0,2515212.0,25639.0,2072928.0
2022-03-11 04:00:00,15630.0,15,24099.0,1519680.0,15808.0,1311376.0
2022-03-11 04:00:00,15631.0,15,58768.0,3988688.0,34400.0,2000776.0
2022-03-11 04:00:00,15632.0,15,44526.0,3068068.0,24063.0,1099748.0
2022-03-11 04:00:00,15633.0,15,52630.0,3735544.0,27153.0,948212.0
2022-03-11 04:00:00,15634.0,15,75449.0,5032924.0,47271.0,3256732.0
2022-03-11 04:00:00,15635.0,15,50808.0,3384724.0,37238.0,3125452.0
2022-03-11 04:00:00,15636.0,15,48049.0,3343432.0,26692.0,1322976.0
2022-03-11 04:00:00,15637.0,15,35140.0,2280652.0,23237.0,1833276.0
2022-03-11 04:00:00,15638.0,15,41123.0,2894204.0,21882.0,916512.0
2022-03-11 04:00:00,15639.0,15,50373.0,3313252.0,36447.0,2965008.0
2022-03-11 04:00:00,15640.0,15,69654.0,4730436.0,43374.0,2863784.0
2022-03-11 04:00:00,15641.0,15,26269.0,1730708.0,16411.0,1231052.0
2022-03-11 04:00:00,15642.0,15,20628.0,1380728.0,12023.0,715680.0
2022-03-11 04:00:00,15643.0,15,39652.0,2841956.0,20450.0,704004.0
2022-03-11 04:00:00,15644.0,15,64896.0,4365024.0,39676.0,2637836.0
2022-03-11 04:00:00,15645.0,15,16903.0,1183756.0,9511.0,494428.0
2022-03-11 04:15:00,15627.0,15,93012.0,6255852.0,60906.0,4598968.0
2022-03-11 04:15:00,15628.0,15,44193.0,3146388.0,23223.0,902928.0
2022-03-11 04:15:00,15629.0,15,42528.0,2819692.0,29090.0,2338276.0
2022-03-11 04:15:00,15630.0,15,34710.0,2214128.0,22469.0,1823152.0
2022-03-11 04:15:00,15631.0,15,63798.0,4327940.0,37538.0,2200236.0
2022-03-11 04:15:00,15632.0,15,49581.0,3432872.0,26632.0,1176512.0
2022-03-11 04:15:00,15633.0,15,42654.0,3027436.0,21947.0,751252.0
2022-03-11 04:15:00,15634.0,15,80086.0,5349496.0,50277.0,3482064.0
2022-03-11 04:15:00,15635.0,15,55635.0,3738932.0,40577.0,3351236.0
2022-03-11 04:15:00,15636.0,15,50771.0,3546812.0,28075.0,1367576.0
