begintime,sk_object,duration,M51323C0,M51323C1,M51323C2,M51323C3
2022-03-14 09:30:00,15570.0,15,710179149.0,0.0,0.0,0.0
2022-03-14 20:00:00,15588.0,15,203236426.0,0.0,166789.0,0.0
2022-03-14 20:15:00,15570.0,15,784833726.0,0.0,0.0,0.0
2022-03-19 22:00:00,15570.0,15,1186048050.0,0.0,0.0,0.0
2022-03-11 00:00:00,15570.0,15,636120608.0,0.0,0.0,0.0
2022-03-11 00:00:00,15571.0,15,1294932092.0,319968143.0,1027675.0,237580.0
2022-03-11 00:00:00,15572.0,15,1677362115.0,102498056.0,1331284.0,73542.0
2022-03-11 00:00:00,15573.0,15,5018281202.0,1191743689.0,4119386.0,893641.0
2022-03-11 00:00:00,15574.0,15,2545556466.0,0.0,2004852.0,0.0
2022-03-11 00:00:00,15575.0,15,5803435829.0,1302033191.0,4822866.0,974249.0
2022-03-11 00:00:00,15576.0,15,4620662207.0,473929048.0,3558023.0,348032.0
2022-03-11 00:00:00,15577.0,15,689101638.0,46952629.0,542311.0,35143.0
2022-03-11 00:00:00,15578.0,15,3359583216.0,139386573.0,2654801.0,102206.0
2022-03-11 00:00:00,15579.0,15,1367513988.0,102140390.0,1100465.0,74887.0
2022-03-11 00:00:00,15580.0,15,95263090.0,2131316.0,89872.0,1549.0
2022-03-11 00:00:00,15581.0,15,2663500216.0,372974833.0,1999929.0,278965.0
2022-03-11 00:00:00,15582.0,15,2848395870.0,60410795.0,2275499.0,43820.0
2022-03-11 00:00:00,15583.0,15,4153671315.0,957430956.0,3334841.0,712583.0
2022-03-11 00:00:00,15584.0,15,4490092499.0,68220480.0,3446062.0,49245.0
2022-03-11 00:00:00,15585.0,15,4924643776.0,1093264991.0,3900594.0,817154.0
2022-03-11 00:00:00,15586.0,15,2888404207.0,111302508.0,2312201.0,81281.0
2022-03-11 00:00:00,15587.0,15,2131604365.0,534950798.0,1666472.0,399675.0
2022-03-11 00:00:00,15588.0,15,158561309.0,1469474.0,107216.0,1030.0
2022-03-11 00:15:00,15570.0,15,547513951.0,0.0,0.0,0.0
2022-03-11 00:15:00,15571.0,15,1155555714.0,230882257.0,929722.0,173051.0
2022-03-11 00:15:00,15572.0,15,2227307798.0,101665907.0,1749309.0,74029.0
2022-03-11 00:15:00,15573.0,15,4673586615.0,884667766.0,3735688.0,654833.0
2022-03-11 00:15:00,15574.0,15,3280286375.0,37908237.0,2529109.0,28074.0
2022-03-11 00:15:00,15575.0,15,5525298223.0,1107980695.0,4577838.0,829241.0
2022-03-11 00:15:00,15576.0,15,5538844422.0,862844544.0,4190469.0,639260.0
2022-03-11 00:15:00,15577.0,15,808493583.0,86915818.0,638055.0,66737.0
2022-03-11 00:15:00,15578.0,15,3354944116.0,157604558.0,2667629.0,118669.0
2022-03-11 00:15:00,15579.0,15,1450901992.0,242113366.0,1084711.0,177190.0
2022-03-11 00:15:00,15580.0,15,249659026.0,19871803.0,199502.0,15256.0
2022-03-11 00:15:00,15581.0,15,1760162265.0,211000128.0,1409729.0,160440.0
2022-03-11 00:15:00,15582.0,15,2880020619.0,96638114.0,2282953.0,70729.0
2022-03-11 00:15:00,15583.0,15,4059938985.0,849741632.0,3261522.0,634841.0
2022-03-11 00:15:00,15584.0,15,3336135569.0,4294624.0,2687122.0,3104.0
2022-03-11 00:15:00,15585.0,15,4761253255.0,1117925067.0,3844019.0,838817.0
2022-03-11 00:15:00,15586.0,15,2909360296.0,144090019.0,2323153.0,107401.0
2022-03-11 00:15:00,15587.0,15,2213902148.0,599397882.0,1717115.0,448323.0
2022-03-11 00:15:00,15588.0,15,189273442.0,5733746.0,132146.0,4071.0
2022-03-11 00:30:00,15570.0,15,430591213.0,0.0,0.0,0.0
2022-03-11 00:30:00,15571.0,15,1130091609.0,184024185.0,891148.0,138830.0
2022-03-11 00:30:00,15572.0,15,2446882145.0,175977194.0,1842224.0,127219.0
2022-03-11 00:30:00,15573.0,15,4646961652.0,613960566.0,3603162.0,453234.0
2022-03-11 00:30:00,15574.0,15,3216229376.0,92497999.0,2486934.0,69762.0
2022-03-11 00:30:00,15575.0,15,5814698363.0,1456105957.0,4785994.0,1106239.0
2022-03-11 00:30:00,15576.0,15,4394655586.0,228614745.0,3368747.0,168787.0
