begintime,sk_object,duration,integrity,73422157,73423829,73423830,73430523,73430526,73440118,73446392,73446393,73448317
2022-03-10,7671731.0,79200.0,91.66666666666667,52.0,0.0,0.0,356.0,413.0,34.36363636363637,309.0,360.0,21905.590909090908
2022-03-03,7671695.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,7671698.0,86400.0,100.0,0.0,51421293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,7671714.0,86400.0,100.0,53.0,0.0,0.0,133.0,212.0,35.833333333333336,106.0,172.0,25987.583333333332
2022-03-14,7671690.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7671697.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,7671694.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,7671738.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,7671703.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,7671692.0,79200.0,91.66666666666667,4.0,0.0,0.0,19.0,21.0,1.5909090909090908,14.0,17.0,18146.136363636364
2022-02-10,7671721.0,86400.0,100.0,0.0,1629765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7671734.0,82800.0,95.83333333333333,0.0,3961011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,7671695.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,7671717.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,7671733.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,7671690.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
