begintime,sk_object,duration,M51321C0,M51321C1,M51321C2,M51321C3,M51321C4,M51321C5,M51321C6,M51321C7,M51321C8,M51321C9,M51321C10,M51321C11,M51321C12,M51321C13,M51321C14
2022-03-11 00:30:00,15485.0,15,2818269964.0,2300802.0,285132284.0,1459143.0,0.0,8.0,16.0,694.0,54048.0,0.0,0.0,694.0,54048.0,0.0,0.0
2022-03-11 00:30:00,15486.0,15,423096160.0,352155.0,25398608.0,138548.0,0.0,0.0,0.0,692.0,53842.0,0.0,0.0,692.0,53842.0,0.0,0.0
2022-03-11 00:30:00,15487.0,15,213751519.0,185632.0,29319852.0,102254.0,0.0,0.0,0.0,693.0,53876.0,0.0,0.0,693.0,53876.0,0.0,0.0
2022-03-11 00:30:00,15488.0,15,3126139392.0,2489086.0,230440576.0,1371281.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:30:00,15489.0,15,2888175476.0,2380648.0,290703574.0,1688768.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 00:30:00,15490.0,15,5855594.0,65251.0,2518524.0,36099.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 00:30:00,15491.0,15,1133594.0,15553.0,3786.0,23.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 00:30:00,15492.0,15,1133683.0,15554.0,3735.0,22.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 00:30:00,15493.0,15,756835.0,10379.0,4623.0,34.0,0.0,0.0,0.0,462.0,35948.0,0.0,0.0,462.0,35948.0,0.0,0.0
2022-03-11 00:30:00,15494.0,15,1141930.0,15640.0,22022.0,116.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 00:30:00,15495.0,15,1133735.0,15555.0,3787.0,23.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 00:30:00,15496.0,15,2144538.0,24153.0,977304.0,13298.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:30:00,15497.0,15,1133387.0,15549.0,3734.0,22.0,0.0,0.0,0.0,695.0,54128.0,0.0,0.0,695.0,54128.0,0.0,0.0
2022-03-11 00:30:00,15498.0,15,10169238.0,115676.0,7311956.0,76010.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 00:30:00,15499.0,15,1139620.0,15621.0,13536.0,90.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 00:30:00,15500.0,15,1132317.0,15535.0,3734.0,22.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 00:30:00,15501.0,15,8976526.0,100202.0,5671600.0,63131.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 00:30:00,15502.0,15,1969597664.0,1571711.0,170611952.0,1012380.0,0.0,0.0,0.0,695.0,54128.0,0.0,0.0,695.0,54128.0,0.0,0.0
2022-03-11 00:30:00,15503.0,15,1134958.0,15570.0,7232.0,68.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 00:30:00,15504.0,15,6060518.0,67418.0,4981620.0,48764.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:30:00,15505.0,15,4072605423.0,3605723.0,809447930.0,2883347.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:30:00,15506.0,15,2337304383.0,1843609.0,216997782.0,1120756.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 00:30:00,15507.0,15,2787590.0,32018.0,1547820.0,18737.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:30:00,15508.0,15,635606668.0,515714.0,69672846.0,256124.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:30:00,15509.0,15,3954746086.0,3466738.0,596967634.0,2655374.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:30:00,15510.0,15,1112433.0,15261.0,7078.0,66.0,0.0,0.0,0.0,684.0,53202.0,0.0,0.0,684.0,53202.0,0.0,0.0
2022-03-11 00:30:00,15511.0,15,3292752.0,36237.0,992108.0,18382.0,0.0,0.0,0.0,464.0,36108.0,0.0,0.0,464.0,36108.0,0.0,0.0
2022-03-11 00:30:00,15512.0,15,4818150.0,55178.0,3743592.0,38278.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:45:00,15456.0,15,2973022.0,34327.0,1925612.0,21410.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:45:00,15457.0,15,2206060876.0,1952392.0,351888715.0,1189956.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:45:00,15458.0,15,1137223.0,15600.0,7080.0,66.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15459.0,15,335898628.0,282272.0,31191579.0,142546.0,0.0,0.0,0.0,929.0,72342.0,0.0,0.0,929.0,72342.0,0.0,0.0
2022-03-11 00:45:00,15460.0,15,736638080.0,610897.0,59454268.0,465994.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 00:45:00,15461.0,15,4752154.0,52562.0,1577696.0,27342.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:45:00,15462.0,15,5023962610.0,4387758.0,712441476.0,3360326.0,0.0,1.0,2.0,692.0,53842.0,0.0,0.0,692.0,53842.0,0.0,0.0
2022-03-11 00:45:00,15463.0,15,5357506.0,60207.0,2113844.0,32268.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 00:45:00,15464.0,15,8251842.0,93277.0,5108608.0,58500.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15465.0,15,7878992.0,87853.0,4759588.0,54072.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 00:45:00,15466.0,15,3918074.0,45275.0,2901020.0,30057.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 00:45:00,15467.0,15,1132477.0,15537.0,3733.0,22.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 00:45:00,15468.0,15,4121358.0,47995.0,3137820.0,31258.0,0.0,0.0,0.0,927.0,72090.0,0.0,0.0,927.0,72090.0,0.0,0.0
2022-03-11 00:45:00,15469.0,15,1134937.0,15570.0,5032.0,39.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 00:45:00,15470.0,15,5639982.0,63041.0,4898636.0,48426.0,0.0,0.0,0.0,683.0,53122.0,0.0,0.0,683.0,53122.0,0.0,0.0
2022-03-11 00:45:00,15471.0,15,1137008.0,15597.0,7232.0,68.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15472.0,15,4182716731.0,3700593.0,800663355.0,2878555.0,0.0,0.0,0.0,694.0,54048.0,0.0,0.0,694.0,54048.0,0.0,0.0
2022-03-11 00:45:00,15473.0,15,903268762.0,864550.0,85790142.0,585175.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:45:00,15474.0,15,1133788.0,15555.0,3734.0,22.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15475.0,15,1136072.0,15574.0,10656.0,41.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 00:45:00,15476.0,15,6980624.0,78115.0,3775932.0,46450.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 00:45:00,15477.0,15,4483610.0,48927.0,1219360.0,24368.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15478.0,15,1982665199.0,1528002.0,108370513.0,645528.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:45:00,15479.0,15,1133953.0,15557.0,3786.0,23.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15480.0,15,5063696.0,55977.0,1856380.0,29522.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 00:45:00,15481.0,15,4173729030.0,3518486.0,968162253.0,2933938.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 00:45:00,15482.0,15,3169193003.0,2636341.0,316646769.0,1743637.0,0.0,0.0,0.0,688.0,53568.0,0.0,0.0,688.0,53568.0,0.0,0.0
2022-03-11 00:45:00,15483.0,15,1133785.0,15555.0,3704.0,22.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 00:45:00,15484.0,15,1133350.0,15550.0,3651.0,21.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 00:45:00,15485.0,15,2882426912.0,2272189.0,213428207.0,1416127.0,0.0,10.0,20.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 00:45:00,15486.0,15,351205559.0,294454.0,33533916.0,130980.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15487.0,15,93182797.0,99463.0,21754007.0,59396.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15488.0,15,3072538093.0,2478268.0,233252066.0,1420529.0,0.0,0.0,0.0,929.0,72250.0,0.0,0.0,929.0,72250.0,0.0,0.0
2022-03-11 00:45:00,15489.0,15,2278963009.0,1849736.0,223321531.0,1388303.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 00:45:00,15490.0,15,5568516.0,62347.0,2502896.0,34743.0,0.0,0.0,0.0,697.0,54288.0,0.0,0.0,697.0,54288.0,0.0,0.0
2022-03-11 00:45:00,15491.0,15,1133272.0,15548.0,3126.0,14.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 00:45:00,15492.0,15,1133629.0,15553.0,3735.0,22.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 00:45:00,15493.0,15,1512039.0,20748.0,5723.0,48.0,0.0,0.0,0.0,927.0,72136.0,0.0,0.0,927.0,72136.0,0.0,0.0
2022-03-11 00:45:00,15494.0,15,1139194.0,15615.0,13083.0,84.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 00:45:00,15495.0,15,1132845.0,15543.0,3045.0,13.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 00:45:00,15496.0,15,1970212.0,22224.0,903092.0,12270.0,0.0,0.0,0.0,700.0,54436.0,0.0,0.0,700.0,54436.0,0.0,0.0
2022-03-11 00:45:00,15497.0,15,1133567.0,15553.0,3652.0,21.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 00:45:00,15498.0,15,9518674.0,108908.0,6939512.0,71611.0,0.0,0.0,0.0,700.0,54482.0,0.0,0.0,700.0,54482.0,0.0,0.0
2022-03-11 00:45:00,15499.0,15,1516076.0,20789.0,11130.0,93.0,0.0,0.0,0.0,926.0,72056.0,0.0,0.0,926.0,72056.0,0.0,0.0
2022-03-11 00:45:00,15500.0,15,1133549.0,15552.0,3734.0,22.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 00:45:00,15501.0,15,8475254.0,95677.0,5409456.0,60257.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 00:45:00,15502.0,15,1939531842.0,1500152.0,114818406.0,876569.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 00:45:00,15503.0,15,1136756.0,15594.0,7080.0,66.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 00:45:00,15504.0,15,5511574.0,62232.0,4499568.0,44676.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 00:45:00,15505.0,15,4103409111.0,3605176.0,675422630.0,2809561.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 00:45:00,15506.0,15,2475709436.0,1940316.0,182787029.0,1191631.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:45:00,15507.0,15,2581264.0,29547.0,1397696.0,17189.0,0.0,0.0,0.0,694.0,54048.0,0.0,0.0,694.0,54048.0,0.0,0.0
2022-03-11 00:45:00,15508.0,15,555424925.0,443546.0,53537445.0,209162.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 00:45:00,15509.0,15,3438373560.0,2991355.0,389024276.0,2294150.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 00:45:00,15510.0,15,1125381.0,15384.0,36718.0,163.0,0.0,1.0,1.0,691.0,53762.0,0.0,0.0,691.0,53762.0,0.0,0.0
2022-03-11 00:45:00,15511.0,15,6289080.0,69216.0,1929244.0,35189.0,0.0,0.0,0.0,929.0,72296.0,0.0,0.0,929.0,72296.0,0.0,0.0
2022-03-11 00:45:00,15512.0,15,4729318.0,54277.0,3789368.0,38107.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:00:00,15456.0,15,2920050.0,33821.0,1875884.0,21092.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:00:00,15457.0,15,2426514470.0,2013522.0,266482431.0,1173762.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:00:00,15458.0,15,1148913.0,15816.0,531374.0,433.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:00:00,15459.0,15,126572311.0,118043.0,13301831.0,68237.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:00:00,15460.0,15,881227800.0,718077.0,98712878.0,521834.0,0.0,0.0,0.0,693.0,53968.0,0.0,0.0,693.0,53968.0,0.0,0.0
2022-03-11 01:00:00,15461.0,15,4530598.0,50161.0,1530548.0,26144.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:00:00,15462.0,15,5038771146.0,4427765.0,1046025407.0,3540694.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:00:00,15463.0,15,5104574.0,57277.0,1983972.0,30550.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:00:00,15464.0,15,7882486.0,88997.0,4905212.0,55653.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:00:00,15465.0,15,7617046.0,85246.0,4651272.0,52497.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:00:00,15466.0,15,3835672.0,44514.0,2923060.0,29751.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:00:00,15467.0,15,1144889.0,15761.0,507103.0,369.0,0.0,0.0,0.0,695.0,54128.0,0.0,0.0,695.0,54128.0,0.0,0.0
2022-03-11 01:00:00,15468.0,15,2838730.0,33158.0,2181932.0,21521.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:00:00,15469.0,15,1142309.0,15701.0,260635.0,220.0,0.0,0.0,0.0,700.0,54436.0,0.0,0.0,700.0,54436.0,0.0,0.0
2022-03-11 01:00:00,15470.0,15,5510160.0,61877.0,4734316.0,45866.0,0.0,0.0,0.0,689.0,53648.0,0.0,0.0,689.0,53648.0,0.0,0.0
2022-03-11 01:00:00,15471.0,15,1150520.0,15841.0,512636.0,420.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:00:00,15472.0,15,3885997245.0,3413297.0,753992447.0,2589752.0,0.0,2.0,4.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:00:00,15473.0,15,706458393.0,832351.0,159753459.0,632214.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:00:00,15474.0,15,1145784.0,15775.0,518919.0,384.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 01:00:00,15475.0,15,1148076.0,15794.0,542220.0,414.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:00:00,15476.0,15,6716714.0,75140.0,3665716.0,44887.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:00:00,15477.0,15,5666622.0,61867.0,1560940.0,30863.0,0.0,0.0,0.0,926.0,72010.0,0.0,0.0,926.0,72010.0,0.0,0.0
2022-03-11 01:00:00,15478.0,15,2090141999.0,1596059.0,89747394.0,624406.0,0.0,0.0,0.0,694.0,53956.0,0.0,0.0,694.0,53956.0,0.0,0.0
2022-03-11 01:00:00,15479.0,15,1140735.0,15679.0,265875.0,208.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:00:00,15480.0,15,4921534.0,54508.0,1803736.0,28805.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:00:00,15481.0,15,3307173643.0,2770072.0,465492769.0,2116991.0,0.0,0.0,0.0,698.0,54322.0,0.0,0.0,698.0,54322.0,0.0,0.0
2022-03-11 01:00:00,15482.0,15,2867617528.0,2393049.0,283870526.0,1639283.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:00:00,15483.0,15,1141203.0,15684.0,261781.0,202.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:00:00,15484.0,15,1145098.0,15764.0,513099.0,376.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:00:00,15485.0,15,2414352899.0,1970104.0,178389463.0,1242786.0,0.0,17.0,34.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:00:00,15486.0,15,221169370.0,192899.0,15325471.0,106520.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:00:00,15487.0,15,160618865.0,179226.0,28528725.0,125013.0,0.0,0.0,0.0,927.0,72136.0,0.0,0.0,927.0,72136.0,0.0,0.0
2022-03-11 01:00:00,15488.0,15,1930330044.0,1573718.0,184031184.0,992600.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:00:00,15489.0,15,1707267079.0,1386579.0,154783021.0,1008162.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:00:00,15490.0,15,5408248.0,60439.0,2476112.0,33856.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:00:00,15491.0,15,1145282.0,15767.0,522158.0,383.0,0.0,0.0,0.0,692.0,53842.0,0.0,0.0,692.0,53842.0,0.0,0.0
2022-03-11 01:00:00,15492.0,15,1145107.0,15765.0,514071.0,372.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:00:00,15493.0,15,1142683.0,15703.0,257687.0,220.0,0.0,0.0,0.0,696.0,54162.0,0.0,0.0,696.0,54162.0,0.0,0.0
2022-03-11 01:00:00,15494.0,15,1149352.0,15822.0,527135.0,431.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:00:00,15495.0,15,1145037.0,15760.0,530183.0,391.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 01:00:00,15496.0,15,1826390.0,20687.0,818304.0,11389.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:00:00,15497.0,15,1517285.0,20849.0,255153.0,204.0,0.0,0.0,0.0,927.0,72136.0,0.0,0.0,927.0,72136.0,0.0,0.0
2022-03-11 01:00:00,15498.0,15,9293568.0,106380.0,6843732.0,69917.0,0.0,0.0,0.0,694.0,54048.0,0.0,0.0,694.0,54048.0,0.0,0.0
2022-03-11 01:00:00,15499.0,15,1144138.0,15725.0,275123.0,251.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:00:00,15500.0,15,1141153.0,15685.0,263001.0,207.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:00:00,15501.0,15,8260118.0,93025.0,5295708.0,58716.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:00:00,15502.0,15,1845854805.0,1381936.0,116019802.0,813986.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:00:00,15503.0,15,1148688.0,15810.0,507350.0,418.0,0.0,0.0,0.0,695.0,54036.0,0.0,0.0,695.0,54036.0,0.0,0.0
2022-03-11 01:00:00,15504.0,15,5505618.0,62308.0,4602444.0,45272.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:00:00,15505.0,15,3817403387.0,3166328.0,388503202.0,2400383.0,0.0,47.0,94.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:00:00,15506.0,15,1817811941.0,1464976.0,223131615.0,978794.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:00:00,15507.0,15,2404900.0,27529.0,1302688.0,15921.0,0.0,0.0,0.0,699.0,54356.0,0.0,0.0,699.0,54356.0,0.0,0.0
2022-03-11 01:00:00,15508.0,15,567995844.0,454124.0,46713394.0,180171.0,0.0,0.0,0.0,699.0,54402.0,0.0,0.0,699.0,54402.0,0.0,0.0
2022-03-11 01:00:00,15509.0,15,2951097926.0,2580116.0,328424216.0,1965987.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:00:00,15510.0,15,1145635.0,15757.0,523951.0,445.0,0.0,1.0,1.0,694.0,53956.0,0.0,0.0,694.0,53956.0,0.0,0.0
2022-03-11 01:00:00,15511.0,15,4415332.0,48668.0,1363084.0,24757.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:00:00,15512.0,15,4367516.0,50204.0,3400500.0,34736.0,0.0,0.0,0.0,697.0,54196.0,0.0,0.0,697.0,54196.0,0.0,0.0
2022-03-11 01:15:00,15456.0,15,2717426.0,31539.0,1796244.0,19741.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15457.0,15,1535807263.0,1343691.0,202000734.0,786407.0,0.0,0.0,0.0,694.0,53956.0,0.0,0.0,694.0,53956.0,0.0,0.0
2022-03-11 01:15:00,15458.0,15,1514967.0,20787.0,8764.0,88.0,0.0,0.0,0.0,928.0,72170.0,0.0,0.0,928.0,72170.0,0.0,0.0
2022-03-11 01:15:00,15459.0,15,159288716.0,147877.0,16007325.0,68794.0,0.0,0.0,0.0,694.0,54002.0,0.0,0.0,694.0,54002.0,0.0,0.0
2022-03-11 01:15:00,15460.0,15,862732374.0,696305.0,75648979.0,550474.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15461.0,15,4231212.0,46782.0,1416936.0,24287.0,0.0,0.0,0.0,698.0,54276.0,0.0,0.0,698.0,54276.0,0.0,0.0
2022-03-11 01:15:00,15462.0,15,4937960856.0,4286934.0,782238171.0,3399240.0,0.0,2.0,4.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:15:00,15463.0,15,4661794.0,52489.0,1842168.0,28015.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
2022-03-11 01:15:00,15464.0,15,7293346.0,82808.0,4521920.0,51753.0,0.0,0.0,0.0,693.0,53922.0,0.0,0.0,693.0,53922.0,0.0,0.0
2022-03-11 01:15:00,15465.0,15,7011750.0,79389.0,4348032.0,48891.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15466.0,15,3592820.0,42035.0,2719272.0,28098.0,0.0,0.0,0.0,694.0,53956.0,0.0,0.0,694.0,53956.0,0.0,0.0
2022-03-11 01:15:00,15467.0,15,1133403.0,15551.0,3569.0,20.0,0.0,0.0,0.0,696.0,54116.0,0.0,0.0,696.0,54116.0,0.0,0.0
2022-03-11 01:15:00,15468.0,15,2524828.0,29842.0,1964704.0,19405.0,0.0,0.0,0.0,700.0,54436.0,0.0,0.0,700.0,54436.0,0.0,0.0
2022-03-11 01:15:00,15469.0,15,1134845.0,15569.0,4950.0,38.0,0.0,0.0,0.0,695.0,54082.0,0.0,0.0,695.0,54082.0,0.0,0.0
2022-03-11 01:15:00,15470.0,15,5061656.0,57177.0,4357960.0,41605.0,0.0,0.0,0.0,694.0,53956.0,0.0,0.0,694.0,53956.0,0.0,0.0
2022-03-11 01:15:00,15471.0,15,1136148.0,15586.0,6168.0,54.0,0.0,0.0,0.0,697.0,54242.0,0.0,0.0,697.0,54242.0,0.0,0.0
