begintime,sk_object,duration,integrity,M8083C0,M8083C1
2022-03-15,22860.0,1362.0,94.58333333333333,402259968000000.0,0.0
2022-03-16,22868.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22863.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22871.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22867.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22857.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22867.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22880.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22861.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-19,22863.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-11,22861.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22873.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22877.0,1440.0,100.0,424378368000000.0,0.0
2022-03-13,22861.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22861.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22860.0,1440.0,100.0,424378368000000.0,0.0
2022-03-14,22858.0,1422.0,98.75,419659776000000.0,0.0
2022-03-17,22876.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22858.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-12,22862.0,1340.0,93.05555555555556,395476992000000.0,0.0
2022-03-16,22865.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22885.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22875.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22875.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-17,22870.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22884.0,1397.0,97.01388888888889,411697152000000.0,0.0
2022-03-12,22887.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22859.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22879.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-13,22874.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22878.0,1378.0,95.69444444444444,406388736000000.0,0.0
2022-03-11,22881.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22878.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22870.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22875.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-16,22875.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22877.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22868.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22879.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22872.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22876.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22877.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-12,22881.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22867.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22883.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22883.0,1311.0,91.04166666666667,387219456000000.0,0.0
2022-03-15,22879.0,1416.0,98.33333333333333,417300480000000.0,0.0
2022-03-19,22874.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-13,22878.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22871.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22869.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22882.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22881.0,1440.0,100.0,424378368000000.0,0.0
2022-03-13,22886.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22866.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22867.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22863.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-18,22869.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22887.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-16,22877.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22887.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22859.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22883.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22874.0,1203.0,83.54166666666667,354779136000000.0,0.0
2022-03-15,22872.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22870.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22870.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22862.0,1422.0,98.75,419659776000000.0,0.0
2022-03-11,22873.0,1440.0,100.0,424378368000000.0,0.0
2022-03-18,22864.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22858.0,1375.0,95.48611111111111,405798912000000.0,0.0
2022-03-15,22878.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22876.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22869.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22885.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-18,22863.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22868.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22886.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22868.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22877.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22857.0,1311.0,91.04166666666667,387219456000000.0,0.0
2022-03-11,22864.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22857.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22868.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22865.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22857.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22886.0,1310.0,90.97222222222223,387219456000000.0,0.0
2022-03-19,22860.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-12,22858.0,1340.0,93.05555555555556,395476992000000.0,0.0
2022-03-17,22878.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22861.0,1440.0,100.0,424378368000000.0,0.0
2022-03-18,22866.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22876.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22874.0,1402.0,97.36111111111111,414941184000000.0,0.0
2022-03-16,22859.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22868.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22862.0,1129.0,78.40277777777777,332955648000000.0,0.0
2022-03-17,22883.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22886.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22859.0,1311.0,91.04166666666667,387219456000000.0,0.0
2022-03-15,22882.0,1363.0,94.65277777777777,402259968000000.0,0.0
2022-03-15,22880.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22863.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22864.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22857.0,1378.0,95.69444444444444,406093824000000.0,0.0
2022-03-18,22859.0,1440.0,100.0,424378368000000.0,0.0
2022-03-15,22884.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22858.0,1296.0,90.0,382795776000000.0,0.0
2022-03-17,22884.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22871.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-18,22857.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22885.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22877.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22881.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22879.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22884.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22882.0,1399.0,97.15277777777777,412581888000000.0,0.0
2022-03-14,22860.0,1440.0,100.0,424673280000000.0,0.0
