begintime,sk_object,duration,M8910C0,M8910C1,M8910C2,M8910C3,M8910C4,M8910C5,M8910C6,M8910C7,M8910C8,M8910C9,M8910C10,M8910C11,M8910C12,M8910C13,M8910C14,M8910C15,M8910C16,M8910C17,M8910C18,M8910C19,M8910C20,M8910C21,M8910C22,M8910C23,M8910C24,M8910C25,M8910C26,M8910C27,M8910C28,M8910C29
2022-03-17 02:54:00,6580.0,6,0.0,0.0,0.0,0.0,2991720.0,5578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6584.0,6,0.0,0.0,0.0,0.0,39277992.0,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6585.0,6,0.0,0.0,0.0,0.0,2167376.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6586.0,6,0.0,0.0,0.0,0.0,200494904.0,8818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6587.0,6,0.0,0.0,0.0,0.0,7232712.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6588.0,6,0.0,0.0,0.0,0.0,182160.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6590.0,6,0.0,0.0,0.0,0.0,9367392.0,44489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6593.0,6,0.0,0.0,0.0,0.0,352855176.0,70831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6594.0,6,0.0,0.0,1912.0,4.0,1528.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6595.0,6,0.0,0.0,0.0,0.0,199288.0,3343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6596.0,6,0.0,0.0,0.0,0.0,84840.0,8040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6597.0,6,0.0,0.0,0.0,0.0,12081088.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6601.0,6,0.0,0.0,0.0,0.0,6496288.0,6838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6602.0,6,0.0,0.0,0.0,0.0,563053344.0,27072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6603.0,6,0.0,0.0,0.0,0.0,1538496.0,9085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6608.0,6,0.0,0.0,0.0,0.0,889176.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6609.0,6,0.0,0.0,0.0,0.0,1718112.0,5752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6610.0,6,0.0,0.0,0.0,0.0,1225008.0,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6611.0,6,0.0,0.0,0.0,0.0,4854680.0,7516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6614.0,6,0.0,0.0,0.0,0.0,263154640.0,39377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:54:00,6616.0,6,0.0,0.0,0.0,0.0,1935936.0,9782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:55:00,6578.0,5,0.0,0.0,0.0,0.0,512064040.0,59898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:55:00,6583.0,5,0.0,0.0,0.0,0.0,217887968.0,42177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:55:00,6589.0,5,0.0,0.0,0.0,0.0,87824.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:55:00,6607.0,5,0.0,0.0,8656.0,1.0,1424663312.0,90491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:55:00,6613.0,5,0.0,0.0,0.0,0.0,149160.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-17 02:55:00,6615.0,5,0.0,0.0,0.0,0.0,233032.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 06:56:00,87798.0,4,0.0,0.0,0.0,0.0,1232685824.0,170669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 06:56:00,87799.0,4,0.0,0.0,0.0,0.0,50051704.0,6361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 06:56:00,87802.0,4,0.0,0.0,0.0,0.0,888108272.0,171793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 06:56:00,87806.0,4,0.0,0.0,0.0,0.0,38416.0,3797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 06:56:00,87807.0,4,0.0,0.0,0.0,0.0,52602440.0,6432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 06:56:00,87809.0,4,0.0,0.0,0.0,0.0,678048504.0,100110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 13:46:00,6575.0,14,0.0,0.0,139472.0,4275.0,3841970680.0,1685554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 13:46:00,6591.0,14,0.0,0.0,46662360.0,60336.0,10131553952.0,5529608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 13:46:00,6592.0,14,0.0,0.0,21424.0,1804.0,1280397352.0,478137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 13:46:00,6599.0,14,0.0,0.0,0.0,0.0,326976280.0,96682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 13:46:00,6600.0,14,0.0,0.0,163208.0,30.0,1080296656.0,259362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 13:46:00,6612.0,14,0.0,0.0,55624.0,6.0,1588610760.0,289059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 16:58:00,6599.0,2,0.0,0.0,4512816.0,1396.0,1036384568.0,151069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 16:58:00,6600.0,2,0.0,0.0,536824.0,4629.0,1021854712.0,247192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-19 16:58:00,6612.0,2,0.0,0.0,0.0,0.0,239200368.0,59137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
