begintime,sk_object,duration,integrity,1278272417,1278272418,1278272419,1278272420,1278272436,1278272421,1278272422,1278272423,1278272424,1278272425,1278272426,1278272427,1278272428,1278272429,1278272430,1278272431,1278272433,1278272434,1278272435,1278272437,1278272438,1278272439,1278272440,1278272441,1278272442,1278272443,1278272444,1278272445,1278272446,1278272447,1278272448,1278272449,1278272450,1278272451,1278272452,1278272453
2022-02-19,7520978.0,86400.0,100.0,455857.0,51923.0,,2060940.0,5990.0,37.0,51886.0,51780.0,51544.0,50777.0,50132.0,49228.0,46771.0,,37.0,137.0,28.0,178.0,2361.0,40108.0,3258.0,364.0,1265.0,15217.0,59317.0,361031.0,18663.0,34696.0,16226.0,864.0,131.0,4.0,0.0,0.0,2.0,0.0
2022-03-10,9515941.0,36000.0,41.666666666666664,6120.0,267.0,,7032.0,34.0,17.0,250.0,238.0,123.0,29.0,24.0,13.0,7.0,,17.0,19.0,4.0,13.0,43.0,112.0,61.0,71.0,377.0,1011.0,795.0,2525.0,1341.0,3.0,229.0,16.0,12.0,6.0,1.0,0.0,0.0,0.0
2022-02-03,7515337.0,82800.0,95.83333333333333,326769.0,13165.0,,382940.0,2209.0,2780.0,10385.0,9533.0,8238.0,5871.0,4863.0,3873.0,2305.0,,2780.0,3556.0,769.0,1376.0,1628.0,3383.0,3800.0,30245.0,49334.0,45967.0,52009.0,73502.0,75712.0,1155.0,6740.0,1714.0,1296.0,1022.0,647.0,351.0,240.0,0.0
2022-02-12,9808827.0,28800.0,33.333333333333336,4025.0,165.0,,4507.0,13.0,11.0,154.0,119.0,48.0,44.0,33.0,20.0,11.0,,11.0,73.0,1.0,14.0,9.0,41.0,87.0,26.0,384.0,203.0,232.0,919.0,2261.0,4.0,84.0,4.0,73.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,7493831.0,86400.0,100.0,152567.0,9267.0,,266796.0,1540.0,426.0,8841.0,8212.0,7142.0,5821.0,5158.0,4536.0,3325.0,,426.0,259.0,261.0,642.0,979.0,2317.0,3528.0,5655.0,13200.0,18170.0,25815.0,36826.0,52901.0,1809.0,6586.0,613.0,181.0,70.0,8.0,0.0,0.0,0.0
2022-03-12,7493406.0,68400.0,79.16666666666667,36003022.0,1949932.0,,55673635.0,291230.0,62251.0,1887681.0,1773672.0,1543446.0,1203639.0,1009837.0,815884.0,473409.0,,62251.0,223054.0,695145.0,386393.0,319404.0,165497.0,92263.0,16394035.0,6981401.0,5078503.0,4462469.0,2073929.0,1012685.0,437465.0,1121949.0,167464.0,92697.0,58111.0,36355.0,20058.0,15833.0,0.0
2022-02-11,7513789.0,39600.0,45.833333333333336,1258.0,60.0,,2214.0,10.0,0.0,60.0,59.0,58.0,57.0,51.0,42.0,28.0,,0.0,1.0,0.0,0.0,0.0,21.0,29.0,0.0,0.0,0.0,181.0,426.0,651.0,0.0,44.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,7500204.0,86400.0,100.0,13754427.0,702904.0,,20670132.0,87387.0,9959.0,692945.0,667194.0,598269.0,467187.0,372678.0,269613.0,111033.0,,9959.0,81899.0,173537.0,225523.0,179451.0,26912.0,10094.0,4361134.0,4510816.0,2981613.0,1343062.0,403049.0,154753.0,113711.0,414804.0,92490.0,47106.0,22867.0,8209.0,2223.0,1494.0,0.0
2022-02-04,9237218.0,21600.0,25.0,384.0,10.0,,243.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,7.0,7.0,4.0,1.0,3.0,1.0,0.0,126.0,27.0,164.0,33.0,34.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0
2022-02-03,15712169.0,7200.0,8.333333333333334,268.0,16.0,,329.0,7.0,0.0,16.0,13.0,9.0,3.0,3.0,0.0,0.0,,0.0,0.0,1.0,1.0,7.0,0.0,0.0,16.0,27.0,109.0,116.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,7496918.0,75600.0,87.5,6509096.0,297354.0,,10213068.0,56331.0,8010.0,289344.0,275565.0,248104.0,205604.0,179961.0,154195.0,105445.0,,8010.0,36051.0,24004.0,29402.0,41789.0,68489.0,77339.0,603932.0,694126.0,948951.0,1233774.0,1454206.0,1574107.0,20787.0,183680.0,56836.0,25754.0,8001.0,1651.0,596.0,49.0,0.0
2022-03-01,89686365.0,86400.0,100.0,718342.0,29342.0,,1221127.0,6796.0,1414.0,27928.0,26958.0,25639.0,23933.0,22923.0,21424.0,17939.0,,1414.0,6591.0,1000.0,4091.0,5589.0,6377.0,5489.0,31903.0,124339.0,149241.0,160318.0,138933.0,113608.0,1808.0,14211.0,6732.0,3502.0,2190.0,682.0,196.0,21.0,0.0
2022-02-04,20646602.0,3600.0,4.166666666666667,24.0,1.0,,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,9532886.0,10800.0,12.5,166.0,16.0,,231.0,7.0,4.0,12.0,12.0,12.0,10.0,7.0,3.0,0.0,,4.0,0.0,4.0,0.0,5.0,0.0,0.0,91.0,0.0,19.0,56.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,7509634.0,82800.0,95.83333333333333,94977.0,5536.0,,154209.0,1311.0,168.0,5368.0,5000.0,4329.0,3353.0,2775.0,2286.0,1557.0,,168.0,535.0,162.0,551.0,1007.0,1316.0,1189.0,3242.0,11172.0,19585.0,23337.0,21150.0,16491.0,1657.0,2710.0,634.0,426.0,97.0,3.0,6.0,3.0,0.0
2022-02-04,7494411.0,86400.0,100.0,965451.0,83799.0,,2583601.0,11971.0,408.0,83391.0,82742.0,81289.0,78905.0,76804.0,73613.0,63095.0,,408.0,2989.0,5623.0,35754.0,24191.0,4832.0,1428.0,123146.0,472074.0,239692.0,91492.0,31215.0,7832.0,45755.0,31835.0,3220.0,1670.0,814.0,377.0,105.0,23.0,0.0
2022-02-18,7522702.0,86400.0,100.0,152369.0,6307.0,,211266.0,1305.0,434.0,5873.0,5426.0,4444.0,3367.0,2929.0,2427.0,1615.0,,434.0,1476.0,158.0,486.0,756.0,1703.0,1899.0,4852.0,13590.0,19952.0,31479.0,40487.0,42009.0,264.0,3154.0,1413.0,906.0,320.0,147.0,61.0,42.0,0.0
2022-02-12,7505566.0,86400.0,100.0,1559603.0,60171.0,,1847525.0,7029.0,7834.0,52337.0,45423.0,33922.0,22189.0,17130.0,12890.0,6214.0,,7834.0,21002.0,24406.0,12737.0,7871.0,5037.0,3091.0,786275.0,333529.0,168905.0,131755.0,87540.0,51599.0,6414.0,20872.0,11883.0,9823.0,6406.0,2964.0,1254.0,555.0,0.0
2022-03-13,7509784.0,75600.0,87.5,560479.0,45903.0,,788310.0,5935.0,4318.0,41585.0,35345.0,26373.0,16392.0,12034.0,8388.0,3561.0,,4318.0,358.0,15518.0,8721.0,7189.0,4805.0,3735.0,249474.0,110732.0,76044.0,56557.0,38812.0,28860.0,19987.0,24557.0,1001.0,303.0,48.0,5.0,2.0,0.0,0.0
2022-02-18,7508843.0,86400.0,100.0,754674.0,37688.0,,1252070.0,7123.0,697.0,36991.0,35794.0,33214.0,28929.0,26002.0,22484.0,14944.0,,697.0,3186.0,141.0,723.0,3029.0,11418.0,15254.0,3836.0,19603.0,71172.0,151077.0,225584.0,283402.0,3530.0,26509.0,4463.0,2007.0,615.0,407.0,90.0,67.0,0.0
2022-02-11,7509080.0,72000.0,83.33333333333333,29230.0,1205.0,,28837.0,249.0,288.0,917.0,643.0,327.0,135.0,65.0,36.0,12.0,,288.0,351.0,163.0,236.0,199.0,215.0,143.0,5211.0,6729.0,5157.0,5448.0,4149.0,2536.0,143.0,459.0,252.0,186.0,123.0,34.0,4.0,4.0,0.0
2022-02-11,7512325.0,86400.0,100.0,106517.0,9041.0,,235133.0,1807.0,508.0,8533.0,7882.0,6866.0,5579.0,4895.0,4448.0,3662.0,,508.0,15.0,1783.0,2378.0,2059.0,890.0,124.0,24545.0,29138.0,23602.0,19806.0,7745.0,1681.0,3559.0,5412.0,55.0,1.0,1.0,0.0,2.0,11.0,0.0
2022-03-15,40472314.0,3600.0,4.166666666666667,82.0,2.0,,82.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-03-02,7520142.0,75600.0,87.5,2587107.0,87569.0,,3771213.0,17048.0,7395.0,80174.0,73952.0,65954.0,56131.0,51192.0,46707.0,38552.0,,7395.0,40733.0,8555.0,16533.0,15691.0,16229.0,13513.0,318953.0,538099.0,461817.0,493302.0,432624.0,342312.0,1865.0,26376.0,18595.0,19429.0,12259.0,5763.0,1750.0,1532.0,0.0
2022-02-13,7765567.0,36000.0,41.666666666666664,7101.0,361.0,,7542.0,54.0,51.0,310.0,223.0,117.0,59.0,30.0,16.0,1.0,,51.0,3.0,0.0,0.0,3.0,155.0,149.0,0.0,0.0,68.0,1093.0,3070.0,2870.0,34.0,301.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0
2022-03-13,8231757.0,39600.0,45.833333333333336,5577.0,574.0,,12781.0,113.0,32.0,542.0,472.0,403.0,264.0,187.0,160.0,146.0,,32.0,0.0,98.0,146.0,204.0,13.0,0.0,941.0,1362.0,2103.0,1087.0,84.0,0.0,381.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,8802652.0,54000.0,62.5,31043.0,1280.0,,38153.0,126.0,150.0,1130.0,1003.0,737.0,500.0,419.0,354.0,174.0,,150.0,269.0,0.0,0.0,11.0,478.0,665.0,0.0,0.0,298.0,2913.0,12381.0,15451.0,80.0,551.0,380.0,264.0,5.0,0.0,0.0,0.0,0.0
2022-02-06,13627657.0,10800.0,12.5,205.0,8.0,,224.0,0.0,0.0,8.0,6.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,84.0,121.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,7522017.0,75600.0,87.5,10219090.0,527839.0,,18553674.0,105051.0,5636.0,522203.0,511882.0,487533.0,441095.0,405542.0,362506.0,261521.0,,5636.0,72335.0,51590.0,85261.0,100621.0,99632.0,85684.0,1571597.0,2031107.0,1983639.0,1826743.0,1575060.0,1230944.0,95942.0,305645.0,53917.0,34534.0,19628.0,10255.0,4946.0,2972.0,0.0
2022-03-11,7498211.0,72000.0,83.33333333333333,14566.0,711.0,,19483.0,162.0,63.0,648.0,545.0,453.0,318.0,246.0,180.0,108.0,,63.0,115.0,47.0,70.0,71.0,208.0,153.0,1528.0,1908.0,1380.0,3052.0,3968.0,2730.0,162.0,289.0,145.0,74.0,36.0,5.0,0.0,0.0,0.0
2022-02-20,7518031.0,82800.0,95.83333333333333,419940.0,23724.0,,741462.0,3657.0,345.0,23379.0,22699.0,20875.0,17762.0,15753.0,13549.0,9605.0,,345.0,1028.0,24.0,305.0,1236.0,7608.0,10894.0,689.0,7123.0,27202.0,75863.0,137177.0,171886.0,4197.0,15295.0,3204.0,781.0,219.0,24.0,4.0,0.0,0.0
2022-03-13,10388989.0,3600.0,4.166666666666667,5.0,1.0,,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,7494074.0,61200.0,70.83333333333333,8317.0,1630.0,,42341.0,590.0,2.0,1628.0,1606.0,1538.0,1411.0,1316.0,1191.0,903.0,,2.0,0.0,68.0,155.0,410.0,365.0,42.0,407.0,1121.0,2422.0,2540.0,1559.0,268.0,1554.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,7498650.0,75600.0,87.5,2268371.0,85219.0,,2721918.0,16300.0,10922.0,74297.0,63351.0,48704.0,33448.0,26342.0,20181.0,11003.0,,10922.0,28378.0,7253.0,8458.0,11750.0,19932.0,21526.0,251265.0,252551.0,319284.0,431772.0,503012.0,510487.0,3530.0,33721.0,19590.0,15636.0,7942.0,3222.0,1133.0,445.0,0.0
2022-02-13,7518188.0,75600.0,87.5,85305.0,5500.0,,181689.0,895.0,177.0,5323.0,5108.0,4764.0,4236.0,3845.0,3479.0,2844.0,,177.0,354.0,117.0,537.0,574.0,1566.0,1811.0,3175.0,11277.0,9208.0,14281.0,23595.0,23769.0,1872.0,2954.0,320.0,228.0,92.0,23.0,8.0,3.0,0.0
2022-03-14,10692696.0,14400.0,16.666666666666668,252.0,9.0,,205.0,2.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,3.0,1.0,3.0,0.0,0.0,108.0,29.0,78.0,37.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-02-13,7506566.0,86400.0,100.0,66538.0,3897.0,,106388.0,683.0,42.0,3855.0,3680.0,3236.0,2504.0,2097.0,1585.0,800.0,,42.0,95.0,53.0,261.0,384.0,1004.0,1512.0,757.0,4313.0,5938.0,11850.0,16541.0,27139.0,818.0,2655.0,329.0,81.0,10.0,4.0,0.0,0.0,0.0
2022-02-08,7523321.0,86400.0,100.0,156278.0,6776.0,,193274.0,1292.0,976.0,5800.0,4816.0,3626.0,2632.0,2211.0,1909.0,1351.0,,976.0,1345.0,488.0,723.0,1090.0,1456.0,1727.0,16330.0,18377.0,25697.0,29269.0,30444.0,36161.0,538.0,3618.0,1275.0,851.0,316.0,90.0,44.0,44.0,0.0
2022-03-10,7502611.0,25200.0,29.166666666666668,1478.0,55.0,,1702.0,2.0,7.0,48.0,40.0,24.0,15.0,12.0,9.0,6.0,,7.0,12.0,1.0,8.0,4.0,13.0,27.0,32.0,258.0,109.0,54.0,351.0,674.0,0.0,17.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0
2022-02-10,7515736.0,86400.0,100.0,6127048.0,305791.0,,8656423.0,58550.0,24234.0,281557.0,255695.0,215313.0,164245.0,136646.0,108958.0,63027.0,,24234.0,33950.0,20825.0,43343.0,63560.0,62818.0,56695.0,572808.0,1019930.0,1298576.0,1157927.0,1147130.0,930677.0,41087.0,189551.0,41203.0,19392.0,8685.0,3567.0,1620.0,686.0,0.0
2022-03-10,7505536.0,72000.0,83.33333333333333,92582.0,5180.0,,118871.0,764.0,508.0,4672.0,4151.0,3298.0,2149.0,1522.0,941.0,275.0,,508.0,197.0,780.0,529.0,566.0,1136.0,1405.0,18527.0,12148.0,11006.0,13255.0,17361.0,20285.0,784.0,3644.0,555.0,150.0,33.0,11.0,0.0,3.0,0.0
2022-02-08,7495482.0,86400.0,100.0,1075397.0,87114.0,,2760477.0,23148.0,373.0,86741.0,86250.0,85013.0,81649.0,78875.0,75480.0,65610.0,,373.0,6306.0,743.0,22668.0,23039.0,12044.0,5472.0,17442.0,428519.0,242492.0,237617.0,108467.0,40860.0,47076.0,30550.0,3182.0,3325.0,1800.0,765.0,376.0,40.0,0.0
2022-03-15,7522913.0,79200.0,91.66666666666667,80853.0,2487.0,,98359.0,380.0,312.0,2175.0,1928.0,1613.0,1255.0,1100.0,913.0,554.0,,312.0,1482.0,28.0,68.0,255.0,675.0,1081.0,1385.0,3155.0,9753.0,13707.0,21668.0,31185.0,5.0,514.0,486.0,609.0,502.0,156.0,103.0,112.0,0.0
2022-02-18,7496554.0,82800.0,95.83333333333333,34837.0,1444.0,,41931.0,130.0,420.0,1024.0,857.0,709.0,581.0,520.0,490.0,402.0,,420.0,480.0,129.0,114.0,95.0,331.0,645.0,3700.0,2912.0,2323.0,2845.0,7752.0,15305.0,107.0,613.0,244.0,328.0,120.0,21.0,1.0,10.0,0.0
2022-02-04,7511546.0,86400.0,100.0,3463872.0,142189.0,,4601708.0,24728.0,12730.0,129459.0,116397.0,96784.0,72646.0,60556.0,49367.0,30520.0,,12730.0,38138.0,24822.0,33348.0,31954.0,17127.0,10210.0,823207.0,905100.0,746325.0,503075.0,311410.0,174755.0,14956.0,69584.0,19511.0,13031.0,9094.0,6847.0,5173.0,3993.0,0.0
2022-03-11,7522485.0,46800.0,54.166666666666664,3349.0,351.0,,11996.0,72.0,16.0,335.0,322.0,311.0,298.0,292.0,284.0,275.0,,16.0,16.0,6.0,52.0,66.0,61.0,94.0,305.0,327.0,574.0,433.0,585.0,1125.0,264.0,40.0,31.0,11.0,0.0,0.0,0.0,5.0,0.0
2022-02-11,11252668.0,14400.0,16.666666666666668,460.0,15.0,,323.0,7.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,,10.0,4.0,2.0,1.0,1.0,2.0,2.0,84.0,46.0,43.0,195.0,49.0,43.0,0.0,3.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0
2022-03-12,7496418.0,68400.0,79.16666666666667,40652.0,1326.0,,35051.0,177.0,640.0,686.0,358.0,143.0,88.0,81.0,56.0,15.0,,640.0,773.0,250.0,356.0,294.0,128.0,121.0,8670.0,11734.0,9437.0,4739.0,3158.0,2914.0,50.0,276.0,227.0,442.0,176.0,65.0,66.0,24.0,0.0
2022-03-14,67415432.0,3600.0,4.166666666666667,16.0,1.0,,29.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,7521060.0,68400.0,79.16666666666667,41437.0,3109.0,,100028.0,1425.0,3.0,3106.0,3078.0,2997.0,2847.0,2700.0,2490.0,2033.0,,3.0,0.0,39.0,897.0,512.0,194.0,42.0,411.0,12834.0,6822.0,19101.0,2043.0,226.0,938.0,2153.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,7513987.0,64800.0,75.0,76666.0,2885.0,,111509.0,391.0,358.0,2527.0,2406.0,2260.0,2012.0,1877.0,1701.0,1294.0,,358.0,938.0,2.0,61.0,216.0,612.0,1603.0,86.0,2309.0,6824.0,11704.0,16546.0,39197.0,32.0,1282.0,633.0,698.0,154.0,73.0,13.0,0.0,0.0
2022-02-18,7775568.0,7200.0,8.333333333333334,72.0,6.0,,112.0,3.0,0.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,11.0,42.0,7.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,7509860.0,68400.0,79.16666666666667,670196.0,44932.0,,1292912.0,9888.0,1199.0,43733.0,41532.0,36780.0,29794.0,26200.0,23121.0,17475.0,,1199.0,1293.0,943.0,2168.0,4648.0,13504.0,13781.0,24108.0,48260.0,83659.0,148954.0,188185.0,177030.0,13924.0,27151.0,2564.0,833.0,276.0,120.0,48.0,16.0,0.0
