begintime,sk_object,duration,integrity,M51324C0,M51324C1,M51324C2
2022-03-11 13:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 21:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 15:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 15:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 07:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 20:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 01:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 14:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 16:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 19:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 14:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 13:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 09:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 07:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 21:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 22:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 00:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 00:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 08:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 13:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 21:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 09:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 16:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 14:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 20:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 18:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 02:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 15:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 12:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 10:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 04:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 14:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 17:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 02:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 05:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 17:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 01:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 07:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 05:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 19:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 21:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 14:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 16:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 15:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 02:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 19:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 18:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 22:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 22:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 09:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 04:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 08:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 05:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 16:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 00:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 13:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 12:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 19:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 17:00:00,15607.0,18.0,30.0,0.0,0.0,0.0
2022-03-11 22:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 18:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 14:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 12:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 09:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 00:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 15:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 19:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 16:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 15:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 23:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 05:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 15:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 10:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 18:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 09:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 05:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 03:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 02:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 04:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 06:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 08:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 23:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 12:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 06:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 13:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 20:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 15:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 21:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 14:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 20:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 18:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 05:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 09:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 13:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 18:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 10:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 17:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 19:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 23:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 06:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 21:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 10:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 13:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 18:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 13:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 10:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 05:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 19:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 09:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 08:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 06:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 07:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 08:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 16:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 18:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 11:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 07:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 16:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 01:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 04:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 05:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 21:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 02:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 23:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 21:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 16:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 01:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 16:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 13:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 13:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 08:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 03:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 01:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 15:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 20:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 13:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 06:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 23:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 07:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 20:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 01:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 19:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 03:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 12:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 07:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 15:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 12:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 01:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 11:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 10:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 16:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 23:00:00,15607.0,32.0,53.333333333333336,0.0,0.0,0.0
2022-03-11 22:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 00:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-11 18:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-12 08:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 14:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 15:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 06:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 04:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 20:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 04:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 03:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 15:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 22:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 04:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 15:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 18:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 22:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 09:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 01:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 05:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 10:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 00:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 22:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 09:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 14:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 12:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 07:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 04:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 14:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 09:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 22:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 18:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 19:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 20:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 09:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 06:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 19:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 13:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 09:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 12:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 05:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 03:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 06:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 00:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 02:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 16:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 19:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 07:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 09:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 07:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 16:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 10:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 09:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 22:00:00,15589.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 12:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 08:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 15:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 05:00:00,15607.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 09:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 02:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 12:00:00,15600.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 19:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 21:00:00,15607.0,42.0,70.0,0.0,0.0,0.0
2022-03-19 01:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 09:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 07:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 19:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 05:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 16:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 07:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 20:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 20:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 08:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 12:00:00,15598.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 23:00:00,15589.0,19.0,31.666666666666668,0.0,0.0,0.0
2022-03-19 11:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 22:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 15:00:00,15604.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 08:00:00,15592.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 02:00:00,15603.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 08:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 18:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 12:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 00:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 20:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 13:00:00,15603.0,51.0,85.0,0.0,0.0,0.0
2022-03-18 08:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 15:00:00,15594.0,60.0,100.0,0.0,0.0,0.0
2022-03-19 06:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 19:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 09:00:00,15602.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 10:00:00,15593.0,60.0,100.0,0.0,0.0,0.0
2022-03-16 18:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 18:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 03:00:00,15591.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 11:00:00,15601.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 07:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-14 23:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 22:00:00,15597.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 17:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 06:00:00,15595.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 15:00:00,15596.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 03:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
2022-03-15 10:00:00,15590.0,60.0,100.0,0.0,0.0,0.0
2022-03-17 13:00:00,15605.0,60.0,100.0,0.0,0.0,0.0
2022-03-18 04:00:00,15599.0,60.0,100.0,0.0,0.0,0.0
2022-03-13 11:00:00,15606.0,60.0,100.0,0.0,0.0,0.0
