begintime,sk_object,duration,M8082C0,M8082C1
2022-03-11 00:00:00,22826.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22827.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22828.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22829.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22830.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22831.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22832.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22833.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22834.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22835.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22836.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22837.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22838.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22839.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22840.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22841.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22842.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22843.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22844.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22845.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22846.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22847.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22848.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22849.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22850.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22851.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22852.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22853.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22854.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22855.0,15,4423680000000.0,0.0
2022-03-11 00:00:00,22856.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22826.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22827.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22828.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22829.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22830.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22831.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22832.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22833.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22834.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22835.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22836.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22837.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22838.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22839.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22840.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22841.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22842.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22843.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22844.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22845.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22846.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22847.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22848.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22849.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22850.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22851.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22852.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22853.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22854.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22855.0,15,4423680000000.0,0.0
2022-03-11 00:15:00,22856.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22826.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22827.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22828.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22829.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22830.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22831.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22832.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22833.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22834.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22835.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22836.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22837.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22838.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22839.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22840.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22841.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22842.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22843.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22844.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22845.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22846.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22847.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22848.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22849.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22850.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22851.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22852.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22853.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22854.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22855.0,15,4423680000000.0,0.0
2022-03-11 00:30:00,22856.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22826.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22827.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22828.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22829.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22830.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22831.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22832.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22833.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22834.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22835.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22836.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22837.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22838.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22839.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22840.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22841.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22842.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22843.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22844.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22845.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22846.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22847.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22848.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22849.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22850.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22851.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22852.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22853.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22854.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22855.0,15,4423680000000.0,0.0
2022-03-11 00:45:00,22856.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22826.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22827.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22828.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22829.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22830.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22831.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22832.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22833.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22834.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22835.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22836.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22837.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22838.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22839.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22840.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22841.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22842.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22843.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22844.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22845.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22846.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22847.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22848.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22849.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22850.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22851.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22852.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22853.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22854.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22855.0,15,4423680000000.0,0.0
2022-03-11 01:00:00,22856.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22826.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22827.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22828.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22829.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22830.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22831.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22832.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22833.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22834.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22835.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22836.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22837.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22838.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22839.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22840.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22841.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22842.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22843.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22844.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22845.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22846.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22847.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22848.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22849.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22850.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22851.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22852.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22853.0,15,4423680000000.0,0.0
2022-03-11 01:15:00,22854.0,15,4423680000000.0,0.0
