begintime,sk_object,duration,integrity,M51363C0,M51363C1,M51363C2,M51363C3,M51363C4,M51363C5,M51363C6
2022-03-11,15759.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15748.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15759.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15762.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15764.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15765.0,1296.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15749.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15765.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15758.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15750.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15751.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15758.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15751.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15760.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15758.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15756.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15759.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15758.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15750.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15763.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15752.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15764.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15766.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15755.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15764.0,1378.0,95.69444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15764.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15754.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15757.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15755.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15766.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15761.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15748.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15749.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15764.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15761.0,1218.0,84.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15765.0,1340.0,93.05555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15752.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15763.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15760.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15766.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15765.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15766.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15755.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15752.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15749.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15754.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15752.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15758.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15762.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15754.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15760.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15766.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15751.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15752.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15755.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15751.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15763.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15758.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15748.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15761.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15756.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15757.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15755.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15761.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15749.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15764.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15755.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15761.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15748.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15753.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15758.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15760.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15762.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15754.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15760.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15749.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15759.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15754.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15757.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15764.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15754.0,1320.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15748.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15748.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15750.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15751.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15755.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15752.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15749.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15756.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15762.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15759.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15755.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15765.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15757.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15764.0,1250.0,86.80555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15766.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15748.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15749.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15762.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15761.0,1400.0,97.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15751.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15763.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15759.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15754.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15762.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15750.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15763.0,1416.0,98.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15756.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15766.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15749.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15762.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15753.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15765.0,1129.0,78.40277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15761.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15757.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15760.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15753.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15758.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15757.0,1397.0,97.01388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15765.0,1421.0,98.68055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15752.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15753.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15758.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15760.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15756.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,15763.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15757.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15753.0,1362.0,94.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15761.0,1378.0,95.69444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15754.0,1399.0,97.15277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15750.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15753.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15748.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15751.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15757.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15748.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15756.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15763.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,15752.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15752.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15759.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15750.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15765.0,1422.0,98.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15757.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,15755.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15763.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,15765.0,1404.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,15751.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,15760.0,1399.0,97.15277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15760.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,15753.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,15764.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,15750.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
