begintime,sk_object,duration,integrity,1526727202,1526727203,1526727204,1526727205,1526728766
2022-02-03,812857.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,812672.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,812298.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,812336.0,86400.0,100.0,1.0,1.0,2.0,0.0,15.0
2022-03-15,812428.0,82800.0,95.83333333333333,2.0,2.0,6.0,0.0,30.0
2022-02-12,832658.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,813326.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-20,812853.0,86400.0,100.0,10.0,2.0,2.0,2.0,1425.0
2022-03-12,812960.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-13,813021.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-07,812497.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,813168.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-18,812337.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,812297.0,86400.0,100.0,3.0,1.0,0.0,0.0,7140.0
2022-02-10,812619.0,82800.0,95.83333333333333,1.0,1.0,4.0,0.0,35.0
2022-03-06,812694.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-07,813321.0,86400.0,100.0,176.0,6.0,20.0,20.0,7880.0
2022-02-12,812220.0,82800.0,95.83333333333333,4.0,4.0,25.0,0.0,300.0
2022-02-11,812728.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,813361.0,82800.0,95.83333333333333,17.0,2.0,32.0,5.0,4585.0
2022-03-07,812532.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,813355.0,79200.0,91.66666666666667,0.0,0.0,2.0,1.0,50.0
2022-02-17,813359.0,75600.0,87.5,0.0,0.0,0.0,0.0,75600.0
2022-03-07,812892.0,86400.0,100.0,3.0,3.0,3.0,0.0,105.0
2022-03-07,813624.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,812757.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,812175.0,86400.0,100.0,37.0,1.0,2.0,2.0,21660.0
2022-03-14,812190.0,86400.0,100.0,12.0,6.0,3.0,3.0,355.0
2022-02-13,813726.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,812520.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,813294.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,813063.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,818393.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,813120.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,832652.0,86400.0,100.0,3.0,0.0,1.0,1.0,215.0
2022-02-11,813722.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,812666.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,813370.0,79200.0,91.66666666666667,1.0,1.0,14.0,0.0,125.0
2022-02-19,813521.0,86400.0,100.0,1.0,0.0,1.0,1.0,100.0
2022-03-14,813243.0,86400.0,100.0,8.0,0.0,2.0,2.0,1330.0
2022-03-02,812713.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,813314.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,813653.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,812453.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,812213.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-11,813529.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,832665.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-15,813653.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,812175.0,86400.0,100.0,13.0,0.0,1.0,1.0,235.0
2022-02-12,812460.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,812866.0,86400.0,100.0,3.0,0.0,1.0,1.0,1515.0
2022-02-08,812622.0,82800.0,95.83333333333333,1.0,1.0,1.0,0.0,45.0
2022-03-15,812323.0,86400.0,100.0,1.0,0.0,1.0,1.0,425.0
2022-02-03,812291.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,813561.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,813187.0,82800.0,95.83333333333333,1.0,1.0,2.0,2.0,130.0
2022-03-03,813250.0,86400.0,100.0,1.0,1.0,0.0,0.0,0.0
2022-02-13,813659.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,812651.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,812546.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,813476.0,82800.0,95.83333333333333,2.0,2.0,3.0,1.0,140.0
2022-03-11,812668.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,813532.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,812856.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,813022.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,812894.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,812361.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-10,812527.0,86400.0,100.0,6.0,0.0,2.0,2.0,4980.0
2022-02-04,812984.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,813355.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,813706.0,86400.0,100.0,2.0,2.0,0.0,0.0,0.0
2022-02-17,813295.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-19,20520838.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,813218.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,812415.0,86400.0,100.0,39.0,5.0,5.0,5.0,1365.0
2022-03-15,812566.0,86400.0,100.0,1.0,1.0,15.0,1.0,175.0
2022-02-20,812861.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,813285.0,86400.0,100.0,0.0,0.0,0.0,0.0,86390.0
2022-02-13,813733.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,813140.0,86400.0,100.0,0.0,0.0,6.0,2.0,30.0
2022-02-08,813524.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,813154.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,813418.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,812317.0,86400.0,100.0,4.0,2.0,1.0,1.0,1815.0
2022-02-06,812336.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,813099.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,812731.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,812214.0,86400.0,100.0,1.0,1.0,3.0,0.0,15.0
2022-03-11,812400.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-03-07,813139.0,86400.0,100.0,1.0,1.0,15.0,1.0,180.0
2022-03-12,812671.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-19,813019.0,86400.0,100.0,0.0,0.0,0.0,0.0,1355.0
2022-02-20,812459.0,86400.0,100.0,1.0,0.0,1.0,1.0,145.0
2022-02-08,813619.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,813445.0,68400.0,79.16666666666667,1.0,1.0,10.0,0.0,60.0
2022-02-04,812870.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,36437634.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,36437305.0,86400.0,100.0,13.0,12.0,0.0,0.0,840.0
2022-02-06,812560.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,832675.0,82800.0,95.83333333333333,1.0,1.0,2.0,0.0,15.0
2022-02-19,812920.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,813440.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,812907.0,82800.0,95.83333333333333,15.0,2.0,7.0,1.0,265.0
2022-03-10,818343.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-03-06,813368.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-13,812963.0,86400.0,100.0,1.0,0.0,1.0,1.0,150.0
2022-02-19,812444.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,813649.0,79200.0,91.66666666666667,3.0,1.0,0.0,0.0,4345.0
2022-03-03,813481.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,813524.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,818341.0,86400.0,100.0,5.0,5.0,6.0,3.0,535.0
2022-03-06,812962.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-03,812506.0,86400.0,100.0,2.0,1.0,0.0,0.0,140.0
2022-02-04,817946.0,86400.0,100.0,0.0,0.0,2.0,1.0,50.0
2022-03-15,812687.0,86400.0,100.0,64.0,0.0,9.0,9.0,3855.0
2022-03-03,813108.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,812921.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,812564.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-08,813024.0,86400.0,100.0,3.0,2.0,0.0,0.0,3030.0
2022-03-10,812343.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-03-13,812267.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-13,818024.0,79200.0,91.66666666666667,26.0,0.0,2.0,2.0,475.0
2022-02-03,832674.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,813544.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,812697.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,813618.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,812662.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,813352.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-03-03,810514.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,812873.0,75600.0,87.5,1.0,0.0,1.0,1.0,785.0
2022-02-03,813398.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,812668.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,813655.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,812635.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,812897.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,812923.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-13,813160.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,812261.0,86400.0,100.0,4.0,4.0,7.0,0.0,85.0
2022-03-11,813324.0,82800.0,95.83333333333333,2.0,2.0,22.0,0.0,125.0
2022-02-11,812960.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,812897.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,812874.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,818104.0,79200.0,91.66666666666667,3.0,3.0,5.0,0.0,85.0
2022-02-11,813692.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,812790.0,86400.0,100.0,3.0,3.0,32.0,0.0,265.0
2022-03-09,812874.0,3600.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-13,818366.0,79200.0,91.66666666666667,2.0,2.0,14.0,0.0,170.0
2022-03-11,817972.0,82800.0,95.83333333333333,1.0,1.0,3.0,0.0,15.0
2022-02-06,812406.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,812595.0,72000.0,83.33333333333333,1.0,1.0,3.0,0.0,15.0
2022-02-05,812424.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,813240.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-13,812753.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-04,813101.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,832676.0,86400.0,100.0,22.0,9.0,6.0,6.0,10210.0
2022-03-07,813619.0,86400.0,100.0,5.0,1.0,1.0,1.0,295.0
2022-02-11,812326.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,813036.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,812890.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-12,818314.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,818319.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-03,813016.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,813183.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,818340.0,86400.0,100.0,15.0,0.0,2.0,2.0,375.0
2022-03-02,812909.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,812452.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,812399.0,86400.0,100.0,1.0,0.0,1.0,1.0,1225.0
2022-02-05,812575.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,813244.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,812676.0,86400.0,100.0,18.0,1.0,4.0,4.0,5275.0
2022-02-04,812575.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,812187.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,812664.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,812291.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,812541.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,813620.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,813530.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,832673.0,86400.0,100.0,3.0,0.0,1.0,1.0,220.0
2022-02-18,812824.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,813077.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,812892.0,86400.0,100.0,4.0,4.0,10.0,0.0,80.0
2022-03-07,813067.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,813357.0,86400.0,100.0,14.0,0.0,3.0,3.0,1245.0
2022-02-18,813669.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,832663.0,79200.0,91.66666666666667,1.0,1.0,5.0,0.0,30.0
2022-02-10,812395.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,813575.0,86400.0,100.0,47.0,0.0,3.0,3.0,640.0
2022-03-15,813628.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,813408.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,813610.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,812578.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,813318.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,812832.0,86400.0,100.0,8.0,2.0,0.0,0.0,1275.0
2022-02-06,812286.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,812839.0,68400.0,79.16666666666667,0.0,0.0,5.0,1.0,30.0
2022-02-17,813584.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-03-11,813062.0,86400.0,100.0,57.0,3.0,9.0,9.0,1820.0
2022-02-06,813438.0,86400.0,100.0,0.0,0.0,0.0,0.0,86400.0
2022-03-12,812316.0,68400.0,79.16666666666667,2.0,2.0,2.0,0.0,6105.0
2022-03-14,813535.0,86400.0,100.0,2.0,2.0,14.0,1.0,85.0
2022-02-05,813283.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,812986.0,75600.0,87.5,28.0,3.0,9.0,5.0,4925.0
2022-02-04,813545.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,812867.0,86400.0,100.0,3.0,0.0,3.0,3.0,260.0
2022-03-13,812713.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-18,812288.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,812594.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-12,817817.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,812715.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,813554.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-20,813191.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,812327.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,818419.0,86400.0,100.0,1.0,1.0,13.0,0.0,130.0
2022-02-17,812927.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-12,812924.0,86400.0,100.0,2.0,2.0,4.0,0.0,30.0
2022-03-11,812612.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,813606.0,75600.0,87.5,4.0,0.0,1.0,1.0,205.0
2022-02-13,813007.0,86400.0,100.0,6.0,2.0,0.0,0.0,160.0
2022-03-11,812506.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,812532.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,812509.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,818422.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,813100.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,812353.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,812752.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,813314.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,812851.0,86400.0,100.0,0.0,0.0,2.0,1.0,180.0
2022-02-18,813359.0,86400.0,100.0,0.0,0.0,0.0,0.0,86400.0
2022-02-06,813483.0,86400.0,100.0,4.0,0.0,2.0,2.0,385.0
2022-03-02,813515.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,817894.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-12,812812.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-03,813455.0,82800.0,95.83333333333333,0.0,0.0,4.0,3.0,135.0
2022-02-06,813607.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,813205.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,812778.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,813081.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,812666.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,832670.0,86400.0,100.0,4.0,1.0,2.0,2.0,405.0
2022-02-04,812696.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,812691.0,79200.0,91.66666666666667,2.0,1.0,3.0,1.0,180.0
2022-03-06,818291.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-17,813045.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-03-09,813184.0,3600.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-14,812200.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,812393.0,86400.0,100.0,4.0,1.0,0.0,0.0,1000.0
2022-03-10,832693.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-13,812903.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,813443.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,817819.0,75600.0,87.5,0.0,0.0,0.0,0.0,0.0
2022-02-03,812628.0,86400.0,100.0,0.0,0.0,4.0,1.0,20.0
2022-02-18,812772.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,812963.0,79200.0,91.66666666666667,18.0,10.0,5.0,5.0,2875.0
2022-03-12,812408.0,68400.0,79.16666666666667,1.0,1.0,5.0,0.0,30.0
2022-02-20,832675.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,812724.0,82800.0,95.83333333333333,3.0,3.0,16.0,0.0,125.0
2022-02-20,812750.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,813564.0,86400.0,100.0,14.0,1.0,2.0,2.0,930.0
2022-02-04,813521.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,813560.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,812495.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,812447.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0
2022-02-08,812381.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,817925.0,75600.0,87.5,1.0,1.0,3.0,0.0,15.0
2022-03-13,813295.0,79200.0,91.66666666666667,2.0,2.0,14.0,0.0,165.0
2022-02-20,813651.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,812694.0,86400.0,100.0,36.0,3.0,2.0,2.0,2515.0
2022-02-03,813411.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,812630.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-03-03,812659.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,832654.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,813734.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,817842.0,82800.0,95.83333333333333,0.0,0.0,4.0,3.0,130.0
2022-03-12,813369.0,68400.0,79.16666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-19,813286.0,86400.0,100.0,0.0,0.0,0.0,0.0,1355.0
2022-03-07,813628.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,812257.0,86400.0,100.0,0.0,0.0,2.0,1.0,185.0
2022-02-11,813688.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,812822.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,812655.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
2022-02-04,812745.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,812523.0,86400.0,100.0,15.0,0.0,2.0,2.0,4095.0
2022-03-14,813157.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,812800.0,82800.0,95.83333333333333,5.0,5.0,23.0,0.0,125.0
2022-02-11,812336.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,812548.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0,0.0
