begintime,sk_object,1593835630,1593835632,1593835633,1593835634,1593835679,1593835680,1593835681,1593835682,duration
2022-03-01 01:00:00,7732574.0,0.0,40.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732575.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732576.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732577.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732578.0,0.0,10.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732579.0,0.0,8.0,2.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732580.0,0.0,1.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732581.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732582.0,0.0,10.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732583.0,0.0,10.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732584.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732585.0,0.0,1.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732586.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732587.0,0.0,7.0,2.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732588.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732589.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732590.0,0.0,12.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732591.0,0.0,8.0,2.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732592.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732593.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732594.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732595.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732596.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732597.0,0.0,10.0,8.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732598.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732599.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732600.0,0.0,1.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732601.0,0.0,7.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732602.0,0.0,7.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732603.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732604.0,0.0,1.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732605.0,0.0,15.0,9.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732606.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732607.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732608.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732609.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732610.0,0.0,1.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732611.0,0.0,5.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732612.0,0.0,5.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732613.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732614.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732615.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732617.0,0.0,7.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732618.0,0.0,6.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732619.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732620.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732621.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732622.0,0.0,1.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732623.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732624.0,0.0,45.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732625.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732626.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732627.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732628.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732629.0,0.0,9.0,8.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732630.0,0.0,1.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732631.0,0.0,10.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732632.0,0.0,7.0,2.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732633.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732634.0,0.0,8.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732635.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732636.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732637.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732638.0,0.0,10.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732639.0,0.0,8.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732640.0,0.0,1.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732641.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732642.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732643.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732644.0,0.0,13.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732645.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732646.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732647.0,0.0,5.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732648.0,0.0,5.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732649.0,0.0,3.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732650.0,0.0,8.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732651.0,0.0,5.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732652.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732653.0,0.0,7.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732654.0,0.0,8.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732655.0,0.0,5.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732656.0,0.0,11.0,6.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732657.0,0.0,4.0,3.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732658.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732659.0,0.0,37.0,9.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732660.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732661.0,0.0,14.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732662.0,0.0,10.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732663.0,0.0,4.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732664.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732665.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732666.0,0.0,2.0,1.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732667.0,0.0,7.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732668.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732669.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732670.0,0.0,10.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732671.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732672.0,0.0,7.0,2.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732673.0,0.0,6.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732674.0,0.0,5.0,4.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732675.0,0.0,11.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732676.0,0.0,9.0,7.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732677.0,0.0,6.0,5.0,0.0,,,,,PT3600S
2022-03-01 01:00:00,7732678.0,0.0,6.0,4.0,0.0,,,,,PT3600S
