begintime,sk_object,duration,integrity,67194787,67194788,67194793,67194794,67194795,67194796,67196162,73442016,73442017
2022-03-12 10:00:00,7669202.0,3600.0,100.0,8354.0,8354.0,8354.0,8354.0,3659.0,3659.0,0.0,,
2022-03-07 16:00:00,7669134.0,3600.0,100.0,10460.0,10460.0,10521.0,10521.0,141.0,124.0,0.0,,
2022-02-11 21:00:00,7669212.0,3600.0,100.0,247209.0,247209.0,244588.0,244588.0,9673.0,8435.0,0.0,,
2022-03-12 23:00:00,7669218.0,3600.0,100.0,4221.0,4209.0,4221.0,4209.0,11018.0,5640.0,12.0,,
2022-02-20 14:00:00,7669097.0,3600.0,100.0,1341.0,1341.0,1341.0,1341.0,1050.0,1050.0,0.0,,
2022-03-14 10:00:00,7669000.0,3600.0,100.0,1432.0,1432.0,1432.0,1432.0,1837.0,1837.0,0.0,,
2022-02-20 15:00:00,7669126.0,3600.0,100.0,234.0,234.0,234.0,234.0,704.0,704.0,0.0,,
2022-03-12 08:00:00,7669002.0,3600.0,100.0,76459.0,76459.0,75916.0,75920.0,1480.0,1098.0,0.0,,
2022-03-14 19:00:00,7669060.0,3600.0,100.0,1065.0,1065.0,1065.0,1065.0,428.0,428.0,0.0,,
2022-03-14 20:00:00,7669072.0,3600.0,100.0,90.0,90.0,90.0,90.0,84.0,84.0,0.0,,
2022-02-17 06:00:00,7669059.0,3600.0,100.0,226018.0,226018.0,221775.0,221771.0,1793.0,1529.0,0.0,,
2022-03-07 22:00:00,7669040.0,3600.0,100.0,188553.0,188553.0,186809.0,186810.0,3399.0,2797.0,0.0,,
2022-02-19 09:00:00,7669113.0,3600.0,100.0,217422.0,217422.0,218401.0,218402.0,3050.0,2616.0,0.0,,
2022-02-10 07:00:00,7669084.0,3600.0,100.0,5319.0,5319.0,5319.0,5319.0,2650.0,2650.0,0.0,,
2022-03-11 14:00:00,7669150.0,3600.0,100.0,426295.0,426295.0,415996.0,415996.0,7278.0,6483.0,0.0,,
2022-02-18 19:00:00,7669271.0,3600.0,100.0,195889.0,195889.0,189895.0,189895.0,6760.0,6332.0,0.0,,
2022-03-10 21:00:00,7669207.0,3600.0,100.0,4879.0,4879.0,4879.0,4879.0,2059.0,2059.0,0.0,,
2022-02-13 02:00:00,7669140.0,3600.0,100.0,89705.0,89705.0,89207.0,89207.0,605.0,555.0,0.0,,
2022-02-04 12:00:00,7669219.0,3600.0,100.0,272518.0,272518.0,263958.0,263962.0,6081.0,5183.0,0.0,,
2022-02-10 08:00:00,7669246.0,3600.0,100.0,5034.0,5034.0,5034.0,5034.0,1212.0,1212.0,0.0,,
2022-03-12 21:00:00,7669120.0,3600.0,100.0,76804.0,76804.0,75969.0,75969.0,2562.0,2088.0,0.0,,
2022-03-10 06:00:00,7669036.0,3600.0,100.0,431.0,431.0,431.0,431.0,1108.0,1108.0,0.0,,
2022-02-05 21:00:00,7669048.0,3600.0,100.0,137501.0,137501.0,136019.0,136020.0,3333.0,2630.0,0.0,,
2022-03-06 05:00:00,65323202.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-02-04 00:00:00,7669121.0,3600.0,100.0,144481.0,144481.0,141724.0,141720.0,2928.0,2743.0,0.0,,
2022-02-06 19:00:00,7669028.0,3600.0,100.0,11654.0,11654.0,11654.0,11654.0,4486.0,4486.0,0.0,,
