begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL
2022-02-02,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,531326977176.0
2022-02-03,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,571249430992.0
2022-02-04,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,575955140568.0
2022-02-05,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,516305991104.0
2022-02-06,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,707722832880.0
2022-02-08,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,573672387328.0
2022-02-10,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,695323952696.0
2022-02-11,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,534933527648.0
2022-02-12,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,619052043312.0
2022-02-13,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,859755428800.0
2022-02-17,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,562966595624.0
2022-02-18,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,651451678600.0
2022-02-19,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,906852663456.0
2022-02-20,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,715605220712.0
2022-03-01,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,734504006968.0
2022-03-02,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,620865442008.0
2022-03-03,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,491524477456.0
2022-03-06,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,767948363848.0
2022-03-07,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,576199021320.0
2022-03-09,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,33886576472.0
2022-03-10,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,628980558808.0
2022-03-11,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,741561264512.0
2022-03-12,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,641330428216.0
2022-03-13,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,642487943064.0
2022-03-14,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,571067365352.0
2022-03-15,Cell Name=4G_KISSYSHELL_II-8,809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,650564362424.0
2022-02-02,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,352947464648.0
2022-02-03,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,360646066760.0
2022-02-04,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,418178779672.0
2022-02-05,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,391844070832.0
2022-02-06,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,481703701000.0
2022-02-08,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,382252132720.0
2022-02-10,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,425808197160.0
2022-02-11,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,433992289440.0
2022-02-12,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,441336324392.0
2022-02-13,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,490300283504.0
2022-02-17,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,415377088864.0
2022-02-18,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,456755710736.0
2022-02-19,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,340155163232.0
2022-02-20,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,345728407648.0
2022-03-01,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,477392378256.0
2022-03-02,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,385561579128.0
2022-03-03,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,416868264432.0
2022-03-06,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,421488180032.0
2022-03-07,Cell Name=4G_DILLET-3,809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,385428378952.0
