begintime,sk_object,duration,integrity,1593835805,1593835629,1593835804,1593835628,1593835647,1593835620,1593835637,1593835638,1593835639,1593835640,1593835648,1593835649,1593835650,1593835651,1593835801,1593835802
2022-02-03 01:00:00,7732558.0,3600.0,100.0,,,,,32508.0,,0.94332492,0.0,,,32508.0,32512.0,,,,
2022-02-03 01:00:00,7732559.0,3600.0,100.0,,,,,31592.0,,0.70496225,0.0,,,31592.0,31592.0,,,,
2022-02-03 01:00:00,7732560.0,3600.0,100.0,,,,,33379.0,,0.22085889,0.0,,,33379.0,33379.0,,,,
2022-02-03 01:00:00,7732561.0,3600.0,100.0,,,,,32464.0,,1.1604577,0.0,,,32459.0,32455.0,,,,
2022-02-03 01:00:00,7732562.0,3600.0,100.0,,,,,31074.0,,1.0003531,0.0,,,31068.0,31070.0,,,,
2022-02-03 01:00:00,7732563.0,3600.0,100.0,,,,,31067.0,,0.70776027,0.0,,,31067.0,31064.0,,,,
2022-02-03 01:00:00,7732564.0,3600.0,100.0,,,,,31158.0,,0.41800836,0.0,,,31158.0,31158.0,,,,
2022-02-03 01:00:00,7732565.0,3600.0,100.0,,,,,31489.0,,0.42553833,0.0,,,31489.0,31489.0,,,,
2022-02-03 01:00:00,7732566.0,3600.0,100.0,,,,,33317.0,,0.41362166,0.0,,,33317.0,33317.0,,,,
2022-02-03 01:00:00,7732567.0,3600.0,100.0,,,,,33050.0,,0.46023083,0.0,,,33050.0,33046.0,,,,
2022-02-03 01:00:00,10348742.0,3600.0,100.0,,,,,32810.0,,0.19865751,0.0,,,32810.0,32810.0,,,,
2022-02-03 02:00:00,7732480.0,3600.0,100.0,,,,,33033.0,,1.0356742,0.0,,,33030.0,33029.0,,,,
2022-02-03 02:00:00,7732481.0,3600.0,100.0,,,,,32132.0,,0.90519333,0.0,,,32132.0,32137.0,,,,
2022-02-03 02:00:00,7732482.0,3600.0,100.0,,,,,32910.0,,0.88413948,0.0,,,32906.0,32910.0,,,,
2022-02-03 02:00:00,7732483.0,3600.0,100.0,,,,,33600.0,,0.42638832,0.0,,,33600.0,33600.0,,,,
