begintime,sk_object,duration,M51325C0,M51325C1,M51325C2,M51325C3
2022-03-11 00:15:00,15615.0,15,5.0,1223.0,6.0,2350.0
2022-03-11 00:15:00,15616.0,15,7.0,1299.0,7.0,2382.0
2022-03-11 00:15:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:15:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 00:15:00,15619.0,15,5.0,1222.0,6.0,2350.0
2022-03-11 00:15:00,15620.0,15,35.0,3456.0,37.0,25630.0
2022-03-11 00:15:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 00:15:00,15622.0,15,7.0,1297.0,7.0,2384.0
2022-03-11 00:15:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 00:15:00,15624.0,15,4.0,1190.0,6.0,2352.0
2022-03-11 00:15:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 00:15:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:30:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:30:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 00:30:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 00:30:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 00:30:00,15612.0,15,40.0,4890.0,46.0,15734.0
2022-03-11 00:30:00,15613.0,15,23.0,3072.0,25.0,8054.0
2022-03-11 00:30:00,15614.0,15,23.0,3073.0,25.0,8547.0
2022-03-11 00:30:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:30:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:30:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:30:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 00:30:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 00:30:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 00:30:00,15621.0,15,6.0,1254.0,7.0,2382.0
2022-03-11 00:30:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 00:30:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 00:30:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 00:30:00,15625.0,15,6.0,1255.0,7.0,2383.0
2022-03-11 00:30:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:45:00,15608.0,15,6.0,1255.0,7.0,2382.0
2022-03-11 00:45:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 00:45:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 00:45:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 00:45:00,15612.0,15,23.0,3072.0,25.0,8063.0
2022-03-11 00:45:00,15613.0,15,12.0,2508.0,13.0,4730.0
2022-03-11 00:45:00,15614.0,15,6.0,1255.0,7.0,2382.0
2022-03-11 00:45:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:45:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 00:45:00,15617.0,15,75.0,8579.0,85.0,29042.0
2022-03-11 00:45:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 00:45:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 00:45:00,15620.0,15,23.0,3072.0,25.0,8892.0
2022-03-11 00:45:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 00:45:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 00:45:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 00:45:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 00:45:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 00:45:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:00:00,15608.0,15,132.0,5897.0,186.0,256797.0
2022-03-11 01:00:00,15609.0,15,130.0,5833.0,180.0,250999.0
2022-03-11 01:00:00,15610.0,15,225.0,8873.0,364.0,506135.0
2022-03-11 01:00:00,15611.0,15,221.0,8744.0,361.0,504697.0
2022-03-11 01:00:00,15612.0,15,227.0,8936.0,367.0,514883.0
2022-03-11 01:00:00,15613.0,15,137.0,6056.0,192.0,266757.0
2022-03-11 01:00:00,15614.0,15,134.0,5961.0,192.0,260771.0
2022-03-11 01:00:00,15615.0,15,136.0,6025.0,190.0,254519.0
2022-03-11 01:00:00,15616.0,15,133.0,5929.0,186.0,250005.0
2022-03-11 01:00:00,15617.0,15,238.0,10563.0,383.0,511543.0
2022-03-11 01:00:00,15618.0,15,223.0,8809.0,361.0,499227.0
2022-03-11 01:00:00,15619.0,15,227.0,8936.0,368.0,510295.0
2022-03-11 01:00:00,15620.0,15,246.0,10818.0,399.0,533058.0
2022-03-11 01:00:00,15621.0,15,223.0,8808.0,367.0,513554.0
2022-03-11 01:00:00,15622.0,15,226.0,8903.0,370.0,519144.0
2022-03-11 01:00:00,15623.0,15,249.0,9928.0,358.0,500728.0
2022-03-11 01:00:00,15624.0,15,216.0,8584.0,354.0,495358.0
2022-03-11 01:00:00,15625.0,15,210.0,8393.0,376.0,521481.0
2022-03-11 01:00:00,15626.0,15,135.0,5993.0,191.0,257917.0
2022-03-11 01:15:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:15:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 01:15:00,15610.0,15,22.0,3041.0,25.0,8060.0
2022-03-11 01:15:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 01:15:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 01:15:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 01:15:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:15:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:15:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:15:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:15:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 01:15:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 01:15:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 01:15:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 01:15:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 01:15:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 01:15:00,15624.0,15,6.0,1254.0,7.0,2384.0
2022-03-11 01:15:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 01:15:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:30:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:30:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 01:30:00,15610.0,15,5.0,1223.0,6.0,2351.0
2022-03-11 01:30:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 01:30:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 01:30:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 01:30:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:30:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:30:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:30:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:30:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 01:30:00,15619.0,15,6.0,1254.0,7.0,2382.0
2022-03-11 01:30:00,15620.0,15,12.0,2508.0,13.0,4734.0
2022-03-11 01:30:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 01:30:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 01:30:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 01:30:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 01:30:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 01:30:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:45:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:45:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 01:45:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 01:45:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 01:45:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 01:45:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 01:45:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:45:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:45:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:45:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 01:45:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 01:45:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 01:45:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 01:45:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 01:45:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 01:45:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 01:45:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 01:45:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 01:45:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:00:00,15608.0,15,132.0,5897.0,188.0,255931.0
2022-03-11 02:00:00,15609.0,15,132.0,5897.0,185.0,249252.0
2022-03-11 02:00:00,15610.0,15,222.0,8777.0,360.0,498894.0
2022-03-11 02:00:00,15611.0,15,220.0,8712.0,359.0,496179.0
2022-03-11 02:00:00,15612.0,15,221.0,8744.0,366.0,512224.0
2022-03-11 02:00:00,15613.0,15,131.0,4802.0,186.0,261607.0
2022-03-11 02:00:00,15614.0,15,135.0,5993.0,191.0,257560.0
2022-03-11 02:00:00,15615.0,15,134.0,5961.0,185.0,251841.0
2022-03-11 02:00:00,15616.0,15,129.0,5801.0,185.0,249714.0
2022-03-11 02:00:00,15617.0,15,232.0,9361.0,351.0,500988.0
2022-03-11 02:00:00,15618.0,15,221.0,8745.0,358.0,495861.0
2022-03-11 02:00:00,15619.0,15,226.0,8904.0,365.0,505510.0
2022-03-11 02:00:00,15620.0,15,222.0,7714.0,371.0,521277.0
2022-03-11 02:00:00,15621.0,15,222.0,8776.0,367.0,508593.0
2022-03-11 02:00:00,15622.0,15,228.0,8967.0,371.0,513816.0
2022-03-11 02:00:00,15623.0,15,220.0,8712.0,356.0,491897.0
2022-03-11 02:00:00,15624.0,15,217.0,8616.0,353.0,486977.0
2022-03-11 02:00:00,15625.0,15,224.0,8841.0,370.0,515928.0
2022-03-11 02:00:00,15626.0,15,133.0,5929.0,190.0,256053.0
2022-03-11 02:15:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:15:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 02:15:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 02:15:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 02:15:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 02:15:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 02:15:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:15:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:15:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:15:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:15:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 02:15:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 02:15:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 02:15:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 02:15:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 02:15:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 02:15:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 02:15:00,15625.0,15,6.0,1255.0,7.0,2383.0
2022-03-11 02:15:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:30:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:30:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 02:30:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 02:30:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 02:30:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 02:30:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 02:30:00,15614.0,15,6.0,1255.0,7.0,2382.0
2022-03-11 02:30:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:30:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:30:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:30:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 02:30:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 02:30:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 02:30:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 02:30:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 02:30:00,15623.0,15,6.0,1254.0,7.0,2384.0
2022-03-11 02:30:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 02:30:00,15625.0,15,7.0,1287.0,6.0,2351.0
2022-03-11 02:30:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:45:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:45:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 02:45:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 02:45:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 02:45:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 02:45:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 02:45:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:45:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:45:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:45:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 02:45:00,15618.0,15,6.0,1255.0,7.0,2381.0
2022-03-11 02:45:00,15619.0,15,5.0,1222.0,6.0,2350.0
2022-03-11 02:45:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 02:45:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 02:45:00,15622.0,15,40.0,4889.0,44.0,15650.0
2022-03-11 02:45:00,15623.0,15,6.0,1254.0,7.0,2384.0
2022-03-11 02:45:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 02:45:00,15625.0,15,5.0,1223.0,6.0,2351.0
2022-03-11 02:45:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:00:00,15608.0,15,133.0,5929.0,186.0,254168.0
2022-03-11 03:00:00,15609.0,15,130.0,5833.0,184.0,247352.0
2022-03-11 03:00:00,15610.0,15,219.0,8681.0,357.0,494006.0
2022-03-11 03:00:00,15611.0,15,221.0,8744.0,356.0,492236.0
2022-03-11 03:00:00,15612.0,15,223.0,8808.0,362.0,506320.0
2022-03-11 03:00:00,15613.0,15,134.0,5960.0,194.0,261277.0
2022-03-11 03:00:00,15614.0,15,129.0,5801.0,190.0,256252.0
2022-03-11 03:00:00,15615.0,15,134.0,5961.0,186.0,250064.0
2022-03-11 03:00:00,15616.0,15,131.0,5865.0,185.0,249737.0
2022-03-11 03:00:00,15617.0,15,276.0,12091.0,381.0,508084.0
2022-03-11 03:00:00,15618.0,15,240.0,9641.0,359.0,494767.0
2022-03-11 03:00:00,15619.0,15,225.0,8872.0,363.0,503115.0
2022-03-11 03:00:00,15620.0,15,208.0,8328.0,374.0,519578.0
2022-03-11 03:00:00,15621.0,15,222.0,8776.0,364.0,503943.0
2022-03-11 03:00:00,15622.0,15,224.0,8839.0,366.0,509061.0
2022-03-11 03:00:00,15623.0,15,219.0,8680.0,354.0,487262.0
2022-03-11 03:00:00,15624.0,15,213.0,8488.0,351.0,483248.0
2022-03-11 03:00:00,15625.0,15,226.0,8905.0,368.0,511716.0
2022-03-11 03:00:00,15626.0,15,125.0,5673.0,187.0,254034.0
2022-03-11 03:15:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:15:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:15:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:15:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 03:15:00,15612.0,15,6.0,1254.0,7.0,2384.0
2022-03-11 03:15:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 03:15:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:15:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:15:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:15:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:15:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 03:15:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 03:15:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 03:15:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 03:15:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 03:15:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 03:15:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 03:15:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:15:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:30:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:30:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:30:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:30:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 03:30:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 03:30:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 03:30:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:30:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:30:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:30:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:30:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 03:30:00,15619.0,15,6.0,1254.0,7.0,2382.0
2022-03-11 03:30:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 03:30:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 03:30:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 03:30:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 03:30:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 03:30:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:30:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:45:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:45:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:45:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:45:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 03:45:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 03:45:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 03:45:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:45:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:45:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:45:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 03:45:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 03:45:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 03:45:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 03:45:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 03:45:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 03:45:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 03:45:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 03:45:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 03:45:00,15626.0,15,5.0,1223.0,6.0,2350.0
2022-03-11 04:00:00,15608.0,15,137.0,6117.0,193.0,259552.0
2022-03-11 04:00:00,15609.0,15,130.0,6309.0,187.0,261041.0
2022-03-11 04:00:00,15610.0,15,244.0,10209.0,358.0,495595.0
2022-03-11 04:00:00,15611.0,15,212.0,8456.0,353.0,490941.0
2022-03-11 04:00:00,15612.0,15,222.0,8776.0,362.0,500712.0
2022-03-11 04:00:00,15613.0,15,150.0,6676.0,201.0,273237.0
2022-03-11 04:00:00,15614.0,15,136.0,6025.0,191.0,257308.0
2022-03-11 04:00:00,15615.0,15,133.0,5929.0,186.0,250075.0
2022-03-11 04:00:00,15616.0,15,166.0,7333.0,189.0,254500.0
2022-03-11 04:00:00,15617.0,15,219.0,8681.0,357.0,497127.0
2022-03-11 04:00:00,15618.0,15,221.0,9021.0,361.0,499257.0
2022-03-11 04:00:00,15619.0,15,216.0,8928.0,357.0,506109.0
2022-03-11 04:00:00,15620.0,15,223.0,8904.0,375.0,533884.0
2022-03-11 04:00:00,15621.0,15,220.0,8712.0,361.0,499009.0
2022-03-11 04:00:00,15622.0,15,243.0,10119.0,369.0,527961.0
2022-03-11 04:00:00,15623.0,15,217.0,8616.0,352.0,486838.0
2022-03-11 04:00:00,15624.0,15,235.0,9468.0,349.0,479203.0
2022-03-11 04:00:00,15625.0,15,220.0,8713.0,363.0,507770.0
2022-03-11 04:00:00,15626.0,15,133.0,5929.0,187.0,251933.0
2022-03-11 04:15:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:15:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 04:15:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 04:15:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 04:15:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 04:15:00,15613.0,15,12.0,2508.0,12.0,4698.0
2022-03-11 04:15:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:15:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:15:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:15:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:15:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 04:15:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 04:15:00,15620.0,15,23.0,3072.0,25.0,8062.0
2022-03-11 04:15:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 04:15:00,15622.0,15,6.0,1253.0,6.0,2352.0
2022-03-11 04:15:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 04:15:00,15624.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 04:15:00,15625.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 04:15:00,15626.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:30:00,15608.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:30:00,15609.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 04:30:00,15610.0,15,6.0,1255.0,6.0,2351.0
2022-03-11 04:30:00,15611.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 04:30:00,15612.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 04:30:00,15613.0,15,6.0,1254.0,6.0,2349.0
2022-03-11 04:30:00,15614.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:30:00,15615.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:30:00,15616.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:30:00,15617.0,15,6.0,1255.0,6.0,2350.0
2022-03-11 04:30:00,15618.0,15,6.0,1255.0,6.0,2349.0
2022-03-11 04:30:00,15619.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 04:30:00,15620.0,15,6.0,1254.0,6.0,2351.0
2022-03-11 04:30:00,15621.0,15,6.0,1254.0,6.0,2350.0
2022-03-11 04:30:00,15622.0,15,23.0,3071.0,25.0,8891.0
2022-03-11 04:30:00,15623.0,15,6.0,1254.0,6.0,2352.0
2022-03-11 04:30:00,15624.0,15,5.0,1222.0,5.0,2320.0
2022-03-11 04:30:00,15625.0,15,6.0,1255.0,7.0,2383.0
