begintime,sk_object,duration,integrity,M51321C0,M51321C1,M51321C2,M51321C3,M51321C4,M51321C5,M51321C6,M51321C7,M51321C8,M51321C9,M51321C10,M51321C11,M51321C12,M51321C13,M51321C14
2022-03-11,15484.0,1440.0,100.0,109076590.0,1497640.0,12634996.0,10761.0,0.0,0.0,0.0,66781.0,5195694.0,0.0,0.0,66781.0,5195694.0,0.0,0.0
2022-03-11,15485.0,1440.0,100.0,246857687422.0,208079987.0,30850985617.0,133347156.0,0.0,153.0,306.0,65689.0,5110772.0,0.0,0.0,65689.0,5110772.0,0.0,0.0
2022-03-11,15486.0,1440.0,100.0,53572473639.0,48001420.0,10958682501.0,26474206.0,0.0,0.0,0.0,67056.0,5216774.0,0.0,0.0,67056.0,5216774.0,0.0,0.0
2022-03-11,15487.0,1440.0,100.0,17748017997.0,15761944.0,2352453826.0,9043063.0,0.0,4.0,8.0,66761.0,5194370.0,0.0,0.0,66761.0,5194370.0,0.0,0.0
2022-03-11,15488.0,1440.0,100.0,181545543729.0,155801943.0,23516504245.0,95087487.0,0.0,36.0,72.0,66807.0,5197590.0,0.0,0.0,66807.0,5197590.0,0.0,0.0
2022-03-11,15489.0,1440.0,100.0,215092813157.0,183967705.0,27803284473.0,126185643.0,0.0,6.0,12.0,66783.0,5195808.0,0.0,0.0,66783.0,5195808.0,0.0,0.0
2022-03-11,15490.0,1440.0,100.0,843745218.0,9212487.0,371791032.0,5116861.0,0.0,0.0,0.0,66822.0,5199066.0,0.0,0.0,66822.0,5199066.0,0.0,0.0
2022-03-11,15491.0,1440.0,100.0,109179024.0,1498904.0,12993862.0,11575.0,0.0,0.0,0.0,66832.0,5199820.0,0.0,0.0,66832.0,5199820.0,0.0,0.0
2022-03-11,15492.0,1440.0,100.0,109178454.0,1498691.0,12920638.0,11344.0,0.0,0.0,0.0,66816.0,5198586.0,0.0,0.0,66816.0,5198586.0,0.0,0.0
2022-03-11,15493.0,1440.0,100.0,108588092.0,1490316.0,6616738.0,7242.0,0.0,0.0,0.0,66798.0,5197008.0,0.0,0.0,66798.0,5197008.0,0.0,0.0
2022-03-11,15494.0,1440.0,100.0,107572344.0,1475750.0,13797467.0,15156.0,0.0,9.0,9.0,65800.0,5119054.0,0.0,0.0,65800.0,5119054.0,0.0,0.0
2022-03-11,15495.0,1440.0,100.0,109187054.0,1498860.0,13325627.0,11541.0,0.0,0.0,0.0,66823.0,5199422.0,0.0,0.0,66823.0,5199422.0,0.0,0.0
2022-03-11,15496.0,1440.0,100.0,297893538.0,3318377.0,134198800.0,1912940.0,0.0,0.0,0.0,65729.0,5114386.0,0.0,0.0,65729.0,5114386.0,0.0,0.0
2022-03-11,15497.0,1440.0,100.0,108956220.0,1495401.0,6514322.0,6488.0,0.0,0.0,0.0,66767.0,5194896.0,0.0,0.0,66767.0,5194896.0,0.0,0.0
2022-03-11,15498.0,1296.0,90.0,1131878904.0,12690029.0,777737072.0,8346803.0,0.0,0.0,0.0,59722.0,4646568.0,0.0,0.0,59722.0,4646568.0,0.0,0.0
2022-03-11,15499.0,1440.0,100.0,108637390.0,1490693.0,7077594.0,7696.0,0.0,0.0,0.0,66787.0,5196404.0,0.0,0.0,66787.0,5196404.0,0.0,0.0
2022-03-11,15500.0,1440.0,100.0,109002902.0,1496012.0,6672057.0,6620.0,0.0,0.0,0.0,66800.0,5197536.0,0.0,0.0,66800.0,5197536.0,0.0,0.0
2022-03-11,15501.0,1440.0,100.0,1348530056.0,14407697.0,898974248.0,9612152.0,0.0,0.0,0.0,66813.0,5198668.0,0.0,0.0,66813.0,5198668.0,0.0,0.0
2022-03-11,15502.0,1440.0,100.0,145693909725.0,123834154.0,20774088555.0,81750053.0,0.0,26.0,52.0,65134.0,5067384.0,0.0,0.0,65134.0,5067384.0,0.0,0.0
2022-03-11,15503.0,1440.0,100.0,106339210.0,1459255.0,12903124.0,12867.0,0.0,10.0,10.0,65098.0,5064550.0,0.0,0.0,65098.0,5064550.0,0.0,0.0
2022-03-11,15504.0,1440.0,100.0,888408878.0,9514128.0,768492824.0,7423386.0,0.0,0.0,0.0,65869.0,5124942.0,0.0,0.0,65869.0,5124942.0,0.0,0.0
2022-03-11,15505.0,1440.0,100.0,383487594450.0,350434635.0,55540084356.0,256031530.0,0.0,6896.0,13792.0,66821.0,5198848.0,0.0,0.0,66821.0,5198848.0,0.0,0.0
2022-03-11,15506.0,1440.0,100.0,160974650637.0,134682716.0,20099538954.0,83329776.0,0.0,0.0,0.0,65817.0,5121104.0,0.0,0.0,65817.0,5121104.0,0.0,0.0
2022-03-11,15507.0,1440.0,100.0,375847074.0,4271381.0,215867528.0,2740104.0,0.0,0.0,0.0,65069.0,5061954.0,0.0,0.0,65069.0,5061954.0,0.0,0.0
2022-03-11,15508.0,1440.0,100.0,80863908165.0,73452851.0,11786617795.0,49664589.0,0.0,1.0,2.0,66809.0,5198394.0,0.0,0.0,66809.0,5198394.0,0.0,0.0
2022-03-11,15509.0,1440.0,100.0,331394722935.0,294800970.0,46701360312.0,211466842.0,0.0,65.0,130.0,66766.0,5194632.0,0.0,0.0,66766.0,5194632.0,0.0,0.0
2022-03-11,15510.0,1440.0,100.0,106680014.0,1461616.0,14574199.0,18646.0,0.0,30.0,30.0,65003.0,5057916.0,0.0,0.0,65003.0,5057916.0,0.0,0.0
2022-03-11,15511.0,1440.0,100.0,706169454.0,7755791.0,223089852.0,4091906.0,0.0,0.0,0.0,66793.0,5196470.0,0.0,0.0,66793.0,5196470.0,0.0,0.0
2022-03-11,15512.0,1440.0,100.0,637670588.0,7102083.0,501757600.0,4956362.0,0.0,0.0,0.0,66786.0,5196232.0,0.0,0.0,66786.0,5196232.0,0.0,0.0
2022-03-12,15456.0,1440.0,100.0,409588686.0,4603489.0,261462740.0,2863751.0,0.0,0.0,0.0,66310.0,5159486.0,0.0,0.0,66310.0,5159486.0,0.0,0.0
2022-03-12,15457.0,1440.0,100.0,311598256245.0,271193628.0,52321981023.0,184721028.0,0.0,130.0,260.0,66535.0,5176658.0,0.0,0.0,66535.0,5176658.0,0.0,0.0
2022-03-12,15481.0,1440.0,100.0,348923851173.0,307476510.0,53921216806.0,227494519.0,0.0,48561.0,97122.0,66989.0,5211736.0,0.0,0.0,66989.0,5211736.0,0.0,0.0
2022-03-12,15482.0,1440.0,100.0,289720754788.0,254162353.0,39891638688.0,177072170.0,0.0,68.0,136.0,65579.0,5102248.0,0.0,0.0,65579.0,5102248.0,0.0,0.0
2022-03-12,15483.0,1440.0,100.0,108984946.0,1495859.0,6634309.0,6504.0,0.0,0.0,0.0,66770.0,5195090.0,0.0,0.0,66770.0,5195090.0,0.0,0.0
2022-03-12,15484.0,1440.0,100.0,109121766.0,1498166.0,12715624.0,11253.0,0.0,0.0,0.0,66756.0,5193694.0,0.0,0.0,66756.0,5193694.0,0.0,0.0
2022-03-12,15485.0,1380.0,95.83333333333333,263283251668.0,221458716.0,32924759491.0,140490399.0,0.0,20312.0,40624.0,64016.0,4980750.0,0.0,0.0,64016.0,4980750.0,0.0,0.0
2022-03-12,15458.0,1440.0,100.0,109059988.0,1495871.0,13964462.0,14793.0,0.0,6.0,6.0,67041.0,5215804.0,0.0,0.0,67041.0,5215804.0,0.0,0.0
2022-03-12,15459.0,1440.0,100.0,31956723598.0,27211348.0,4609661595.0,16838401.0,0.0,0.0,0.0,66750.0,5193168.0,0.0,0.0,66750.0,5193168.0,0.0,0.0
2022-03-12,15460.0,1440.0,100.0,69460792964.0,59555674.0,10545732753.0,40713849.0,0.0,1.0,2.0,66803.0,5197178.0,0.0,0.0,66803.0,5197178.0,0.0,0.0
2022-03-12,15461.0,1440.0,100.0,749186334.0,8181973.0,257894552.0,4282336.0,0.0,0.0,0.0,66783.0,5195762.0,0.0,0.0,66783.0,5195762.0,0.0,0.0
2022-03-12,15462.0,1340.0,93.05555555555556,421290255742.0,380790087.0,67057837774.0,275416492.0,0.0,5849.0,11698.0,61948.0,4819634.0,0.0,0.0,61948.0,4819634.0,0.0,0.0
2022-03-12,15463.0,1440.0,100.0,796923898.0,8878306.0,304512224.0,4750359.0,0.0,0.0,0.0,66747.0,5192974.0,0.0,0.0,66747.0,5192974.0,0.0,0.0
2022-03-12,15464.0,1440.0,100.0,1321774162.0,14303367.0,861818088.0,9260002.0,0.0,0.0,0.0,66776.0,5195478.0,0.0,0.0,66776.0,5195478.0,0.0,0.0
2022-03-12,15465.0,1440.0,100.0,1225546486.0,12970414.0,752757172.0,8125838.0,0.0,0.0,0.0,66745.0,5193182.0,0.0,0.0,66745.0,5193182.0,0.0,0.0
2022-03-12,15466.0,1380.0,95.83333333333333,522612026.0,5801389.0,382458616.0,3870257.0,0.0,0.0,0.0,64031.0,4981858.0,0.0,0.0,64031.0,4981858.0,0.0,0.0
2022-03-12,15467.0,1380.0,95.83333333333333,102793353.0,1410217.0,12378001.0,13781.0,0.0,6.0,6.0,64028.0,4981342.0,0.0,0.0,64028.0,4981342.0,0.0,0.0
2022-03-12,15468.0,1440.0,100.0,418479814.0,4651348.0,322608596.0,3165784.0,0.0,0.0,0.0,66793.0,5196746.0,0.0,0.0,66793.0,5196746.0,0.0,0.0
2022-03-12,15469.0,1440.0,100.0,106173774.0,1456084.0,7276246.0,9844.0,0.0,4.0,4.0,66081.0,5141350.0,0.0,0.0,66081.0,5141350.0,0.0,0.0
2022-03-12,15470.0,1440.0,100.0,734478062.0,7693203.0,608400624.0,5710893.0,0.0,0.0,0.0,65596.0,5103838.0,0.0,0.0,65596.0,5103838.0,0.0,0.0
2022-03-12,15471.0,1440.0,100.0,104854396.0,1436759.0,14138858.0,15558.0,0.0,20.0,20.0,66291.0,5157874.0,0.0,0.0,66291.0,5157874.0,0.0,0.0
2022-03-12,15472.0,1440.0,100.0,376788444301.0,329405078.0,54463152246.0,242575998.0,0.0,21271.0,42542.0,66068.0,5140494.0,0.0,0.0,66068.0,5140494.0,0.0,0.0
2022-03-12,15473.0,1440.0,100.0,108076969595.0,93504623.0,12394874943.0,55842183.0,0.0,1.0,2.0,66778.0,5195592.0,0.0,0.0,66778.0,5195592.0,0.0,0.0
2022-03-12,15474.0,1440.0,100.0,107692254.0,1477477.0,13493291.0,12687.0,0.0,2.0,2.0,66534.0,5176716.0,0.0,0.0,66534.0,5176716.0,0.0,0.0
2022-03-12,15475.0,1340.0,93.05555555555556,100894615.0,1384108.0,13918735.0,15323.0,0.0,5.0,5.0,61956.0,4820504.0,0.0,0.0,61956.0,4820504.0,0.0,0.0
2022-03-12,15476.0,1440.0,100.0,1025326672.0,11013264.0,537689776.0,6517983.0,0.0,0.0,0.0,66754.0,5193580.0,0.0,0.0,66754.0,5193580.0,0.0,0.0
2022-03-12,15477.0,1440.0,100.0,700147428.0,7666162.0,210039756.0,3907108.0,0.0,0.0,0.0,66739.0,5192380.0,0.0,0.0,66739.0,5192380.0,0.0,0.0
2022-03-12,15478.0,1440.0,100.0,58508792103.0,49181978.0,8219637447.0,26600937.0,0.0,0.0,0.0,66067.0,5139632.0,0.0,0.0,66067.0,5139632.0,0.0,0.0
2022-03-12,15479.0,1440.0,100.0,106687508.0,1463780.0,7075125.0,8414.0,0.0,6.0,6.0,66806.0,5197602.0,0.0,0.0,66806.0,5197602.0,0.0,0.0
2022-03-12,15480.0,1440.0,100.0,796799758.0,8764820.0,311196824.0,4703961.0,0.0,0.0,0.0,66784.0,5195934.0,0.0,0.0,66784.0,5195934.0,0.0,0.0
2022-03-12,15486.0,1440.0,100.0,55635953642.0,47748745.0,7345183689.0,25822913.0,0.0,44.0,88.0,66753.0,5193592.0,0.0,0.0,66753.0,5193592.0,0.0,0.0
2022-03-12,15487.0,1440.0,100.0,28989649583.0,25924844.0,5555741699.0,17512659.0,0.0,0.0,0.0,66681.0,5187786.0,0.0,0.0,66681.0,5187786.0,0.0,0.0
2022-03-12,15488.0,1440.0,100.0,179032387931.0,155358506.0,25518012678.0,98613158.0,0.0,4366.0,8732.0,66762.0,5194220.0,0.0,0.0,66762.0,5194220.0,0.0,0.0
2022-03-12,15489.0,1440.0,100.0,204861414527.0,177129721.0,28079603065.0,120877720.0,0.0,292.0,584.0,66784.0,5195796.0,0.0,0.0,66784.0,5195796.0,0.0,0.0
2022-03-12,15490.0,1440.0,100.0,854443464.0,9343252.0,378136396.0,5186048.0,0.0,0.0,0.0,66783.0,5196084.0,0.0,0.0,66783.0,5196084.0,0.0,0.0
2022-03-12,15491.0,1440.0,100.0,109118212.0,1498257.0,12871335.0,10890.0,0.0,0.0,0.0,66762.0,5194312.0,0.0,0.0,66762.0,5194312.0,0.0,0.0
2022-03-12,15492.0,1440.0,100.0,109151606.0,1498458.0,12875830.0,11144.0,0.0,0.0,0.0,66754.0,5193488.0,0.0,0.0,66754.0,5193488.0,0.0,0.0
2022-03-12,15493.0,1440.0,100.0,108301310.0,1485609.0,7053670.0,8451.0,0.0,6.0,6.0,66760.0,5194060.0,0.0,0.0,66760.0,5194060.0,0.0,0.0
2022-03-12,15494.0,1440.0,100.0,106446858.0,1460199.0,13778739.0,15128.0,0.0,4.0,4.0,66028.0,5137202.0,0.0,0.0,66028.0,5137202.0,0.0,0.0
2022-03-12,15495.0,1440.0,100.0,109136344.0,1498446.0,13204859.0,11188.0,0.0,0.0,0.0,66744.0,5192642.0,0.0,0.0,66744.0,5192642.0,0.0,0.0
2022-03-12,15496.0,1440.0,100.0,290937324.0,3247794.0,134909816.0,1799629.0,0.0,0.0,0.0,66070.0,5140424.0,0.0,0.0,66070.0,5140424.0,0.0,0.0
2022-03-12,15497.0,1440.0,100.0,108902782.0,1494796.0,6464778.0,6337.0,0.0,0.0,0.0,66706.0,5189740.0,0.0,0.0,66706.0,5189740.0,0.0,0.0
2022-03-12,15498.0,1340.0,93.05555555555556,1256897496.0,14000763.0,883876968.0,9556742.0,0.0,0.0,0.0,61958.0,4820204.0,0.0,0.0,61958.0,4820204.0,0.0,0.0
2022-03-12,15499.0,1440.0,100.0,108275428.0,1485971.0,6945449.0,7372.0,0.0,1.0,1.0,66769.0,5194964.0,0.0,0.0,66769.0,5194964.0,0.0,0.0
2022-03-12,15500.0,1440.0,100.0,108980638.0,1495790.0,6666157.0,6538.0,0.0,0.0,0.0,66765.0,5194506.0,0.0,0.0,66765.0,5194506.0,0.0,0.0
2022-03-12,15501.0,1440.0,100.0,1334087728.0,14220613.0,883911536.0,9557150.0,0.0,0.0,0.0,66991.0,5212356.0,0.0,0.0,66991.0,5212356.0,0.0,0.0
2022-03-12,15502.0,1402.0,97.36111111111111,136906665746.0,117306508.0,21430567449.0,79259822.0,0.0,2.0,4.0,63450.0,4936712.0,0.0,0.0,63450.0,4936712.0,0.0,0.0
2022-03-12,15503.0,1402.0,97.36111111111111,103151488.0,1420812.0,75961493.0,57416.0,0.0,6.0,6.0,63492.0,4940072.0,0.0,0.0,63492.0,4940072.0,0.0,0.0
2022-03-12,15504.0,1440.0,100.0,843698954.0,9043398.0,714911328.0,6765183.0,0.0,0.0,0.0,66044.0,5138482.0,0.0,0.0,66044.0,5138482.0,0.0,0.0
2022-03-12,15505.0,1440.0,100.0,386847106537.0,351716695.0,61173169736.0,260577186.0,0.0,850.0,1701.0,66766.0,5194540.0,0.0,0.0,66766.0,5194540.0,0.0,0.0
2022-03-12,15506.0,1440.0,100.0,156015810191.0,132415771.0,24373223313.0,83684495.0,0.0,0.0,0.0,66320.0,5160148.0,0.0,0.0,66320.0,5160148.0,0.0,0.0
2022-03-12,15507.0,1402.0,97.36111111111111,348814726.0,3975607.0,196196256.0,2514443.0,0.0,0.0,0.0,63348.0,4928322.0,0.0,0.0,63348.0,4928322.0,0.0,0.0
2022-03-12,15508.0,1440.0,100.0,91895089461.0,80823918.0,17650785737.0,55762178.0,0.0,13.0,28.0,66743.0,5192792.0,0.0,0.0,66743.0,5192792.0,0.0,0.0
2022-03-12,15509.0,1440.0,100.0,317611617070.0,277977047.0,47332487108.0,200452750.0,0.0,428.0,856.0,66783.0,5195946.0,0.0,0.0,66783.0,5195946.0,0.0,0.0
2022-03-12,15510.0,1440.0,100.0,105373415.0,1445519.0,13406567.0,13909.0,0.0,5.0,5.0,65587.0,5103256.0,0.0,0.0,65587.0,5103256.0,0.0,0.0
2022-03-12,15511.0,1440.0,100.0,713041040.0,7828467.0,234188280.0,4219175.0,0.0,0.0,0.0,66771.0,5194664.0,0.0,0.0,66771.0,5194664.0,0.0,0.0
2022-03-12,15512.0,1440.0,100.0,640506682.0,7162078.0,534282496.0,5042024.0,0.0,0.0,0.0,66529.0,5176270.0,0.0,0.0,66529.0,5176270.0,0.0,0.0
2022-03-13,15456.0,1440.0,100.0,409070118.0,4555612.0,263200540.0,2889720.0,0.0,0.0,0.0,65800.0,5119422.0,0.0,0.0,65800.0,5119422.0,0.0,0.0
2022-03-13,15457.0,1440.0,100.0,320697971224.0,279040047.0,54077424694.0,184772000.0,0.0,27.0,54.0,66419.0,5167884.0,0.0,0.0,66419.0,5167884.0,0.0,0.0
2022-03-13,15458.0,1440.0,100.0,108994596.0,1496386.0,13165892.0,12366.0,0.0,0.0,0.0,66787.0,5196082.0,0.0,0.0,66787.0,5196082.0,0.0,0.0
2022-03-13,15459.0,1440.0,100.0,33518273432.0,28653956.0,4623506185.0,16186090.0,0.0,45.0,90.0,66783.0,5195992.0,0.0,0.0,66783.0,5195992.0,0.0,0.0
2022-03-13,15460.0,1440.0,100.0,66847301332.0,56699030.0,8443545222.0,35324015.0,0.0,2.0,4.0,66742.0,5192482.0,0.0,0.0,66742.0,5192482.0,0.0,0.0
2022-03-13,15461.0,1440.0,100.0,725007124.0,7920723.0,250942852.0,4140300.0,0.0,0.0,0.0,66537.0,5176588.0,0.0,0.0,66537.0,5176588.0,0.0,0.0
2022-03-13,15462.0,1404.0,97.5,395718103407.0,359685084.0,65313184528.0,250366368.0,0.0,84.0,168.0,65169.0,5070138.0,0.0,0.0,65169.0,5070138.0,0.0,0.0
2022-03-13,15463.0,1440.0,100.0,765130892.0,8515339.0,285100376.0,4532059.0,0.0,0.0,0.0,66803.0,5197408.0,0.0,0.0,66803.0,5197408.0,0.0,0.0
2022-03-13,15464.0,1397.0,97.01388888888889,1266991584.0,13664913.0,834127728.0,8910721.0,0.0,0.0,0.0,64541.0,5021324.0,0.0,0.0,64541.0,5021324.0,0.0,0.0
2022-03-13,15465.0,1440.0,100.0,1202911296.0,12738516.0,745892944.0,8000771.0,0.0,0.0,0.0,66782.0,5195728.0,0.0,0.0,66782.0,5195728.0,0.0,0.0
2022-03-13,15466.0,1440.0,100.0,522267298.0,5821212.0,381925588.0,3948645.0,0.0,0.0,0.0,65903.0,5127110.0,0.0,0.0,65903.0,5127110.0,0.0,0.0
2022-03-13,15467.0,1440.0,100.0,107709165.0,1478815.0,12630138.0,11722.0,0.0,1.0,1.0,65952.0,5130570.0,0.0,0.0,65952.0,5130570.0,0.0,0.0
2022-03-13,15468.0,1440.0,100.0,439876728.0,4902395.0,342864112.0,3315895.0,0.0,0.0,0.0,66743.0,5192608.0,0.0,0.0,66743.0,5192608.0,0.0,0.0
2022-03-13,15469.0,1440.0,100.0,108251844.0,1484405.0,7561775.0,10594.0,0.0,14.0,14.0,66193.0,5149436.0,0.0,0.0,66193.0,5149436.0,0.0,0.0
2022-03-13,15470.0,1440.0,100.0,780326948.0,8187014.0,674856028.0,6482652.0,0.0,0.0,0.0,65063.0,5062164.0,0.0,0.0,65063.0,5062164.0,0.0,0.0
2022-03-13,15471.0,1440.0,100.0,107699980.0,1477367.0,13400144.0,15043.0,0.0,16.0,16.0,65788.0,5118140.0,0.0,0.0,65788.0,5118140.0,0.0,0.0
2022-03-13,15472.0,1440.0,100.0,365123314938.0,317194893.0,54177243314.0,231799526.0,0.0,169.0,338.0,66185.0,5149256.0,0.0,0.0,66185.0,5149256.0,0.0,0.0
2022-03-13,15473.0,1440.0,100.0,99096431745.0,84173849.0,11011989013.0,48917731.0,0.0,0.0,0.0,66556.0,5177878.0,0.0,0.0,66556.0,5177878.0,0.0,0.0
2022-03-13,15474.0,1440.0,100.0,108660420.0,1490222.0,13892950.0,14279.0,0.0,3.0,3.0,66403.0,5166420.0,0.0,0.0,66403.0,5166420.0,0.0,0.0
2022-03-13,15475.0,1404.0,97.5,106391881.0,1460615.0,14454231.0,13921.0,0.0,1.0,1.0,65164.0,5069922.0,0.0,0.0,65164.0,5069922.0,0.0,0.0
2022-03-13,15476.0,1440.0,100.0,1018289144.0,10925334.0,546057260.0,6520820.0,0.0,0.0,0.0,66767.0,5194712.0,0.0,0.0,66767.0,5194712.0,0.0,0.0
2022-03-13,15477.0,1440.0,100.0,677995260.0,7419121.0,203105344.0,3770012.0,0.0,0.0,0.0,66746.0,5192940.0,0.0,0.0,66746.0,5192940.0,0.0,0.0
2022-03-13,15478.0,1440.0,100.0,71310615539.0,59804897.0,10097680284.0,33792987.0,0.0,618.0,1236.0,66178.0,5149248.0,0.0,0.0,66178.0,5149248.0,0.0,0.0
2022-03-13,15479.0,1440.0,100.0,109021544.0,1496219.0,6930651.0,7326.0,0.0,0.0,0.0,66779.0,5195764.0,0.0,0.0,66779.0,5195764.0,0.0,0.0
2022-03-13,15480.0,1440.0,100.0,784703616.0,8632126.0,312044564.0,4651245.0,0.0,0.0,0.0,66735.0,5192336.0,0.0,0.0,66735.0,5192336.0,0.0,0.0
2022-03-13,15481.0,1440.0,100.0,317726588364.0,281273651.0,47121964399.0,203722845.0,0.0,695.0,1390.0,66794.0,5196964.0,0.0,0.0,66794.0,5196964.0,0.0,0.0
2022-03-13,15482.0,1440.0,100.0,327483008972.0,289936361.0,50810681100.0,210652425.0,0.0,130923.0,261846.0,65150.0,5068756.0,0.0,0.0,65150.0,5068756.0,0.0,0.0
2022-03-13,15483.0,1440.0,100.0,108670036.0,1491387.0,6795826.0,7401.0,0.0,0.0,0.0,66521.0,5175400.0,0.0,0.0,66521.0,5175400.0,0.0,0.0
2022-03-13,15484.0,1440.0,100.0,109103548.0,1497836.0,12812650.0,11666.0,0.0,0.0,0.0,66737.0,5192266.0,0.0,0.0,66737.0,5192266.0,0.0,0.0
