begintime,sk_object,duration,M8010C65,M8010C36,M8010C37,M8010C38,M8010C39,M8010C40,M8010C41,M8010C42,M8010C43,M8010C44,M8010C45,M8010C46,M8010C47,M8010C48,M8010C49,M8010C50,M8010C51,M8010C52,M8010C53,M8010C54,M8010C55,M8010C56,M8010C57,M8010C58,M8010C59,M8010C60,M8010C61,M8010C62,M8010C63,M8010C64,M8010C66,M8010C67,M8010C68,M8010C69,M8010C70,M8010C71,M8010C72,M8010C73,M8010C74,M8010C75,M8010C123,M8010C76,M8010C77,M8010C78,M8010C79,M8010C80,M8010C81,M8010C82,M8010C83,M8010C84,M8010C85,M8010C86,M8010C87,M8010C88,M8010C89,M8010C90,M8010C91,M8010C92,M8010C93,M8010C94,M8010C95,M8010C96,M8010C97,M8010C98,M8010C99,M8010C100,M8010C112,M8010C113,M8010C114,M8010C115,M8010C116,M8010C117,M8010C118,M8010C119,M8010C120,M8010C121,M8010C122,M8010C124,M8010C125,M8010C126,M8010C127,M8010C128,M8010C129,M8010C130,M8010C131,M8010C132,M8010C133,M8010C134,M8010C135,M8010C136,M8010C137,M8010C138,M8010C139,M8010C140,M8010C141,M8010C142,M8010C143,M8010C144,M8010C145,M8010C146,M8010C147,M8010C148,M8010C149,M8010C150,M8010C151,M8010C152,M8010C153,M8010C154,M8010C155,M8010C156,M8010C157,M8010C158,M8010C159,M8010C160,M8010C161,M8010C162,M8010C163,M8010C164,M8010C165,M8010C166,M8010C167,M8010C168,M8010C169,M8010C170,M8010C171,M8010C172,M8010C173,M8010C174,M8010C175,M8010C176,M8010C177,M8010C178,M8010C179,M8010C180,M8010C181,M8010C188
2022-03-15 06:58:00,752.0,2,,12.0,29.0,126.0,268.0,465.0,936.0,4881.0,1411.0,1429.0,3148.0,2322.0,2895.0,3060.0,2506.0,1577.0,3044.0,-5573.0,5000.0,212.0,0.0,0.0,21377.0,4692.0,0.0,848.0,27463.0,3056.0,,,,1585.0,,,,0.0,0.0,0.0,,,0.0,1.0,4.0,71.0,68.0,58.0,142.0,276.0,426.0,525.0,1471.0,1073.0,1328.0,1294.0,878.0,525.0,953.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9903.0,8885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,763.0,2,,16.0,1.0,0.0,22.0,33.0,44.0,56.0,202.0,403.0,267.0,350.0,543.0,679.0,410.0,537.0,1405.0,-1979.0,3169.0,-203.0,0.0,0.0,1432.0,254.0,0.0,64.0,1745.0,314.0,,,,1733.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,15.0,7.0,16.0,117.0,201.0,92.0,178.0,120.0,155.0,193.0,233.0,622.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,774.0,2,,39.0,109.0,183.0,443.0,4175.0,6373.0,4856.0,8511.0,9771.0,12588.0,7125.0,7561.0,6338.0,5389.0,3811.0,10230.0,-6547.0,5000.0,-625.0,0.0,0.0,48217.0,26442.0,0.0,4839.0,76696.0,7879.0,,,,1797.0,,,,0.0,0.0,0.0,,,0.0,12.0,57.0,51.0,118.0,1583.0,2870.0,1903.0,3013.0,2945.0,3946.0,2260.0,2139.0,1522.0,1003.0,1381.0,5249.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26875.0,29608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,749.0,7,,8.0,1.0,7.0,19.0,19.0,39.0,47.0,169.0,449.0,439.0,342.0,474.0,936.0,897.0,1337.0,9803.0,-5917.0,2625.0,-600.0,0.0,0.0,1570.0,233.0,0.0,521.0,2074.0,188.0,,,,1687.0,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,5.0,5.0,9.0,77.0,219.0,256.0,134.0,178.0,276.0,229.0,441.0,4648.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,6451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,751.0,7,,263.0,3.0,22.0,15.0,13.0,41.0,74.0,187.0,2116.0,1583.0,2004.0,3017.0,4056.0,4491.0,8687.0,37485.0,-5469.0,5000.0,2480.0,0.0,0.0,3548.0,3303.0,0.0,632.0,7031.0,106.0,,,,1466.0,,,,0.0,0.0,0.0,,,0.0,5.0,1.0,0.0,2.0,2.0,13.0,37.0,60.0,74.0,332.0,895.0,1686.0,2209.0,2401.0,3475.0,14412.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12719.0,25564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,776.0,7,,166.0,53.0,203.0,365.0,753.0,1491.0,2648.0,4208.0,9122.0,21193.0,21497.0,37141.0,35461.0,37367.0,27872.0,50867.0,-13500.0,5000.0,-557.0,0.0,0.0,95519.0,26664.0,0.0,8286.0,126992.0,7053.0,,,,1518.0,,,,0.0,0.0,0.0,,,0.0,42.0,7.0,52.0,148.0,226.0,236.0,588.0,1434.0,3727.0,8057.0,10528.0,18513.0,11778.0,9747.0,5014.0,20982.0,3669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67581.0,88882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,777.0,7,,137.0,70.0,104.0,155.0,185.0,563.0,2806.0,7325.0,4948.0,14058.0,8914.0,16765.0,23029.0,32184.0,13084.0,34635.0,-5018.0,5000.0,874.0,0.0,0.0,47627.0,23327.0,0.0,9499.0,73498.0,4333.0,,,,1469.0,,,,0.0,0.0,0.0,,,0.0,57.0,29.0,45.0,72.0,70.0,204.0,2459.0,6733.0,3305.0,5162.0,3858.0,5688.0,7446.0,7355.0,4661.0,12670.0,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38861.0,59329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,778.0,7,,127.0,116.0,137.0,339.0,687.0,1223.0,1439.0,1990.0,4101.0,10643.0,9343.0,16925.0,24828.0,27864.0,14651.0,57445.0,-6156.0,5000.0,-215.0,0.0,0.0,32871.0,31902.0,0.0,5636.0,67089.0,3665.0,,,,1485.0,,,,0.0,0.0,0.0,,,0.0,37.0,36.0,35.0,210.0,376.0,290.0,451.0,825.0,1746.0,3763.0,3423.0,9252.0,12187.0,12537.0,5826.0,25107.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19479.0,76116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,780.0,7,,7.0,2.0,3.0,1.0,2.0,3.0,24.0,201.0,373.0,817.0,646.0,1020.0,806.0,1000.0,1603.0,4465.0,-4709.0,5000.0,2093.0,0.0,0.0,3802.0,2592.0,0.0,81.0,6517.0,172.0,,,,1690.0,,,,0.0,0.0,0.0,,,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,26.0,486.0,145.0,381.0,430.0,657.0,784.0,2151.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,4952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,741.0,6,,1.0,1.0,0.0,3.0,4.0,26.0,23.0,34.0,129.0,798.0,612.0,761.0,3681.0,1791.0,863.0,6164.0,-5283.0,2171.0,-1749.0,0.0,0.0,2340.0,206.0,0.0,98.0,2807.0,290.0,,,,1719.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,6.0,24.0,20.0,4.0,22.0,801.0,1280.0,574.0,1634.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6039.0,4457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,742.0,6,,4.0,0.0,8.0,4.0,5.0,77.0,387.0,2141.0,3286.0,5222.0,3756.0,6743.0,8206.0,3791.0,4975.0,8360.0,-4683.0,4528.0,750.0,0.0,0.0,3688.0,1448.0,0.0,932.0,5455.0,244.0,,,,1604.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,7.0,46.0,297.0,267.0,1736.0,962.0,3923.0,3051.0,1781.0,2799.0,4528.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7974.0,19138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,744.0,6,,23.0,11.0,39.0,484.0,1072.0,1045.0,1204.0,977.0,1553.0,3753.0,2843.0,5055.0,6270.0,2860.0,1000.0,2387.0,-3896.0,2157.0,-691.0,0.0,0.0,7885.0,476.0,0.0,2417.0,8839.0,662.0,,,,1582.0,,,,0.0,0.0,0.0,,,0.0,4.0,0.0,24.0,339.0,499.0,265.0,335.0,450.0,573.0,1533.0,863.0,1168.0,750.0,372.0,297.0,968.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13498.0,8346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,745.0,6,,26.0,6.0,5.0,3.0,14.0,122.0,202.0,113.0,461.0,941.0,643.0,778.0,1832.0,1778.0,2989.0,4597.0,-5375.0,1628.0,-512.0,0.0,0.0,2869.0,1661.0,0.0,124.0,4736.0,379.0,,,,1774.0,,,,0.0,0.0,0.0,,,0.0,11.0,3.0,0.0,1.0,10.0,51.0,43.0,45.0,223.0,278.0,307.0,400.0,1098.0,1021.0,1288.0,1795.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,6408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,748.0,6,,0.0,0.0,0.0,0.0,14.0,13.0,13.0,88.0,278.0,63.0,28.0,132.0,301.0,583.0,823.0,1798.0,-2375.0,0.0,-643.0,0.0,0.0,393.0,49.0,0.0,19.0,510.0,85.0,,,,1791.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,3.0,164.0,45.0,2.0,32.0,127.0,250.0,281.0,1142.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,753.0,6,,68.0,4.0,26.0,2.0,8.0,79.0,165.0,221.0,753.0,1715.0,1452.0,2720.0,2847.0,3934.0,2443.0,10573.0,-4108.0,1270.0,-2189.0,0.0,0.0,3918.0,8363.0,0.0,478.0,12797.0,933.0,,,,1624.0,,,,0.0,0.0,0.0,,,0.0,30.0,0.0,0.0,1.0,0.0,11.0,31.0,162.0,361.0,949.0,789.0,1474.0,1189.0,1854.0,815.0,4841.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,12092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,754.0,6,,171.0,139.0,26.0,77.0,69.0,136.0,184.0,50.0,77.0,477.0,716.0,1142.0,2172.0,1829.0,1045.0,4200.0,-5125.0,125.0,-1784.0,0.0,0.0,1879.0,367.0,0.0,72.0,2406.0,151.0,,,,1680.0,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,2.0,4.0,9.0,28.0,35.0,193.0,477.0,490.0,994.0,925.0,472.0,2011.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,5576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,755.0,6,,11.0,9.0,12.0,13.0,22.0,55.0,187.0,605.0,1423.0,5947.0,4667.0,7297.0,9723.0,11115.0,3924.0,17630.0,-5182.0,5000.0,352.0,0.0,0.0,20093.0,7119.0,0.0,1396.0,28200.0,816.0,,,,1498.0,,,,0.0,0.0,0.0,,,0.0,4.0,2.0,3.0,8.0,13.0,22.0,103.0,284.0,580.0,2242.0,2014.0,3075.0,3825.0,4456.0,1637.0,6680.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12688.0,24780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,756.0,6,,7.0,0.0,1.0,34.0,36.0,7.0,3.0,52.0,17.0,578.0,374.0,1374.0,1494.0,1743.0,2636.0,9407.0,-1500.0,4989.0,432.0,0.0,0.0,1571.0,297.0,0.0,76.0,2121.0,169.0,,,,1669.0,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,31.0,4.0,0.0,0.0,51.0,11.0,269.0,306.0,1101.0,977.0,344.0,673.0,5016.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,8724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,758.0,6,,9.0,2.0,0.0,5.0,1.0,10.0,80.0,234.0,300.0,1164.0,420.0,795.0,1008.0,2737.0,10625.0,35788.0,-2750.0,5000.0,2823.0,0.0,0.0,15572.0,1594.0,0.0,143.0,17305.0,315.0,,,,1397.0,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,5.0,24.0,34.0,129.0,571.0,164.0,362.0,705.0,1492.0,6523.0,16240.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,24581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,759.0,6,,31.0,56.0,67.0,188.0,311.0,191.0,686.0,979.0,1836.0,7598.0,8148.0,9182.0,8774.0,8777.0,4313.0,8626.0,-3500.0,5000.0,-3.0,0.0,0.0,12904.0,19175.0,0.0,1173.0,33017.0,1346.0,,,,1500.0,,,,0.0,0.0,0.0,,,0.0,1.0,11.0,52.0,19.0,164.0,124.0,145.0,695.0,1348.0,4489.0,5491.0,4279.0,3611.0,2745.0,1111.0,1881.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7058.0,25743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,760.0,6,,35.0,24.0,11.0,38.0,41.0,233.0,339.0,809.0,9698.0,6334.0,1769.0,1968.0,9538.0,2804.0,2604.0,7813.0,-8698.0,5000.0,-403.0,0.0,0.0,6480.0,1715.0,0.0,516.0,8699.0,1242.0,,,,1691.0,,,,0.0,0.0,0.0,,,0.0,8.0,2.0,0.0,5.0,5.0,34.0,183.0,206.0,111.0,224.0,515.0,803.0,7976.0,2122.0,1076.0,3034.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11409.0,16160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,761.0,6,,10.0,7.0,9.0,7.0,14.0,104.0,241.0,484.0,587.0,814.0,1280.0,1455.0,1889.0,2548.0,2762.0,6509.0,-4250.0,5000.0,-356.0,0.0,0.0,3322.0,133.0,0.0,154.0,3756.0,769.0,,,,1642.0,,,,0.0,0.0,0.0,,,0.0,4.0,1.0,1.0,1.0,4.0,40.0,128.0,232.0,102.0,162.0,638.0,866.0,924.0,1130.0,606.0,2846.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.0,7644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,762.0,6,,8.0,10.0,2.0,0.0,4.0,8.0,20.0,17.0,29.0,123.0,640.0,3603.0,10703.0,11477.0,7734.0,7784.0,-7391.0,2165.0,-1160.0,0.0,0.0,7723.0,15524.0,0.0,421.0,23406.0,1289.0,,,,1544.0,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,8.0,11.0,69.0,439.0,3103.0,9951.0,4433.0,708.0,2013.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,20441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
