begintime,sk_object,duration,integrity,1593835630,1593835632,1593835633,1593835634,1593835679,1593835680,1593835681,1593835682
2022-03-14 01:00:00,882445.0,3600.0,100.0,0.0,19.0,5.0,0.0,,,,
2022-02-05 06:00:00,882698.0,3600.0,100.0,0.0,7.0,6.0,0.0,,,,
2022-03-07 04:00:00,882958.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-14 03:00:00,882710.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-14 01:00:00,883098.0,3600.0,100.0,0.0,1.0,1.0,0.0,,,,
2022-02-19 12:00:00,882920.0,3600.0,100.0,0.0,9.0,8.0,0.0,,,,
2022-02-05 05:00:00,882712.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-06 17:00:00,883035.0,3600.0,100.0,0.0,12.0,10.0,0.0,,,,
2022-02-05 10:00:00,882827.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-18 07:00:00,882818.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-03-14 23:00:00,882468.0,3600.0,100.0,0.0,13.0,8.0,0.0,,,,
2022-02-13 05:00:00,882840.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-17 16:00:00,882704.0,3600.0,100.0,0.0,10.0,9.0,0.0,,,,
2022-03-13 19:00:00,76293376.0,3600.0,100.0,0.0,12.0,10.0,0.0,,,,
2022-02-10 15:00:00,882401.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-20 18:00:00,883096.0,3600.0,100.0,0.0,11.0,9.0,0.0,,,,
2022-02-11 13:00:00,882860.0,3600.0,100.0,0.0,12.0,7.0,0.0,,,,
2022-02-06 02:00:00,883071.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-04 02:00:00,882991.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-03-07 17:00:00,882545.0,3600.0,100.0,0.0,13.0,10.0,0.0,,,,
2022-02-05 11:00:00,882680.0,3600.0,100.0,0.0,7.0,6.0,0.0,,,,
2022-02-08 18:00:00,882887.0,3600.0,100.0,0.0,8.0,4.0,0.0,,,,
2022-03-11 19:00:00,882799.0,3600.0,100.0,0.0,9.0,8.0,0.0,,,,
2022-03-14 16:00:00,883056.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-03-10 17:00:00,883061.0,3600.0,100.0,0.0,7.0,4.0,0.0,,,,
2022-02-20 04:00:00,882645.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-02-20 00:00:00,883012.0,3600.0,100.0,0.0,24.0,3.0,0.0,,,,
2022-03-11 09:00:00,882580.0,3600.0,100.0,0.0,26.0,22.0,0.0,,,,
2022-03-14 22:00:00,882591.0,3600.0,100.0,0.0,2.0,1.0,0.0,,,,
2022-02-17 13:00:00,882661.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-12 21:00:00,882829.0,3600.0,100.0,0.0,8.0,7.0,0.0,,,,
2022-02-11 13:00:00,882395.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-03-11 17:00:00,883083.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-18 14:00:00,882743.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-03-11 09:00:00,882709.0,3600.0,100.0,0.0,19.0,13.0,0.0,,,,
2022-03-12 22:00:00,882703.0,3600.0,100.0,0.0,15.0,11.0,0.0,,,,
2022-02-05 21:00:00,882538.0,3600.0,100.0,0.0,4.0,4.0,0.0,,,,
2022-03-10 10:00:00,76293793.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-06 19:00:00,882891.0,3600.0,100.0,0.0,13.0,9.0,0.0,,,,
2022-02-13 22:00:00,883095.0,3600.0,100.0,0.0,12.0,7.0,0.0,,,,
2022-02-04 06:00:00,883056.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-02-17 18:00:00,883054.0,3600.0,100.0,0.0,3.0,1.0,0.0,,,,
2022-02-08 11:00:00,882895.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-02-18 16:00:00,882521.0,3600.0,100.0,0.0,13.0,9.0,0.0,,,,
2022-02-19 19:00:00,882605.0,3600.0,100.0,0.0,9.0,7.0,0.0,,,,
2022-02-08 15:00:00,883043.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-02-20 06:00:00,883078.0,3600.0,100.0,0.0,7.0,2.0,0.0,,,,
2022-03-14 11:00:00,882995.0,3600.0,100.0,0.0,8.0,6.0,0.0,,,,
2022-03-10 13:00:00,882636.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-19 23:00:00,883001.0,3600.0,100.0,0.0,3.0,1.0,0.0,,,,
2022-03-10 04:00:00,882467.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-02-20 08:00:00,883012.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-08 02:00:00,882823.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-02-06 02:00:00,882670.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-11 17:00:00,882897.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-02-19 09:00:00,882932.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-03-15 12:00:00,882686.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-02-12 23:00:00,882642.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-12 20:00:00,882847.0,3600.0,100.0,0.0,4.0,2.0,0.0,,,,
2022-03-15 13:00:00,882557.0,3600.0,100.0,0.0,7.0,5.0,0.0,,,,
2022-02-12 07:00:00,882737.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-03-07 12:00:00,882656.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-03-15 09:00:00,882846.0,3600.0,100.0,0.0,62.0,40.0,0.0,,,,
2022-03-12 13:00:00,882945.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-13 19:00:00,882489.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-14 14:00:00,882741.0,3600.0,100.0,0.0,15.0,12.0,0.0,,,,
2022-02-10 20:00:00,882986.0,3600.0,100.0,0.0,41.0,34.0,0.0,,,,
2022-03-06 08:00:00,882784.0,3600.0,100.0,0.0,11.0,7.0,0.0,,,,
2022-02-10 12:00:00,882753.0,3600.0,100.0,0.0,8.0,5.0,0.0,,,,
2022-03-07 05:00:00,882584.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-03-14 17:00:00,882852.0,3600.0,100.0,0.0,12.0,9.0,0.0,,,,
2022-02-11 02:00:00,882733.0,3600.0,100.0,0.0,6.0,2.0,0.0,,,,
2022-02-12 08:00:00,882602.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-02-10 03:00:00,882660.0,3600.0,100.0,0.0,6.0,3.0,0.0,,,,
2022-02-04 23:00:00,882471.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-19 17:00:00,882991.0,3600.0,100.0,0.0,9.0,7.0,0.0,,,,
2022-02-18 01:00:00,883056.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-02-06 13:00:00,882874.0,3600.0,100.0,0.0,4.0,4.0,0.0,,,,
2022-03-13 19:00:00,882499.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-02-08 22:00:00,882848.0,3600.0,100.0,0.0,7.0,5.0,0.0,,,,
2022-03-14 03:00:00,882795.0,3600.0,100.0,0.0,3.0,1.0,0.0,,,,
2022-02-05 21:00:00,882584.0,3600.0,100.0,0.0,7.0,6.0,0.0,,,,
2022-03-07 20:00:00,882570.0,3600.0,100.0,0.0,4.0,2.0,0.0,,,,
2022-03-10 17:00:00,882629.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-03-11 22:00:00,883050.0,3600.0,100.0,0.0,8.0,6.0,0.0,,,,
2022-02-08 05:00:00,882546.0,3600.0,100.0,0.0,6.0,3.0,0.0,,,,
2022-02-12 03:00:00,883075.0,3600.0,100.0,0.0,57.0,25.0,0.0,,,,
2022-03-14 00:00:00,882833.0,3600.0,100.0,0.0,5.0,1.0,0.0,,,,
2022-03-06 20:00:00,883073.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-02-20 16:00:00,882457.0,3600.0,100.0,0.0,3.0,1.0,0.0,,,,
2022-02-12 02:00:00,883048.0,3600.0,100.0,0.0,10.0,8.0,0.0,,,,
2022-02-10 22:00:00,882966.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-19 05:00:00,882693.0,3600.0,100.0,0.0,7.0,3.0,0.0,,,,
2022-03-11 21:00:00,883080.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-04 02:00:00,882699.0,3600.0,100.0,0.0,9.0,6.0,0.0,,,,
2022-02-17 16:00:00,882635.0,3600.0,100.0,0.0,13.0,11.0,0.0,,,,
2022-02-11 13:00:00,882871.0,3600.0,100.0,0.0,11.0,8.0,0.0,,,,
2022-03-14 02:00:00,882955.0,3600.0,100.0,0.0,2.0,1.0,0.0,,,,
2022-02-11 03:00:00,882442.0,3600.0,100.0,0.0,4.0,2.0,0.0,,,,
2022-02-19 18:00:00,882436.0,3600.0,100.0,0.0,10.0,8.0,0.0,,,,
2022-02-12 01:00:00,883003.0,3600.0,100.0,0.0,8.0,7.0,0.0,,,,
2022-02-13 12:00:00,882772.0,3600.0,100.0,0.0,40.0,21.0,0.0,,,,
2022-02-11 22:00:00,883101.0,3600.0,100.0,0.0,14.0,11.0,0.0,,,,
2022-03-13 08:00:00,883078.0,3600.0,100.0,0.0,8.0,3.0,0.0,,,,
2022-02-17 17:00:00,883007.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-03-06 22:00:00,882889.0,3600.0,100.0,0.0,45.0,27.0,0.0,,,,
2022-02-19 12:00:00,882444.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-03 15:00:00,882664.0,3600.0,100.0,0.0,2.0,1.0,0.0,,,,
2022-02-04 04:00:00,882802.0,3600.0,100.0,0.0,4.0,2.0,0.0,,,,
2022-03-15 17:00:00,882972.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-03-06 05:00:00,882536.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-18 22:00:00,882582.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-03 22:00:00,883011.0,3600.0,100.0,0.0,10.0,7.0,0.0,,,,
2022-03-10 14:00:00,882539.0,3600.0,100.0,0.0,14.0,10.0,0.0,,,,
2022-02-12 02:00:00,882638.0,3600.0,100.0,0.0,8.0,4.0,0.0,,,,
2022-02-04 13:00:00,882834.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-10 23:00:00,882843.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-02-13 04:00:00,882477.0,3600.0,100.0,0.0,7.0,4.0,0.0,,,,
2022-02-12 19:00:00,882888.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-03-12 06:00:00,882494.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-11 06:00:00,90144818.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-19 11:00:00,76293793.0,3600.0,100.0,0.0,5.0,2.0,0.0,,,,
2022-02-03 13:00:00,882841.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-02-10 06:00:00,883076.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-19 01:00:00,882998.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-02-05 12:00:00,882998.0,3600.0,100.0,0.0,7.0,5.0,0.0,,,,
2022-02-18 18:00:00,882476.0,3600.0,100.0,0.0,8.0,4.0,0.0,,,,
2022-02-20 02:00:00,882901.0,3600.0,100.0,0.0,3.0,3.0,0.0,,,,
2022-02-04 06:00:00,882719.0,3600.0,100.0,0.0,9.0,8.0,0.0,,,,
2022-02-03 23:00:00,882979.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-11 08:00:00,883064.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-20 04:00:00,882556.0,3600.0,100.0,0.0,6.0,2.0,0.0,,,,
2022-02-11 00:00:00,882513.0,3600.0,100.0,0.0,54.0,32.0,0.0,,,,
2022-02-17 19:00:00,882753.0,3600.0,100.0,0.0,7.0,5.0,0.0,,,,
2022-03-07 00:00:00,882557.0,3600.0,100.0,0.0,4.0,4.0,0.0,,,,
2022-03-11 09:00:00,882603.0,3600.0,100.0,0.0,11.0,8.0,0.0,,,,
2022-02-17 08:00:00,882475.0,3600.0,100.0,0.0,5.0,2.0,0.0,,,,
2022-03-12 22:00:00,882670.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-02-11 11:00:00,882920.0,3600.0,100.0,0.0,9.0,7.0,0.0,,,,
2022-03-12 11:00:00,882656.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-03-12 09:00:00,883024.0,3600.0,100.0,0.0,7.0,5.0,0.0,,,,
2022-03-13 20:00:00,882677.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-03-06 04:00:00,882656.0,3600.0,100.0,0.0,4.0,2.0,0.0,,,,
2022-02-06 14:00:00,882610.0,3600.0,100.0,0.0,10.0,6.0,0.0,,,,
2022-02-20 05:00:00,882406.0,3600.0,100.0,0.0,9.0,6.0,0.0,,,,
2022-03-11 05:00:00,882426.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-03-13 16:00:00,882396.0,3600.0,100.0,0.0,2.0,1.0,0.0,,,,
2022-03-07 04:00:00,882551.0,3600.0,100.0,0.0,6.0,2.0,0.0,,,,
2022-03-15 13:00:00,882646.0,3600.0,100.0,0.0,52.0,34.0,0.0,,,,
2022-03-14 21:00:00,882667.0,3600.0,100.0,0.0,13.0,10.0,0.0,,,,
2022-03-12 09:00:00,883015.0,3600.0,100.0,0.0,4.0,2.0,0.0,,,,
2022-02-20 08:00:00,882723.0,3600.0,100.0,0.0,11.0,6.0,0.0,,,,
2022-03-15 06:00:00,883013.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-02-12 03:00:00,883045.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-13 02:00:00,883022.0,3600.0,100.0,0.0,2.0,1.0,0.0,,,,
2022-02-08 02:00:00,882814.0,3600.0,100.0,0.0,4.0,1.0,0.0,,,,
2022-02-18 22:00:00,882765.0,3600.0,100.0,0.0,14.0,11.0,0.0,,,,
2022-02-18 05:00:00,882738.0,3600.0,100.0,0.0,2.0,1.0,0.0,,,,
2022-02-08 04:00:00,882708.0,3600.0,100.0,0.0,4.0,4.0,0.0,,,,
2022-02-11 20:00:00,882774.0,3600.0,100.0,0.0,6.0,5.0,0.0,,,,
2022-03-11 19:00:00,882940.0,3600.0,100.0,0.0,8.0,5.0,0.0,,,,
2022-03-06 12:00:00,882758.0,3600.0,100.0,0.0,4.0,1.0,0.0,,,,
2022-02-08 13:00:00,882498.0,3600.0,100.0,0.0,10.0,8.0,0.0,,,,
2022-02-03 00:00:00,882494.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-19 21:00:00,882467.0,3600.0,100.0,0.0,16.0,12.0,0.0,,,,
2022-03-14 21:00:00,882511.0,3600.0,100.0,0.0,12.0,10.0,0.0,,,,
2022-02-08 11:00:00,882535.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-11 01:00:00,882924.0,3600.0,100.0,0.0,3.0,1.0,0.0,,,,
2022-02-04 17:00:00,882624.0,3600.0,100.0,0.0,49.0,12.0,0.0,,,,
2022-02-05 11:00:00,882709.0,3600.0,100.0,0.0,18.0,13.0,0.0,,,,
2022-03-14 18:00:00,882591.0,3600.0,100.0,0.0,2.0,1.0,0.0,,,,
2022-03-06 16:00:00,882683.0,3600.0,100.0,0.0,13.0,10.0,0.0,,,,
2022-02-05 08:00:00,882949.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-02-05 07:00:00,882752.0,3600.0,100.0,0.0,16.0,3.0,0.0,,,,
2022-02-19 22:00:00,882391.0,3600.0,100.0,0.0,8.0,5.0,0.0,,,,
2022-02-05 20:00:00,882907.0,3600.0,100.0,0.0,15.0,11.0,0.0,,,,
2022-02-08 08:00:00,882710.0,3600.0,100.0,0.0,4.0,2.0,0.0,,,,
2022-02-17 04:00:00,882587.0,3600.0,100.0,0.0,4.0,3.0,0.0,,,,
2022-02-08 20:00:00,882981.0,3600.0,100.0,0.0,47.0,10.0,0.0,,,,
2022-02-05 15:00:00,882416.0,3600.0,100.0,0.0,3.0,1.0,0.0,,,,
2022-03-15 13:00:00,882964.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-03 23:00:00,882951.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-02-06 04:00:00,882826.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-02-03 20:00:00,882591.0,3600.0,100.0,0.0,3.0,1.0,0.0,,,,
2022-03-15 01:00:00,882754.0,3600.0,100.0,0.0,7.0,5.0,0.0,,,,
2022-02-08 20:00:00,882876.0,3600.0,100.0,0.0,8.0,7.0,0.0,,,,
2022-02-12 11:00:00,882703.0,3600.0,100.0,0.0,18.0,12.0,0.0,,,,
2022-02-04 04:00:00,883091.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-11 10:00:00,882600.0,3600.0,100.0,0.0,8.0,6.0,0.0,,,,
2022-03-07 19:00:00,882640.0,3600.0,100.0,0.0,7.0,3.0,0.0,,,,
2022-03-11 03:00:00,882618.0,3600.0,100.0,0.0,4.0,1.0,0.0,,,,
2022-02-17 16:00:00,883087.0,3600.0,100.0,0.0,15.0,13.0,0.0,,,,
2022-02-08 10:00:00,883012.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-06 14:00:00,882715.0,3600.0,100.0,0.0,3.0,1.0,0.0,,,,
2022-02-12 10:00:00,882522.0,3600.0,100.0,0.0,12.0,10.0,0.0,,,,
2022-02-05 10:00:00,882421.0,3600.0,100.0,0.0,8.0,6.0,0.0,,,,
2022-03-11 15:00:00,882768.0,3600.0,100.0,0.0,8.0,6.0,0.0,,,,
2022-02-06 18:00:00,882523.0,3600.0,100.0,0.0,7.0,5.0,0.0,,,,
2022-02-20 15:00:00,882679.0,3600.0,100.0,0.0,7.0,5.0,0.0,,,,
2022-02-19 12:00:00,76293793.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-06 13:00:00,883068.0,3600.0,100.0,0.0,4.0,1.0,0.0,,,,
2022-03-15 11:00:00,882910.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-14 12:00:00,882772.0,3600.0,100.0,0.0,42.0,22.0,0.0,,,,
2022-02-04 22:00:00,882402.0,3600.0,100.0,0.0,5.0,1.0,0.0,,,,
2022-02-13 00:00:00,882438.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-03-12 18:00:00,882988.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-11 04:00:00,883067.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-02-11 03:00:00,882683.0,3600.0,100.0,0.0,8.0,6.0,0.0,,,,
2022-03-11 23:00:00,882929.0,3600.0,100.0,0.0,5.0,3.0,0.0,,,,
2022-03-13 23:00:00,882521.0,3600.0,100.0,0.0,10.0,7.0,0.0,,,,
2022-03-11 00:00:00,882597.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-19 18:00:00,882774.0,3600.0,100.0,0.0,25.0,4.0,0.0,,,,
2022-02-19 23:00:00,882789.0,3600.0,100.0,0.0,3.0,2.0,0.0,,,,
2022-02-06 06:00:00,882496.0,3600.0,100.0,0.0,2.0,1.0,0.0,,,,
2022-03-13 04:00:00,883053.0,3600.0,100.0,0.0,3.0,3.0,0.0,,,,
2022-03-15 14:00:00,882646.0,3600.0,100.0,0.0,50.0,32.0,0.0,,,,
2022-03-06 15:00:00,882765.0,3600.0,100.0,0.0,14.0,11.0,0.0,,,,
2022-03-12 20:00:00,882992.0,3600.0,100.0,0.0,3.0,3.0,0.0,,,,
2022-02-10 03:00:00,882509.0,3600.0,100.0,0.0,6.0,4.0,0.0,,,,
2022-02-17 17:00:00,882959.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-02-08 11:00:00,882693.0,3600.0,100.0,0.0,9.0,5.0,0.0,,,,
2022-02-20 19:00:00,882899.0,3600.0,100.0,0.0,5.0,4.0,0.0,,,,
2022-03-10 09:00:00,882787.0,3600.0,100.0,0.0,8.0,4.0,0.0,,,,
