begintime,sk_object,1593835805,1593835629,1593835804,1593835628,1593835647,1593835620,1593835637,1593835638,1593835639,1593835640,1593835648,1593835649,1593835650,1593835651,1593835801,1593835802,duration
2022-03-01 00:00:00,7732556.0,,,,,32422.0,,1.1097772,0.0,,,32422.0,32422.0,,,,,PT3600S
2022-03-01 00:00:00,7732557.0,,,,,32939.0,,0.9515022,0.0,,,32939.0,32853.0,,,,,PT3600S
2022-03-01 00:00:00,7732558.0,,,,,32772.0,,1.0320452,0.0,,,32497.0,32490.0,,,,,PT3600S
2022-03-01 00:00:00,7732560.0,,,,,33379.0,,0.57402337,0.0,,,33379.0,33379.0,,,,,PT3600S
2022-03-01 00:00:00,7732561.0,,,,,32452.0,,1.2921152,0.0,,,32452.0,32450.0,,,,,PT3600S
2022-03-01 00:00:00,7732562.0,,,,,31061.0,,1.0682153,0.0,,,31061.0,31061.0,,,,,PT3600S
2022-03-01 00:00:00,7732563.0,,,,,31070.0,,0.81853026,0.0,,,31066.0,31062.0,,,,,PT3600S
2022-03-01 00:00:00,7732564.0,,,,,31158.0,,0.4598642,0.0,,,31158.0,31158.0,,,,,PT3600S
2022-03-01 00:00:00,7732565.0,,,,,31489.0,,0.43403304,0.0,,,31489.0,31489.0,,,,,PT3600S
2022-03-01 00:00:00,7732566.0,,,,,33317.0,,0.40877277,0.0,,,33317.0,33317.0,,,,,PT3600S
2022-03-01 00:00:00,7732567.0,,,,,33050.0,,0.55019999,0.0,,,33050.0,33046.0,,,,,PT3600S
2022-03-01 00:00:00,10348742.0,,,,,32810.0,,0.47048026,0.0,,,32810.0,32810.0,,,,,PT3600S
2022-03-01 00:00:00,11216890.0,,,,,32639.0,,0.44917306,0.0,,,32639.0,32639.0,,,,,PT3600S
2022-03-01 01:00:00,7732480.0,,,,,33031.0,,1.1001347,0.0,,,33031.0,33032.0,,,,,PT3600S
2022-03-01 01:00:00,7732481.0,,,,,32129.0,,0.96347857,0.0,,,32129.0,32126.0,,,,,PT3600S
2022-03-01 01:00:00,7732482.0,,,,,32914.0,,0.93054032,0.0,,,32914.0,32910.0,,,,,PT3600S
2022-03-01 01:00:00,7732483.0,,,,,33600.0,,0.42800885,0.0,,,33600.0,33600.0,,,,,PT3600S
2022-03-01 01:00:00,7732484.0,,,,,32655.0,,0.8440125,0.0,,,32654.0,32666.0,,,,,PT3600S
2022-03-01 01:00:00,7732485.0,,,,,32787.0,,1.2806597,0.0,,,32787.0,32787.0,,,,,PT3600S
2022-03-01 01:00:00,7732486.0,,,,,31380.0,,0.42204416,0.0,,,31380.0,31380.0,,,,,PT3600S
2022-03-01 01:00:00,7732487.0,,,,,32642.0,,0.28473359,0.0,,,32642.0,32643.0,,,,,PT3600S
2022-03-01 01:00:00,7732488.0,,,,,31885.0,,0.87414026,0.0,,,31885.0,31790.0,,,,,PT3600S
2022-03-01 01:00:00,7732489.0,,,,,32686.0,,1.0161358,0.0,,,32686.0,32688.0,,,,,PT3600S
2022-03-01 01:00:00,7732490.0,,,,,32395.0,,0.17974,0.0,,,32395.0,32395.0,,,,,PT3600S
2022-03-01 01:00:00,7732491.0,,,,,32230.0,,1.0550587,0.0,,,32230.0,32230.0,,,,,PT3600S
2022-03-01 01:00:00,7732493.0,,,,,32778.0,,0.946913,0.0,,,32763.0,32755.0,,,,,PT3600S
2022-03-01 01:00:00,7732494.0,,,,,32291.0,,0.67472029,0.0,,,32283.0,32285.0,,,,,PT3600S
2022-03-01 01:00:00,7732495.0,,,,,32464.0,,0.85328281,0.0,,,32464.0,32467.0,,,,,PT3600S
2022-03-01 01:00:00,7732496.0,,,,,32334.0,,1.0033861,0.0,,,32334.0,32293.0,,,,,PT3600S
2022-03-01 01:00:00,7732497.0,,,,,31438.0,,0.30578724,0.0,,,31438.0,31479.0,,,,,PT3600S
2022-03-01 01:00:00,7732498.0,,,,,32251.0,,0.40413946,0.0,,,32251.0,32251.0,,,,,PT3600S
2022-03-01 01:00:00,7732499.0,,,,,32692.0,,0.43549055,0.0,,,32692.0,32692.0,,,,,PT3600S
2022-03-01 01:00:00,7732500.0,,,,,31781.0,,1.5494695,0.0,,,31767.0,31772.0,,,,,PT3600S
2022-03-01 01:00:00,7732501.0,,,,,32285.0,,0.98515642,0.0,,,32277.0,32288.0,,,,,PT3600S
2022-03-01 01:00:00,7732502.0,,,,,32374.0,,0.40508223,0.0,,,32374.0,32374.0,,,,,PT3600S
2022-03-01 01:00:00,7732503.0,,,,,32709.0,,0.77534223,0.0,,,32708.0,32708.0,,,,,PT3600S
2022-03-01 01:00:00,7732504.0,,,,,32440.0,,0.41394585,0.0,,,32440.0,32456.0,,,,,PT3600S
2022-03-01 01:00:00,7732505.0,,,,,31787.0,,0.6722936,0.0,,,31787.0,31787.0,,,,,PT3600S
2022-03-01 01:00:00,7732506.0,,,,,32386.0,,0.97727144,0.0,,,32386.0,32387.0,,,,,PT3600S
2022-03-01 01:00:00,7732507.0,,,,,34343.0,,0.22442445,0.0,,,34343.0,34340.0,,,,,PT3600S
2022-03-01 01:00:00,7732508.0,,,,,32045.0,,0.99175751,0.0,,,32045.0,32046.0,,,,,PT3600S
2022-03-01 01:00:00,7732509.0,,,,,31774.0,,1.1762177,0.0,,,31774.0,31776.0,,,,,PT3600S
2022-03-01 01:00:00,7732510.0,,,,,33037.0,,0.78570247,0.0,,,33037.0,33029.0,,,,,PT3600S
2022-03-01 01:00:00,7732511.0,,,,,32033.0,,0.93884778,0.0,,,32033.0,32033.0,,,,,PT3600S
2022-03-01 01:00:00,7732512.0,,,,,32187.0,,0.7349956,0.0,,,32187.0,32184.0,,,,,PT3600S
2022-03-01 01:00:00,7732513.0,,,,,33064.0,,0.85809255,0.0,,,33064.0,33056.0,,,,,PT3600S
2022-03-01 01:00:00,7732514.0,,,,,32618.0,,1.022423,0.0,,,32618.0,32618.0,,,,,PT3600S
2022-03-01 01:00:00,7732515.0,,,,,32429.0,,0.86977494,0.0,,,32426.0,32424.0,,,,,PT3600S
2022-03-01 01:00:00,7732516.0,,,,,30435.0,,0.48085779,0.0,,,30435.0,30435.0,,,,,PT3600S
2022-03-01 01:00:00,7732517.0,,,,,31048.0,,0.4789747,0.0,,,31048.0,31048.0,,,,,PT3600S
2022-03-01 01:00:00,7732518.0,,,,,31764.0,,0.86669815,0.0,,,31764.0,31765.0,,,,,PT3600S
2022-03-01 01:00:00,7732519.0,,,,,32380.0,,0.59296888,0.0,,,32367.0,32222.0,,,,,PT3600S
2022-03-01 01:00:00,7732520.0,,,,,32490.0,,0.48818806,0.0,,,32490.0,32491.0,,,,,PT3600S
2022-03-01 01:00:00,7732521.0,,,,,31410.0,,1.2175639,0.0,,,31407.0,31401.0,,,,,PT3600S
2022-03-01 01:00:00,7732522.0,,,,,31046.0,,1.6437322,0.0,,,31039.0,31051.0,,,,,PT3600S
2022-03-01 01:00:00,7732523.0,,,,,31968.0,,0.22229749,0.0,,,31968.0,31968.0,,,,,PT3600S
2022-03-01 01:00:00,7732524.0,,,,,31870.0,,0.88403082,0.0,,,31869.0,31862.0,,,,,PT3600S
2022-03-01 01:00:00,7732525.0,,,,,32899.0,,0.93521386,0.0,,,32897.0,32892.0,,,,,PT3600S
2022-03-01 01:00:00,7732526.0,,,,,33516.0,,0.72253668,0.0,,,33516.0,33516.0,,,,,PT3600S
2022-03-01 01:00:00,7732527.0,,,,,31778.0,,0.74665999,0.0,,,31778.0,31778.0,,,,,PT3600S
2022-03-01 01:00:00,7732529.0,,,,,32105.0,,1.1283728,0.0,,,32105.0,32105.0,,,,,PT3600S
2022-03-01 01:00:00,7732530.0,,,,,31739.0,,0.42341888,0.0,,,31739.0,31737.0,,,,,PT3600S
2022-03-01 01:00:00,7732531.0,,,,,32455.0,,0.85472727,0.0,,,32455.0,32448.0,,,,,PT3600S
2022-03-01 01:00:00,7732532.0,,,,,32671.0,,0.43817914,0.0,,,32671.0,32671.0,,,,,PT3600S
2022-03-01 01:00:00,7732533.0,,,,,33131.0,,0.55626833,0.0,,,33131.0,33131.0,,,,,PT3600S
2022-03-01 01:00:00,7732534.0,,,,,32062.0,,0.88582087,0.0,,,32062.0,32063.0,,,,,PT3600S
2022-03-01 01:00:00,7732535.0,,,,,33529.0,,1.4622294,0.0,,,33529.0,33529.0,,,,,PT3600S
2022-03-01 01:00:00,7732536.0,,,,,32313.0,,0.83575338,0.0,,,32313.0,32313.0,,,,,PT3600S
2022-03-01 01:00:00,7732537.0,,,,,32569.0,,1.1626734,0.0,,,32569.0,32570.0,,,,,PT3600S
2022-03-01 01:00:00,7732538.0,,,,,32404.0,,0.60640252,0.0,,,32404.0,32405.0,,,,,PT3600S
2022-03-01 01:00:00,7732539.0,,,,,32577.0,,1.0871742,0.0,,,32577.0,32583.0,,,,,PT3600S
2022-03-01 01:00:00,7732540.0,,,,,33001.0,,0.65005553,0.0,,,33001.0,33001.0,,,,,PT3600S
2022-03-01 01:00:00,7732541.0,,,,,31928.0,,0.45045915,0.0,,,31928.0,31928.0,,,,,PT3600S
2022-03-01 01:00:00,7732542.0,,,,,32312.0,,1.5289733,0.0,,,32312.0,32312.0,,,,,PT3600S
2022-03-01 01:00:00,7732543.0,,,,,33251.0,,1.1635609,0.0,,,33251.0,33251.0,,,,,PT3600S
2022-03-01 01:00:00,7732544.0,,,,,30929.0,,0.61438721,0.0,,,30929.0,30929.0,,,,,PT3600S
2022-03-01 01:00:00,7732545.0,,,,,33491.0,,0.43746695,0.0,,,33491.0,33491.0,,,,,PT3600S
2022-03-01 01:00:00,7732546.0,,,,,32605.0,,0.40536335,0.0,,,32605.0,32605.0,,,,,PT3600S
2022-03-01 01:00:00,7732547.0,,,,,32207.0,,0.56761467,0.0,,,32207.0,32224.0,,,,,PT3600S
2022-03-01 01:00:00,7732548.0,,,,,31889.0,,0.45960748,0.0,,,31889.0,31889.0,,,,,PT3600S
2022-03-01 01:00:00,7732549.0,,,,,32523.0,,0.45945835,0.0,,,32523.0,32523.0,,,,,PT3600S
2022-03-01 01:00:00,7732550.0,,,,,32814.0,,1.0837952,0.0,,,32814.0,32814.0,,,,,PT3600S
2022-03-01 01:00:00,7732551.0,,,,,32501.0,,0.80777395,0.0,,,32501.0,32501.0,,,,,PT3600S
2022-03-01 01:00:00,7732552.0,,,,,32393.0,,1.0169373,0.0,,,32210.0,32393.0,,,,,PT3600S
2022-03-01 01:00:00,7732553.0,,,,,31813.0,,1.0204891,0.0,,,31799.0,31799.0,,,,,PT3600S
2022-03-01 01:00:00,7732554.0,,,,,31802.0,,0.59771502,0.0,,,31802.0,31802.0,,,,,PT3600S
2022-03-01 01:00:00,7732555.0,,,,,31326.0,,0.85490811,0.0,,,31326.0,31326.0,,,,,PT3600S
2022-03-01 01:00:00,7732556.0,,,,,32422.0,,1.0474364,0.0,,,32422.0,32422.0,,,,,PT3600S
2022-03-01 01:00:00,7732557.0,,,,,32939.0,,0.87211806,0.0,,,32939.0,32853.0,,,,,PT3600S
2022-03-01 01:00:00,7732558.0,,,,,32772.0,,0.98530859,0.0,,,32772.0,32490.0,,,,,PT3600S
2022-03-01 01:00:00,7732559.0,,,,,31592.0,,0.57200497,0.0,,,31592.0,31592.0,,,,,PT3600S
2022-03-01 01:00:00,7732560.0,,,,,33379.0,,0.51221639,0.0,,,33379.0,33379.0,,,,,PT3600S
2022-03-01 01:00:00,7732561.0,,,,,32452.0,,1.1846844,0.0,,,32452.0,32450.0,,,,,PT3600S
2022-03-01 01:00:00,7732562.0,,,,,31061.0,,1.0132227,0.0,,,31061.0,31061.0,,,,,PT3600S
2022-03-01 01:00:00,7732563.0,,,,,31070.0,,0.78240693,0.0,,,31070.0,31062.0,,,,,PT3600S
2022-03-01 01:00:00,7732564.0,,,,,31158.0,,0.44607112,0.0,,,31158.0,31158.0,,,,,PT3600S
2022-03-01 01:00:00,7732565.0,,,,,31489.0,,0.43346143,0.0,,,31489.0,31489.0,,,,,PT3600S
2022-03-01 01:00:00,7732566.0,,,,,33317.0,,0.41142836,0.0,,,33317.0,33317.0,,,,,PT3600S
2022-03-01 01:00:00,7732567.0,,,,,33050.0,,0.49084496,0.0,,,33050.0,33046.0,,,,,PT3600S
2022-03-01 01:00:00,10348742.0,,,,,32810.0,,0.46994862,0.0,,,32810.0,32810.0,,,,,PT3600S
2022-03-01 01:00:00,11216890.0,,,,,32639.0,,0.44207221,0.0,,,32639.0,32639.0,,,,,PT3600S
2022-03-01 02:00:00,7732480.0,,,,,33031.0,,0.99074864,0.0,,,33031.0,33032.0,,,,,PT3600S
2022-03-01 02:00:00,7732481.0,,,,,32129.0,,0.90622836,0.0,,,32129.0,32126.0,,,,,PT3600S
2022-03-01 02:00:00,7732482.0,,,,,32914.0,,0.89112103,0.0,,,32912.0,32910.0,,,,,PT3600S
2022-03-01 02:00:00,7732483.0,,,,,33600.0,,0.42878169,0.0,,,33600.0,33600.0,,,,,PT3600S
2022-03-01 02:00:00,7732484.0,,,,,32655.0,,0.79335725,0.0,,,32655.0,32666.0,,,,,PT3600S
2022-03-01 02:00:00,7732485.0,,,,,32787.0,,1.1239895,0.0,,,32787.0,32787.0,,,,,PT3600S
2022-03-01 02:00:00,7732486.0,,,,,31380.0,,0.41801053,0.0,,,31380.0,31380.0,,,,,PT3600S
2022-03-01 02:00:00,7732487.0,,,,,32642.0,,0.28445056,0.0,,,32642.0,32643.0,,,,,PT3600S
2022-03-01 02:00:00,7732488.0,,,,,31885.0,,0.83701527,0.0,,,31795.0,31790.0,,,,,PT3600S
2022-03-01 02:00:00,7732489.0,,,,,32686.0,,0.97345835,0.0,,,32686.0,32688.0,,,,,PT3600S
2022-03-01 02:00:00,7732490.0,,,,,32395.0,,0.17957139,0.0,,,32395.0,32395.0,,,,,PT3600S
2022-03-01 02:00:00,7732491.0,,,,,32230.0,,0.98632085,0.0,,,32230.0,32230.0,,,,,PT3600S
2022-03-01 02:00:00,7732493.0,,,,,32768.0,,0.98657274,0.0,,,32763.0,32755.0,,,,,PT3600S
2022-03-01 02:00:00,7732494.0,,,,,32288.0,,0.72819698,0.0,,,32285.0,32285.0,,,,,PT3600S
2022-03-01 02:00:00,7732495.0,,,,,32465.0,,0.77083498,0.0,,,32464.0,32467.0,,,,,PT3600S
2022-03-01 02:00:00,7732496.0,,,,,32334.0,,0.98059469,0.0,,,32334.0,32293.0,,,,,PT3600S
2022-03-01 02:00:00,7732497.0,,,,,31479.0,,0.27676943,0.0,,,31479.0,31479.0,,,,,PT3600S
2022-03-01 02:00:00,7732498.0,,,,,32251.0,,0.40312141,0.0,,,32251.0,32251.0,,,,,PT3600S
2022-03-01 02:00:00,7732499.0,,,,,32692.0,,0.4334175,0.0,,,32692.0,32692.0,,,,,PT3600S
2022-03-01 02:00:00,7732500.0,,,,,31784.0,,1.5262898,0.0,,,31765.0,31772.0,,,,,PT3600S
2022-03-01 02:00:00,7732501.0,,,,,32285.0,,0.93333471,0.0,,,32285.0,32288.0,,,,,PT3600S
2022-03-01 02:00:00,7732502.0,,,,,32374.0,,0.37845832,0.0,,,32374.0,32374.0,,,,,PT3600S
2022-03-01 02:00:00,7732503.0,,,,,32709.0,,0.73535275,0.0,,,32709.0,32708.0,,,,,PT3600S
2022-03-01 02:00:00,7732504.0,,,,,32440.0,,0.41713446,0.0,,,32440.0,32456.0,,,,,PT3600S
2022-03-01 02:00:00,7732505.0,,,,,31787.0,,0.64891529,0.0,,,31787.0,31787.0,,,,,PT3600S
2022-03-01 02:00:00,7732506.0,,,,,32386.0,,0.94886172,0.0,,,32386.0,32387.0,,,,,PT3600S
2022-03-01 02:00:00,7732507.0,,,,,34343.0,,0.21088612,0.0,,,34343.0,34340.0,,,,,PT3600S
2022-03-01 02:00:00,7732508.0,,,,,32045.0,,0.9457972,0.0,,,32045.0,32046.0,,,,,PT3600S
2022-03-01 02:00:00,7732509.0,,,,,31774.0,,1.077749,0.0,,,31774.0,31776.0,,,,,PT3600S
2022-03-01 02:00:00,7732510.0,,,,,33037.0,,0.73608923,0.0,,,33037.0,33029.0,,,,,PT3600S
2022-03-01 02:00:00,7732511.0,,,,,32033.0,,0.83929777,0.0,,,32033.0,32033.0,,,,,PT3600S
2022-03-01 02:00:00,7732512.0,,,,,32187.0,,0.65024781,0.0,,,32182.0,32184.0,,,,,PT3600S
2022-03-01 02:00:00,7732513.0,,,,,33064.0,,0.80691922,0.0,,,33064.0,33056.0,,,,,PT3600S
2022-03-01 02:00:00,7732514.0,,,,,32618.0,,0.97635281,0.0,,,32618.0,32618.0,,,,,PT3600S
2022-03-01 02:00:00,7732515.0,,,,,32430.0,,0.81879109,0.0,,,32422.0,32424.0,,,,,PT3600S
2022-03-01 02:00:00,7732516.0,,,,,30435.0,,0.46675003,0.0,,,30435.0,30435.0,,,,,PT3600S
2022-03-01 02:00:00,7732517.0,,,,,31048.0,,0.46458724,0.0,,,31048.0,31048.0,,,,,PT3600S
2022-03-01 02:00:00,7732518.0,,,,,31764.0,,0.76636529,0.0,,,31763.0,31765.0,,,,,PT3600S
2022-03-01 02:00:00,7732519.0,,,,,32380.0,,0.59181195,0.0,,,32380.0,32222.0,,,,,PT3600S
2022-03-01 02:00:00,7732520.0,,,,,32490.0,,0.46783304,0.0,,,32490.0,32491.0,,,,,PT3600S
2022-03-01 02:00:00,7732521.0,,,,,31413.0,,1.1509581,0.0,,,31402.0,31401.0,,,,,PT3600S
2022-03-01 02:00:00,7732522.0,,,,,31046.0,,1.5148321,0.0,,,31040.0,31051.0,,,,,PT3600S
2022-03-01 02:00:00,7732523.0,,,,,31968.0,,0.22328722,0.0,,,31968.0,31968.0,,,,,PT3600S
2022-03-01 02:00:00,7732524.0,,,,,31870.0,,0.8601414,0.0,,,31869.0,31862.0,,,,,PT3600S
2022-03-01 02:00:00,7732525.0,,,,,32899.0,,0.89488584,0.0,,,32899.0,32892.0,,,,,PT3600S
2022-03-01 02:00:00,7732526.0,,,,,33516.0,,0.67597443,0.0,,,33516.0,33516.0,,,,,PT3600S
2022-03-01 02:00:00,7732527.0,,,,,31778.0,,0.71574283,0.0,,,31778.0,31778.0,,,,,PT3600S
2022-03-01 02:00:00,7732528.0,,,,,31859.0,,0.33311778,0.0,,,31859.0,31859.0,,,,,PT3600S
2022-03-01 02:00:00,7732529.0,,,,,32105.0,,1.1204778,0.0,,,32105.0,32105.0,,,,,PT3600S
2022-03-01 02:00:00,7732530.0,,,,,31739.0,,0.42158002,0.0,,,31739.0,31737.0,,,,,PT3600S
