begintime,sk_object,duration,M8076C0
2022-03-11 02:15:00,22729.0,15,1875.0
2022-03-11 02:15:00,22730.0,15,2006.0
2022-03-11 02:15:00,22731.0,15,1976.0
2022-03-11 02:15:00,22732.0,15,1817.0
2022-03-11 02:30:00,22714.0,15,1922.0
2022-03-11 02:30:00,22715.0,15,2001.0
2022-03-11 02:30:00,22716.0,15,1919.0
2022-03-11 02:30:00,22717.0,15,1920.0
2022-03-11 02:30:00,22718.0,15,1903.0
2022-03-11 02:30:00,22719.0,15,1936.0
2022-03-11 02:30:00,22720.0,15,1967.0
2022-03-11 02:30:00,22721.0,15,1925.0
2022-03-11 02:30:00,22722.0,15,1946.0
2022-03-11 02:30:00,22723.0,15,1935.0
2022-03-11 02:30:00,22724.0,15,1553.0
2022-03-11 02:30:00,22725.0,15,1896.0
2022-03-11 02:30:00,22726.0,15,1952.0
2022-03-11 02:30:00,22727.0,15,2020.0
2022-03-11 02:30:00,22728.0,15,1941.0
2022-03-11 02:30:00,22729.0,15,1875.0
2022-03-11 02:30:00,22730.0,15,2001.0
2022-03-11 02:30:00,22731.0,15,1973.0
2022-03-11 02:30:00,22732.0,15,1817.0
2022-03-11 02:45:00,22714.0,15,1922.0
2022-03-11 02:45:00,22715.0,15,2001.0
2022-03-11 02:45:00,22716.0,15,1919.0
2022-03-11 02:45:00,22717.0,15,1919.0
2022-03-11 02:45:00,22718.0,15,1903.0
2022-03-11 02:45:00,22719.0,15,1936.0
2022-03-11 02:45:00,22720.0,15,1967.0
2022-03-11 02:45:00,22721.0,15,1925.0
2022-03-11 02:45:00,22722.0,15,1946.0
2022-03-11 02:45:00,22723.0,15,1935.0
2022-03-11 02:45:00,22724.0,15,1553.0
2022-03-11 02:45:00,22725.0,15,1895.0
2022-03-11 02:45:00,22726.0,15,1952.0
2022-03-11 02:45:00,22727.0,15,2020.0
2022-03-11 02:45:00,22728.0,15,1941.0
2022-03-11 02:45:00,22729.0,15,1875.0
2022-03-11 02:45:00,22730.0,15,1999.0
2022-03-11 02:45:00,22731.0,15,1969.0
2022-03-11 02:45:00,22732.0,15,1817.0
2022-03-11 03:00:00,22714.0,15,1922.0
2022-03-11 03:00:00,22715.0,15,2001.0
2022-03-11 03:00:00,22716.0,15,1919.0
2022-03-11 03:00:00,22717.0,15,1919.0
2022-03-11 03:00:00,22718.0,15,1903.0
2022-03-11 03:00:00,22719.0,15,1936.0
2022-03-11 03:00:00,22720.0,15,1967.0
2022-03-11 03:00:00,22721.0,15,1925.0
2022-03-11 03:00:00,22722.0,15,1946.0
2022-03-11 03:00:00,22723.0,15,1935.0
2022-03-11 03:00:00,22724.0,15,1553.0
2022-03-11 03:00:00,22725.0,15,1894.0
2022-03-11 03:00:00,22726.0,15,1951.0
2022-03-11 03:00:00,22727.0,15,2020.0
2022-03-11 03:00:00,22728.0,15,1943.0
2022-03-11 03:00:00,22729.0,15,1875.0
2022-03-11 03:00:00,22730.0,15,1998.0
2022-03-11 03:00:00,22731.0,15,1966.0
2022-03-11 03:00:00,22732.0,15,1817.0
2022-03-11 03:15:00,22714.0,15,1922.0
2022-03-11 03:15:00,22715.0,15,2001.0
2022-03-11 03:15:00,22716.0,15,1919.0
2022-03-11 03:15:00,22717.0,15,1919.0
2022-03-11 03:15:00,22718.0,15,1903.0
2022-03-11 03:15:00,22719.0,15,1936.0
2022-03-11 03:15:00,22720.0,15,1967.0
2022-03-11 03:15:00,22721.0,15,1924.0
2022-03-11 03:15:00,22722.0,15,1946.0
2022-03-11 03:15:00,22723.0,15,1935.0
2022-03-11 03:15:00,22724.0,15,1552.0
2022-03-11 03:15:00,22725.0,15,1894.0
2022-03-11 03:15:00,22726.0,15,1951.0
2022-03-11 03:15:00,22727.0,15,2020.0
2022-03-11 03:15:00,22728.0,15,1943.0
2022-03-11 03:15:00,22729.0,15,1875.0
2022-03-11 03:15:00,22730.0,15,2003.0
2022-03-11 03:15:00,22731.0,15,1964.0
2022-03-11 03:15:00,22732.0,15,1817.0
2022-03-11 03:30:00,22714.0,15,1922.0
2022-03-11 03:30:00,22715.0,15,2002.0
2022-03-11 03:30:00,22716.0,15,1919.0
2022-03-11 03:30:00,22717.0,15,1919.0
2022-03-11 03:30:00,22718.0,15,1903.0
2022-03-11 03:30:00,22719.0,15,1936.0
2022-03-11 03:30:00,22720.0,15,1967.0
2022-03-11 03:30:00,22721.0,15,1924.0
2022-03-11 03:30:00,22722.0,15,1946.0
2022-03-11 03:30:00,22723.0,15,1935.0
2022-03-11 03:30:00,22724.0,15,1552.0
2022-03-11 03:30:00,22725.0,15,1894.0
2022-03-11 03:30:00,22726.0,15,1951.0
2022-03-11 03:30:00,22727.0,15,2020.0
2022-03-11 03:30:00,22728.0,15,1944.0
2022-03-11 03:30:00,22729.0,15,1875.0
2022-03-11 03:30:00,22730.0,15,2005.0
2022-03-11 03:30:00,22731.0,15,1963.0
2022-03-11 03:30:00,22732.0,15,1817.0
2022-03-11 03:45:00,22714.0,15,1922.0
2022-03-11 03:45:00,22715.0,15,2002.0
2022-03-11 03:45:00,22716.0,15,1919.0
2022-03-11 03:45:00,22717.0,15,1919.0
2022-03-11 03:45:00,22718.0,15,1903.0
2022-03-11 03:45:00,22719.0,15,1936.0
2022-03-11 03:45:00,22720.0,15,1967.0
2022-03-11 03:45:00,22721.0,15,1924.0
2022-03-11 03:45:00,22722.0,15,1946.0
2022-03-11 03:45:00,22723.0,15,1935.0
2022-03-11 03:45:00,22724.0,15,1552.0
2022-03-11 03:45:00,22725.0,15,1894.0
2022-03-11 03:45:00,22726.0,15,1951.0
2022-03-11 03:45:00,22727.0,15,2020.0
2022-03-11 03:45:00,22728.0,15,1945.0
2022-03-11 03:45:00,22729.0,15,1875.0
2022-03-11 03:45:00,22730.0,15,2009.0
2022-03-11 03:45:00,22731.0,15,1963.0
2022-03-11 03:45:00,22732.0,15,1817.0
2022-03-11 04:00:00,22714.0,15,1922.0
2022-03-11 04:00:00,22715.0,15,2003.0
2022-03-11 04:00:00,22716.0,15,1919.0
2022-03-11 04:00:00,22717.0,15,1919.0
2022-03-11 04:00:00,22718.0,15,1903.0
2022-03-11 04:00:00,22719.0,15,1936.0
2022-03-11 04:00:00,22720.0,15,1967.0
2022-03-11 04:00:00,22721.0,15,1924.0
2022-03-11 04:00:00,22722.0,15,1946.0
2022-03-11 04:00:00,22723.0,15,1935.0
2022-03-11 04:00:00,22724.0,15,1552.0
2022-03-11 04:00:00,22725.0,15,1894.0
2022-03-11 04:00:00,22726.0,15,1951.0
2022-03-11 04:00:00,22727.0,15,2020.0
2022-03-11 04:00:00,22728.0,15,1946.0
2022-03-11 04:00:00,22729.0,15,1875.0
2022-03-11 04:00:00,22730.0,15,2011.0
2022-03-11 04:00:00,22731.0,15,1964.0
2022-03-11 04:00:00,22732.0,15,1817.0
2022-03-11 04:15:00,22714.0,15,1922.0
2022-03-11 04:15:00,22715.0,15,2003.0
2022-03-11 04:15:00,22716.0,15,1920.0
2022-03-11 04:15:00,22717.0,15,1919.0
2022-03-11 04:15:00,22718.0,15,1903.0
2022-03-11 04:15:00,22719.0,15,1936.0
2022-03-11 04:15:00,22720.0,15,1967.0
2022-03-11 04:15:00,22721.0,15,1924.0
2022-03-11 04:15:00,22722.0,15,1946.0
2022-03-11 04:15:00,22723.0,15,1935.0
2022-03-11 04:15:00,22724.0,15,1552.0
2022-03-11 04:15:00,22725.0,15,1895.0
2022-03-11 04:15:00,22726.0,15,1951.0
2022-03-11 04:15:00,22727.0,15,2020.0
2022-03-11 04:15:00,22728.0,15,1948.0
2022-03-11 04:15:00,22729.0,15,1875.0
2022-03-11 04:15:00,22730.0,15,2016.0
2022-03-11 04:15:00,22731.0,15,1965.0
2022-03-11 04:15:00,22732.0,15,1817.0
2022-03-11 04:30:00,22714.0,15,1922.0
2022-03-11 04:30:00,22715.0,15,2003.0
2022-03-11 04:30:00,22716.0,15,1920.0
2022-03-11 04:30:00,22717.0,15,1919.0
2022-03-11 04:30:00,22718.0,15,1903.0
2022-03-11 04:30:00,22719.0,15,1936.0
2022-03-11 04:30:00,22720.0,15,1967.0
2022-03-11 04:30:00,22721.0,15,1924.0
2022-03-11 04:30:00,22722.0,15,1946.0
2022-03-11 04:30:00,22723.0,15,1935.0
2022-03-11 04:30:00,22724.0,15,1552.0
2022-03-11 04:30:00,22725.0,15,1895.0
2022-03-11 04:30:00,22726.0,15,1951.0
2022-03-11 04:30:00,22727.0,15,2020.0
2022-03-11 04:30:00,22728.0,15,1948.0
2022-03-11 04:30:00,22729.0,15,1875.0
2022-03-11 04:30:00,22730.0,15,2018.0
2022-03-11 04:30:00,22731.0,15,1965.0
2022-03-11 04:30:00,22732.0,15,1817.0
2022-03-11 04:45:00,22714.0,15,1922.0
2022-03-11 04:45:00,22715.0,15,2002.0
2022-03-11 04:45:00,22716.0,15,1919.0
2022-03-11 04:45:00,22717.0,15,1919.0
2022-03-11 04:45:00,22718.0,15,1903.0
2022-03-11 04:45:00,22719.0,15,1936.0
2022-03-11 04:45:00,22720.0,15,1967.0
2022-03-11 04:45:00,22721.0,15,1924.0
2022-03-11 04:45:00,22722.0,15,1946.0
2022-03-11 04:45:00,22723.0,15,1935.0
2022-03-11 04:45:00,22724.0,15,1552.0
2022-03-11 04:45:00,22725.0,15,1893.0
2022-03-11 04:45:00,22726.0,15,1951.0
2022-03-11 04:45:00,22727.0,15,2019.0
2022-03-11 04:45:00,22728.0,15,1946.0
2022-03-11 04:45:00,22729.0,15,1875.0
2022-03-11 04:45:00,22730.0,15,2016.0
2022-03-11 04:45:00,22731.0,15,1965.0
2022-03-11 04:45:00,22732.0,15,1817.0
2022-03-11 05:00:00,22714.0,15,1922.0
2022-03-11 05:00:00,22715.0,15,2001.0
2022-03-11 05:00:00,22716.0,15,1918.0
2022-03-11 05:00:00,22717.0,15,1919.0
2022-03-11 05:00:00,22718.0,15,1903.0
2022-03-11 05:00:00,22719.0,15,1936.0
2022-03-11 05:00:00,22720.0,15,1967.0
2022-03-11 05:00:00,22721.0,15,1925.0
2022-03-11 05:00:00,22722.0,15,1946.0
2022-03-11 05:00:00,22723.0,15,1935.0
2022-03-11 05:00:00,22724.0,15,1553.0
2022-03-11 05:00:00,22725.0,15,1892.0
2022-03-11 05:00:00,22726.0,15,1951.0
2022-03-11 05:00:00,22727.0,15,2019.0
2022-03-11 05:00:00,22728.0,15,1944.0
2022-03-11 05:00:00,22729.0,15,1875.0
2022-03-11 05:00:00,22730.0,15,2011.0
2022-03-11 05:00:00,22731.0,15,1962.0
2022-03-11 05:00:00,22732.0,15,1817.0
2022-03-11 05:15:00,22714.0,15,1922.0
2022-03-11 05:15:00,22715.0,15,2001.0
2022-03-11 05:15:00,22716.0,15,1918.0
2022-03-11 05:15:00,22717.0,15,1919.0
2022-03-11 05:15:00,22718.0,15,1903.0
2022-03-11 05:15:00,22719.0,15,1936.0
2022-03-11 05:15:00,22720.0,15,1967.0
2022-03-11 05:15:00,22721.0,15,1924.0
2022-03-11 05:15:00,22722.0,15,1946.0
2022-03-11 05:15:00,22723.0,15,1935.0
2022-03-11 05:15:00,22724.0,15,1553.0
2022-03-11 05:15:00,22725.0,15,1892.0
2022-03-11 05:15:00,22726.0,15,1951.0
2022-03-11 05:15:00,22727.0,15,2019.0
2022-03-11 05:15:00,22728.0,15,1944.0
2022-03-11 05:15:00,22729.0,15,1875.0
2022-03-11 05:15:00,22730.0,15,2009.0
2022-03-11 05:15:00,22731.0,15,1962.0
2022-03-11 05:15:00,22732.0,15,1817.0
2022-03-11 05:30:00,22714.0,15,1922.0
2022-03-11 05:30:00,22715.0,15,2001.0
2022-03-11 05:30:00,22716.0,15,1918.0
2022-03-11 05:30:00,22717.0,15,1919.0
2022-03-11 05:30:00,22718.0,15,1903.0
2022-03-11 05:30:00,22719.0,15,1936.0
2022-03-11 05:30:00,22720.0,15,1967.0
2022-03-11 05:30:00,22721.0,15,1924.0
2022-03-11 05:30:00,22722.0,15,1946.0
2022-03-11 05:30:00,22723.0,15,1935.0
2022-03-11 05:30:00,22724.0,15,1553.0
2022-03-11 05:30:00,22725.0,15,1893.0
2022-03-11 05:30:00,22726.0,15,1951.0
2022-03-11 05:30:00,22727.0,15,2019.0
2022-03-11 05:30:00,22728.0,15,1944.0
2022-03-11 05:30:00,22729.0,15,1875.0
2022-03-11 05:30:00,22730.0,15,2005.0
2022-03-11 05:30:00,22731.0,15,1962.0
2022-03-11 05:30:00,22732.0,15,1817.0
2022-03-11 05:45:00,22714.0,15,1922.0
2022-03-11 05:45:00,22715.0,15,2003.0
2022-03-11 05:45:00,22716.0,15,1919.0
2022-03-11 05:45:00,22717.0,15,1919.0
2022-03-11 05:45:00,22718.0,15,1903.0
2022-03-11 05:45:00,22719.0,15,1936.0
2022-03-11 05:45:00,22720.0,15,1967.0
2022-03-11 05:45:00,22721.0,15,1924.0
2022-03-11 05:45:00,22722.0,15,1946.0
2022-03-11 05:45:00,22723.0,15,1935.0
2022-03-11 05:45:00,22724.0,15,1555.0
2022-03-11 05:45:00,22725.0,15,1895.0
2022-03-11 05:45:00,22726.0,15,1951.0
2022-03-11 05:45:00,22727.0,15,2019.0
2022-03-11 05:45:00,22728.0,15,1946.0
2022-03-11 05:45:00,22729.0,15,1875.0
2022-03-11 05:45:00,22730.0,15,2006.0
2022-03-11 05:45:00,22731.0,15,1963.0
2022-03-11 05:45:00,22732.0,15,1817.0
2022-03-11 06:00:00,22714.0,15,1922.0
2022-03-11 06:00:00,22715.0,15,2002.0
2022-03-11 06:00:00,22716.0,15,1919.0
2022-03-11 06:00:00,22717.0,15,1919.0
2022-03-11 06:00:00,22718.0,15,1903.0
2022-03-11 06:00:00,22719.0,15,1936.0
2022-03-11 06:00:00,22720.0,15,1967.0
2022-03-11 06:00:00,22721.0,15,1924.0
2022-03-11 06:00:00,22722.0,15,1946.0
2022-03-11 06:00:00,22723.0,15,1935.0
2022-03-11 06:00:00,22724.0,15,1560.0
2022-03-11 06:00:00,22725.0,15,1896.0
2022-03-11 06:00:00,22726.0,15,1951.0
2022-03-11 06:00:00,22727.0,15,2019.0
2022-03-11 06:00:00,22728.0,15,1946.0
2022-03-11 06:00:00,22729.0,15,1875.0
2022-03-11 06:00:00,22730.0,15,2006.0
2022-03-11 06:00:00,22731.0,15,1962.0
2022-03-11 06:00:00,22732.0,15,1817.0
2022-03-11 06:15:00,22714.0,15,1922.0
2022-03-11 06:15:00,22715.0,15,2001.0
2022-03-11 06:15:00,22716.0,15,1918.0
2022-03-11 06:15:00,22717.0,15,1919.0
2022-03-11 06:15:00,22718.0,15,1903.0
2022-03-11 06:15:00,22719.0,15,1936.0
2022-03-11 06:15:00,22720.0,15,1967.0
2022-03-11 06:15:00,22721.0,15,1924.0
2022-03-11 06:15:00,22722.0,15,1946.0
2022-03-11 06:15:00,22723.0,15,1935.0
2022-03-11 06:15:00,22724.0,15,1563.0
2022-03-11 06:15:00,22725.0,15,1895.0
2022-03-11 06:15:00,22726.0,15,1951.0
2022-03-11 06:15:00,22727.0,15,2019.0
2022-03-11 06:15:00,22728.0,15,1946.0
2022-03-11 06:15:00,22729.0,15,1875.0
2022-03-11 06:15:00,22730.0,15,2006.0
2022-03-11 06:15:00,22731.0,15,1961.0
2022-03-11 06:15:00,22732.0,15,1817.0
2022-03-11 06:30:00,22714.0,15,1922.0
2022-03-11 06:30:00,22715.0,15,2000.0
2022-03-11 06:30:00,22716.0,15,1917.0
2022-03-11 06:30:00,22717.0,15,1919.0
2022-03-11 06:30:00,22718.0,15,1903.0
2022-03-11 06:30:00,22719.0,15,1936.0
2022-03-11 06:30:00,22720.0,15,1967.0
2022-03-11 06:30:00,22721.0,15,1924.0
2022-03-11 06:30:00,22722.0,15,1946.0
2022-03-11 06:30:00,22723.0,15,1935.0
2022-03-11 06:30:00,22724.0,15,1565.0
2022-03-11 06:30:00,22725.0,15,1894.0
2022-03-11 06:30:00,22726.0,15,1951.0
2022-03-11 06:30:00,22727.0,15,2018.0
2022-03-11 06:30:00,22728.0,15,1945.0
2022-03-11 06:30:00,22729.0,15,1876.0
2022-03-11 06:30:00,22730.0,15,2006.0
2022-03-11 06:30:00,22731.0,15,1960.0
2022-03-11 06:30:00,22732.0,15,1817.0
2022-03-11 06:45:00,22714.0,15,1922.0
2022-03-11 06:45:00,22715.0,15,2000.0
2022-03-11 06:45:00,22716.0,15,1917.0
2022-03-11 06:45:00,22717.0,15,1919.0
2022-03-11 06:45:00,22718.0,15,1903.0
2022-03-11 06:45:00,22719.0,15,1936.0
2022-03-11 06:45:00,22720.0,15,1967.0
2022-03-11 06:45:00,22721.0,15,1924.0
2022-03-11 06:45:00,22722.0,15,1946.0
2022-03-11 06:45:00,22723.0,15,1935.0
2022-03-11 06:45:00,22724.0,15,1565.0
2022-03-11 06:45:00,22725.0,15,1892.0
2022-03-11 06:45:00,22726.0,15,1951.0
2022-03-11 06:45:00,22727.0,15,2018.0
2022-03-11 06:45:00,22728.0,15,1944.0
2022-03-11 06:45:00,22729.0,15,1876.0
2022-03-11 06:45:00,22730.0,15,2007.0
2022-03-11 06:45:00,22731.0,15,1960.0
2022-03-11 06:45:00,22732.0,15,1817.0
2022-03-11 07:00:00,22714.0,15,1922.0
2022-03-11 07:00:00,22715.0,15,2000.0
2022-03-11 07:00:00,22716.0,15,1918.0
2022-03-11 07:00:00,22717.0,15,1919.0
2022-03-11 07:00:00,22718.0,15,1903.0
2022-03-11 07:00:00,22719.0,15,1936.0
2022-03-11 07:00:00,22720.0,15,1967.0
2022-03-11 07:00:00,22721.0,15,1924.0
2022-03-11 07:00:00,22722.0,15,1946.0
2022-03-11 07:00:00,22723.0,15,1935.0
2022-03-11 07:00:00,22724.0,15,1563.0
2022-03-11 07:00:00,22725.0,15,1891.0
2022-03-11 07:00:00,22726.0,15,1951.0
2022-03-11 07:00:00,22727.0,15,2019.0
2022-03-11 07:00:00,22728.0,15,1944.0
2022-03-11 07:00:00,22729.0,15,1875.0
2022-03-11 07:00:00,22730.0,15,2007.0
2022-03-11 07:00:00,22731.0,15,1961.0
2022-03-11 07:00:00,22732.0,15,1817.0
2022-03-11 07:15:00,22714.0,15,1922.0
2022-03-11 07:15:00,22715.0,15,2001.0
2022-03-11 07:15:00,22716.0,15,1918.0
2022-03-11 07:15:00,22717.0,15,1919.0
2022-03-11 07:15:00,22718.0,15,1903.0
2022-03-11 07:15:00,22719.0,15,1936.0
2022-03-11 07:15:00,22720.0,15,1967.0
