begintime,sk_object,duration,integrity,50332627
2022-02-04,893844.0,86400.0,100.0,0.0
2022-03-13,893641.0,79200.0,91.66666666666667,0.0
2022-03-10,894316.0,82800.0,95.83333333333333,0.0
2022-03-03,356251.0,82800.0,95.83333333333333,0.0
2022-03-14,893495.0,82800.0,95.83333333333333,0.0
2022-03-06,893687.0,79200.0,91.66666666666667,0.0
2022-02-20,893800.0,86400.0,100.0,0.0
2022-03-10,894180.0,82800.0,95.83333333333333,0.0
2022-02-03,894178.0,86400.0,100.0,0.0
2022-02-04,3109061.0,86400.0,100.0,0.0
2022-03-06,894010.0,79200.0,91.66666666666667,0.0
2022-02-06,894113.0,86400.0,100.0,0.0
2022-03-10,893474.0,82800.0,95.83333333333333,0.0
2022-02-03,894129.0,86400.0,100.0,0.0
2022-02-13,893661.0,86400.0,100.0,0.0
2022-02-06,893520.0,86400.0,100.0,0.0
2022-02-06,893669.0,86400.0,100.0,0.0
2022-02-03,893815.0,86400.0,100.0,0.0
2022-03-12,894065.0,68400.0,79.16666666666667,0.0
2022-03-06,893680.0,79200.0,91.66666666666667,0.0
2022-02-17,894422.0,75600.0,87.5,0.0
2022-03-15,893936.0,82800.0,95.83333333333333,0.0
2022-02-19,893345.0,86400.0,100.0,0.0
2022-02-18,893387.0,86400.0,100.0,0.0
2022-02-06,893348.0,86400.0,100.0,0.0
2022-03-11,893457.0,86400.0,100.0,0.0
2022-02-12,893731.0,86400.0,100.0,0.0
2022-02-19,894367.0,86400.0,100.0,0.0
2022-02-19,893551.0,86400.0,100.0,0.0
2022-02-03,894056.0,86400.0,100.0,0.0
2022-02-03,894010.0,86400.0,100.0,0.0
2022-03-14,893679.0,86400.0,100.0,0.0
2022-02-04,893960.0,86400.0,100.0,0.0
2022-02-19,894068.0,86400.0,100.0,0.0
2022-03-06,893780.0,79200.0,91.66666666666667,0.0
2022-02-06,894248.0,86400.0,100.0,0.0
2022-02-17,894009.0,75600.0,87.5,0.0
2022-03-10,893478.0,82800.0,95.83333333333333,0.0
2022-03-14,893389.0,86400.0,100.0,0.0
2022-02-19,893798.0,86400.0,100.0,0.0
2022-03-14,893849.0,86400.0,100.0,0.0
2022-02-12,893699.0,86400.0,100.0,0.0
2022-03-06,893586.0,79200.0,91.66666666666667,0.0
2022-03-07,893887.0,86400.0,100.0,0.0
2022-02-10,893353.0,86400.0,100.0,0.0
2022-02-08,894192.0,86400.0,100.0,0.0
2022-02-06,893936.0,86400.0,100.0,0.0
2022-02-17,893623.0,75600.0,87.5,0.0
2022-02-06,894417.0,86400.0,100.0,0.0
2022-02-11,894402.0,86400.0,100.0,0.0
2022-02-18,893495.0,86400.0,100.0,0.0
2022-03-15,893991.0,86400.0,100.0,0.0
2022-02-19,76006114.0,86400.0,100.0,0.0
2022-03-15,893653.0,82800.0,95.83333333333333,0.0
2022-02-03,893679.0,86400.0,100.0,0.0
2022-02-19,893895.0,86400.0,100.0,0.0
2022-02-04,894383.0,86400.0,100.0,0.0
2022-02-06,893589.0,82800.0,95.83333333333333,0.0
2022-02-18,893443.0,86400.0,100.0,0.0
2022-02-04,893332.0,86400.0,100.0,0.0
2022-02-19,893945.0,86400.0,100.0,0.0
2022-02-11,893896.0,86400.0,100.0,0.0
2022-02-11,894328.0,86400.0,100.0,0.0
2022-03-14,894251.0,86400.0,100.0,0.0
2022-02-13,893477.0,86400.0,100.0,0.0
2022-02-11,894449.0,86400.0,100.0,0.0
2022-02-18,894229.0,86400.0,100.0,0.0
2022-02-20,893417.0,86400.0,100.0,0.0
2022-02-20,894423.0,86400.0,100.0,0.0
2022-02-05,894050.0,86400.0,100.0,0.0
2022-02-19,893941.0,86400.0,100.0,0.0
2022-03-14,894442.0,86400.0,100.0,0.0
2022-03-10,893417.0,82800.0,95.83333333333333,0.0
2022-03-14,893878.0,86400.0,100.0,0.0
2022-03-06,893702.0,79200.0,91.66666666666667,0.0
2022-02-05,894390.0,86400.0,100.0,0.0
2022-02-13,893476.0,86400.0,100.0,0.0
2022-02-04,893462.0,86400.0,100.0,0.0
2022-02-20,893817.0,86400.0,100.0,0.0
2022-02-20,894204.0,86400.0,100.0,0.0
2022-02-13,894384.0,86400.0,100.0,0.0
2022-03-13,893733.0,79200.0,91.66666666666667,0.0
2022-02-12,893804.0,86400.0,100.0,0.0
2022-03-11,893385.0,86400.0,100.0,0.0
2022-03-10,893996.0,82800.0,95.83333333333333,0.0
2022-02-12,893596.0,86400.0,100.0,0.0
2022-02-11,894042.0,86400.0,100.0,0.0
2022-03-06,893489.0,79200.0,91.66666666666667,0.0
2022-02-03,894293.0,86400.0,100.0,0.0
2022-03-07,893340.0,86400.0,100.0,0.0
2022-03-10,893770.0,82800.0,95.83333333333333,0.0
2022-02-13,893609.0,86400.0,100.0,0.0
2022-02-18,894029.0,86400.0,100.0,0.0
2022-03-10,894381.0,82800.0,95.83333333333333,0.0
2022-02-06,894012.0,82800.0,95.83333333333333,0.0
2022-03-13,893347.0,79200.0,91.66666666666667,0.0
2022-02-12,893613.0,86400.0,100.0,0.0
2022-02-12,893482.0,86400.0,100.0,0.0
2022-02-08,894143.0,86400.0,100.0,0.0
2022-02-10,894206.0,86400.0,100.0,0.0
2022-02-20,894381.0,86400.0,100.0,0.0
2022-03-06,893970.0,79200.0,91.66666666666667,0.0
2022-02-04,894289.0,86400.0,100.0,0.0
2022-02-03,894425.0,86400.0,100.0,0.0
2022-03-15,893892.0,86400.0,100.0,0.0
2022-02-08,894035.0,86400.0,100.0,0.0
2022-03-12,893900.0,68400.0,79.16666666666667,0.0
2022-02-03,894417.0,86400.0,100.0,0.0
2022-02-11,894010.0,86400.0,100.0,0.0
2022-02-13,893519.0,86400.0,100.0,0.0
2022-02-20,893698.0,86400.0,100.0,0.0
2022-02-10,893530.0,86400.0,100.0,0.0
2022-02-12,894213.0,86400.0,100.0,0.0
2022-02-20,894111.0,86400.0,100.0,0.0
2022-02-13,893922.0,86400.0,100.0,0.0
2022-03-07,894139.0,86400.0,100.0,0.0
2022-03-07,893914.0,86400.0,100.0,0.0
2022-02-06,893576.0,86400.0,100.0,0.0
2022-02-20,894442.0,86400.0,100.0,0.0
2022-03-15,893361.0,86400.0,100.0,0.0
2022-02-10,894076.0,86400.0,100.0,0.0
2022-02-06,893827.0,86400.0,100.0,0.0
2022-02-11,893699.0,86400.0,100.0,0.0
2022-03-13,893890.0,79200.0,91.66666666666667,0.0
2022-02-18,893683.0,86400.0,100.0,0.0
2022-03-13,893692.0,79200.0,91.66666666666667,0.0
2022-02-04,893575.0,86400.0,100.0,0.0
2022-02-12,894318.0,86400.0,100.0,0.0
2022-02-04,894128.0,86400.0,100.0,0.0
2022-03-14,893381.0,86400.0,100.0,0.0
2022-02-11,893604.0,86400.0,100.0,0.0
2022-02-04,894182.0,86400.0,100.0,0.0
2022-02-13,894409.0,86400.0,100.0,0.0
2022-02-05,894404.0,86400.0,100.0,0.0
2022-03-15,894042.0,68400.0,79.16666666666667,0.0
2022-02-12,893932.0,86400.0,100.0,0.0
2022-02-03,894038.0,86400.0,100.0,0.0
2022-02-10,893708.0,86400.0,100.0,0.0
2022-03-07,894265.0,86400.0,100.0,0.0
2022-03-09,894315.0,3600.0,4.166666666666667,0.0
2022-03-07,894366.0,86400.0,100.0,0.0
2022-03-13,893428.0,68400.0,79.16666666666667,0.0
2022-02-18,92702.0,86400.0,100.0,0.0
2022-02-13,893973.0,86400.0,100.0,0.0
2022-02-13,894197.0,86400.0,100.0,0.0
2022-02-06,894096.0,86400.0,100.0,0.0
2022-02-19,893453.0,86400.0,100.0,0.0
2022-03-14,894098.0,86400.0,100.0,0.0
2022-03-10,893678.0,82800.0,95.83333333333333,0.0
