begintime,sk_object,duration,integrity,M51322C0,M51322C1,M51322C2,M51322C3,M51322C4,M51322C5
2022-03-17,277.0,6.0,0.4166666666666667,618624.0,6964.0,323260.0,4125.0,0.0,3.0
2022-03-17,283.0,6.0,0.4166666666666667,2298800.0,27448.0,2343084.0,21604.0,0.0,5.0
2022-03-17,282.0,6.0,0.4166666666666667,202949.0,2698.0,870973.0,774.0,0.0,0.0
2022-03-17,280.0,7.0,0.4861111111111111,876730.0,15158.0,33460560.0,23307.0,0.0,0.0
2022-03-18,267.0,60.0,4.166666666666667,11682944.0,126893.0,3198344.0,65834.0,0.0,0.0
2022-03-17,276.0,6.0,0.4166666666666667,638568.0,7808.0,637832.0,5911.0,0.0,2.0
2022-03-18,285.0,60.0,4.166666666666667,4268726.0,58791.0,395699.0,348.0,0.0,0.0
2022-03-17,268.0,6.0,0.4166666666666667,1526211.0,26090.0,55378098.0,38519.0,0.0,0.0
2022-03-18,270.0,60.0,4.166666666666667,4240.0,106.0,4452.0,106.0,0.0,0.0
2022-03-17,271.0,6.0,0.4166666666666667,140657698.0,171732.0,56985771.0,138586.0,0.0,0.0
2022-03-15,290.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,281.0,5.0,0.3472222222222222,2274316.0,39421.0,81819395.0,55287.0,0.0,0.0
2022-03-19,86685.0,4.0,0.2777777777777778,1262592.0,13863.0,643036.0,8070.0,0.0,5.0
2022-03-17,288.0,6.0,0.4166666666666667,393424.0,1367.0,398148.0,1491.0,0.0,0.0
2022-03-17,279.0,7.0,0.4861111111111111,1492988.0,18316.0,1634892.0,14905.0,0.0,2.0
2022-03-17,269.0,5.0,0.3472222222222222,1783132.0,21273.0,1710512.0,16089.0,0.0,2.0
2022-03-17,273.0,6.0,0.4166666666666667,4023255.0,4596.0,932858.0,4534.0,0.0,0.0
2022-03-17,285.0,6.0,0.4166666666666667,109466.0,1506.0,1546.0,20.0,0.0,0.0
2022-03-19,86688.0,4.0,0.2777777777777778,214518243.0,176885.0,30001182.0,108481.0,0.0,0.0
2022-03-17,278.0,6.0,0.4166666666666667,539844.0,5951.0,193596.0,3165.0,0.0,0.0
2022-03-17,274.0,6.0,0.4166666666666667,118310056.0,94644.0,6226595.0,44252.0,0.0,0.0
2022-03-15,289.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,284.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,284.0,16.0,1.1111111111111112,8994432.0,99748.0,5796708.0,63338.0,0.0,27.0
2022-03-17,287.0,6.0,0.4166666666666667,136046.0,1872.0,2230.0,29.0,0.0,0.0
2022-03-17,272.0,7.0,0.4861111111111111,64728725.0,63197.0,10161026.0,44100.0,0.0,0.0
2022-03-17,286.0,5.0,0.3472222222222222,416928936.0,318176.0,43280731.0,191271.0,0.0,0.0
2022-03-17,275.0,6.0,0.4166666666666667,474522.0,6497.0,1218637.0,1038.0,0.0,0.0
2022-03-19,290.0,16.0,1.1111111111111112,1809840719.0,1541897.0,231355911.0,977016.0,3.0,0.0
2022-03-19,289.0,16.0,1.1111111111111112,1937618.0,32938.0,68316196.0,47599.0,0.0,0.0
2022-03-17,270.0,6.0,0.4166666666666667,280475.0,628.0,200355.0,992.0,0.0,0.0
2022-03-12,287.0,5.0,0.3472222222222222,700174.0,9558.0,52405.0,164.0,0.0,0.0
2022-03-11,284.0,13.0,0.9027777777777778,17103060.0,186275.0,12386280.0,144135.0,0.0,39.0
2022-03-12,276.0,5.0,0.3472222222222222,2238284.0,24226.0,2228452.0,17910.0,0.0,0.0
2022-03-12,284.0,10.0,0.6944444444444444,4403368.0,49982.0,3280820.0,33182.0,0.0,8.0
2022-03-12,273.0,5.0,0.3472222222222222,1033689969.0,826425.0,88687896.0,447859.0,0.0,0.0
2022-03-19,86686.0,4.0,0.2777777777777778,216883.0,3020.0,1276773.0,986.0,0.0,6.0
2022-03-11,290.0,13.0,0.9027777777777778,5185264896.0,5421972.0,974466047.0,3904733.0,2.0,0.0
2022-03-11,289.0,13.0,0.9027777777777778,1097691.0,14899.0,2055860.0,1940.0,0.0,0.0
2022-03-12,289.0,10.0,0.6944444444444444,479739.0,6662.0,1800142.0,1401.0,0.0,6.0
2022-03-12,290.0,10.0,0.6944444444444444,1164526612.0,1112070.0,515328076.0,769254.0,0.0,0.0
2022-03-17,267.0,6.0,0.4166666666666667,279232.0,3335.0,204768.0,2234.0,0.0,0.0
