begintime,sk_object,duration,integrity,1593835836
2022-03-01 03:00:00,7733409.0,3600.0,100.0,0.16107583
2022-03-01 00:00:00,7733416.0,3600.0,100.0,0.31040248
2022-03-01 03:00:00,7733422.0,3600.0,100.0,0.16750333
2022-03-01 00:00:00,7733401.0,3600.0,100.0,0.16926166
2022-03-01 00:00:00,7733391.0,3600.0,100.0,0.11009583
2022-03-01 09:00:00,7733575.0,3600.0,100.0,0.34716916
2022-02-03 06:00:00,7733272.0,3600.0,100.0,0.14630499
2022-02-03 01:00:00,7733463.0,3600.0,100.0,0.11078417
2022-02-03 00:00:00,7733402.0,3600.0,100.0,0.17090501
2022-02-03 07:00:00,7733550.0,3600.0,100.0,0.30733752
2022-02-03 11:00:00,7733442.0,3600.0,100.0,0.15118666
2022-02-03 06:00:00,7733282.0,3600.0,100.0,0.1208175
2022-02-03 03:00:00,10642328.0,3600.0,100.0,0.039913334
2022-02-03 11:00:00,7733388.0,3600.0,100.0,0.13290916
2022-03-01 14:00:00,7733629.0,3600.0,100.0,0.18594167
2022-02-03 05:00:00,7733258.0,3600.0,100.0,0.13371167
2022-03-01 21:00:00,7733396.0,3600.0,100.0,0.12837583
2022-03-01 13:00:00,7733376.0,3600.0,100.0,0.11586334
2022-03-01 12:00:00,7733446.0,3600.0,100.0,0.34748751
2022-02-03 07:00:00,7733379.0,3600.0,100.0,0.34826833
2022-02-03 00:00:00,7733334.0,3600.0,100.0,0.21929249
2022-03-01 14:00:00,7733411.0,3600.0,100.0,0.13688916
2022-02-03 01:00:00,7733447.0,3600.0,100.0,0.12286666
2022-03-01 19:00:00,7733457.0,3600.0,100.0,0.14993416
2022-03-01 13:00:00,7733420.0,3600.0,100.0,0.35221583
2022-02-03 07:00:00,7733346.0,3600.0,100.0,0.31334749
2022-03-01 19:00:00,7733556.0,3600.0,100.0,0.45720002
2022-02-03 06:00:00,7733583.0,3600.0,100.0,0.15269417
2022-03-01 15:00:00,7733582.0,3600.0,100.0,0.5046733
2022-03-01 18:00:00,7733403.0,3600.0,100.0,0.18137416
2022-02-03 10:00:00,7733289.0,3600.0,100.0,0.37325749
2022-02-03 04:00:00,7733526.0,3600.0,100.0,0.34566835
2022-02-03 12:00:00,7733506.0,3600.0,100.0,0.078553334
2022-02-03 05:00:00,7733356.0,3600.0,100.0,0.12563333
2022-02-03 00:00:00,7733440.0,3600.0,100.0,0.1533725
2022-03-01 15:00:00,7733585.0,3600.0,100.0,0.38459501
2022-02-03 10:00:00,7733362.0,3600.0,100.0,0.44121838
2022-03-01 19:00:00,7733398.0,3600.0,100.0,0.18907084
2022-03-01 19:00:00,7733517.0,3600.0,100.0,0.19634166
2022-02-03 10:00:00,7733456.0,3600.0,100.0,0.35789502
