begintime,sk_object,duration,integrity,M8010C65,M8010C36,M8010C37,M8010C38,M8010C39,M8010C40,M8010C41,M8010C42,M8010C43,M8010C44,M8010C45,M8010C46,M8010C47,M8010C48,M8010C49,M8010C50,M8010C51,M8010C52,M8010C53,M8010C54,M8010C55,M8010C56,M8010C57,M8010C58,M8010C59,M8010C60,M8010C61,M8010C62,M8010C63,M8010C64,M8010C66,M8010C67,M8010C68,M8010C69,M8010C70,M8010C71,M8010C72,M8010C73,M8010C74,M8010C75,M8010C123,M8010C76,M8010C77,M8010C78,M8010C79,M8010C80,M8010C81,M8010C82,M8010C83,M8010C84,M8010C85,M8010C86,M8010C87,M8010C88,M8010C89,M8010C90,M8010C91,M8010C92,M8010C93,M8010C94,M8010C95,M8010C96,M8010C97,M8010C98,M8010C99,M8010C100,M8010C112,M8010C113,M8010C114,M8010C115,M8010C116,M8010C117,M8010C118,M8010C119,M8010C120,M8010C121,M8010C122,M8010C124,M8010C125,M8010C126,M8010C127,M8010C128,M8010C129,M8010C130,M8010C131,M8010C132,M8010C133,M8010C134,M8010C135,M8010C136,M8010C137,M8010C138,M8010C139,M8010C140,M8010C141,M8010C142,M8010C143,M8010C144,M8010C145,M8010C146,M8010C147,M8010C148,M8010C149,M8010C150,M8010C151,M8010C152,M8010C153,M8010C154,M8010C155,M8010C156,M8010C157,M8010C158,M8010C159,M8010C160,M8010C161,M8010C162,M8010C163,M8010C164,M8010C165,M8010C166,M8010C167,M8010C168,M8010C169,M8010C170,M8010C171,M8010C172,M8010C173,M8010C174,M8010C175,M8010C176,M8010C177,M8010C178,M8010C179,M8010C180,M8010C181,M8010C188
2022-03-11,16615.0,1440.0,100.0,,37357.0,20422.0,23786.0,40947.0,117493.0,257883.0,483429.0,619340.0,961759.0,1482509.0,1519388.0,2125674.0,2419684.0,2499358.0,1797191.0,9828018.0,-13500.0,5000.0,117.94791666666667,0.0,0.0,6675814.0,5550440.0,0.0,716354.0,12578902.0,638747.0,,,,1601.65625,,,,0.0,0.0,0.0,,,0.0,8408.0,4617.0,2844.0,6551.0,21853.0,66739.0,136119.0,179853.0,305971.0,473976.0,562841.0,802609.0,965584.0,1083101.0,827154.0,4764889.0,324795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3755080.0,9962138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16616.0,1440.0,100.0,,73262.0,374476.0,597169.0,2350595.0,5089404.0,7995677.0,7802346.0,7722850.0,9740613.0,13389366.0,7017771.0,7968648.0,7298335.0,5321007.0,2104307.0,3725140.0,-13500.0,5000.0,-503.25,0.0,0.0,81606726.0,26037573.0,0.0,7675308.0,109668413.0,6226479.0,,,,1821.8958333333333,,,,0.0,0.0,0.0,,,0.0,22917.0,113319.0,242623.0,979230.0,1905340.0,2031119.0,1714826.0,1586628.0,2238732.0,3244046.0,2054725.0,2432397.0,2103141.0,1454890.0,589769.0,1045149.0,1935312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40492742.0,23308423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16617.0,1440.0,100.0,,1087.0,790.0,1240.0,1617.0,3374.0,8267.0,16009.0,25024.0,45931.0,91896.0,128299.0,227301.0,282906.0,321065.0,281843.0,1099810.0,-12448.0,5000.0,-317.46875,0.0,0.0,549871.0,612693.0,0.0,125594.0,1219619.0,29670.0,,,,1734.0729166666667,,,,0.0,0.0,0.0,,,0.0,488.0,245.0,421.0,646.0,981.0,1740.0,3179.0,8197.0,20395.0,31313.0,42187.0,84709.0,99506.0,121810.0,126166.0,526204.0,52183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390158.0,1063673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16618.0,1440.0,100.0,,217407.0,16868.0,32569.0,44993.0,52312.0,58931.0,88361.0,103364.0,176521.0,331291.0,361261.0,713755.0,1044097.0,950757.0,735057.0,2752744.0,-13500.0,5000.0,584.90625,0.0,0.0,1588797.0,1397126.0,0.0,100310.0,3030859.0,99886.0,,,,1685.21875,,,,0.0,0.0,0.0,,,0.0,3857.0,566.0,489.0,1066.0,2418.0,7253.0,18054.0,29251.0,56749.0,143598.0,148651.0,311689.0,499062.0,465582.0,353426.0,1259800.0,35784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064008.0,3226400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16619.0,1440.0,100.0,,81196.0,189808.0,387480.0,2058493.0,5733899.0,9248451.0,10507499.0,11490646.0,15558131.0,23981168.0,12564391.0,15443065.0,13966893.0,8572970.0,2949839.0,5069919.0,-13500.0,5000.0,-1319.2083333333333,0.0,0.0,123846595.0,38283497.0,0.0,15191392.0,164931399.0,15957164.0,,,,1887.3854166666667,,,,0.0,0.0,0.0,,,0.0,21137.0,51136.0,148190.0,828199.0,2393166.0,3510368.0,3174015.0,2901441.0,3677575.0,5112714.0,2569725.0,3197281.0,2698925.0,1516983.0,445079.0,753407.0,2795075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71229631.0,32621168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16620.0,1440.0,100.0,,15053.0,24699.0,19155.0,26571.0,59434.0,160597.0,333318.0,559849.0,960401.0,1348794.0,1265986.0,1720559.0,1996302.0,1805692.0,1668709.0,5224054.0,-13500.0,5000.0,374.8854166666667,0.0,0.0,4722089.0,3317541.0,0.0,441532.0,8201844.0,247476.0,,,,1606.9895833333333,,,,0.0,0.0,0.0,,,0.0,3533.0,936.0,1354.0,4351.0,10181.0,33273.0,87369.0,171806.0,341495.0,536306.0,514309.0,661726.0,770757.0,739994.0,725574.0,2218479.0,142421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498793.0,6708036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16621.0,1440.0,100.0,,72744.0,122876.0,259690.0,1341214.0,3167475.0,5957391.0,6447729.0,5565386.0,6374180.0,8767248.0,4085757.0,4721121.0,4228589.0,2660037.0,863743.0,1370888.0,-13500.0,5000.0,-1039.9270833333333,0.0,0.0,60382637.0,17725431.0,0.0,6282864.0,79360975.0,5737955.0,,,,1881.4479166666667,,,,0.0,0.0,0.0,,,0.0,21388.0,40209.0,102328.0,576508.0,1243494.0,1870726.0,1626695.0,1260311.0,1389308.0,1783705.0,784366.0,910470.0,730133.0,511731.0,180014.0,328988.0,1189119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28894699.0,13097702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16622.0,1440.0,100.0,,6352.0,10176.0,11141.0,17728.0,31111.0,57704.0,73078.0,118740.0,209860.0,493626.0,686759.0,1511173.0,2429292.0,3060688.0,2618984.0,8308554.0,-13500.0,5000.0,-1544.1770833333333,0.0,0.0,3928464.0,5022442.0,0.0,262953.0,9271560.0,542040.0,,,,1578.90625,,,,0.0,0.0,0.0,,,0.0,2497.0,3064.0,2830.0,4872.0,8800.0,18084.0,29443.0,64324.0,120264.0,245938.0,336701.0,736096.0,1177772.0,1458832.0,1274993.0,4044827.0,291753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563641.0,9348590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16623.0,1440.0,100.0,,2488.0,12998.0,11239.0,46024.0,89492.0,123816.0,159310.0,186067.0,236216.0,551551.0,411228.0,590370.0,612736.0,538184.0,230604.0,540377.0,-9289.0,5000.0,-949.625,0.0,0.0,1991254.0,467094.0,0.0,172871.0,2744316.0,505985.0,,,,1787.4166666666667,,,,0.0,0.0,0.0,,,0.0,537.0,3279.0,3469.0,27969.0,46464.0,32624.0,25865.0,37945.0,56264.0,104659.0,81858.0,112947.0,130167.0,126737.0,57118.0,170156.0,268184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317907.0,1005672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,16624.0,1440.0,100.0,,35839.0,43968.0,78705.0,318756.0,876566.0,1727885.0,2525542.0,2679336.0,2814286.0,4386599.0,2387045.0,2864659.0,2867174.0,2193051.0,917103.0,2098535.0,-13500.0,5000.0,-3419.0833333333335,0.0,0.0,21161026.0,11986860.0,0.0,4055083.0,33993717.0,4169303.0,,,,1936.96875,,,,0.0,0.0,0.0,,,0.0,11519.0,12958.0,27004.0,127555.0,346770.0,655180.0,877432.0,918418.0,986105.0,1399223.0,777837.0,931349.0,914915.0,758567.0,315198.0,858928.0,803180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836129.0,9774632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
