begintime,sk_object,duration,integrity,1593835835
2022-02-06 23:00:00,7733199.0,3600.0,100.0,0.12750362
2022-02-06 21:00:00,7733239.0,3600.0,100.0,0.099015832
2022-02-08 00:00:00,7733176.0,3600.0,100.0,0.07595139
2022-02-08 03:00:00,7733214.0,3600.0,100.0,0.091775835
2022-02-08 09:00:00,7733191.0,3600.0,100.0,0.068421662
2022-02-06 20:00:00,7733229.0,3600.0,100.0,0.14526555
2022-03-01 16:00:00,11217586.0,3600.0,100.0,0.085598052
2022-02-08 04:00:00,7733182.0,3600.0,100.0,0.099397503
2022-03-01 04:00:00,7733171.0,3600.0,100.0,0.094328612
2022-02-08 08:00:00,7733203.0,3600.0,100.0,0.078675836
2022-03-01 16:00:00,7733173.0,3600.0,100.0,0.095238328
2022-03-01 01:00:00,7733252.0,3600.0,100.0,0.09102194
2022-02-08 03:00:00,11217586.0,3600.0,100.0,0.083446942
2022-02-08 01:00:00,7733182.0,3600.0,100.0,0.10037084
2022-02-08 03:00:00,7733223.0,3600.0,100.0,0.082386106
2022-02-06 22:00:00,7733217.0,3600.0,100.0,0.094895281
2022-02-06 19:00:00,7733211.0,3600.0,100.0,0.091593608
2022-03-01 21:00:00,7733233.0,3600.0,100.0,0.077589728
2022-03-01 02:00:00,7733247.0,3600.0,100.0,0.087588333
2022-03-01 12:00:00,7733223.0,3600.0,100.0,0.084954448
2022-02-08 01:00:00,7733245.0,3600.0,100.0,0.09806639
2022-03-01 09:00:00,7733230.0,3600.0,100.0,0.084556937
2022-02-08 06:00:00,7733241.0,3600.0,100.0,0.12980194
2022-03-01 03:00:00,7733187.0,3600.0,100.0,0.085127771
2022-03-01 19:00:00,7733199.0,3600.0,100.0,0.1275886
2022-02-18 18:00:00,7733190.0,3600.0,100.0,0.080885001
2022-02-08 05:00:00,7733229.0,3600.0,100.0,0.14314306
2022-03-01 17:00:00,7733216.0,3600.0,100.0,0.082795002
2022-02-06 20:00:00,7733182.0,3600.0,100.0,0.10190111
2022-02-06 23:00:00,7733257.0,3600.0,100.0,0.081430279
2022-03-01 13:00:00,7733206.0,3600.0,100.0,0.093710005
2022-03-01 03:00:00,7733193.0,3600.0,100.0,0.12689722
2022-03-01 08:00:00,7733254.0,3600.0,100.0,0.081536107
2022-02-08 09:00:00,7733182.0,3600.0,100.0,0.10231639
2022-02-08 09:00:00,7733243.0,3600.0,100.0,0.089876391
