begintime,sk_object,duration,integrity,1542455881,1542455397,1542455401,1542455404,1542455405,1542455393,1542455396,1542455400,1542455392,1542455872,1542455873,1542455874,1542455875,1542455876,1542455877,1542455878,1542455879,1542455880
2022-03-02 08:00:00,880146.0,3600.0,100.0,39483224.0,,,,,,,,,913486881.0,4495132848.0,7320904.0,0.0,0.0,8330711.0,2030218.0,7406632.0,9990219.0
2022-03-02 05:00:00,880098.0,3600.0,100.0,45040.0,,,,,,,,,538107.0,660220.0,6818.0,0.0,0.0,9068.0,1195.0,47520.0,1466.0
2022-03-01 10:00:00,874150.0,3600.0,100.0,60223768.0,,,,,,,,,2408417005.0,12474776549.0,20542795.0,0.0,0.0,24217103.0,5350376.0,16037800.0,27713665.0
2022-02-03 22:00:00,880204.0,3600.0,100.0,6636744.0,,,,,,,,,6575949.0,62062198.0,62951.0,0.0,0.0,109225.0,14612.0,735640.0,137905.0
2022-02-12 21:00:00,880284.0,3600.0,100.0,58890496.0,,,,,,,,,5478710209.0,21017803775.0,49522544.0,0.0,0.0,35751900.0,12175558.0,19311624.0,46708479.0
2022-03-07 02:00:00,879985.0,3600.0,100.0,801976.0,,,,,,,,,313050784.0,218029542.0,7361726.0,0.0,0.0,3689191.0,695936.0,1087816.0,484697.0
2022-02-10 05:00:00,880491.0,3600.0,100.0,529160.0,,,,,,,,,127896743.0,131933073.0,3195468.0,0.0,0.0,2401456.0,284229.0,535776.0,293201.0
2022-02-12 16:00:00,352422.0,3600.0,100.0,1267264.0,,,,,,,,,267569047.0,414902290.0,5932102.0,0.0,0.0,6628140.0,594795.0,1065368.0,922307.0
2022-03-02 12:00:00,266931.0,3600.0,100.0,71265736.0,,,,,,,,,2955050756.0,18955384571.0,27890349.0,0.0,0.0,32820736.0,6566367.0,13165056.0,42119334.0
2022-03-10 06:00:00,880192.0,3600.0,100.0,2976.0,,,,,,,,,1504748.0,53900.0,18934.0,0.0,0.0,1724.0,3342.0,51584.0,119.0
2022-03-03 00:00:00,880333.0,3600.0,100.0,429600.0,,,,,,,,,4573621.0,5084110.0,43351.0,0.0,0.0,42574.0,10163.0,170920.0,11296.0
2022-03-06 16:00:00,880193.0,3600.0,100.0,2628560.0,,,,,,,,,935039107.0,932678004.0,21354925.0,0.0,0.0,15587859.0,2077752.0,2776464.0,2072501.0
2022-03-15 06:00:00,880194.0,3600.0,100.0,98425368.0,,,,,,,,,2459094294.0,19755177291.0,19752641.0,0.0,0.0,29874114.0,5465354.0,14368312.0,43906668.0
2022-02-17 17:00:00,880367.0,3600.0,100.0,2362016.0,,,,,,,,,667915738.0,826961927.0,15297033.0,0.0,0.0,13827790.0,1484178.0,2043176.0,1837616.0
2022-02-12 02:00:00,880160.0,3600.0,100.0,2744.0,,,,,,,,,135796.0,15869.0,844.0,0.0,0.0,509.0,301.0,89424.0,35.0
2022-03-02 07:00:00,880240.0,3600.0,100.0,42518744.0,,,,,,,,,853890849.0,6220915222.0,6301137.0,0.0,0.0,10073875.0,1897454.0,7539952.0,13824418.0
2022-03-03 14:00:00,880576.0,3600.0,100.0,62613448.0,,,,,,,,,4228397834.0,17303256432.0,40031690.0,0.0,0.0,35488398.0,9396188.0,16098032.0,38449775.0
2022-02-17 06:00:00,880352.0,3600.0,100.0,45000.0,,,,,,,,,1815237.0,1998064.0,22994.0,0.0,0.0,27522.0,4034.0,45016.0,4440.0
2022-03-11 14:00:00,880186.0,3600.0,100.0,51536.0,,,,,,,,,2710733.0,3477933.0,34258.0,0.0,0.0,47669.0,6023.0,55112.0,7728.0
2022-02-18 02:00:00,880227.0,3600.0,100.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06 15:00:00,880211.0,3600.0,100.0,534184.0,,,,,,,,,18715405.0,23067192.0,231381.0,0.0,0.0,281092.0,41584.0,331920.0,51253.0
2022-02-20 03:00:00,880574.0,3600.0,100.0,346016.0,,,,,,,,,59260401.0,61066194.0,1367396.0,0.0,0.0,1081707.0,131673.0,337816.0,135686.0
2022-03-12 19:00:00,880577.0,3600.0,100.0,52624.0,,,,,,,,,2066731.0,2143962.0,26284.0,0.0,0.0,29774.0,4591.0,94840.0,4762.0
2022-02-08 08:00:00,880215.0,3600.0,100.0,29152.0,,,,,,,,,5416554.0,220569.0,67879.0,0.0,0.0,6319.0,12037.0,99968.0,489.0
2022-03-02 06:00:00,880449.0,3600.0,100.0,914448.0,,,,,,,,,210887965.0,207960159.0,4834403.0,0.0,0.0,3519663.0,468669.0,895176.0,462165.0
2022-03-11 18:00:00,880060.0,3600.0,100.0,37047568.0,,,,,,,,,416938417.0,2003376679.0,2811662.0,0.0,0.0,3321075.0,926387.0,6411000.0,4450245.0
2022-02-06 07:00:00,880325.0,3600.0,100.0,473840.0,,,,,,,,,14580156.0,13247121.0,168963.0,0.0,0.0,63621.0,32396.0,370856.0,29443.0
2022-02-18 05:00:00,880497.0,3600.0,100.0,139832.0,,,,,,,,,27231106.0,15588785.0,699735.0,0.0,0.0,281289.0,60509.0,207704.0,34640.0
2022-02-04 14:00:00,871253.0,3600.0,100.0,45461704.0,,,,,,,,,883839074.0,7290063539.0,8179113.0,0.0,0.0,11514555.0,1964245.0,6788752.0,16200574.0
2022-02-06 04:00:00,880186.0,3600.0,100.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 05:00:00,880037.0,3600.0,100.0,840976.0,,,,,,,,,238929578.0,226756434.0,5824067.0,0.0,0.0,4030130.0,531012.0,1184184.0,503971.0
2022-02-06 04:00:00,880112.0,3600.0,100.0,63376.0,,,,,,,,,1608008.0,376726.0,18272.0,0.0,0.0,8088.0,3572.0,364936.0,836.0
2022-03-02 07:00:00,880092.0,3600.0,100.0,320304.0,,,,,,,,,1700701.0,2132490.0,23545.0,0.0,0.0,25610.0,3778.0,133384.0,4738.0
2022-02-03 00:00:00,880535.0,3600.0,100.0,170920.0,,,,,,,,,36693512.0,31148837.0,805865.0,0.0,0.0,526733.0,81535.0,254072.0,69214.0
2022-02-19 12:00:00,880122.0,3600.0,100.0,15136.0,,,,,,,,,12708187.0,520087.0,164013.0,0.0,0.0,16281.0,28253.0,107464.0,1154.0
2022-02-04 02:00:00,880424.0,3600.0,100.0,33526600.0,,,,,,,,,812309107.0,5866848725.0,7713494.0,0.0,0.0,11424025.0,1804873.0,5189432.0,13035543.0
2022-02-19 20:00:00,880194.0,3600.0,100.0,80151848.0,,,,,,,,,11530697626.0,29202561164.0,108245463.0,0.0,0.0,50746060.0,25624246.0,36121496.0,64894311.0
2022-03-15 12:00:00,880191.0,3600.0,100.0,10680.0,,,,,,,,,19029058.0,807966.0,242108.0,0.0,0.0,25772.0,42276.0,148688.0,1793.0
2022-03-06 10:00:00,880094.0,3600.0,100.0,1910984.0,,,,,,,,,364949746.0,661396685.0,8269464.0,0.0,0.0,11060238.0,810997.0,1323552.0,1469769.0
2022-03-02 06:00:00,880296.0,3600.0,100.0,91537696.0,,,,,,,,,2780548266.0,21306989749.0,25454575.0,0.0,0.0,34948137.0,6178273.0,13530504.0,47343286.0
2022-03-03 12:00:00,880557.0,3600.0,100.0,1281128.0,,,,,,,,,95288569.0,452850654.0,2243148.0,0.0,0.0,7752497.0,211777.0,508528.0,1006466.0
2022-03-11 00:00:00,880521.0,3600.0,100.0,512.0,,,,,,,,,99.0,192.0,3.0,0.0,0.0,6.0,0.0,264.0,0.0
2022-03-10 01:00:00,880172.0,3600.0,100.0,4216.0,,,,,,,,,1202389.0,51621.0,15309.0,0.0,0.0,1649.0,2671.0,32584.0,114.0
2022-03-10 10:00:00,880027.0,3600.0,100.0,45226032.0,,,,,,,,,589568732.0,3805606961.0,4570410.0,0.0,0.0,6173809.0,1310132.0,8697544.0,8456628.0
2022-03-14 22:00:00,880499.0,3600.0,100.0,81440.0,,,,,,,,,8237560.0,238531.0,103722.0,0.0,0.0,6895.0,18300.0,90176.0,528.0
2022-02-04 16:00:00,880269.0,3600.0,100.0,1038944.0,,,,,,,,,71551030.0,337505139.0,1662286.0,0.0,0.0,5803185.0,159009.0,415000.0,750099.0
2022-02-19 10:00:00,880338.0,3600.0,100.0,30536.0,,,,,,,,,2017908.0,1200943.0,18231.0,0.0,0.0,16793.0,4484.0,412064.0,2668.0
2022-02-06 16:00:00,880203.0,3600.0,100.0,94488.0,,,,,,,,,8784744.0,10048061.0,111572.0,0.0,0.0,139695.0,19520.0,265304.0,22328.0
2022-03-02 06:00:00,880326.0,3600.0,100.0,56328600.0,,,,,,,,,1344579757.0,8804773561.0,10360778.0,0.0,0.0,15413421.0,2986884.0,9506560.0,19557887.0
2022-03-12 12:00:00,880232.0,3600.0,100.0,41048.0,,,,,,,,,1167345.0,1266938.0,14709.0,0.0,0.0,17346.0,2594.0,31064.0,2816.0
2022-03-10 15:00:00,880417.0,3600.0,100.0,16704.0,,,,,,,,,31497241.0,839768.0,402734.0,0.0,0.0,26602.0,70003.0,216056.0,1864.0
2022-03-07 03:00:00,880083.0,3600.0,100.0,440792.0,,,,,,,,,156872206.0,94094791.0,3943231.0,0.0,0.0,1679026.0,348643.0,622936.0,209123.0
2022-02-11 13:00:00,880283.0,3600.0,100.0,58335032.0,,,,,,,,,2091653581.0,10439866882.0,13704844.0,0.0,0.0,17858135.0,4649132.0,16455776.0,23205147.0
2022-03-02 08:00:00,880417.0,3600.0,100.0,11728.0,,,,,,,,,23860562.0,586236.0,304071.0,0.0,0.0,18728.0,53016.0,159696.0,1300.0
2022-02-08 22:00:00,880280.0,3600.0,100.0,33949032.0,,,,,,,,,1001827564.0,5562962193.0,8546367.0,0.0,0.0,9731516.0,2226729.0,8783840.0,12364624.0
2022-02-20 18:00:00,880214.0,3600.0,100.0,87379168.0,,,,,,,,,4043715404.0,21419602710.0,27742170.0,0.0,0.0,36237668.0,8985500.0,21259184.0,47598115.0
2022-03-06 05:00:00,880551.0,3600.0,100.0,38169712.0,,,,,,,,,755796525.0,3810110039.0,5567818.0,0.0,0.0,7219779.0,1679649.0,6336120.0,8468290.0
2022-02-18 10:00:00,880119.0,3600.0,100.0,473552.0,,,,,,,,,11086804.0,14089825.0,142080.0,0.0,0.0,191529.0,24629.0,114040.0,31299.0
2022-03-11 17:00:00,880378.0,3600.0,100.0,38910608.0,,,,,,,,,561252123.0,3166916410.0,3692277.0,0.0,0.0,5265527.0,1246992.0,6657592.0,7035879.0
2022-03-02 14:00:00,880125.0,3600.0,100.0,1778880.0,,,,,,,,,502459107.0,636579511.0,11711680.0,0.0,0.0,10268646.0,1116135.0,1852056.0,1414095.0
2022-02-18 23:00:00,880429.0,3600.0,100.0,172456.0,,,,,,,,,9970347.0,31160298.0,251427.0,0.0,0.0,582784.0,22154.0,132760.0,69241.0
2022-03-03 14:00:00,880234.0,3600.0,100.0,804632.0,,,,,,,,,202096091.0,234498585.0,4547859.0,0.0,0.0,3811819.0,449184.0,807080.0,521204.0
2022-02-11 05:00:00,880202.0,3600.0,100.0,957872.0,,,,,,,,,349109792.0,269285127.0,8655777.0,0.0,0.0,4713208.0,775797.0,1178000.0,598414.0
2022-03-02 07:00:00,167341.0,3600.0,100.0,1101032.0,,,,,,,,,130630606.0,340607510.0,3069252.0,0.0,0.0,5896226.0,290279.0,609416.0,756898.0
2022-02-08 15:00:00,880028.0,3600.0,100.0,1217504.0,,,,,,,,,414849754.0,369927131.0,9738279.0,0.0,0.0,6183420.0,921933.0,1347352.0,822085.0
2022-02-05 05:00:00,267559.0,3600.0,100.0,72864.0,,,,,,,,,5599212.0,7310387.0,147933.0,0.0,0.0,142097.0,12442.0,87304.0,16244.0
2022-02-10 05:00:00,880194.0,3600.0,100.0,95390912.0,,,,,,,,,2489710577.0,19434401896.0,22843778.0,0.0,0.0,33561813.0,5532783.0,12899688.0,43188853.0
2022-02-05 08:00:00,880308.0,3600.0,100.0,55330440.0,,,,,,,,,1030271149.0,6639801994.0,7629910.0,0.0,0.0,10403854.0,2289336.0,12863360.0,14754265.0
2022-02-12 11:00:00,880045.0,3600.0,100.0,99656.0,,,,,,,,,8436033.0,9335439.0,105653.0,0.0,0.0,130273.0,18744.0,178312.0,20743.0
2022-03-02 08:00:00,880341.0,3600.0,100.0,1559776.0,,,,,,,,,332810258.0,517146334.0,7595714.0,0.0,0.0,8416082.0,739691.0,1191344.0,1149388.0
2022-02-18 10:00:00,880546.0,3600.0,100.0,375296.0,,,,,,,,,121221848.0,101420579.0,3017536.0,0.0,0.0,1640337.0,269373.0,483912.0,225371.0
2022-02-19 01:00:00,880527.0,3600.0,100.0,3240.0,,,,,,,,,1038006.0,81780.0,10295.0,0.0,0.0,2608.0,2306.0,70768.0,181.0
2022-02-06 23:00:00,880530.0,3600.0,100.0,77885032.0,,,,,,,,,2886681293.0,18917836651.0,24191669.0,0.0,0.0,31193920.0,6414200.0,15225792.0,42034269.0
2022-03-13 07:00:00,880365.0,3600.0,100.0,1459752.0,,,,,,,,,427505640.0,405431370.0,9925750.0,0.0,0.0,6699641.0,949797.0,1567016.0,900803.0
2022-02-11 04:00:00,880231.0,3600.0,100.0,42016.0,,,,,,,,,626092.0,47718.0,7718.0,0.0,0.0,858.0,1390.0,75608.0,105.0
2022-03-11 10:00:00,880258.0,3600.0,100.0,1758256.0,,,,,,,,,56034919.0,110231798.0,550865.0,0.0,0.0,439366.0,124535.0,675544.0,244976.0
2022-02-11 04:00:00,880197.0,3600.0,100.0,8776.0,,,,,,,,,94771.0,7847.0,1187.0,0.0,0.0,145.0,210.0,16000.0,17.0
2022-03-02 08:00:00,880292.0,3600.0,100.0,283160.0,,,,,,,,,41806369.0,68876070.0,1011096.0,0.0,0.0,1207134.0,92910.0,271704.0,153068.0
2022-02-18 20:00:00,880133.0,3600.0,100.0,18488.0,,,,,,,,,11478651.0,384237.0,146905.0,0.0,0.0,11161.0,25513.0,108552.0,853.0
2022-02-12 06:00:00,880069.0,3600.0,100.0,2744.0,,,,,,,,,874360.0,27107.0,10706.0,0.0,0.0,865.0,1943.0,130752.0,60.0
2022-02-11 09:00:00,880563.0,3600.0,100.0,4302016.0,,,,,,,,,1358627939.0,1564240181.0,31450258.0,0.0,0.0,25378914.0,3018652.0,3848480.0,3475491.0
2022-03-15 06:00:00,880279.0,3600.0,100.0,72368.0,,,,,,,,,2479093.0,3057918.0,31180.0,0.0,0.0,42036.0,5506.0,89000.0,6791.0
2022-02-05 12:00:00,880237.0,3600.0,100.0,487880.0,,,,,,,,,71804938.0,135399763.0,1617467.0,0.0,0.0,2280364.0,159571.0,455784.0,300894.0
2022-03-07 20:00:00,880513.0,3600.0,100.0,208392.0,,,,,,,,,5625366.0,58646571.0,141077.0,0.0,0.0,974123.0,12501.0,118424.0,130351.0
2022-02-10 07:00:00,880204.0,3600.0,100.0,19551376.0,,,,,,,,,4592852.0,43823192.0,47888.0,0.0,0.0,76266.0,10209.0,608304.0,97411.0
2022-03-02 07:00:00,880451.0,3600.0,100.0,36496144.0,,,,,,,,,450652452.0,2834673237.0,3688890.0,0.0,0.0,4741996.0,1001477.0,6066736.0,6299009.0
2022-03-02 08:00:00,880433.0,3600.0,100.0,916560.0,,,,,,,,,163387419.0,283530379.0,3831007.0,0.0,0.0,4854232.0,363036.0,662416.0,629991.0
2022-02-11 12:00:00,880403.0,3600.0,100.0,11262928.0,,,,,,,,,158615625.0,1226846673.0,1158570.0,0.0,0.0,1530338.0,352456.0,4225256.0,2726497.0
2022-02-19 07:00:00,880062.0,3600.0,100.0,788688.0,,,,,,,,,128316364.0,204244380.0,2883329.0,0.0,0.0,3442489.0,285135.0,695552.0,453860.0
2022-03-03 05:00:00,880430.0,3600.0,100.0,48571872.0,,,,,,,,,1137871722.0,8282368891.0,10519721.0,0.0,0.0,14746289.0,2528576.0,8147896.0,18404902.0
2022-03-13 16:00:00,880359.0,3600.0,100.0,43136608.0,,,,,,,,,1826635629.0,8947536229.0,14285876.0,0.0,0.0,17137565.0,4059487.0,10799056.0,19883761.0
2022-02-17 08:00:00,880453.0,3600.0,100.0,42497144.0,,,,,,,,,806591090.0,4776330120.0,7261579.0,0.0,0.0,9159637.0,1792266.0,7950784.0,10612220.0
2022-03-02 08:00:00,880069.0,3600.0,100.0,19264.0,,,,,,,,,10533350.0,335846.0,131397.0,0.0,0.0,10560.0,23407.0,110272.0,745.0
2022-02-05 07:00:00,880065.0,3600.0,100.0,44648.0,,,,,,,,,395280.0,531727.0,5035.0,0.0,0.0,7489.0,877.0,32128.0,1180.0
2022-02-11 02:00:00,880162.0,3600.0,100.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 09:00:00,880321.0,3600.0,100.0,821728.0,,,,,,,,,149279367.0,262381542.0,3287425.0,0.0,0.0,4295097.0,331789.0,583288.0,583177.0
2022-03-12 08:00:00,880311.0,3600.0,100.0,1976592.0,,,,,,,,,598772947.0,687049850.0,14028922.0,0.0,0.0,11006632.0,1331047.0,1970632.0,1527281.0
2022-02-03 15:00:00,880575.0,3600.0,100.0,44737472.0,,,,,,,,,641895162.0,2880726558.0,3775300.0,0.0,0.0,4989039.0,1426324.0,6493784.0,6401189.0
2022-02-08 05:00:00,880482.0,3600.0,100.0,149304.0,,,,,,,,,989139.0,819106.0,11004.0,0.0,0.0,6902.0,2196.0,92096.0,1818.0
2022-03-10 05:00:00,880448.0,3600.0,100.0,15744.0,,,,,,,,,142973.0,160857.0,1800.0,0.0,0.0,2235.0,317.0,16328.0,357.0
2022-03-02 06:00:00,880418.0,3600.0,100.0,15440.0,,,,,,,,,14075.0,21321.0,189.0,0.0,0.0,323.0,31.0,15840.0,47.0
2022-03-14 00:00:00,880253.0,3600.0,100.0,20792.0,,,,,,,,,380490.0,485283.0,4833.0,0.0,0.0,6711.0,845.0,26976.0,1078.0
2022-02-18 05:00:00,880566.0,3600.0,100.0,90736.0,,,,,,,,,10419915.0,13027167.0,249013.0,0.0,0.0,246621.0,23156.0,124744.0,28950.0
2022-03-11 23:00:00,880182.0,3600.0,100.0,656416.0,,,,,,,,,72068961.0,193268497.0,1689292.0,0.0,0.0,3375688.0,160130.0,394432.0,429432.0
2022-02-10 02:00:00,880276.0,3600.0,100.0,998064.0,,,,,,,,,346154200.0,244041088.0,8272820.0,0.0,0.0,4261056.0,769176.0,1512288.0,542268.0
2022-03-10 01:00:00,274936.0,3600.0,100.0,512.0,,,,,,,,,627.0,1216.0,19.0,0.0,0.0,38.0,1.0,264.0,2.0
2022-03-02 08:00:00,880032.0,3600.0,100.0,1008024.0,,,,,,,,,151306230.0,329476039.0,3517265.0,0.0,0.0,5381011.0,336237.0,676976.0,732182.0
2022-02-19 14:00:00,880570.0,3600.0,100.0,2438688.0,,,,,,,,,695048868.0,904524564.0,15946752.0,0.0,0.0,14453066.0,1544470.0,2108864.0,2009928.0
2022-03-02 07:00:00,880468.0,3600.0,100.0,36176216.0,,,,,,,,,407382842.0,2831830828.0,3760785.0,0.0,0.0,4378966.0,905306.0,6009496.0,6293362.0
2022-03-02 08:00:00,880372.0,3600.0,100.0,2097280.0,,,,,,,,,642461450.0,709934932.0,14861509.0,0.0,0.0,11373647.0,1427404.0,2397536.0,1577342.0
2022-02-04 20:00:00,880155.0,3600.0,100.0,1490976.0,,,,,,,,,299941036.0,424774330.0,6641166.0,0.0,0.0,6930652.0,666501.0,1207432.0,943907.0
2022-02-19 18:00:00,880338.0,3600.0,100.0,30296.0,,,,,,,,,1477721.0,730622.0,14155.0,0.0,0.0,10644.0,3284.0,168720.0,1623.0
2022-02-03 23:00:00,880516.0,3600.0,100.0,2505600.0,,,,,,,,,693892661.0,743937338.0,16554912.0,0.0,0.0,12778905.0,1542244.0,2365984.0,1653481.0
2022-02-17 23:00:00,880167.0,3600.0,100.0,98312.0,,,,,,,,,5127319.0,6743280.0,64436.0,0.0,0.0,93224.0,11391.0,175760.0,14981.0
2022-02-17 20:00:00,880123.0,3600.0,100.0,2463064.0,,,,,,,,,738341317.0,903020031.0,17119716.0,0.0,0.0,14346237.0,1640725.0,2342536.0,2006691.0
