begintime,sk_object,50332565,50332566,50332567,50332568,50332569,50332570,50332571,50332572,50332578,50332579,50332580,50332581,50332585,50332587,50332588,50332589,50332590,50332617,50332618,50332625,50332633,50332635,50342578,50342579,50342580,50342581,50342640,50342641,50342642,50342643,50342644,50342645,50342646,50342647,duration
2022-03-01 00:00:00,888703.0,2048.0,2048.0,0.0,0.0,0.0,0.0,0.0,4.0,6.024,0.481,1.035,32.45,0.0,15.0,15.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,10.4,2.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,888704.0,4096.0,3072.0,0.0,0.0,0.0,0.0,0.0,1.0,10.957,1.361,2.983,71.235,0.0,32.0,32.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,18.2,3.6,6.8,113.0,20091094.0,24482865.0,2267490094.0,12656963812.0,10616677.0,5038866.0,52008542.0,28126586.0,PT3600S
2022-03-01 00:00:00,888705.0,3072.0,2048.0,0.0,0.0,0.0,0.0,0.0,1.0,8.654,1.316,1.209,42.483,0.0,21.0,21.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,14.8,4.6,3.4,66.8,21461942.0,27624758.0,1948683959.0,14219668389.0,8208209.0,4330408.0,56507742.0,31599263.0,PT3600S
2022-03-01 00:00:00,888706.0,1024.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.001,0.001,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,1.4,71052.0,304576.0,6331103.0,16903234.0,39736.0,14069.0,67230.0,37562.0,PT3600S
2022-03-01 00:00:00,888707.0,2048.0,2048.0,0.0,0.0,0.0,0.0,0.0,2.0,14.289,2.253,2.155,79.575,0.0,35.0,35.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,22.6,5.6,5.2,129.2,30405061.0,38947173.0,3105055962.0,21911811673.0,11873762.0,6900124.0,70701532.0,48692914.0,PT3600S
2022-03-01 00:00:00,888708.0,3072.0,2048.0,0.0,0.0,0.0,0.0,0.0,1.0,10.7,2.062,2.055,62.793,0.0,27.0,27.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,16.6,5.2,4.6,86.4,20708426.0,27551384.0,2332617481.0,12510484838.0,13483898.0,5169235.0,46323230.0,27724066.0,PT3600S
2022-03-01 00:00:00,888709.0,3072.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936,0.129,0.353,10.883,0.0,7.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.8,0.8,1.8,22.0,2473366.0,3808071.0,289097039.0,1038101000.0,2629849.0,642437.0,8869862.0,2306891.0,PT3600S
2022-03-01 00:00:00,888710.0,1536.0,1024.0,0.0,0.0,0.0,0.0,0.0,2.0,11.391,1.881,1.633,63.385,0.0,26.0,26.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,18.0,4.0,4.2,95.2,24343142.0,27203633.0,2451232660.0,13927433557.0,12463547.0,5447183.0,49831716.0,30949852.0,PT3600S
2022-03-01 00:00:00,888711.0,3072.0,2048.0,0.0,0.0,0.0,0.0,0.0,2.0,3.302,0.301,0.712,22.287,0.0,10.0,10.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,6.8,1.4,2.6,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT3600S
