begintime,ne_name,ne_type,vendor,integrity,ISYS_HO_UTRAN_PREP_FAIL_OTH_NB,ISYS_HO_UTRAN_PREP_FAIL_TIM_NB,ISYS_HO_UTRAN_PREP_FAIL_AC_NB,ISYS_HO_UTRAN_ATT_NB,ISYS_HO_UTRAN_SUCC_NB,ISYS_HO_UTRAN_FAIL_NB,id
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40102,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,240
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40103,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,241
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40104,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,242
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40106,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,243
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40361,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,244
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40362,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,245
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40665,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,246
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40101,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,247
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40102,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,248
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40103,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,249
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40104,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,250
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40105,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,251
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40107,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,252
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40352,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,253
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40362,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,254
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40665,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,255
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-41473,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,256
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40101,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,257
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40102,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,258
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40103,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,259
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40104,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,260
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40352,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,261
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40362,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,262
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40665,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,263
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-41473,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,264
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40101,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,265
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40102,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,266
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40103,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,267
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40104,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,268
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40108,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,269
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40109,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,270
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40363,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,271
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40364,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,272
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40665,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,273
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40101,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,274
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40102,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,275
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40103,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,276
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40104,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,277
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40108,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,278
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40109,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,279
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40363,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,280
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40364,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,281
2022-03-11,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40665,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,282
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40270,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,283
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,284
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,285
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,286
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40276,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,287
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40471,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,288
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-40473,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,289
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40270,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,290
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,291
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,292
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,293
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40276,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,294
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40471,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,295
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05,HOT-1273,TCID-40473,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,296
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,297
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,298
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,299
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,300
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40277,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,301
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40471,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,302
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40472,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,303
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05,HOT-1273,TCID-40473,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,304
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,305
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,306
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,307
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,308
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40277,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,309
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40471,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,310
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40472,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,311
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05,HOT-1273,TCID-40473,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,312
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,313
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,314
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,315
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40278,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,316
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40279,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,317
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40471,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,318
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05,HOT-1273,TCID-40473,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,319
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40271,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,320
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40272,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,321
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40273,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,322
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40278,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,323
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40279,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,324
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40471,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,325
2022-03-11,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05,HOT-1273,TCID-40473,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,326
2022-03-11,"MRBTS-5062,LNBTS-5062,LNCEL-1,MCC-619,MNC-05,HOT-1273,TCID-34275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, HOT-TCID, MCC-MNC",Nokia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,327
