begintime,sk_object,67194469,67194470,67194471,67194472,67194473,duration
2022-03-01 11:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-14 23:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-14 23:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-14 23:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-14 23:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-14 23:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-14 23:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-14 23:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-14 23:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 00:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 00:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 00:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 00:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 00:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 00:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 00:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 00:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 01:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 01:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 01:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 01:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 01:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 01:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 01:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 01:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 02:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 02:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 02:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 02:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 02:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 02:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 02:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 02:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 03:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 03:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 03:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 03:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 03:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 03:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 03:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 03:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 04:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 04:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 04:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 04:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 04:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 04:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 04:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 04:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 05:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 05:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 05:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 05:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 05:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 05:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 05:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 05:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 06:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 06:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 06:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 06:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 06:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 06:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 06:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 06:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 07:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 07:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 07:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 07:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 07:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 07:00:00,7526354.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 07:00:00,7526355.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 07:00:00,7526356.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 08:00:00,7526349.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 08:00:00,7526350.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 08:00:00,7526351.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 08:00:00,7526352.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-15 08:00:00,7526353.0,0.0,0.0,0.0,0.0,0.0,PT3600S
