begintime,sk_object,duration,integrity,M8034C0,M8034C1
2022-03-11,21487.0,1440.0,100.0,0.0,0.0
2022-03-18,21401.0,1440.0,100.0,0.0,0.0
2022-03-18,21413.0,1440.0,100.0,0.0,0.0
2022-03-16,21420.0,1440.0,100.0,0.0,0.0
2022-03-18,21410.0,1440.0,100.0,0.0,0.0
2022-03-11,21412.0,1440.0,100.0,0.0,0.0
2022-03-15,21466.0,1380.0,95.83333333333333,0.0,0.0
2022-03-15,21431.0,1440.0,100.0,0.0,0.0
2022-03-19,21467.0,1380.0,95.83333333333333,0.0,0.0
2022-03-15,21467.0,1440.0,100.0,0.0,0.0
2022-03-14,21434.0,1440.0,100.0,0.0,0.0
2022-03-17,21404.0,1380.0,95.83333333333333,0.0,0.0
2022-03-17,21455.0,1440.0,100.0,0.0,0.0
2022-03-16,21482.0,1440.0,100.0,0.0,0.0
2022-03-13,21441.0,1440.0,100.0,0.0,0.0
2022-03-17,21426.0,1440.0,100.0,0.0,0.0
2022-03-19,21412.0,1380.0,95.83333333333333,0.0,0.0
2022-03-15,21462.0,1440.0,100.0,0.0,0.0
2022-03-13,21468.0,1440.0,100.0,0.0,0.0
2022-03-19,21403.0,1320.0,91.66666666666667,0.0,0.0
2022-03-16,21489.0,1440.0,100.0,0.0,0.0
2022-03-18,21448.0,1440.0,100.0,0.0,0.0
2022-03-13,21462.0,1440.0,100.0,0.0,0.0
2022-03-13,21450.0,1440.0,100.0,0.0,0.0
2022-03-12,21437.0,1380.0,95.83333333333333,0.0,0.0
2022-03-11,21428.0,1440.0,100.0,0.0,0.0
2022-03-17,21412.0,1380.0,95.83333333333333,0.0,0.0
2022-03-16,21413.0,1440.0,100.0,0.0,0.0
2022-03-15,21425.0,1440.0,100.0,0.0,0.0
2022-03-14,21412.0,1440.0,100.0,0.0,0.0
2022-03-12,21421.0,1340.0,93.05555555555556,0.0,0.0
2022-03-16,21432.0,1440.0,100.0,0.0,0.0
2022-03-14,21468.0,1440.0,100.0,0.0,0.0
2022-03-12,21433.0,1340.0,93.05555555555556,0.0,0.0
2022-03-13,21483.0,1440.0,100.0,0.0,0.0
2022-03-16,21444.0,1440.0,100.0,0.0,0.0
2022-03-14,21426.0,1440.0,100.0,0.0,0.0
2022-03-11,21453.0,1440.0,100.0,0.0,0.0
2022-03-16,21474.0,1399.0,97.15277777777777,0.0,0.0
2022-03-17,21429.0,1380.0,95.83333333333333,0.0,0.0
2022-03-14,21454.0,1440.0,100.0,0.0,0.0
2022-03-19,21411.0,1311.0,91.04166666666667,0.0,0.0
2022-03-12,21466.0,1340.0,93.05555555555556,0.0,0.0
2022-03-14,21450.0,1440.0,100.0,0.0,0.0
2022-03-18,21483.0,1440.0,100.0,0.0,0.0
2022-03-13,21484.0,1397.0,97.01388888888889,0.0,0.0
2022-03-17,21472.0,1380.0,95.83333333333333,0.0,0.0
2022-03-14,21407.0,1422.0,98.75,0.0,0.0
2022-03-16,21465.0,1440.0,100.0,0.0,0.0
